name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
LI Keqiang,us-cia-china-li-keqiang-premier-state-council,Person,LI Keqiang,,,cn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
LI Xiaopeng,us-cia-china-li-xiaopeng-minister-of-transportation,Person,LI Xiaopeng,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
LIU Kun,us-cia-china-liu-kun-minister-of-finance,Person,LIU Kun,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lo Chung-mau,us-cia-china-lo-chung-mau-secretary-for-food-health-hong-kong-special-admin-region-of-the-people-s-republic-of-china,Person,Lo Chung-mau,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
MA Xiaowei,us-cia-china-ma-xiaowei-minister-in-charge-of-the-national-health-commission,Person,MA Xiaowei,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
NI Hong,us-cia-china-ni-hong-minister-of-housing-urban-rural-development,Person,NI Hong,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pan YUE,us-cia-china-pan-yue-minister-in-charge-of-the-state-ethnic-affairs-commission,Person,Pan YUE,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Paul LAM Ting-kwok,us-cia-china-paul-lam-ting-kwok-secretary-for-justice-hong-kong-special-admin-region-of-the-people-s-republic-of-china,Person,Paul LAM Ting-kwok,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
QIN Gang,us-cia-china-qin-gang-ambassador-to-the-us,Person,QIN Gang,,,cn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
RAIMUNDO Arrais do Rosrio,us-cia-china-raimundo-arrais-do-rosrio-secretary-for-transport-public-works-macau-special-admin-region-of-the-people-s-republic-of-china,Person,RAIMUNDO Arrais do Rosrio,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SAM Hou Fai,us-cia-china-sam-hou-fai-president-court-of-final-appeal-macau-special-admin-region-of-the-people-s-republic-of-china,Person,SAM Hou Fai,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SUN Chunlan,us-cia-china-sun-chunlan-vice-premier-state-council,Person,SUN Chunlan,,,cn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
SUN Dong,us-cia-china-sun-dong-secretary-for-innovation-technology-hong-kong-special-admin-region-of-the-people-s-republic-of-china,Person,SUN Dong,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
TANG Dengjie,us-cia-china-tang-dengjie-minister-of-civil-affairs,Person,TANG Dengjie,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
TANG Renjian,us-cia-china-tang-renjian-minister-of-agriculture,Person,TANG Renjian,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
TANG Yijun,us-cia-china-tang-yijun-minister-of-justice,Person,TANG Yijun,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
TSE Chin-wan,us-cia-china-tse-chin-wan-secretary-for-the-environment-ecology-hong-kong-special-admin-region-of-the-people-s-republic-of-china,Person,TSE Chin-wan,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
VONG Man Chong,us-cia-china-vong-man-chong-president-legislative-assembly-macau-special-admin-region-of-the-people-s-republic-of-china,Person,VONG Man Chong,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
WANG Guangha,us-cia-china-wang-guangha-minister-of-natural-resources,Person,WANG Guangha,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
WANG Qishan,us-cia-china-wang-qishan-vice-president,Person,WANG Qishan,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
WANG Wentao,us-cia-china-wang-wentao-minister-of-commerce,Person,WANG Wentao,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
WANG Xiaohong,us-cia-china-wang-xiaohong-minister-of-public-security,Person,WANG Xiaohong,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
WANG Yi,us-cia-china-wang-yi-minister-of-foreign-affairs,Person,WANG Yi,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
WANG Yong,us-cia-china-wang-yong-state-councilor-state-council,Person,WANG Yong,,,cn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
WANG Zhigang,us-cia-china-wang-zhigang-minister-of-science-technology,Person,WANG Zhigang,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
WONG Sio Chak,us-cia-china-wong-sio-chak-secretary-for-security-macau-special-admin-region-of-the-people-s-republic-of-china,Person,WONG Sio Chak,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
YANG Xiaodu,us-cia-china-yang-xiaodu-minister-of-supervision,Person,YANG Xiaodu,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
ZHANG Jun,us-cia-china-zhang-jun-permanent-representative-to-the-un-new-york,Person,ZHANG Jun,,,cn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
ZHOU Zuyi,us-cia-china-zhou-zuyi-minister-of-human-resources-social-security,Person,ZHOU Zuyi,,,cn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
