name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Marlene SCHIAPPA,Q20807844,Person,Marlene SCHIAPPA,,,fr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Eric VAN DER BURG,Q2084799,Person,Eric VAN DER BURG,,,nl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
TUPOU VI,Q208497,Person,TUPOU VI,,,to,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Pilar ALEGRIA Continente,Q20908838,Person,Pilar ALEGRIA Continente,,,es,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Roderick GALDES,Q20949398,Person,Roderick GALDES,,,mt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ana Paula ZACARIAS,Q20974230,Person,Ana Paula ZACARIAS,,,pt,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Marama DAVIDSON,Q20983272,Person,Marama DAVIDSON,,,nz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kanchana WIJESEKERA,Q20987515,Person,Kanchana WIJESEKERA,,,lk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Konstantinos SKREKAS,Q20995506,Person,Konstantinos SKREKAS,,,gr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Samuel Weymouth Tapley SEATON,Q20995517,Person,Samuel Weymouth Tapley SEATON,,,kn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Xavier ESPOT Zamora,Q21001195,Person,Xavier ESPOT Zamora,,,ad,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Silvia RIVA GONZALEZ,Q21012236,Person,Silvia RIVA GONZALEZ,,,ad,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
PRABOWO Subianto Djojohadikusumo,Q2107268,Person,PRABOWO Subianto Djojohadikusumo,,,id,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gent SEJKO,Q21073125,Person,Gent SEJKO,,,al,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Syed Naveed QAMAR,Q2112316,Person,Syed Naveed QAMAR,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Francois-Philippe CHAMPAGNE,Q21159815,Person,Francois-Philippe CHAMPAGNE,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gary ANANDASANGAREE,Q21160212,Person,Gary ANANDASANGAREE,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Simona BUCURA-OPRESCU,Q21179153,Person,Simona BUCURA-OPRESCU,,,ro,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Elisenda VIVES BALMANA,Q21279572,Person,Elisenda VIVES BALMANA,,,ad,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Lukasz SCHREIBER,Q21282120,Person,Lukasz SCHREIBER,,,pl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Szymon SZYNKOWSKI vel SEK,Q21282140,Person,Szymon SZYNKOWSKI vel SEK,,,pl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Agnieszka SCIGAJ,Q21282142,Person,Agnieszka SCIGAJ,,,pl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Diane LEBOUTHILLIER,Q21336098,Person,Diane LEBOUTHILLIER,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alejandro GIAMMATTEI Falla,Q2134696,Person,Alejandro GIAMMATTEI Falla,,,gt,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marie-Claude BIBEAU,Q21356553,Person,Marie-Claude BIBEAU,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Carla QUALTROUGH,Q21384927,Person,Carla QUALTROUGH,,,ca,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gaspard BANYANKIMBONA,Q21387910,Person,Gaspard BANYANKIMBONA,,,bi,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Geoffrey ONYEAMA,Q21467394,Person,Geoffrey ONYEAMA,,,ng,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Oliver SPASOVSKI,Q21467814,Person,Oliver SPASOVSKI,,,mk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
