name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Agnes Mary CHIMBIRI-MOLANDE,us-cia-malawi-agnes-mary-chimbiri-molande-permanent-representative-to-the-un-new-york,Person,Agnes Mary CHIMBIRI-MOLANDE,,,mw,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Agnes NYALONJE,us-cia-malawi-agnes-nyalonje-minister-of-labor,Person,Agnes NYALONJE,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Deus GUMBA,us-cia-malawi-deus-gumba-minister-of-lands,Person,Deus GUMBA,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Edward SAWERENGERA,us-cia-malawi-edward-sawerengera-ambassador-to-the-us,Person,Edward SAWERENGERA,,,mw,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Ibrahim MATOLA,us-cia-malawi-ibrahim-matola-minister-of-energy,Person,Ibrahim MATOLA,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jacob HARA,us-cia-malawi-jacob-hara-minister-of-public-works-transport,Person,Jacob HARA,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jean SENDEZA,us-cia-malawi-jean-sendeza-minister-of-gender-community-development-social-welfare,Person,Jean SENDEZA,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ken Zikhale NG'OMA,us-cia-malawi-ken-zikhale-ng-oma-minister-of-homeland-security,Person,Ken Zikhale NG'OMA,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Madalitso KAWBAUWA Wirima,us-cia-malawi-madalitso-kawbauwa-wirima-minister-of-education,Person,Madalitso KAWBAUWA Wirima,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Michael Bizwick USI,us-cia-malawi-michael-bizwick-usi-minister-of-natural-resources-climate-change,Person,Michael Bizwick USI,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Monica CHANG'ANAMUNO,us-cia-malawi-monica-chang-anamuno-minister-of-mining,Person,Monica CHANG'ANAMUNO,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Moses KUNKUYU,us-cia-malawi-moses-kunkuyu-minister-of-information,Person,Moses KUNKUYU,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nancy TEMBO,us-cia-malawi-nancy-tembo-minister-of-foreign-affairs,Person,Nancy TEMBO,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Samuel KAWALE,us-cia-malawi-samuel-kawale-minister-of-agriculture,Person,Samuel KAWALE,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Saulos CHILIMA,us-cia-malawi-saulos-chilima-vice-president,Person,Saulos CHILIMA,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Simplex CHITHYOLA,us-cia-malawi-simplex-chithyola-minister-of-trade-industry,Person,Simplex CHITHYOLA,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sosten Alfred GWENGWE,us-cia-malawi-sosten-alfred-gwengwe-minister-of-finance-economic-affairs,Person,Sosten Alfred GWENGWE,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Titus MVALO,us-cia-malawi-titus-mvalo-minister-of-justice,Person,Titus MVALO,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Uchizi MKANDAWIRE,us-cia-malawi-uchizi-mkandawire-minister-of-youth-sports,Person,Uchizi MKANDAWIRE,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Vera KAMTUKULE,us-cia-malawi-vera-kamtukule-minister-of-tourism,Person,Vera KAMTUKULE,,,mw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Wilson T. BANDA,us-cia-malawi-wilson-t-banda-governor-reserve-bank,Person,Wilson T. BANDA,,,mw,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
ABDUL RASHEED Adbul Ghaffour,us-cia-malaysia-abdul-rasheed-adbul-ghaffour-governor-bank-negara-malaysia,Person,ABDUL RASHEED Adbul Ghaffour,,,my,,,,,,CIA World Leaders,2023-08-03T12:02:59,2023-12-04T21:58:26,2023-08-03T12:02:59
AHMAD FAISAL Muhamad,us-cia-malaysia-ahmad-faisal-muhamad-permanent-representative-to-the-un-new-york,Person,AHMAD FAISAL Muhamad,,,my,,,,,,CIA World Leaders,2023-08-03T12:02:59,2023-12-04T21:58:26,2023-08-03T12:02:59
ARMIZAN Mohamad Ali,us-cia-malaysia-armizan-mohamad-ali-minister-in-the-prime-minister-s-department-for-sabah-and-sarawak-affairs,Person,ARMIZAN Mohamad Ali,,,my,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
CHANG Lih Kang,us-cia-malaysia-chang-lih-kang-minister-of-science-technology-innovation,Person,CHANG Lih Kang,,,my,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
EWON Benedick,us-cia-malaysia-ewon-benedick-minister-of-entrepreneur-development-cooperatives,Person,EWON Benedick,,,my,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
