name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Ibrahim NAMIS,us-cia-iraq-ibrahim-namis-minister-of-education,Person,Ibrahim NAMIS,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Khalid al-BATAL,us-cia-iraq-khalid-al-batal-minister-of-industry-minerals,Person,Khalid al-BATAL,,,iq,,,,,,CIA World Leaders,2023-11-30T21:57:02,2023-12-04T21:58:26,2023-11-30T21:57:02
Khalid SHWANI,us-cia-iraq-khalid-shwani-minister-of-justice,Person,Khalid SHWANI,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Latif RASHID,us-cia-iraq-latif-rashid-president,Person,Latif RASHID,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muhammad Jawad al-DALAYMI,us-cia-iraq-muhammad-jawad-al-dalaymi-chairman-trade-bank-of-iraq,Person,Muhammad Jawad al-DALAYMI,,,iq,,,,,,CIA World Leaders,2023-09-28T12:01:37,2023-12-04T21:58:26,2023-09-28T12:01:37
Muhammad Shia’ al-SUDANI,us-cia-iraq-muhammad-shia-al-sudani-prime-minister,Person,Muhammad Shia’ al-SUDANI,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Muhammad TAMIM,us-cia-iraq-muhammad-tamim-minister-of-planning,Person,Muhammad TAMIM,,,iq,,,,,,CIA World Leaders,2023-11-30T21:57:02,2023-12-04T21:58:26,2023-11-30T21:57:02
Naim al-ABUDI,us-cia-iraq-naim-al-abudi-minister-of-higher-education-scientific-research,Person,Naim al-ABUDI,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nizar al-KHAYRALLAH,us-cia-iraq-nizar-al-khayrallah-ambassador-to-the-us,Person,Nizar al-KHAYRALLAH,,,iq,,,,,,CIA World Leaders,2023-09-28T12:01:37,2023-12-04T21:58:26,2023-09-28T12:01:37
Nizar AMEDI,us-cia-iraq-nizar-amedi-minister-of-environment,Person,Nizar AMEDI,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Razaq MUHAYBIS,us-cia-iraq-razaq-muhaybis-minister-of-transportation,Person,Razaq MUHAYBIS,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Salwan SINJARI,us-cia-iraq-salwan-sinjari-charge-d-affaires-embassy-washington,Person,Salwan SINJARI,,,iq,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
TAYF Sami,us-cia-iraq-tayf-sami-minister-of-finance,Person,TAYF Sami,,,iq,,,,,,CIA World Leaders,2023-11-23T21:57:01,2023-12-04T21:58:26,2023-11-23T21:57:01
THABIT al-‘Abbasi,us-cia-iraq-thabit-al-abbasi-minister-of-defense,Person,THABIT al-‘Abbasi,,,iq,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ziyad Ali FADIL,us-cia-iraq-ziyad-ali-fadil-minister-of-electricity,Person,Ziyad Ali FADIL,,,iq,,,,,,CIA World Leaders,2023-11-23T21:57:01,2023-12-04T21:58:26,2023-11-23T21:57:01
Darragh O'BRIEN,us-cia-ireland-darragh-o-brien-minister-for-housing-local-government-heritage,Person,Darragh O'BRIEN,,,ie,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Fergal MYTHEN,us-cia-ireland-fergal-mythen-permanent-representative-to-the-un-new-york,Person,Fergal MYTHEN,,,ie,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Gabriel MAKHLOUF,us-cia-ireland-gabriel-makhlouf-governor-central-bank-of-ireland,Person,Gabriel MAKHLOUF,,,ie,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Helen MCENTEE,us-cia-ireland-helen-mcentee-minister-without-portfolio,Person,Helen MCENTEE,,,ie,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Leo VARADKAR,us-cia-ireland-leo-varadkar-taoiseach-prime-minister,Person,Leo VARADKAR,,,ie,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
