name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Nauris PUNTULIS,Q56449573,Person,Nauris PUNTULIS,,,lv,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ximena AGUILERA,Q56473895,Person,Ximena AGUILERA,,,cl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hannah YEOH Tseow Suan,Q5649002,Person,Hannah YEOH Tseow Suan,,,my,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Luis Fernando VELASCO,Q5654865,Person,Luis Fernando VELASCO,,,co,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hardeep Singh PURI,Q5655835,Person,Hardeep Singh PURI,,,in,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Agustin SANTOS Maraver,Q5660870,Person,Agustin SANTOS Maraver,,,es,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Alberto OTAROLA Penaranda,Q5663401,Person,Alberto OTAROLA Penaranda,,,pe,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alpidio ALONSO Grau,Q5670557,Person,Alpidio ALONSO Grau,,,cu,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anniken Ramberg KRUTNES,Q567175,Person,Anniken Ramberg KRUTNES,,,no,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Maria Luisa ALBORES Gonzalez,Q56781314,Person,Maria Luisa ALBORES Gonzalez,,,mx,,,,,,CIA World Leaders,2023-11-09T21:58:18,2023-12-04T21:58:26,2023-11-09T21:58:18
Heather HUMPHREYS,Q5693903,Person,Heather HUMPHREYS,,,ie,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohammad MOKHBER,Q5703610,Person,Mohammad MOKHBER,,,ir,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Beatriz ARGIMON,Q5724101,Person,Beatriz ARGIMON,,,uy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Anthony AKOTO OSEI,Q572683,Person,Anthony AKOTO OSEI,,,gh,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Yoweri Kaguta MUSEVENI,Q57274,Person,Yoweri Kaguta MUSEVENI,,,ug,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Salva KIIR Mayardit,Q57315,Person,Salva KIIR Mayardit,,,ss,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Norodom SIHAMONI,Q57319,Person,Norodom SIHAMONI,,,kh,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
