name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Niels OLSEN Peet,us-cia-ecuador-niels-olsen-peet-minister-of-tourism,Person,Niels OLSEN Peet,,,ec,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ralph SUASTEGUI,us-cia-ecuador-ralph-suastegui-secretary-general-of-the-presidency,Person,Ralph SUASTEGUI,,,ec,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sebastian CORRAL,us-cia-ecuador-sebastian-corral-secretary-of-public-admin,Person,Sebastian CORRAL,,,ec,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Vianna MAINO,us-cia-ecuador-vianna-maino-minister-of-telecommunication-information,Person,Vianna MAINO,,,ec,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Wagner BRAVO,us-cia-ecuador-wagner-bravo-natl-secretary-of-public-state-security,Person,Wagner BRAVO,,,ec,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Wendy REYES,us-cia-ecuador-wendy-reyes-secretary-general-of-communication,Person,Wendy REYES,,,ec,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdelfattah ELSISI,us-cia-egypt-abdelfattah-elsisi-president,Person,Abdelfattah ELSISI,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmed ISSA,us-cia-egypt-ahmed-issa-minister-of-antiquities-tourism,Person,Ahmed ISSA,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmed SAMIR,us-cia-egypt-ahmed-samir-minister-of-industry-trade,Person,Ahmed SAMIR,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alaa El-Din FOUAD Abul Hassan,us-cia-egypt-alaa-el-din-fouad-abul-hassan-minister-of-legal-legislative-affairs,Person,Alaa El-Din FOUAD Abul Hassan,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ali MOSELHY,us-cia-egypt-ali-moselhy-minister-of-supply-internal-trade,Person,Ali MOSELHY,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Amr Ahmed TALAAT,us-cia-egypt-amr-ahmed-talaat-minister-of-communications-information-technology,Person,Amr Ahmed TALAAT,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ashraf SOBHY,us-cia-egypt-ashraf-sobhy-minister-of-youth-sports,Person,Ashraf SOBHY,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Assam EL-GAZZAR,us-cia-egypt-assam-el-gazzar-minister-of-housing-utilities-urban-development,Person,Assam EL-GAZZAR,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
El Sayed EL KOSAYER,us-cia-egypt-el-sayed-el-kosayer-minister-of-agriculture-land-reclamation,Person,El Sayed EL KOSAYER,,,eg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
