name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Luis Cresencio SANDOVAL,Q59868274,Person,Luis Cresencio SANDOVAL,,,mx,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kalumbi SHANGULA,Q59942384,Person,Kalumbi SHANGULA,,,na,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Margarita ROBLES Fernandez,Q5997107,Person,Margarita ROBLES Fernandez,,,es,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mary Elizabeth FLORES Flake,Q6003184,Person,Mary Elizabeth FLORES Flake,,,hn,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Maria Jesus MONTERO Cuadrado,Q6003983,Person,Maria Jesus MONTERO Cuadrado,,,es,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Indranee THURAI RAJAH,Q6026908,Person,Indranee THURAI RAJAH,,,sg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hasan Murat MERCAN,Q6040684,Person,Hasan Murat MERCAN,,,tr,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Irakli GARIBASHVILI,Q6066533,Person,Irakli GARIBASHVILI,,,ge,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sylvie BAIPO-TEMON,Q60680031,Person,Sylvie BAIPO-TEMON,,,cf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pedro SANCHEZ Perez-Castejon,Q6070218,Person,Pedro SANCHEZ Perez-Castejon,,,es,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Kamil BORTNICZUK,Q60833165,Person,Kamil BORTNICZUK,,,pl,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Djerassem Le BEMADJIEL,Q60836236,Person,Djerassem Le BEMADJIEL,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
