name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Said bin Hamud bin Said al-MAAWALI,us-cia-oman-said-bin-hamud-bin-said-al-maawali-minister-of-transport-communications-information-technology,Person,Said bin Hamud bin Said al-MAAWALI,,,om,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Said bin Muhammad bin Ahmad al-SAQRI,us-cia-oman-said-bin-muhammad-bin-ahmad-al-saqri-minister-of-economy,Person,Said bin Muhammad bin Ahmad al-SAQRI,,,om,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Salim bin Muhammad bin Said al-MAHRUQI,us-cia-oman-salim-bin-muhammad-bin-said-al-mahruqi-minister-of-heritage-tourism,Person,Salim bin Muhammad bin Said al-MAHRUQI,,,om,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Salim Nasser al-AUFI,us-cia-oman-salim-nasser-al-aufi-minister-of-energy-minerals,Person,Salim Nasser al-AUFI,,,om,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SAUD BIN HAMUD bin Ahmad al-Habsi,us-cia-oman-saud-bin-hamud-bin-ahmad-al-habsi-minister-of-agriculture-fisheries-water-resources,Person,SAUD BIN HAMUD bin Ahmad al-Habsi,,,om,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sultan bin Muhammad al-NUMANI,us-cia-oman-sultan-bin-muhammad-al-numani-minister-of-the-royal-office,Person,Sultan bin Muhammad al-NUMANI,,,om,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tahir bin Salim Al AMRI,us-cia-oman-tahir-bin-salim-al-amri-governor-central-bank-of-oman,Person,Tahir bin Salim Al AMRI,,,om,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
THI YAZIN bin Haytham bin Tariq Al Said,us-cia-oman-thi-yazin-bin-haytham-bin-tariq-al-said-minister-of-culture-sports-youth,Person,THI YAZIN bin Haytham bin Tariq Al Said,,,om,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdul SHAKOOR,us-cia-pakistan-abdul-shakoor-minister-for-religious-affairs-interfaith-harmony,Person,Abdul SHAKOOR,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Abdul WASAY,us-cia-pakistan-abdul-wasay-minister-for-housing-works,Person,Abdul WASAY,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ahmed Syed Khursheed SHAH,us-cia-pakistan-ahmed-syed-khursheed-shah-minister-for-water-resources,Person,Ahmed Syed Khursheed SHAH,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Arif ALVI,us-cia-pakistan-arif-alvi-president,Person,Arif ALVI,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Asad MAHMOOD,us-cia-pakistan-asad-mahmood-minister-for-communications,Person,Asad MAHMOOD,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Khurram Dastgir KHAN,us-cia-pakistan-khurram-dastgir-khan-minister-for-power,Person,Khurram Dastgir KHAN,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marriyum AURANGZEB,us-cia-pakistan-marriyum-aurangzeb-minister-for-information-broadcasting,Person,Marriyum AURANGZEB,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Miftah ISMAIL,us-cia-pakistan-miftah-ismail-minister-for-finance-revenue,Person,Miftah ISMAIL,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohammad Masood KHAN,us-cia-pakistan-mohammad-masood-khan-ambassador-to-the-us,Person,Mohammad Masood KHAN,,,pk,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Munir AKRAM,us-cia-pakistan-munir-akram-permanent-representative-to-the-un-new-york,Person,Munir AKRAM,,,pk,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Murtaza SYED,us-cia-pakistan-murtaza-syed-acting-governor-state-bank-of-pakistan,Person,Murtaza SYED,,,pk,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Nawabzada Shazain BUGTI,us-cia-pakistan-nawabzada-shazain-bugti-minister-for-narcotics-control,Person,Nawabzada Shazain BUGTI,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rana Sana Ullah KHAN,us-cia-pakistan-rana-sana-ullah-khan-minister-for-interior,Person,Rana Sana Ullah KHAN,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Shazia MARRI,us-cia-pakistan-shazia-marri-minister-for-poverty-alleviation-social-safety,Person,Shazia MARRI,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Shehbaz SHARIF,us-cia-pakistan-shehbaz-sharif-prime-minister,Person,Shehbaz SHARIF,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sherry REHMAN,us-cia-pakistan-sherry-rehman-minister-for-climate-change,Person,Sherry REHMAN,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Syed Amin Ul HAQUE,us-cia-pakistan-syed-amin-ul-haque-minister-for-information-telecommunication,Person,Syed Amin Ul HAQUE,,,pk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Charles OBICHANG,us-cia-palau-charles-obichang-minister-of-public-infrastructure-industries-commerce,Person,Charles OBICHANG,,,pw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dale JENKINS,us-cia-palau-dale-jenkins-minister-of-education,Person,Dale JENKINS,,,pw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ernestine RENGIIL,us-cia-palau-ernestine-rengiil-attorney-general,Person,Ernestine RENGIIL,,,pw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gaafar UHERBELAU,us-cia-palau-gaafar-uherbelau-minister-of-health,Person,Gaafar UHERBELAU,,,pw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
