name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
KIM Song Nam,us-cia-korea-north-kim-song-nam-member-sac,Person,KIM Song Nam,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
KIM Song,us-cia-korea-north-kim-song-permanent-representative-to-the-un-new-york,Person,KIM Song,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
KIM Sung Chan,us-cia-korea-north-kim-sung-chan-minister-of-higher-education,Person,KIM Sung Chan,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Sung Du,us-cia-korea-north-kim-sung-du-chairman-education-commission,Person,KIM Sung Du,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Sung Jin,us-cia-korea-north-kim-sung-jin-president-state-academy-of-sciences,Person,KIM Sung Jin,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KIM Yo Jong,us-cia-korea-north-kim-yo-jong-member-sac,Person,KIM Yo Jong,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
KIM Yong Hwan,us-cia-korea-north-kim-yong-hwan-member-spa-standing-committee,Person,KIM Yong Hwan,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
KIM Yu Il,us-cia-korea-north-kim-yu-il-minister-of-electric-power-industry,Person,KIM Yu Il,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KO Jong Bom,us-cia-korea-north-ko-jong-bom-minister-of-finance,Person,KO Jong Bom,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KO Kil Son,us-cia-korea-north-ko-kil-son-secretary-general-spa-standing-committee,Person,KO Kil Son,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
KWAK Jong Jun,us-cia-korea-north-kwak-jong-jun-minister-of-commerce,Person,KWAK Jong Jun,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
MUN Chol,us-cia-korea-north-mun-chol-member-spa-standing-committee,Person,MUN Chol,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
O Su Yong,us-cia-korea-north-o-su-yong-member-sac,Person,O Su Yong,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
PAK Chol Min,us-cia-korea-north-pak-chol-min-vice-chairman-spa,Person,PAK Chol Min,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
PAK Hun,us-cia-korea-north-pak-hun-vice-premier-cabinet,Person,PAK Hun,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
PAK Hyong Ryol,us-cia-korea-north-pak-hyong-ryol-minister-of-food-industry,Person,PAK Hyong Ryol,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
PAK In Chol,us-cia-korea-north-pak-in-chol-member-spa-standing-committee,Person,PAK In Chol,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
PAK Kum Hui,us-cia-korea-north-pak-kum-hui-vice-chairman-spa,Person,PAK Kum Hui,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
PAK Su Il,us-cia-korea-north-pak-su-il-chief-korean-people-s-army-general-staff-department,Person,PAK Su Il,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
PAK Thae Song,us-cia-korea-north-pak-thae-song-chairman-spa,Person,PAK Thae Song,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
RI Chol San,us-cia-korea-north-ri-chol-san-director-central-statistics-bureau,Person,RI Chol San,,,kp,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
RI Hyok Gwon,us-cia-korea-north-ri-hyok-gwon-minister-of-state-construction-control,Person,RI Hyok Gwon,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
RI Tu Il,us-cia-korea-north-ri-tu-il-chairman-state-science-technology-commission,Person,RI Tu Il,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
SO Jong Jin,us-cia-korea-north-so-jong-jin-minister-of-construction-building-materials-industry,Person,SO Jong Jin,,,kp,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
