name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Martin SORIA,Q105969717,Person,Martin SORIA,,,ar,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Raffaele FITTO,Q1060314,Person,Raffaele FITTO,,,it,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sergiu LITVINENCO,Q106043267,Person,Sergiu LITVINENCO,,,md,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Juansher BURCHULADZE,Q106094877,Person,Juansher BURCHULADZE,,,ge,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Donika GERVALLA-SCHWARZ,Q106119866,Person,Donika GERVALLA-SCHWARZ,,,xk,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Vladimir BOLEA,Q106140699,Person,Vladimir BOLEA,,,md,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dorothy GWAJIMA,Q106234674,Person,Dorothy GWAJIMA,,,tz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Christian NTSHANGASE,Q106272177,Person,Christian NTSHANGASE,,,sz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Graziella MAROK-WACHTER,Q106301209,Person,Graziella MAROK-WACHTER,,,li,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Makhosi VILAKATI,Q106317582,Person,Makhosi VILAKATI,,,sz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jeyson Marcos AUZA Pinto,Q106319757,Person,Jeyson Marcos AUZA Pinto,,,bo,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Dina BOLUARTE Zegarra,Q106474688,Person,Dina BOLUARTE Zegarra,,,pe,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jakub KULHANEK,Q106492664,Person,Jakub KULHANEK,,,cz,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
TOELUPE Poumulinuku Onesemo,Q106513242,Person,TOELUPE Poumulinuku Onesemo,,,ws,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Manuel FRICK,Q106517978,Person,Manuel FRICK,,,li,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lasha KHUTSISHVILI,Q106522763,Person,Lasha KHUTSISHVILI,,,ge,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rati BREGADZE,Q106522784,Person,Rati BREGADZE,,,ge,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Irakli KARSELADZE,Q106522864,Person,Irakli KARSELADZE,,,ge,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Shalva PAPUASHVILI,Q106528743,Person,Shalva PAPUASHVILI,,,ge,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Viriato Luis Soares CASSAMA,Q106548292,Person,Viriato Luis Soares CASSAMA,,,gw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alousseni SANOU,Q106580823,Person,Alousseni SANOU,,,ml,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Tony Mwaba KAZADI,Q106588674,Person,Tony Mwaba KAZADI,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ilhom MAHKAMOV,Q106592837,Person,Ilhom MAHKAMOV,,,uz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Antoinette KIPULU Kabenga,Q106598129,Person,Antoinette KIPULU Kabenga,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Antoinette N'samba KALAMBAYI,Q106598422,Person,Antoinette N'samba KALAMBAYI,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Claudine NDUSI Ntembe,Q106598531,Person,Claudine NDUSI Ntembe,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Froyla TZALAM,Q106601151,Person,Froyla TZALAM,,,bz,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Teymur MUSAYEV,Q106637032,Person,Teymur MUSAYEV,,,az,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Desire Cashmir Eberande KOLONGELE,Q106656042,Person,Desire Cashmir Eberande KOLONGELE,,,cd,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
