name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Bharrat JAGDEO,us-cia-guyana-bharrat-jagdeo-vice-president,Person,Bharrat JAGDEO,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Bishop Juan EDGHILL,us-cia-guyana-bishop-juan-edghill-minister-of-public-works,Person,Bishop Juan EDGHILL,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Charles RAMSON,us-cia-guyana-charles-ramson-minister-of-culture-youth-sport,Person,Charles RAMSON,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Colin CROAL,us-cia-guyana-colin-croal-minister-of-housing-water,Person,Colin CROAL,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gobind GANGA,us-cia-guyana-gobind-ganga-governor-bank-of-guyana,Person,Gobind GANGA,,,gy,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Hugh TODD,us-cia-guyana-hugh-todd-minister-of-foreign-affairs-international-cooperation,Person,Hugh TODD,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Joseph HAMILTON,us-cia-guyana-joseph-hamilton-minister-of-labor,Person,Joseph HAMILTON,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mohamed Irfaan ALI,us-cia-guyana-mohamed-irfaan-ali-president,Person,Mohamed Irfaan ALI,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Nigel DHARAMLALL,us-cia-guyana-nigel-dharamlall-minister-of-local-government-regional-development,Person,Nigel DHARAMLALL,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Riyad David INSANALLY,us-cia-guyana-riyad-david-insanally-ambassador-to-the-us,Person,Riyad David INSANALLY,,,gy,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Rudolph Michael TEN-POW,us-cia-guyana-rudolph-michael-ten-pow-permanent-representative-to-the-un-new-york,Person,Rudolph Michael TEN-POW,,,gy,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Sydney ALLICOCK,us-cia-guyana-sydney-allicock-minister-of-indigenous-peoples-affairs,Person,Sydney ALLICOCK,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Vindhya PERSAUD,us-cia-guyana-vindhya-persaud-minister-of-human-services-and-social-security,Person,Vindhya PERSAUD,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Zulfikar MUSTAPHA,us-cia-guyana-zulfikar-mustapha-minister-of-agriculture,Person,Zulfikar MUSTAPHA,,,gy,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alix LARSEN,us-cia-haiti-alix-larsen-minister-of-public-health-population,Person,Alix LARSEN,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Antonio RODRIGUE,us-cia-haiti-antonio-rodrigue-permanent-representative-to-the-un-new-york,Person,Antonio RODRIGUE,,,ht,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Charlot BREDY,us-cia-haiti-charlot-bredy-minister-of-agriculture-natural-resources-rural-development,Person,Charlot BREDY,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Enold JOSEPH,us-cia-haiti-enold-joseph-minister-of-defense,Person,Enold JOSEPH,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
James CADET,us-cia-haiti-james-cadet-minister-of-environment,Person,James CADET,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jean Dubois BADEN,us-cia-haiti-jean-dubois-baden-governor-bank-of-the-republic-of-haiti,Person,Jean Dubois BADEN,,,ht,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Jessy MENOS,us-cia-haiti-jessy-menos-minister-of-human-rights-fight-against-poverty,Person,Jessy MENOS,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Louis Harold JOSEPH,us-cia-haiti-louis-harold-joseph-ambassador-to-the-us,Person,Louis Harold JOSEPH,,,ht,,,,,,CIA World Leaders,2023-06-16T00:03:16,2023-12-04T21:58:26,2023-06-16T00:03:16
Nesmy MANIGAT,us-cia-haiti-nesmy-manigat-minister-of-national-education-professional-training,Person,Nesmy MANIGAT,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Pierre Ricot ODNEY,us-cia-haiti-pierre-ricot-odney-minister-of-social-affairs-labor,Person,Pierre Ricot ODNEY,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Raymonde RIVAL,us-cia-haiti-raymonde-rival-minister-of-youth-sports-civic-action,Person,Raymonde RIVAL,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ricard PIERRE,us-cia-haiti-ricard-pierre-minister-of-planning-external-cooperation,Person,Ricard PIERRE,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ricarden ST-JEAN,us-cia-haiti-ricarden-st-jean-minister-of-commerce-industry,Person,Ricarden ST-JEAN,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rosemond PRADEL,us-cia-haiti-rosemond-pradel-minister-of-public-works-transport-communications,Person,Rosemond PRADEL,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Sofia LOREUS,us-cia-haiti-sofia-loreus-minister-of-women-and-women-s-rights,Person,Sofia LOREUS,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
