name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Gustav AITARO,us-cia-palau-gustav-aitaro-minister-of-state,Person,Gustav AITARO,,,pw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Hersey KYOTA,us-cia-palau-hersey-kyota-ambassador-to-the-us,Person,Hersey KYOTA,,,pw,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Ilana Victorya SEID,us-cia-palau-ilana-victorya-seid-permanent-representative-to-the-un-new-york,Person,Ilana Victorya SEID,,,pw,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
"Kaleb UDUI, Jr.",us-cia-palau-kaleb-udui-jr-minister-of-finance,Person,"Kaleb UDUI, Jr.",,,pw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Landisang KOTARO,us-cia-palau-landisang-kotaro-chief-of-staff-to-the-president,Person,Landisang KOTARO,,,pw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Ngirai TMETUCHL,us-cia-palau-ngirai-tmetuchl-minister-of-human-resources-culture-tourism-development,Person,Ngirai TMETUCHL,,,pw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Steven VICTOR,us-cia-palau-steven-victor-minister-of-agriculture-fisheries-environment,Person,Steven VICTOR,,,pw,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Augusto VALDERRAMA,us-cia-panama-augusto-valderrama-minister-of-agricultural-livestock-development,Person,Augusto VALDERRAMA,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Carlos AGUILAR Navarro,us-cia-panama-carlos-aguilar-navarro-minister-of-culture,Person,Carlos AGUILAR Navarro,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Doris ZAPATA Acevedo,us-cia-panama-doris-zapata-acevedo-minister-of-labor-workforce-development,Person,Doris ZAPATA Acevedo,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Federico ALFARO Boyd,us-cia-panama-federico-alfaro-boyd-minister-of-commerce-industries,Person,Federico ALFARO Boyd,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gustavo HIM,us-cia-panama-gustavo-him-minister-of-tourism,Person,Gustavo HIM,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Javier CARABALLO,us-cia-panama-javier-caraballo-attorney-general,Person,Javier CARABALLO,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Javier CARRIZO Esquivel,us-cia-panama-javier-carrizo-esquivel-manager-national-bank-of-panama,Person,Javier CARRIZO Esquivel,,,pa,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Luis Francisco SUCRE Mejia,us-cia-panama-luis-francisco-sucre-mejia-minister-of-health,Person,Luis Francisco SUCRE Mejia,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maria Ines CASTILLO Lopez,us-cia-panama-maria-ines-castillo-lopez-minister-of-social-development,Person,Maria Ines CASTILLO Lopez,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rafael Jose SABONGE Vilar,us-cia-panama-rafael-jose-sabonge-vilar-minister-of-public-works,Person,Rafael Jose SABONGE Vilar,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rogelio Enrique PAREDES Robles,us-cia-panama-rogelio-enrique-paredes-robles-minister-of-housing-territorial-planning,Person,Rogelio Enrique PAREDES Robles,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Roger TEJADA,us-cia-panama-roger-tejada-minister-of-government,Person,Roger TEJADA,,,pa,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Aiye TAMBUA,us-cia-papua-new-guinea-aiye-tambua-minister-for-agriculture,Person,Aiye TAMBUA,,,pg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
