name,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change
Karamoko Jean Marie TRAORE,Q114703377,Person,Karamoko Jean Marie TRAORE,,,bf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Lazare Windlassida ZOUNGRANA,Q114703378,Person,Lazare Windlassida ZOUNGRANA,,,bf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Mahamoudou ZAMPALIGRE,Q114703379,Person,Mahamoudou ZAMPALIGRE,,,bf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Maminata TRAORE-COULIBALY,Q114703381,Person,Maminata TRAORE-COULIBALY,,,bf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Robert Lucien Jean Claude KARGOUGOU,Q114703383,Person,Robert Lucien Jean Claude KARGOUGOU,,,bf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Seglaro Abel SOME,Q114703384,Person,Seglaro Abel SOME,,,bf,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Arnoldo ANDRE Tinoco,Q114704690,Person,Arnoldo ANDRE Tinoco,,,cr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Francisco GAMBOA Soto,Q114705140,Person,Francisco GAMBOA Soto,,,cr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Franz TATTENBACH Capra,Q114705141,Person,Franz TATTENBACH Capra,,,cr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Gerald CAMPOS Valverde,Q114705143,Person,Gerald CAMPOS Valverde,,,cr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Joselyn CHACON Madrigal,Q114705147,Person,Joselyn CHACON Madrigal,,,cr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Laura FERNANDEZ Delgado,Q114705150,Person,Laura FERNANDEZ Delgado,,,cr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Marta Eugenia ESQUIVEL Rodriguez,Q114705153,Person,Marta Eugenia ESQUIVEL Rodriguez,,,cr,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Rodolfo Pastor DE MARIA Campos,Q114713849,Person,Rodolfo Pastor DE MARIA Campos,,,hn,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Altynbek MAKSUTOV,Q114716843,Person,Altynbek MAKSUTOV,,,kg,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Michel Patrick BOISVERT,Q114735638,Person,Michel Patrick BOISVERT,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Luz Kurta Cassandra FRANCOIS,Q114736195,Person,Luz Kurta Cassandra FRANCOIS,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Judith Nazareth AUGUSTE,Q114736196,Person,Judith Nazareth AUGUSTE,,,ht,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Frederick STEPHENSON,Q114739575,Person,Frederick STEPHENSON,,,vc,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Alba Luz TORRES Briones,Q114754966,Person,Alba Luz TORRES Briones,,,ni,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Jose de Jesus BERMUDEZ Carvajal,Q114755416,Person,Jose de Jesus BERMUDEZ Carvajal,,,ni,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Oscar MOJICA Obregon,Q114755818,Person,Oscar MOJICA Obregon,,,ni,,,,,,CIA World Leaders,2023-08-16T06:02:46,2023-12-04T21:58:26,2023-08-16T06:02:46
Madeleine ALINGUE,Q114759007,Person,Madeleine ALINGUE,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Abdoulmadjid ABDERAHIM,Q114759143,Person,Abdoulmadjid ABDERAHIM,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Alio Abdoulaye IBRAHIM,Q114759148,Person,Alio Abdoulaye IBRAHIM,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Daoud Yaya BRAHIM,Q114759152,Person,Daoud Yaya BRAHIM,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Fatime Goukouni WEDDEYE,Q114759155,Person,Fatime Goukouni WEDDEYE,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Izabelle Housna KASSIRE,Q114759161,Person,Izabelle Housna KASSIRE,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
Mahamat Ahmat LAZINA,Q114759164,Person,Mahamat Ahmat LAZINA,,,td,,,,,,CIA World Leaders,2023-04-20T09:50:23,2023-12-04T21:58:26,2023-04-20T09:50:23
