animal_id,animal_type,breed_group,primary_breed,tag_no,tag_type,tag_subtype,price,tag_date,tag_exp,tag_stat
A603366,DOG,TOY,SHIH TZU,RAB8724579,RABIES CERT,VET,0.0,2016-11-02 00:00:00,2017-08-11 00:00:00,CURRENT
A561987,DOG,TOY,DACHSHUND,L15-059056,LIC ALTERED,VET,9.0,2015-06-02 00:00:00,2016-03-02 00:00:00,RENEWED
A607213,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A291655,DOG,TOY,MALTESE,D09-059136,LIC ALTERED,,9.0,2008-12-31 00:00:00,2009-11-18 00:00:00,RENEWED
A599955,CAT,SHORTHAIR,DOMESTIC SH,L16-006146,LIC ALTERED,COUNTER,10.0,2016-11-12 00:00:00,2017-10-17 00:00:00,CURRENT
A607253,CAT,SHORTHAIR,DOMESTIC SH,L17-012073,LIC ALTERED,ADOPT,10.0,2017-04-04 00:00:00,2018-01-28 00:00:00,CURRENT
A633506,CAT,SHORTHAIR,DOMESTIC SH,L17-050575,LIC ALTERED,HLP SCAN,10.0,2018-01-04 00:00:00,2018-11-04 00:00:00,CURRENT
A587414,CAT,SHORTHAIR,DOMESTIC SH,L16-049161,LIC ALTERED,ADOPT,10.0,2016-05-18 00:00:00,2017-05-11 00:00:00,CURRENT
A582963,CAT,SHORTHAIR,DOMESTIC SH,L15-029494,LIC MULTIPLE,HLP SCAN,7.0,2016-02-09 00:00:00,2016-12-07 00:00:00,CURRENT
A555790,DOG,MASTIFF,BOXER,L16-037577,LIC ALTERED,HLP WEB,10.5,2016-03-25 00:00:00,2017-01-18 00:00:00,RENEWED
A452951,CAT,LONGHAIR,DOMESTIC LH,C14-030624,LIC ALTERED,VET,9.0,2014-01-23 00:00:00,2014-10-21 00:00:00,RENEWED
A364411,DOG,TOY,CHIHUAHUA SH,D10-060394,LIC ALTERED,,9.0,2009-11-06 00:00:00,2010-11-02 00:00:00,RENEWED
A548761,DOG,TOY,SHIH TZU,L14-005021,LIC 3YSR,HLP SCAN,12.5,2014-12-22 00:00:00,2015-09-05 00:00:00,RENEWED
A631232,DOG,SPANIEL,BOYKIN SPAN,985113001125500,MICROCHIP,HLP SCAN,0.0,2017-11-27 00:00:00,,CURRENT
A624418,CAT,SHORTHAIR,DOMESTIC SH,L17-037258,LIC ALTERED,VET,10.0,2017-08-29 00:00:00,2018-08-19 00:00:00,CURRENT
A626684,CAT,SHORTHAIR,DOMESTIC SH,L17-000656,LIC 3Y,HLP SCAN,27.0,2017-09-28 00:00:00,2020-08-24 00:00:00,CURRENT
A577218,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-008313,LIC ALTERED,HLP WEB,9.5,2015-11-25 00:00:00,2016-09-04 00:00:00,RENEWED
A611705,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A620181,DOG,HOUND,BEAGLE,,,,,,,
A562505,DOG,MASTIFF,PIT BULL,L15-043982,LIC ALTERED,HLP SCAN,9.0,2015-06-04 00:00:00,2016-04-27 00:00:00,CURRENT
A288102,DOG,TOY,SHIH TZU,D07-052201,LIC ALTERED,,7.0,2006-10-12 00:00:00,2007-05-09 00:00:00,RENEWED
A558558,DOG,MASTIFF,PIT BULL,985112005216708,MICROCHIP ADO,HOME AGAIN,25.0,2015-06-03 00:00:00,2016-06-03 00:00:00,CURRENT
A580960,CAT,SHORTHAIR,DOMESTIC SH,L18-015071,LIC ALTERED,HLP WEB,10.5,2018-01-01 00:00:00,2018-11-08 00:00:00,CURRENT
A564846,DOG,TOY,YORKSHIRE TERR,,,,,,,
A560171,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A595352,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A566209,DOG,SHEPHERD,GERM SHEPHERD,L15-004959,LIC UNALTERED,HLP WEB,50.5,2015-07-21 00:00:00,2016-05-29 00:00:00,RENEWED
A550046,DOG,SPITZ,SHIBA INU,U15-000262,RABIES CERT,HLP IMPORT,,2015-01-09 00:00:00,2015-12-18 00:00:00,CURRENT
A630090,DOG,MASTIFF,PIT BULL,R17-1093,RAB VAC CERT.,ADOPT,0.0,2017-12-15 00:00:00,2018-11-30 00:00:00,CURRENT
A627608,DOG,HOUND,BASSET HOUND,985113001276277,MICROCHIP ADO,HOME AGAIN,25.0,2017-10-12 00:00:00,2018-10-12 00:00:00,CURRENT
A624440,DOG,MASTIFF,PIT BULL,L16-010428,LIC ALTERED,VET,10.0,2017-08-29 00:00:00,2017-10-19 00:00:00,RENEWED
A555290,DOG,,,U15-001446,RABIES CERT,HLP SCAN,,2015-03-16 00:00:00,2016-01-21 00:00:00,CURRENT
A581023,CAT,SHORTHAIR,DOMESTIC SH,985112006924881,MICROCHIP ADO,HOME AGAIN,25.0,2016-01-27 00:00:00,2017-01-27 00:00:00,CURRENT
A613457,CAT,SHORTHAIR,DOMESTIC SH,L17-025517,LIC ALTERED,ADOPT,10.0,2017-04-28 00:00:00,2018-03-30 00:00:00,CURRENT
A563332,DOG,HOUND,RHOD RIDGEBACK,L15-027705,LIC UNALTERED,COUNTER,50.0,2015-06-17 00:00:00,2016-06-16 00:00:00,CURRENT
A455972,DOG,HOUND,BEAGLE,D14-021489,LIC ALTERED,VET,9.0,2013-11-17 00:00:00,2014-09-14 00:00:00,RENEWED
A554182,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112004554059,MICROCHIP ADO,HOME AGAIN,25.0,2015-03-11 00:00:00,2016-03-11 00:00:00,CURRENT
A606227,DOG,SPITZ,SIBERIAN HUSKY,985112008103054,MICROCHIP RTO,HOME AGAIN,25.0,2016-12-09 00:00:00,2017-12-09 00:00:00,CURRENT
A610413,DOG,TOY,CHIHUAHUA SH,985113000884277,MICROCHIP ADO,HOME AGAIN,25.0,2017-02-24 00:00:00,2018-02-24 00:00:00,CURRENT
A596542,DOG,SHEPHERD,WELSH CORGI CAR,RAB9124087,RABIES CERT,VET,0.0,2016-08-08 00:00:00,2019-05-09 00:00:00,CURRENT
A554959,DOG,MASTIFF,BOXER,L15-020202,LIC UNALTERED,COUNTER,50.0,2015-03-30 00:00:00,2016-03-26 00:00:00,CURRENT
A591630,DOG,TOY,CHIHUAHUA SH,L16-008842,LIC ALTERED,ADOPT,10.0,2016-06-12 00:00:00,2017-06-07 00:00:00,CURRENT
A628782,DOG,MASTIFF,PIT BULL,985113001317934,MICROCHIP ADO,HOME AGAIN,25.0,2017-11-15 00:00:00,2018-11-15 00:00:00,CURRENT
A623052,DOG,TOY,SHIH TZU,985113001069754,MICROCHIP RTO,HOME AGAIN,25.0,2017-08-07 00:00:00,2018-08-07 00:00:00,CURRENT
A566685,DOG,COLLIE,BORDER COLLIE,L16-038610,LIC ALTERED,HLP WEB,10.5,2016-04-26 00:00:00,2017-04-10 00:00:00,CURRENT
A585887,DOG,MIX,MIX,L15-036856,LIC ALTERED,HLP SCAN,9.0,2016-03-22 00:00:00,2016-12-29 00:00:00,RENEWED
A571807,DOG,TOY,YORKSHIRE TERR,985112006928704,MICROCHIP RTO,HOME AGAIN,25.0,2017-01-13 00:00:00,2018-01-13 00:00:00,CURRENT
A578958,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A568937,CAT,SHORTHAIR,DOMESTIC SH,U15-003494,RABIES CERT,HLP SCAN,,2015-08-20 00:00:00,2016-07-12 00:00:00,CURRENT
A571534,DOG,POODLE,POODLE MIN,L15-062101,LIC ALTERED,COUNTER,9.0,2015-09-21 00:00:00,2016-09-21 00:00:00,CURRENT
A533318,DOG,SETTER/RETRIEVE,LABRADOR RETR,L14-014757,LIC ALTERED,VET,9.0,2014-07-30 00:00:00,2015-04-30 00:00:00,CURRENT
A408173,CAT,SHORTHAIR,DOMESTIC SH,L17-044845,LIC ALTERED,MAIL,10.0,2017-05-23 00:00:00,2018-04-26 00:00:00,CURRENT
A573249,DOG,MIX,MIX,982000363488794,MICROCHIP,HLP SCAN,0.0,2015-10-02 00:00:00,,CURRENT
A559597,CAT,SHORTHAIR,DOMESTIC SH,U15-002103,RABIES CERT,HLP IMPORT,,2015-05-07 00:00:00,2018-03-13 00:00:00,CURRENT
A619098,DOG,MIX,MIX,L17-033112,LIC ALTERED,HLP SCAN,10.0,2017-05-23 00:00:00,2018-04-09 00:00:00,CURRENT
A592994,DOG,TOY,CHIHUAHUA SH,L17-040388,LIC 3Y,VET,27.0,2017-10-11 00:00:00,2020-05-08 00:00:00,CURRENT
A584361,DOG,HOUND,BEAGLE,L16-044709,LIC 3Y,HLP WEB,27.5,2016-12-29 00:00:00,2019-12-19 00:00:00,CURRENT
A299165,CAT,SHORTHAIR,DOMESTIC SH,L15-034825,LIC ALTERED,HLP SCAN,9.0,2015-07-30 00:00:00,2016-06-08 00:00:00,RENEWED
A604644,DOG,MASTIFF,PIT BULL,L17-032202,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-07-17 00:00:00,CURRENT
A572725,DOG,SPANIEL,CAVALIER SPAN,U15-44651,RAB VAC CERT.,VET,0.0,2015-09-29 00:00:00,2016-07-17 00:00:00,CURRENT
A605201,DOG,HOUND,BEAGLE,,,,,,,
A454713,CAT,SHORTHAIR,DOMESTIC SH,C12-012420,LIC ALTERED,VET,9.0,2012-03-05 00:00:00,2012-03-30 00:00:00,RENEWED
A561141,DOG,,,U15-002848,RABIES CERT,HLP SCAN,,2015-05-22 00:00:00,2016-04-02 00:00:00,CURRENT
A533680,DOG,SETTER/RETRIEVE,NEWFOUNDLAND,L-14028892,LIC ALTERED,COUNTER,9.0,2014-08-05 00:00:00,2015-03-07 00:00:00,RENEWED
A214757,DOG,POODLE,POODLE MIN,D11-014636,LIC ALTERED,,9.0,2010-10-06 00:00:00,2011-07-06 00:00:00,RENEWED
A582792,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112006945237,MICROCHIP ADO,HOME AGAIN,25.0,2016-02-26 00:00:00,2017-02-26 00:00:00,CURRENT
A607909,DOG,HOUND,SWISS HOUND,RAB9926221,RABIES CERT,VET,0.0,2017-01-11 00:00:00,2016-12-09 00:00:00,CURRENT
A624376,DOG,TOY,SHIH TZU,,,,,,,
A561016,DOG,SHEPHERD,GERM SHEPHERD,985112005137030,MICROCHIP RTO,HOME AGAIN,25.0,2016-05-22 00:00:00,2017-05-22 00:00:00,CURRENT
A578815,CAT,SHORTHAIR,DOMESTIC SH,985112005162632,MICROCHIP,HLP SCAN,0.0,2016-11-26 00:00:00,,CURRENT
A570257,DOG,TOY,CHIHUAHUA SH,985112006049819,MICROCHIP RTO,HOME AGAIN,25.0,2016-09-09 00:00:00,2017-09-09 00:00:00,CURRENT
A605424,CAT,SHORTHAIR,DOMESTIC SH,RAB9585050,RABIES CERT,VET,0.0,2016-11-23 00:00:00,2016-10-28 00:00:00,CURRENT
A564127,DOG,TOY,CHIHUAHUA SH,L16-005223,LIC ALTERED,HLP SCAN,10.0,2016-06-01 00:00:00,2017-03-14 00:00:00,RENEWED
A559024,DOG,HOUND,BEAGLE,L16-055160,LIC ALTERED,HLP SCAN,10.0,2016-03-07 00:00:00,2017-02-13 00:00:00,CURRENT
A505235,DOG,TOY,CHIHUAHUA SH,L16-058962,LIC ALTERED,HLP SCAN,10.0,2016-08-28 00:00:00,2017-07-18 00:00:00,RENEWED
A632118,DOG,MASTIFF,BOXER,L17-083012,LIC ALTERED,COUNTER,10.0,2017-12-13 00:00:00,2018-12-13 00:00:00,CURRENT
A612129,DOG,MASTIFF,PIT BULL,,,,,,,
A566840,CAT,SHORTHAIR,DOMESTIC SH,L16-043435VOID,LIC 3Y,HLP SCAN,24.0,2015-07-28 00:00:00,2018-03-11 00:00:00,RENEWED
A570053,DOG,TOY,CHIHUAHUA SH,L16-030644,LIC UNALTERED,COUNTER,60.0,2016-11-11 00:00:00,2017-09-10 00:00:00,CURRENT
A562720,DOG,TERRIER,SCHNAUZER MIN,L15-003852,LIC ALTERED,HLP WEB,9.5,2015-06-08 00:00:00,2016-04-25 00:00:00,RENEWED
A554404,DOG,TOY,YORKSHIRE TERR,,,,,,,
A612111,DOG,TERRIER,MIN PINSCHER,L17-012128,LIC ALTERED,COUNTER,10.0,2017-03-22 00:00:00,2018-03-08 00:00:00,CURRENT
A587367,DOG,HOUND,BEAGLE,U16-007410,RABIES CERT,HLP IMPORT,,2016-04-15 00:00:00,2017-03-30 00:00:00,CURRENT
A615858,DOG,MASTIFF,PIT BULL,985113001006403,MICROCHIP,HOME AGAIN,0.0,2017-05-18 00:00:00,2018-05-18 00:00:00,CURRENT
A556103,CAT,SHORTHAIR,DOMESTIC SH,L16-003604,LIC ALTERED,MAIL,9.0,2016-04-18 00:00:00,2017-03-17 00:00:00,RENEWED
A617257,DOG,TOY,SHIH TZU,,,,,,,
A617327,DOG,SETTER/RETRIEVE,GOLDEN RETR,L17-041118,LIC ALTERED,VET,10.0,2017-05-16 00:00:00,2018-02-23 00:00:00,CURRENT
A552137,CAT,SHORTHAIR,DOMESTIC SH,L14-018481,LIC ALTERED,VET,9.0,2015-02-03 00:00:00,2015-12-02 00:00:00,CURRENT
A603631,DOG,MASTIFF,ROTTWEILER,L16-043551,LIC ALTERED,HLP WEB,10.5,2016-11-03 00:00:00,2017-10-22 00:00:00,RENEWED
A559735,DOG,TOY,YORKSHIRE TERR,981010001286398,MICROCHIP,HLP IMPORT,0.0,2015-05-06 00:00:00,,CURRENT
A578313,CAT,SHORTHAIR,DOMESTIC SH,L15-020634,LIC ALTERED,HLP IMPORT,9.5,2015-12-10 00:00:00,2016-08-26 00:00:00,CURRENT
A573124,DOG,TOY,CHIHUAHUA SH,L16-049058,LIC SR,COUNTER,5.0,2016-08-17 00:00:00,2017-08-16 00:00:00,RENEWED
A579324,DOG,MIX,MIX,L16-047287,LIC ALTERED,HLP SCAN,10.0,2016-10-14 00:00:00,2017-09-10 00:00:00,RENEWED
A581344,DOG,TOY,YORKSHIRE TERR,L16-011670,LIC ALTERED,HLP SCAN,10.0,2016-08-28 00:00:00,2017-08-02 00:00:00,CURRENT
A624041,CAT,SHORTHAIR,DOMESTIC SH,L17-041877,LIC ALTERED,VET,10.0,2017-08-23 00:00:00,2018-04-22 00:00:00,CURRENT
A560583,DOG,SHEPHERD,GERM SHEPHERD,L17-034667,LIC UNALTERED,VET,60.0,2017-04-18 00:00:00,2018-03-18 00:00:00,CURRENT
A615104,CAT,SHORTHAIR,DOMESTIC SH,RAB0373725,RABIES CERT,VET,0.0,2017-04-12 00:00:00,2017-02-26 00:00:00,CURRENT
A604283,DOG,TOY,YORKSHIRE TERR,L17-048629,LIC SR,HLP SCAN,5.0,2017-10-17 00:00:00,2018-09-22 00:00:00,TEMPORARY
A632646,CAT,SHORTHAIR,DOMESTIC SH,985112008218619,MICROCHIP,HLP SCAN,0.0,2017-12-18 00:00:00,,CURRENT
A553438,DOG,TOY,YORKSHIRE TERR,L14-058035,LIC ALTERED,HLP SCAN,9.5,2015-02-13 00:00:00,2015-05-19 00:00:00,CURRENT
A560846,DOG,SPITZ,SIBERIAN HUSKY,L15-057439,LIC ALTERED,HLP SCAN,9.0,2015-05-16 00:00:00,2016-04-02 00:00:00,RENEWED
A255653,CAT,SHORTHAIR,DOMESTIC SH,3Y13-078039,LIC 3Y,MAIL,24.0,2011-01-05 00:00:00,2013-12-11 00:00:00,RENEWED
A571289,DOG,MASTIFF,AMERICAN STAFF,L15-062478,LIC ALTERED,COUNTER,9.0,2015-10-07 00:00:00,2016-09-02 00:00:00,CURRENT
A563918,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-034407,LIC ALTERED,HLP SCAN,9.0,2015-06-22 00:00:00,2016-05-05 00:00:00,CURRENT
A559528,DOG,POODLE,POODLE TOY,U15-001989,RABIES CERT,HLP IMPORT,,2015-05-07 00:00:00,2016-03-02 00:00:00,RENEWED
A621264,DOG,MASTIFF,PIT BULL,R17-1341,RAB VAC CERT.,ADOPT,0.0,2017-07-29 00:00:00,2018-07-29 00:00:00,CURRENT
A566692,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-005104,LIC ALTERED,HLP WEB,9.5,2015-07-27 00:00:00,2016-07-17 00:00:00,RENEWED
A585697,DOG,TOY,DACHSHUND,L17-017067,LIC ALTERED,HLP WEB,10.5,2017-03-28 00:00:00,2018-03-27 00:00:00,CURRENT
A488137,DOG,TERRIER,JACK RUSS TER,L16-056004,LIC ALTERED,HLP SCAN,9.0,2016-02-24 00:00:00,2017-01-02 00:00:00,RENEWED
A523737,DOG,SIGHTHOUND,BASENJI,L17-023338,LIC 3Y,HLP WEB,27.5,2017-12-13 00:00:00,2020-11-18 00:00:00,CURRENT
A595522,DOG,MASTIFF,ROTTWEILER,982000363134068,MICROCHIP,HOME AGAIN,0.0,2017-08-24 00:00:00,2018-08-24 00:00:00,CURRENT
A585108,DOG,SPANIEL,COCKER SPAN,L16-048208,LIC ALTERED,VET,9.0,2016-03-10 00:00:00,2017-01-18 00:00:00,CURRENT
A190696,DOG,TOY,SHIH TZU,D10-044871,LIC ALTERED,,9.0,2009-09-10 00:00:00,2010-07-02 00:00:00,RENEWED
A571186,DOG,TERRIER,BULL TERRIER,985112006320582,MICROCHIP ADO,HOME AGAIN,25.0,2015-09-24 00:00:00,2016-09-24 00:00:00,CURRENT
A632791,DOG,MASTIFF,PIT BULL,,,,,,,
A558779,DOG,TOY,DACHSHUND,L15-043761,LIC ALTERED,HLP SCAN,9.0,2015-04-30 00:00:00,2016-03-14 00:00:00,RENEWED
A529528,DOG,MIX,MIX,L15-014522,LIC ALTERED,HLP SCAN,9.0,2015-06-04 00:00:00,2016-05-06 00:00:00,CURRENT
A596285,DOG,TERRIER,MIN PINSCHER,L15-073263,LIC ALTERED,VET,10.0,2016-08-04 00:00:00,2016-11-20 00:00:00,RENEWED
A553524,DOG,TOY,YORKSHIRE TERR,L14-058382,LIC ALTERED,HLP SCAN,9.5,2015-02-13 00:00:00,2015-07-14 00:00:00,CURRENT
A316306,DOG,TOY,DACHSHUND,D09-070752,LIC ALTERED,,9.0,2008-07-22 00:00:00,2009-06-20 00:00:00,RENEWED
A556426,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-018603,LIC ALTERED,HLP SCAN,10.0,2016-09-01 00:00:00,2017-06-18 00:00:00,RENEWED
A464739,DOG,TOY,SHIH TZU,L15-061229,LIC ALTERED,HLP SCAN,9.0,2016-03-16 00:00:00,2016-12-29 00:00:00,RENEWED
A493671,DOG,HOUND,BEAGLE,L14-038627,LIC UNALTERED,COUNTER,50.0,2014-09-25 00:00:00,2015-09-25 00:00:00,CURRENT
A599206,DOG,MIX,MIX,L17-010579,LIC ALTERED,HLP SCAN,10.0,2017-09-29 00:00:00,2018-06-28 00:00:00,CURRENT
A331911,DOG,TERRIER,PARSON RUSS TER,D14-036819,LIC MULTIPLE,COUNTER,7.0,2013-03-26 00:00:00,2014-03-26 00:00:00,RENEWED
A560967,CAT,SHORTHAIR,DOMESTIC SH,982000363946577,MICROCHIP,PET WATCH,0.0,2015-05-21 00:00:00,2016-05-21 00:00:00,CURRENT
A568339,DOG,POINTER,ENG POINTER,L15-028739,LIC ALTERED,ADOPT,4.0,2015-10-17 00:00:00,2016-09-22 00:00:00,CURRENT
A568429,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A185063,DOG,TOY,YORKSHIRE TERR,D12-050440,LIC ALTERED,VET,9.0,2012-03-07 00:00:00,2012-05-20 00:00:00,RENEWED
A606640,DOG,TOY,PUG,L16-009368,LIC ALTERED,VET,10.0,2016-12-15 00:00:00,2017-10-05 00:00:00,RENEWED
A237129,CAT,SHORTHAIR,DOMESTIC SH,L15-037590,LIC SR,HLP SCAN,4.5,2016-01-02 00:00:00,2016-09-21 00:00:00,RENEWED
A573419,CAT,SHORTHAIR,DOMESTIC SH,985121005850488,MICROCHIP,HLP WEB,0.0,2015-10-04 00:00:00,,CURRENT
A616785,CAT,SHORTHAIR,DOMESTIC SH,L17-025608,LIC ALTERED,ADOPT,10.0,2017-06-04 00:00:00,2018-05-16 00:00:00,CURRENT
A572964,DOG,MASTIFF,PIT BULL,985112006353421,MICROCHIP RTO,HOME AGAIN,25.0,2015-10-02 00:00:00,2016-10-02 00:00:00,CURRENT
A300157,DOG,SETTER/RETRIEVE,LABRADOR RETR,L14-038933,LIC ALTERED,MAIL,9.0,2014-09-30 00:00:00,2015-08-09 00:00:00,RENEWED
A590774,DOG,MASTIFF,PIT BULL,L17-019465,LIC ALTERED,HLP WEB,10.5,2017-06-27 00:00:00,2018-03-21 00:00:00,CURRENT
A593796,DOG,SHEPHERD,GERM SHEPHERD,L16-015719,LIC MULTIPLE,COUNTER,9.0,2016-07-06 00:00:00,2018-05-31 00:00:00,CURRENT
A595253,CAT,SHORTHAIR,DOMESTIC SH,985112007615098,MICROCHIP ADO,HOME AGAIN,25.0,2016-08-10 00:00:00,2017-08-10 00:00:00,CURRENT
A588859,DOG,HOUND,BLOODHOUND,L16-045717,LIC ALTERED,VET,10.0,2016-05-03 00:00:00,2017-03-01 00:00:00,CURRENT
A551533,DOG,SETTER/RETRIEVE,GOLDEN RETR,L14-063415,LIC ALTERED,MAIL,9.0,2015-01-28 00:00:00,2015-09-11 00:00:00,CURRENT
A562820,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A577969,DOG,MASTIFF,PIT BULL,,,,,,,
A572583,DOG,TERRIER,JACK RUSS TER,U15-44877,RAB VAC CERT.,VET,0.0,2015-09-26 00:00:00,2018-08-21 00:00:00,CURRENT
A605925,DOG,SHEPHERD,GERM SHEPHERD,,,,,,,
A555163,DOG,SPITZ,SIBERIAN HUSKY,U15-001243,RABIES CERT,HLP IMPORT,,2015-03-16 00:00:00,2016-02-22 00:00:00,CURRENT
A579390,DOG,TOY,SHIH TZU,L15-035362,LIC ALTERED,HLP SCAN,9.0,2016-03-28 00:00:00,2016-07-13 00:00:00,RENEWED
A575874,CAT,SHORTHAIR,DOMESTIC SH,L15-05414,LIC ALTERED,ADOPT,9.0,2015-11-13 00:00:00,2016-11-10 00:00:00,CURRENT
A147813,DOG,TOY,MALTESE,D06-047067,LIC SR,,3.5,2005-11-21 00:00:00,2006-11-07 00:00:00,RENEWED
A568280,CAT,LONGHAIR,DOMESTIC LH,L15-052029,LIC ALTERED,MAIL,9.0,2015-08-11 00:00:00,2016-08-04 00:00:00,RENEWED
A177274,DOG,TOY,LHASA APSO,D10-008074,LIC ALTERED,,9.0,2009-04-29 00:00:00,2010-02-25 00:00:00,RENEWED
A522595,DOG,TOY,CHIHUAHUA SH,L15-014154,LIC ALTERED,MAIL,9.0,2015-04-20 00:00:00,2016-04-11 00:00:00,RENEWED
A631980,DOG,COLLIE,BORDER COLLIE,,,,,,,
A333216,DOG,TERRIER,RAT TERRIER,D09-032716,LIC ALTERED,,9.0,2008-06-19 00:00:00,2009-06-12 00:00:00,RENEWED
A509067,CAT,SHORTHAIR,DOMESTIC SH,C14-044520,LIC ALTERED,VET,9.0,2013-10-25 00:00:00,2014-05-02 00:00:00,RENEWED
A617726,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A611462,DOG,MASTIFF,PIT BULL,L16-053142,LIC ALTERED,HLP WEB,10.5,2017-02-23 00:00:00,2017-11-05 00:00:00,CURRENT
A581506,DOG,MASTIFF,PIT BULL,,,,,,,
A555104,DOG,TOY,CHIHUAHUA LH,U15-001148,RABIES CERT,HLP IMPORT,,2015-03-16 00:00:00,2016-02-12 00:00:00,RENEWED
A576640,DOG,SPANIEL,ENG SPRNGR SPAN,L15-041120,LIC UNALTERED,VET,50.0,2015-11-19 00:00:00,2016-10-11 00:00:00,RENEWED
A627607,DOG,MASTIFF,PIT BULL,L17-030345,LIC ALTERED,VET,10.0,2017-10-05 00:00:00,2018-07-17 00:00:00,CURRENT
A569571,CAT,SHORTHAIR,DOMESTIC SH,L16-040882,LIC ALTERED,HLP WEB,10.5,2016-07-15 00:00:00,2017-07-07 00:00:00,RENEWED
A590789,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A585110,DOG,COLLIE,BORDER COLLIE,L16-048206,LIC ALTERED,VET,9.0,2016-03-10 00:00:00,2017-01-09 00:00:00,CURRENT
A567602,DOG,TOY,SHIH TZU,L15-025104,LIC ALTERED,HLP SCAN,9.0,2015-08-03 00:00:00,2016-07-02 00:00:00,RENEWED
A591812,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-007025,LIC ALTERED,HLP SCAN,10.0,2017-06-23 00:00:00,2018-05-08 00:00:00,CURRENT
A512160,DOG,TERRIER,MIN PINSCHER,L15-018757,LIC UNALTERED,MAIL,50.0,2015-03-30 00:00:00,2016-02-05 00:00:00,RENEWED
A467940,DOG,TERRIER,JACK RUSS TER,L15-016574,LIC ALTERED,VET,9.0,2015-09-03 00:00:00,2016-02-09 00:00:00,RENEWED
A303678,DOG,SHEPHERD,GERM SHEPHERD,L14-033560,LIC 3YSR,HLP WEB,12.5,2014-06-18 00:00:00,2017-06-16 00:00:00,CURRENT
A558230,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A552599,DOG,HOUND,BASSET HOUND,L17-042008,LIC ALTERED,HLP SCAN,10.0,2017-03-24 00:00:00,2018-01-02 00:00:00,CURRENT
A579567,DOG,SETTER/RETRIEVE,ENG SETTER,,,,,,,
A567296,DOG,MIX,MIX,L16-018616,LIC ALTERED,HLP SCAN,10.0,2016-09-01 00:00:00,2017-06-20 00:00:00,RENEWED
A628525,DOG,MIX,MIX,L17-033293,LIC ALTERED,HLP SCAN,10.0,2017-10-18 00:00:00,2018-09-11 00:00:00,CURRENT
A557957,CAT,SHORTHAIR,DOMESTIC SH,L16-002704,LIC MULTIPLE,MAIL,7.0,2016-02-02 00:00:00,2017-01-22 00:00:00,RENEWED
