Sdate,Cosit,Study,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,Setup,#Bins,Bins,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
14/08/2002 14:00,70301,1,60,2,Southbound,2,SouthWest,89,0,,114,13,4.0,4.0,35.0,25.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14/08/2002 15:00,70301,1,60,1,Northbound,1,NorthEast,99,0,,114,13,1.0,3.0,9.0,46.0,22.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
14/08/2002 15:00,70301,1,60,2,Southbound,2,SouthWest,107,0,,114,13,0.0,4.0,20.0,49.0,25.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
14/08/2002 16:00,70301,1,60,1,Northbound,1,NorthEast,116,0,,114,13,0.0,0.0,6.0,39.0,45.0,12.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0
14/08/2002 16:00,70301,1,60,2,Southbound,2,SouthWest,130,0,,114,13,2.0,8.0,25.0,61.0,26.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
14/08/2002 17:00,70301,1,60,1,Northbound,1,NorthEast,116,0,,114,13,1.0,2.0,8.0,23.0,34.0,25.0,16.0,5.0,1.0,1.0,0.0,0.0,0.0
14/08/2002 17:00,70301,1,60,2,Southbound,2,SouthWest,143,0,,114,13,1.0,5.0,33.0,50.0,30.0,13.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
14/08/2002 18:00,70301,1,60,1,Northbound,1,NorthEast,73,0,,114,13,0.0,0.0,5.0,17.0,16.0,17.0,6.0,4.0,2.0,2.0,1.0,1.0,2.0
14/08/2002 18:00,70301,1,60,2,Southbound,2,SouthWest,105,0,,114,13,1.0,7.0,5.0,35.0,37.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
14/08/2002 19:00,70301,1,60,1,Northbound,1,NorthEast,63,0,,114,13,1.0,0.0,4.0,8.0,21.0,12.0,7.0,2.0,3.0,3.0,0.0,2.0,0.0
14/08/2002 19:00,70301,1,60,2,Southbound,2,SouthWest,58,0,,114,13,0.0,2.0,2.0,24.0,19.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14/08/2002 20:00,70301,1,60,1,Northbound,1,NorthEast,33,0,,114,13,0.0,0.0,1.0,6.0,17.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14/08/2002 20:00,70301,1,60,2,Southbound,2,SouthWest,46,0,,114,13,1.0,0.0,5.0,13.0,17.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
14/08/2002 21:00,70301,1,60,1,Northbound,1,NorthEast,30,0,,114,13,0.0,2.0,5.0,12.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14/08/2002 21:00,70301,1,60,2,Southbound,2,SouthWest,32,0,,114,13,0.0,0.0,10.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
14/08/2002 22:00,70301,1,60,1,Northbound,1,NorthEast,23,0,,114,13,0.0,0.0,1.0,9.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14/08/2002 22:00,70301,1,60,2,Southbound,2,SouthWest,15,0,,114,13,0.0,0.0,2.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14/08/2002 23:00,70301,1,60,1,Northbound,1,NorthEast,7,0,,114,13,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14/08/2002 23:00,70301,1,60,2,Southbound,2,SouthWest,15,0,,114,13,0.0,0.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 00:00,70301,1,60,1,Northbound,1,NorthEast,4,0,,114,13,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 00:00,70301,1,60,2,Southbound,2,SouthWest,3,0,,114,13,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 01:00,70301,1,60,1,Northbound,1,NorthEast,2,0,,114,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 01:00,70301,1,60,2,Southbound,2,SouthWest,2,0,,114,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 02:00,70301,1,60,1,Northbound,1,NorthEast,1,0,,114,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 02:00,70301,1,60,2,Southbound,2,SouthWest,0,0,,114,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 03:00,70301,1,60,1,Northbound,1,NorthEast,0,0,,114,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 03:00,70301,1,60,2,Southbound,2,SouthWest,0,0,,114,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 04:00,70301,1,60,1,Northbound,1,NorthEast,2,0,,114,13,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 04:00,70301,1,60,2,Southbound,2,SouthWest,0,0,,114,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 05:00,70301,1,60,1,Northbound,1,NorthEast,3,0,,114,13,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 05:00,70301,1,60,2,Southbound,2,SouthWest,3,0,,114,13,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 06:00,70301,1,60,1,Northbound,1,NorthEast,20,0,,114,13,0.0,0.0,0.0,1.0,6.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 06:00,70301,1,60,2,Southbound,2,SouthWest,19,0,,114,13,0.0,1.0,0.0,4.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
15/08/2002 07:00,70301,1,60,1,Northbound,1,NorthEast,98,0,,114,13,0.0,0.0,4.0,12.0,28.0,27.0,14.0,8.0,3.0,0.0,0.0,1.0,1.0
15/08/2002 07:00,70301,1,60,2,Southbound,2,SouthWest,47,0,,114,13,1.0,0.0,4.0,3.0,17.0,14.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
15/08/2002 08:00,70301,1,60,1,Northbound,1,NorthEast,99,0,,114,13,0.0,2.0,1.0,10.0,20.0,42.0,18.0,1.0,4.0,1.0,0.0,0.0,0.0
15/08/2002 08:00,70301,1,60,2,Southbound,2,SouthWest,65,0,,114,13,0.0,5.0,5.0,21.0,21.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 09:00,70301,1,60,1,Northbound,1,NorthEast,88,0,,114,13,1.0,0.0,7.0,17.0,33.0,15.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0
15/08/2002 09:00,70301,1,60,2,Southbound,2,SouthWest,53,0,,114,13,3.0,2.0,9.0,13.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 10:00,70301,1,60,1,Northbound,1,NorthEast,70,0,,114,13,1.0,0.0,11.0,28.0,22.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 10:00,70301,1,60,2,Southbound,2,SouthWest,67,0,,114,13,3.0,3.0,18.0,19.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/08/2002 11:00,70301,1,60,1,Northbound,1,NorthEast,89,0,,114,13,1.0,2.0,13.0,34.0,16.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0
15/08/2002 11:00,70301,1,60,2,Southbound,2,SouthWest,63,0,,114,13,6.0,1.0,13.0,20.0,10.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
15/08/2002 12:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 12:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 13:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 13:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 14:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 14:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 15:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 15:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 16:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 16:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 17:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 17:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 18:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 18:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 19:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 19:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 20:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 20:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 21:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 21:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 22:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 22:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 23:00,70301,1,60,1,Northbound,1,NorthEast,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15/08/2002 23:00,70301,1,60,2,Southbound,2,SouthWest,-1,0,,114,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
31/08/2002 00:00,120101,1,60,1,North Bound,1,North,17,0,,1,0,,,,,,,,,,,,,
31/08/2002 00:00,120101,1,60,2,South Bound,2,South,31,0,,1,0,,,,,,,,,,,,,
31/08/2002 01:00,120101,1,60,1,North Bound,1,North,14,0,,1,0,,,,,,,,,,,,,
31/08/2002 01:00,120101,1,60,2,South Bound,2,South,13,0,,1,0,,,,,,,,,,,,,
31/08/2002 02:00,120101,1,60,1,North Bound,1,North,6,0,,1,0,,,,,,,,,,,,,
31/08/2002 02:00,120101,1,60,2,South Bound,2,South,13,0,,1,0,,,,,,,,,,,,,
31/08/2002 03:00,120101,1,60,1,North Bound,1,North,11,0,,1,0,,,,,,,,,,,,,
31/08/2002 03:00,120101,1,60,2,South Bound,2,South,11,0,,1,0,,,,,,,,,,,,,
31/08/2002 04:00,120101,1,60,1,North Bound,1,North,7,0,,1,0,,,,,,,,,,,,,
31/08/2002 04:00,120101,1,60,2,South Bound,2,South,8,0,,1,0,,,,,,,,,,,,,
31/08/2002 05:00,120101,1,60,1,North Bound,1,North,8,0,,1,0,,,,,,,,,,,,,
31/08/2002 05:00,120101,1,60,2,South Bound,2,South,14,0,,1,0,,,,,,,,,,,,,
31/08/2002 06:00,120101,1,60,1,North Bound,1,North,34,0,,1,0,,,,,,,,,,,,,
31/08/2002 06:00,120101,1,60,2,South Bound,2,South,27,0,,1,0,,,,,,,,,,,,,
31/08/2002 07:00,120101,1,60,1,North Bound,1,North,52,0,,1,0,,,,,,,,,,,,,
31/08/2002 07:00,120101,1,60,2,South Bound,2,South,50,0,,1,0,,,,,,,,,,,,,
31/08/2002 08:00,120101,1,60,1,North Bound,1,North,111,0,,1,0,,,,,,,,,,,,,
31/08/2002 08:00,120101,1,60,2,South Bound,2,South,89,0,,1,0,,,,,,,,,,,,,
31/08/2002 09:00,120101,1,60,1,North Bound,1,North,168,0,,1,0,,,,,,,,,,,,,
31/08/2002 09:00,120101,1,60,2,South Bound,2,South,106,0,,1,0,,,,,,,,,,,,,
31/08/2002 10:00,120101,1,60,1,North Bound,1,North,181,0,,1,0,,,,,,,,,,,,,
31/08/2002 10:00,120101,1,60,2,South Bound,2,South,132,0,,1,0,,,,,,,,,,,,,
31/08/2002 11:00,120101,1,60,1,North Bound,1,North,220,0,,1,0,,,,,,,,,,,,,
31/08/2002 11:00,120101,1,60,2,South Bound,2,South,203,0,,1,0,,,,,,,,,,,,,
31/08/2002 12:00,120101,1,60,1,North Bound,1,North,281,0,,1,0,,,,,,,,,,,,,
31/08/2002 12:00,120101,1,60,2,South Bound,2,South,216,0,,1,0,,,,,,,,,,,,,
31/08/2002 13:00,120101,1,60,1,North Bound,1,North,333,0,,1,0,,,,,,,,,,,,,
31/08/2002 13:00,120101,1,60,2,South Bound,2,South,231,0,,1,0,,,,,,,,,,,,,
31/08/2002 14:00,120101,1,60,1,North Bound,1,North,319,0,,1,0,,,,,,,,,,,,,
31/08/2002 14:00,120101,1,60,2,South Bound,2,South,253,0,,1,0,,,,,,,,,,,,,
31/08/2002 15:00,120101,1,60,1,North Bound,1,North,249,0,,1,0,,,,,,,,,,,,,
31/08/2002 15:00,120101,1,60,2,South Bound,2,South,215,0,,1,0,,,,,,,,,,,,,
31/08/2002 16:00,120101,1,60,1,North Bound,1,North,218,0,,1,0,,,,,,,,,,,,,
31/08/2002 16:00,120101,1,60,2,South Bound,2,South,222,0,,1,0,,,,,,,,,,,,,
31/08/2002 17:00,120101,1,60,1,North Bound,1,North,195,0,,1,0,,,,,,,,,,,,,
31/08/2002 17:00,120101,1,60,2,South Bound,2,South,388,0,,1,0,,,,,,,,,,,,,
31/08/2002 18:00,120101,1,60,1,North Bound,1,North,137,0,,1,0,,,,,,,,,,,,,
31/08/2002 18:00,120101,1,60,2,South Bound,2,South,161,0,,1,0,,,,,,,,,,,,,
31/08/2002 19:00,120101,1,60,1,North Bound,1,North,119,0,,1,0,,,,,,,,,,,,,
31/08/2002 19:00,120101,1,60,2,South Bound,2,South,132,0,,1,0,,,,,,,,,,,,,
31/08/2002 20:00,120101,1,60,1,North Bound,1,North,88,0,,1,0,,,,,,,,,,,,,
31/08/2002 20:00,120101,1,60,2,South Bound,2,South,90,0,,1,0,,,,,,,,,,,,,
31/08/2002 21:00,120101,1,60,1,North Bound,1,North,56,0,,1,0,,,,,,,,,,,,,
31/08/2002 21:00,120101,1,60,2,South Bound,2,South,74,0,,1,0,,,,,,,,,,,,,
31/08/2002 22:00,120101,1,60,1,North Bound,1,North,42,0,,1,0,,,,,,,,,,,,,
31/08/2002 22:00,120101,1,60,2,South Bound,2,South,78,0,,1,0,,,,,,,,,,,,,
31/08/2002 23:00,120101,1,60,1,North Bound,1,North,29,0,,1,0,,,,,,,,,,,,,
31/08/2002 23:00,120101,1,60,2,South Bound,2,South,42,0,,1,0,,,,,,,,,,,,,
01/09/2002 00:00,120101,1,60,1,North Bound,1,North,35,0,,1,0,,,,,,,,,,,,,
01/09/2002 00:00,120101,1,60,2,South Bound,2,South,36,0,,1,0,,,,,,,,,,,,,
01/09/2002 01:00,120101,1,60,1,North Bound,1,North,19,0,,1,0,,,,,,,,,,,,,
01/09/2002 01:00,120101,1,60,2,South Bound,2,South,19,0,,1,0,,,,,,,,,,,,,
01/09/2002 02:00,120101,1,60,1,North Bound,1,North,16,0,,1,0,,,,,,,,,,,,,
01/09/2002 02:00,120101,1,60,2,South Bound,2,South,11,0,,1,0,,,,,,,,,,,,,
01/09/2002 03:00,120101,1,60,1,North Bound,1,North,14,0,,1,0,,,,,,,,,,,,,
01/09/2002 03:00,120101,1,60,2,South Bound,2,South,11,0,,1,0,,,,,,,,,,,,,
01/09/2002 04:00,120101,1,60,1,North Bound,1,North,10,0,,1,0,,,,,,,,,,,,,
01/09/2002 04:00,120101,1,60,2,South Bound,2,South,6,0,,1,0,,,,,,,,,,,,,
01/09/2002 05:00,120101,1,60,1,North Bound,1,North,9,0,,1,0,,,,,,,,,,,,,
01/09/2002 05:00,120101,1,60,2,South Bound,2,South,5,0,,1,0,,,,,,,,,,,,,
01/09/2002 06:00,120101,1,60,1,North Bound,1,North,19,0,,1,0,,,,,,,,,,,,,
01/09/2002 06:00,120101,1,60,2,South Bound,2,South,17,0,,1,0,,,,,,,,,,,,,
01/09/2002 07:00,120101,1,60,1,North Bound,1,North,25,0,,1,0,,,,,,,,,,,,,
01/09/2002 07:00,120101,1,60,2,South Bound,2,South,43,0,,1,0,,,,,,,,,,,,,
01/09/2002 08:00,120101,1,60,1,North Bound,1,North,55,0,,1,0,,,,,,,,,,,,,
01/09/2002 08:00,120101,1,60,2,South Bound,2,South,40,0,,1,0,,,,,,,,,,,,,
01/09/2002 09:00,120101,1,60,1,North Bound,1,North,132,0,,1,0,,,,,,,,,,,,,
01/09/2002 09:00,120101,1,60,2,South Bound,2,South,86,0,,1,0,,,,,,,,,,,,,
01/09/2002 10:00,120101,1,60,1,North Bound,1,North,190,0,,1,0,,,,,,,,,,,,,
01/09/2002 10:00,120101,1,60,2,South Bound,2,South,172,0,,1,0,,,,,,,,,,,,,
01/09/2002 11:00,120101,1,60,1,North Bound,1,North,227,0,,1,0,,,,,,,,,,,,,
01/09/2002 11:00,120101,1,60,2,South Bound,2,South,183,0,,1,0,,,,,,,,,,,,,
01/09/2002 12:00,120101,1,60,1,North Bound,1,North,244,0,,1,0,,,,,,,,,,,,,
01/09/2002 12:00,120101,1,60,2,South Bound,2,South,255,0,,1,0,,,,,,,,,,,,,
01/09/2002 13:00,120101,1,60,1,North Bound,1,North,235,0,,1,0,,,,,,,,,,,,,
01/09/2002 13:00,120101,1,60,2,South Bound,2,South,268,0,,1,0,,,,,,,,,,,,,
01/09/2002 14:00,120101,1,60,1,North Bound,1,North,247,0,,1,0,,,,,,,,,,,,,
01/09/2002 14:00,120101,1,60,2,South Bound,2,South,296,0,,1,0,,,,,,,,,,,,,
01/09/2002 15:00,120101,1,60,1,North Bound,1,North,267,0,,1,0,,,,,,,,,,,,,
01/09/2002 15:00,120101,1,60,2,South Bound,2,South,278,0,,1,0,,,,,,,,,,,,,
01/09/2002 16:00,120101,1,60,1,North Bound,1,North,255,0,,1,0,,,,,,,,,,,,,
01/09/2002 16:00,120101,1,60,2,South Bound,2,South,231,0,,1,0,,,,,,,,,,,,,
01/09/2002 17:00,120101,1,60,1,North Bound,1,North,212,0,,1,0,,,,,,,,,,,,,
01/09/2002 17:00,120101,1,60,2,South Bound,2,South,204,0,,1,0,,,,,,,,,,,,,
01/09/2002 18:00,120101,1,60,1,North Bound,1,North,171,0,,1,0,,,,,,,,,,,,,
01/09/2002 18:00,120101,1,60,2,South Bound,2,South,187,0,,1,0,,,,,,,,,,,,,
01/09/2002 19:00,120101,1,60,1,North Bound,1,North,138,0,,1,0,,,,,,,,,,,,,
01/09/2002 19:00,120101,1,60,2,South Bound,2,South,158,0,,1,0,,,,,,,,,,,,,
01/09/2002 20:00,120101,1,60,1,North Bound,1,North,96,0,,1,0,,,,,,,,,,,,,
01/09/2002 20:00,120101,1,60,2,South Bound,2,South,135,0,,1,0,,,,,,,,,,,,,
01/09/2002 21:00,120101,1,60,1,North Bound,1,North,58,0,,1,0,,,,,,,,,,,,,
01/09/2002 21:00,120101,1,60,2,South Bound,2,South,92,0,,1,0,,,,,,,,,,,,,
01/09/2002 22:00,120101,1,60,1,North Bound,1,North,37,0,,1,0,,,,,,,,,,,,,
01/09/2002 22:00,120101,1,60,2,South Bound,2,South,47,0,,1,0,,,,,,,,,,,,,
01/09/2002 23:00,120101,1,60,1,North Bound,1,North,16,0,,1,0,,,,,,,,,,,,,
01/09/2002 23:00,120101,1,60,2,South Bound,2,South,30,0,,1,0,,,,,,,,,,,,,
02/09/2002 00:00,120101,1,60,1,North Bound,1,North,9,0,,1,0,,,,,,,,,,,,,
02/09/2002 00:00,120101,1,60,2,South Bound,2,South,15,0,,1,0,,,,,,,,,,,,,
02/09/2002 01:00,120101,1,60,1,North Bound,1,North,6,0,,1,0,,,,,,,,,,,,,
02/09/2002 01:00,120101,1,60,2,South Bound,2,South,8,0,,1,0,,,,,,,,,,,,,
02/09/2002 02:00,120101,1,60,1,North Bound,1,North,3,0,,1,0,,,,,,,,,,,,,
02/09/2002 02:00,120101,1,60,2,South Bound,2,South,3,0,,1,0,,,,,,,,,,,,,
02/09/2002 03:00,120101,1,60,1,North Bound,1,North,2,0,,1,0,,,,,,,,,,,,,
02/09/2002 03:00,120101,1,60,2,South Bound,2,South,2,0,,1,0,,,,,,,,,,,,,
02/09/2002 04:00,120101,1,60,1,North Bound,1,North,9,0,,1,0,,,,,,,,,,,,,
02/09/2002 04:00,120101,1,60,2,South Bound,2,South,4,0,,1,0,,,,,,,,,,,,,
02/09/2002 05:00,120101,1,60,1,North Bound,1,North,38,0,,1,0,,,,,,,,,,,,,
02/09/2002 05:00,120101,1,60,2,South Bound,2,South,15,0,,1,0,,,,,,,,,,,,,
02/09/2002 06:00,120101,1,60,1,North Bound,1,North,55,0,,1,0,,,,,,,,,,,,,
02/09/2002 06:00,120101,1,60,2,South Bound,2,South,52,0,,1,0,,,,,,,,,,,,,
02/09/2002 07:00,120101,1,60,1,North Bound,1,North,214,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 07:00,120101,1,60,2,South Bound,2,South,151,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 08:00,120101,1,60,1,North Bound,1,North,242,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 08:00,120101,1,60,2,South Bound,2,South,178,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 09:00,120101,1,60,1,North Bound,1,North,181,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 09:00,120101,1,60,2,South Bound,2,South,139,0,,1,0,,,,,,,,,,,,,
02/09/2002 10:00,120101,1,60,1,North Bound,1,North,209,0,,1,0,,,,,,,,,,,,,
02/09/2002 10:00,120101,1,60,2,South Bound,2,South,148,0,,1,0,,,,,,,,,,,,,
02/09/2002 11:00,120101,1,60,1,North Bound,1,North,201,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 11:00,120101,1,60,2,South Bound,2,South,151,0,,1,0,,,,,,,,,,,,,
02/09/2002 12:00,120101,1,60,1,North Bound,1,North,172,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 12:00,120101,1,60,2,South Bound,2,South,189,0,,1,0,,,,,,,,,,,,,
02/09/2002 13:00,120101,1,60,1,North Bound,1,North,205,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 13:00,120101,1,60,2,South Bound,2,South,173,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 14:00,120101,1,60,1,North Bound,1,North,197,0,,1,0,,,,,,,,,,,,,
02/09/2002 14:00,120101,1,60,2,South Bound,2,South,179,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 15:00,120101,1,60,1,North Bound,1,North,166,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 15:00,120101,1,60,2,South Bound,2,South,226,0,,1,0,,,,,,,,,,,,,
02/09/2002 16:00,120101,1,60,1,North Bound,1,North,209,0,,1,0,,,,,,,,,,,,,
02/09/2002 16:00,120101,1,60,2,South Bound,2,South,267,0,,1,0,,,,,,,,,,,,,
02/09/2002 17:00,120101,1,60,1,North Bound,1,North,240,0,,1,0,,,,,,,,,,,,,
02/09/2002 17:00,120101,1,60,2,South Bound,2,South,286,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 18:00,120101,1,60,1,North Bound,1,North,166,0,,1,0,,,,,,,,,,,,,
02/09/2002 18:00,120101,1,60,2,South Bound,2,South,211,0,,1,0,,,,,,,,,,,,,
02/09/2002 19:00,120101,1,60,1,North Bound,1,North,137,0,,1,0,,,,,,,,,,,,,
02/09/2002 19:00,120101,1,60,2,South Bound,2,South,146,0,,1,0,,,,,,,,,,,,,
02/09/2002 20:00,120101,1,60,1,North Bound,1,North,90,0,,1,0,,,,,,,,,,,,,
02/09/2002 20:00,120101,1,60,2,South Bound,2,South,85,32,Override,1,0,,,,,,,,,,,,,
02/09/2002 21:00,120101,1,60,1,North Bound,1,North,66,0,,1,0,,,,,,,,,,,,,
02/09/2002 21:00,120101,1,60,2,South Bound,2,South,82,0,,1,0,,,,,,,,,,,,,
