Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Furniture and Equipment,Environmental Services Technical Equipment ,19.02.2019,16.03.2019,GPC02190000236,73.96
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MI1C05864,Furniture and Equipment,Environmental Services Technical Equipment ,14.02.2019,16.03.2019,GPC02190000237,13.7
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MI7BF58R4,Furniture and Equipment,Environmental Services Technical Equipment ,14.02.2019,16.03.2019,GPC02190000238,9.33
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MI74R0QA4,Furniture and Equipment,Environmental Services Technical Equipment ,15.02.2019,16.03.2019,GPC02190000239,11.49
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MI3HV4BY4,Furniture and Equipment,Environmental Services Technical Equipment ,14.02.2019,16.03.2019,GPC02190000240,6.49
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MI3UE68S4,Furniture and Equipment,Environmental Services Technical Equipment ,14.02.2019,16.03.2019,GPC02190000241,42.37
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MI59Q08B4,Furniture and Equipment,Environmental Services Technical Equipment ,14.02.2019,16.03.2019,GPC02190000242,9.77
Stockport MBC,Services to People,Childrens & Educational Services,WINDMILL COFFEE SH,Fees and Charges,Education  ,13.02.2019,16.03.2019,GPC02190000243,31.8
Stockport MBC,Services to People,Childrens & Educational Services,NSPCC PUBLICATIONS,Furniture and Equipment,Environmental Services Technical Equipment ,13.02.2019,16.03.2019,GPC02190000244,3.0
Stockport MBC,Corporate and Support Services,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,28.02.2019,16.03.2019,GPC02190000245,6.3
Stockport MBC,Corporate and Support Services,Central Support Costs,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,18.02.2019,16.03.2019,GPC02190000246,4.7
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.02.2019,16.03.2019,GPC02190000247,9.61
Stockport MBC,Corporate and Support Services,Central Support Costs,JETBRAINS,Information and Communications Technology,Information Communication Technology  ,08.02.2019,16.03.2019,GPC02190000248,656.56
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.CONTENTFUL.COM,Information and Communications Technology,Information Communication Technology  ,10.02.2019,16.03.2019,GPC02190000249,773.27
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.02.2019,16.03.2019,GPC02190000250,159.28
Stockport MBC,Corporate and Support Services,Central Support Costs,AWS EMEA,Information and Communications Technology,Information Communication Technology  ,03.02.2019,16.03.2019,GPC02190000251,917.42
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,01.02.2019,16.03.2019,GPC02190000252,14.39
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,01.02.2019,16.03.2019,GPC02190000253,16.78
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TURPIN44(0)01767604800,Library Equipment,Education Library Books ,08.02.2019,16.03.2019,GPC02190000254,70.0
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON.CO.UK MI2I55GN4,Library Equipment,Education Library Books ,09.02.2019,16.03.2019,GPC02190000255,13.57
Stockport MBC,Corporate and Support Services,Cultural & Related Services,EB  LIBRARIES CONNECTE,Library Equipment,Education Library Books ,01.02.2019,16.03.2019,GPC02190000256,50.0
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,26.02.2019,16.03.2019,GPC02190000257,-1.59
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,26.02.2019,16.03.2019,GPC02190000258,43.81
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,25.02.2019,16.03.2019,GPC02190000259,8.92
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Environmental Services Technical Equipment ,04.02.2019,16.03.2019,GPC02190000260,16.0
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT TOURIST INFO,Furniture and Equipment,Furniture & Soft Furnishings  ,13.02.2019,16.03.2019,GPC02190000261,55.0
Stockport MBC,Services to People,Childrens & Educational Services,IZ  SMASH AND GRAB,Furniture and Equipment,Furniture & Soft Furnishings  ,13.02.2019,16.03.2019,GPC02190000262,20.0
Stockport MBC,Services to People,Childrens & Educational Services,STOCKPORT TOURIST INFO,Furniture and Equipment,Furniture & Soft Furnishings  ,13.02.2019,16.03.2019,GPC02190000263,-18.0
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MI0UL5PG4,Library Equipment,Education Library Books ,08.02.2019,16.03.2019,GPC02190000264,13.76
Stockport MBC,Services to People,Childrens & Educational Services,MIMEO,Library Equipment,Education Library Books ,21.01.2019,16.03.2019,GPC02190000265,413.04
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Information and Communications Technology,Information Communication Technology  ,18.02.2019,16.03.2019,GPC02190000266,361.09
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Information and Communications Technology,Information Communication Technology  ,12.02.2019,16.03.2019,GPC02190000267,109.13
Stockport MBC,Corporate and Support Services,Central Support Costs,TLC SOUTHERN,Information and Communications Technology,Information Communication Technology  ,12.02.2019,16.03.2019,GPC02190000268,19.95
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Information and Communications Technology,Information Communication Technology  ,05.02.2019,16.03.2019,GPC02190000269,58.96
Stockport MBC,Services to Place,Highways & Transport Services,ENVIROMENT AGENCY,Fees and Charges,UNCLASSIFIED  ,27.02.2019,16.03.2019,GPC02190000270,557.5
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,26.02.2019,16.03.2019,GPC02190000271,39.3
Stockport MBC,Services to Place,Environmental & Regulatory Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,26.02.2019,16.03.2019,GPC02190000272,104.7
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,21.02.2019,16.03.2019,GPC02190000273,323.1
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,21.02.2019,16.03.2019,GPC02190000274,93.1
Stockport MBC,Services to Place,Environmental & Regulatory Services,CHARTERED INSTITUTE OF,Staff Training,Human Resources  ,19.02.2019,16.03.2019,GPC02190000275,90.0
Stockport MBC,Services to Place,Highways & Transport Services,SPEEDYBOOKER.COM,Expenses and Allowances,Human Resources Training & Conferences ,15.02.2019,16.03.2019,GPC02190000276,98.0
Stockport MBC,Services to Place,Highways & Transport Services,METERING,Fees and Charges,UNCLASSIFIED  ,15.02.2019,16.03.2019,GPC02190000277,203.0
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,14.02.2019,16.03.2019,GPC02190000278,76.45
Stockport MBC,Corporate and Support Services,Central Services to the public,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,12.02.2019,16.03.2019,GPC02190000279,37.7
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,11.02.2019,16.03.2019,GPC02190000280,352.5
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAVELODGE GB0000,Expenses and Allowances,Human Resources Training & Conferences ,11.02.2019,16.03.2019,GPC02190000281,240.8
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.02.2019,16.03.2019,GPC02190000282,23.35
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.02.2019,16.03.2019,GPC02190000283,84.45
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,NOVOTEL WOLVERHAMP,Staff Training,Human Resources  ,04.02.2019,16.03.2019,GPC02190000284,51.0
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,04.02.2019,16.03.2019,GPC02190000285,201.6
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,01.02.2019,16.03.2019,GPC02190000286,56.2
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,01.02.2019,16.03.2019,GPC02190000287,316.6
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,01.02.2019,16.03.2019,GPC02190000288,184.5
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Catering Supplies,Catering Food & Beverages ,25.02.2019,16.03.2019,GPC02190000289,38.19
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Catering Supplies,Catering Food & Beverages ,18.02.2019,16.03.2019,GPC02190000290,39.78
