Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,GROSVENOR SERVICE STAT,Fuel,Vehicle Management Fuel ,16.12.2017,16.01.2018,GPC12170000166,52.0
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Care Payments,Social Community Care Supplies & Services  ,15.12.2017,16.01.2018,GPC12170000167,12.99
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Care Payments,Social Community Care Supplies & Services  ,15.12.2017,16.01.2018,GPC12170000168,9.99
Stockport MBC,Services to People,Childrens & Educational Services,THE WORKS,Care Payments,Social Community Care Supplies & Services  ,16.12.2017,16.01.2018,GPC12170000169,8.5
Stockport MBC,Services to People,Childrens & Educational Services,"BOOTS,STOCKPORT",Care Payments,Social Community Care Supplies & Services  ,16.12.2017,16.01.2018,GPC12170000170,46.03
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU AMAZON.CO.UK,Care Payments,Social Community Care Supplies & Services  ,15.12.2017,16.01.2018,GPC12170000171,4.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU AMAZON.CO.UK,Care Payments,Social Community Care Supplies & Services  ,16.12.2017,16.01.2018,GPC12170000172,113.98
Stockport MBC,Services to People,Childrens & Educational Services,WWW.SKATES.CO.UK,Care Payments,Social Community Care Supplies & Services  ,15.12.2017,16.01.2018,GPC12170000173,38.9
Stockport MBC,Services to People,Childrens & Educational Services,ARGOFIELD LTD,Care Payments,Social Community Care Supplies & Services  ,15.12.2017,16.01.2018,GPC12170000174,66.96
Stockport MBC,Services to People,Childrens & Educational Services,MUSIC MAGPIE,Care Payments,Social Community Care Supplies & Services  ,15.12.2017,16.01.2018,GPC12170000175,189.49
Stockport MBC,Services to People,Childrens & Educational Services,DA SHOP,Care Payments,Social Community Care Supplies & Services  ,15.12.2017,16.01.2018,GPC12170000176,73.57
Stockport MBC,Services to People,Childrens & Educational Services,TESCO DIRECT,Care Payments,Social Community Care Supplies & Services  ,15.12.2017,16.01.2018,GPC12170000177,32.0
Stockport MBC,Services to People,Childrens & Educational Services,JUMP HEAVEN,Publicity and Promotion,Arts & Leisure Services  ,15.12.2017,16.01.2018,GPC12170000178,35.25
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,13.12.2017,16.01.2018,GPC12170000179,40.0
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,13.12.2017,16.01.2018,GPC12170000180,23.9
Stockport MBC,Services to People,Childrens & Educational Services,THE LOWRY CENTRE LTD,Publicity and Promotion,Arts & Leisure Services  ,13.12.2017,16.01.2018,GPC12170000181,80.25
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,09.12.2017,16.01.2018,GPC12170000182,140.93
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,05.12.2017,16.01.2018,GPC12170000183,144.25
Stockport MBC,Services to People,Childrens & Educational Services,DEBENHAMS.COM,Care Payments,Social Community Care Supplies & Services  ,05.12.2017,16.01.2018,GPC12170000184,48.0
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,14.12.2017,16.01.2018,GPC12170000185,5.5
Stockport MBC,Services to People,Adult Social Care,NORTHERN RAIL LTD-,Travelling Expenses,Human Resources Travel & Subsistence ,12.12.2017,16.01.2018,GPC12170000186,6.4
Stockport MBC,Services to People,Adult Social Care,FIRST/KEOLIS TRANS,Travelling Expenses,Human Resources Travel & Subsistence ,11.12.2017,16.01.2018,GPC12170000187,16.4
Stockport MBC,Services to People,Adult Social Care,AO RETAIL LIMITED,Furniture and Equipment,Environmental Services Technical Equipment ,07.12.2017,16.01.2018,GPC12170000188,333.97
Stockport MBC,Services to Place,Cultural & Related Services,SURVEYMONKEY,Publicity and Promotion,Arts & Leisure Services  ,08.12.2017,16.01.2018,GPC12170000189,29.0
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK 8YLP8FJUH2,Publicity and Promotion,Facilities & Management Services  ,31.12.2017,16.01.2018,GPC12170000190,175.44
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,29.12.2017,16.01.2018,GPC12170000191,12.99
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,28.12.2017,16.01.2018,GPC12170000192,212.89
Stockport MBC,Corporate and Support Services,Central Support Costs,OPINION STAGE,Publicity and Promotion,Facilities & Management Services  ,23.12.2017,16.01.2018,GPC12170000193,61.03
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.12.2017,16.01.2018,GPC12170000194,9.28
Stockport MBC,Corporate and Support Services,Central Support Costs,SPARKOL,Publicity and Promotion,Facilities & Management Services  ,13.12.2017,16.01.2018,GPC12170000195,76.6
Stockport MBC,Corporate and Support Services,Central Support Costs,SPARKOL,Publicity and Promotion,Facilities & Management Services  ,13.12.2017,16.01.2018,GPC12170000196,115.2
Stockport MBC,Corporate and Support Services,Central Support Costs,SPARKOL,Publicity and Promotion,Facilities & Management Services  ,13.12.2017,16.01.2018,GPC12170000197,-115.2
Stockport MBC,Corporate and Support Services,Central Support Costs,WWWCONTENTFULCOM,Information and Communications Technology,Information Communication Technology  ,10.12.2017,16.01.2018,GPC12170000198,753.81
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON MKTPLACE PMTS,Information and Communications Technology,Information Communication Technology  ,09.12.2017,16.01.2018,GPC12170000199,9.96
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.12.2017,16.01.2018,GPC12170000200,9.24
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,05.12.2017,16.01.2018,GPC12170000201,19.19
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON MKTPLACE PMTS,Information and Communications Technology,Information Communication Technology  ,03.12.2017,16.01.2018,GPC12170000202,728.67
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON EU AMAZON.CO.UK,Library Equipment,Education Library Books ,29.12.2017,16.01.2018,GPC12170000203,12.99
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON EU AMAZON.CO.UK,Library Equipment,Education Library Books ,28.12.2017,16.01.2018,GPC12170000204,9.98
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON EU AMAZON.CO.UK,Library Equipment,Education Library Books ,21.12.2017,16.01.2018,GPC12170000205,11.76
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON UK RETAIL AMAZO,Library Equipment,Education Library Books ,01.12.2017,16.01.2018,GPC12170000206,12.98
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMAZON.CO.UK,Library Equipment,Education Library Books ,01.12.2017,16.01.2018,GPC12170000207,4.44
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Furniture and Equipment,Furniture & Soft Furnishings  ,14.12.2017,16.01.2018,GPC12170000208,19.09
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU AMAZON.CO.UK,Office Expenses,Stationery    ,13.12.2017,16.01.2018,GPC12170000209,12.37
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Office Expenses,Stationery    ,13.12.2017,16.01.2018,GPC12170000210,19.95
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK,Furniture and Equipment,Furniture & Soft Furnishings  ,04.12.2017,16.01.2018,GPC12170000211,48.0
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ONLINETROPHIES.CO.,Furniture and Equipment,Furniture & Soft Furnishings  ,06.12.2017,16.01.2018,GPC12170000212,38.95
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  TWINKL LTD,Library Equipment,Education Library Books ,05.12.2017,16.01.2018,GPC12170000213,67.56
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK,Library Equipment,Education Library Books ,02.12.2017,16.01.2018,GPC12170000214,33.27
Stockport MBC,Services to People,Childrens & Educational Services,SAUDI AI  00652490621543 REFUND,Travelling Expenses,Human Resources Travel & Subsistence ,05.10.2017,16.01.2018,GPC12170000219,-388.0
Stockport MBC,Services to People,Childrens & Educational Services,SAUDI AI  00652490621756 REFUND,Travelling Expenses,Human Resources Travel & Subsistence ,02.10.2017,16.01.2018,GPC12170000220,-433.1
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Furniture and Equipment,Environmental Services Technical Equipment ,20.12.2017,16.01.2018,GPC12170000221,48.18
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.TOGGLER-UK.COM,Furniture and Equipment,Environmental Services Technical Equipment ,06.12.2017,16.01.2018,GPC12170000222,114.6
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.12.2017,16.01.2018,GPC12170000223,87.21
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.12.2017,16.01.2018,GPC12170000224,280.3
Stockport MBC,Corporate and Support Services,Central Support Costs,UOM STORE,Expenses and Allowances,Human Resources Training & Conferences ,29.12.2017,16.01.2018,GPC12170000225,100.0
Stockport MBC,Services to Place,Environmental & Regulatory Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,15.12.2017,16.01.2018,GPC12170000226,68.34
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,15.12.2017,16.01.2018,GPC12170000227,155.96
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,15.12.2017,16.01.2018,GPC12170000228,66.5
Stockport MBC,Services to Place,Highways & Transport Services,3D STORAGE SYSTEMS UK,Furniture and Equipment,Environmental Services Technical Equipment ,15.12.2017,16.01.2018,GPC12170000229,338.44
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,12.12.2017,16.01.2018,GPC12170000230,224.6
Stockport MBC,Services to Place,Planning Services,CITB,Fees and Charges,Financial Services  ,08.12.2017,16.01.2018,GPC12170000231,180.0
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.12.2017,16.01.2018,GPC12170000232,13.21
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.12.2017,16.01.2018,GPC12170000233,62.83
Stockport MBC,Corporate and Support Services,Central Services to the public,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,06.12.2017,16.01.2018,GPC12170000234,-31.0
