Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Procurement Card?,Registration Number,Time Period for Grant,Purpose of Grant
Yorkshire Dales National Park Authority,15/02/2019,PI136657,7.6,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136664,10.8,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136660,11.25,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136660,13.2,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136666,60.4,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136665,60.4,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136667,60.4,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136655,82.29,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136689,105.96,WILDCARE,S3689,Biodiversity,Materials,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136751,10.0,CASZANDRA PETERSON,S4761,Corporate Other Staff Costs,Medical Fees,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136752,89.0,ASSOCIATION OF INDEPENDENT MUSEUMS,S4916,Dales Countryside Museum,Membership Subscriptions,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136721,249.41,REDACTED PERSONAL DATA,S0088,Volunteers,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136793,261.32,REDACTED PERSONAL DATA,S0621,Volunteers,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136713,270.22,REDACTED PERSONAL DATA,S0407,Volunteers,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136790,273.55,REDACTED PERSONAL DATA,S0435,Volunteers,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136738,220.0,BELLAS OFFICE SUPPLIES & STATIONERY LTD,S1919,Office Accomodation,Office Furniture,,,,
Yorkshire Dales National Park Authority,15/02/2019,PC136610,-31.93,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136637,14.85,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136637,38.63,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136637,365.15,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136637,716.12,IRON MOUNTAIN,S0854,Support Services,Offsite Storage,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136704,180.04,XEROX UX LIMITED,S0043,Support Services,Photocopying,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136695,515.84,PURCHASE POWER,S2994,Support Services,Postage,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136783,733.0,DAY CUMMINS LIMITED,S5050,Contracts - Planned Maintenance DCM,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136589,346.53,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Aysgarth Falls NPC,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136589,177.3,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Dales Countryside Museum,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136589,808.35,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Grassington NPC,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136589,425.26,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Malham NPC,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136589,352.96,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Office Accomodation,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136589,962.17,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Office Accomodation,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136589,38.5,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Reeth NPC,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136589,799.79,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Toilets,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136589,38.5,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Workshops,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136723,1179.41,RAVANE LTD  T/AS DAVE HUDSPETH CARPETS,S3591,Dales Countryside Museum,Premises Maintenance,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136619,1597.0,ANDREW LATHWELL DESIGN LTD,S2556,Outreach,Printing,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136803,125.0,KONTRAST DESIGN LIMITED,S5194,Tourism - changes to D400 1-4-19,Printing,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136728,487.5,KINGS CHAMBERS,S4578,Legal Services,Professional Fees,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136763,283.25,ROYAL TOWN PLANNING INSTITUTE (SUBSCRIPTIONS),S1191,Corporate Other Staff Costs,Professional Fees,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136748,1000.0,S MAWSON & SON,S4839,Contracts - Access Rangers,Property Rental,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136748,1000.0,S MAWSON & SON,S4839,Contracts - Access Rangers,Property Rental,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136693,41.1,CLARITY TRAVEL MANAGEMENT,S4217,Access For All - changes to D820 1-4-19,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136693,-62.0,CLARITY TRAVEL MANAGEMENT,S4217,Car Parks,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136693,-4633.72,CLARITY TRAVEL MANAGEMENT,S4217,Employees,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136692,120.0,CLARITY TRAVEL MANAGEMENT,S4217,Employees,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136692,4633.72,CLARITY TRAVEL MANAGEMENT,S4217,Employees,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136692,90.5,CLARITY TRAVEL MANAGEMENT,S4217,Land Management Salaries,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136693,489.5,CLARITY TRAVEL MANAGEMENT,S4217,Land Management Salaries,Public Transport,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136708,125.0,COUNTRYSIDE JOBS SERVICE,S0211,Corporate Other Staff Costs,Recruitment Costs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136688,1897.24,FRIENDS OF THE LAKE DISTRICT,S3858,Tourism - changes to D400 1-4-19,Research & Surveys,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136739,9000.0,RED KITE ENVIRONMENT LTD,S5140,National Trails,Research & Surveys,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136778,22.8,RALAWISE,S2211,Trading Account,Retail Stock Clothing VAT,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136777,247.0,RALAWISE,S2211,Trading Account,Retail Stock Clothing VAT,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136776,972.8,RALAWISE,S2211,Trading Account,Retail Stock Clothing VAT,,,,
Yorkshire Dales National Park Authority,15/02/2019,PC136547,-78.62,GARDNERS BOOKS,S4535,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136291,14.38,GARDNERS BOOKS,S4535,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136754,198.74,GARDNERS BOOKS,S4535,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136755,382.91,GARDNERS BOOKS,S4535,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136768,238.0,HARDRAW FORCE PUBLISHING,S5203,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136600,218.75,PARADISE PRESS,S4546,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136772,1077.12,EMBLEM PRINT PRODUCTS LTD,S0047,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PC136798,-89.28,STAR EDITIONS,S5020,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136753,686.34,STAR EDITIONS,S5020,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136559,464.8,THE CAROLE GROUP LTD,S0313,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136761,500.0,ANDREW LATHWELL DESIGN LTD,S2556,Volunteers,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136633,560.98,EMX DYNAMICS LTD T/A LUMINATI,S5253,Interpretation,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136700,30.0,EYECATCHING SIGNS LTD,S2181,Tourism - changes to D400 1-4-19,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136650,288.75,MERRITT & FRYERS LTD,S0051,Dales Countryside Museum,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136514,5.79,BELLAS OFFICE SUPPLIES & STATIONERY LTD,S1919,Support Services,Stationery,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136698,120.0,PIONEER PRESS LTD,S0101,Support Services,Stationery,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136692,79.58,CLARITY TRAVEL MANAGEMENT,S4217,Employees,Subsistence,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136788,60.0,A & P CHAMBERS LTD,S4576,National Trails,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136788,3395.0,A & P CHAMBERS LTD,S4576,National Trails,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136732,395.0,CARRS BILLINGTON AGRICULTURAL (SALES) LTD,S0140,Western Dales (Cumbria),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136767,119.0,RACKLINE LIMITED,S5251,Office Accomodation,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136662,1.6,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136659,3.8,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136659,4.5,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136659,8.95,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136653,22.8,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136661,36.72,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136668,36.98,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136802,223.94,BALTIC TRAINING SERVICES LIMITED,S4949,Apprenticeships,Training,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136696,495.0,RTPI YORKSHIRE,S1735,Development Management,Training,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136697,574.0,P V DOBSON & SONS,S2908,Contracts - Access Rangers,Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136680,221.27,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136682,282.22,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136679,304.96,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136681,432.19,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136706,283.58,DALE HEAD COMMUNITY GARAGE,S5006,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136705,436.73,KETTLEWELL GARAGE,S4140,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136652,49.6,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136677,40.0,B & J METALS (SKIP HIRE) LTD,S4886,Western Dales (Cumbria),Waste Collection,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136514,11.86,BELLAS OFFICE SUPPLIES & STATIONERY LTD,S1919,Office Accomodation,Waste Collection,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136630,595.0,M W WASTE DRAINAGE SUPPORT SERVICES LTD,S0034,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136663,259.0,SETTLE COAL COMPANY LTD,S0052,Contracts - Access Rangers,Waste Collection,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136620,195.73,SCOTTISH WATER BUSINESS STREAM LTD,S5503,Office Accomodation,Water,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136775,6.89,SCOTTISH WATER BUSINESS STREAM LTD,S5503,Toilets,Water,,,,
Yorkshire Dales National Park Authority,15/02/2019,PI136774,125.88,SCOTTISH WATER BUSINESS STREAM LTD,S5503,Toilets,Water,,,,
Yorkshire Dales National Park Authority,18/02/2019,PC136818,-133.34,PEMBROKESHIRE COAST NPA,S0010,Member Costs,Accomodation - Members,,,,
Yorkshire Dales National Park Authority,18/02/2019,PI136784,133.34,PEMBROKESHIRE COAST NPA,S0010,Member Costs,Accomodation - Members,,,,
Yorkshire Dales National Park Authority,18/02/2019,PC136818,-229.63,PEMBROKESHIRE COAST NPA,S0010,Member Costs,Conferences and Seminars,,,,
Yorkshire Dales National Park Authority,18/02/2019,PI136784,229.63,PEMBROKESHIRE COAST NPA,S0010,Member Costs,Conferences and Seminars,,,,
Yorkshire Dales National Park Authority,18/02/2019,PCARD-2019/11,7.99,AMAZON.CO.UK,S1426,Dales Countryside Museum,Membership Subscriptions,Y,,,
Yorkshire Dales National Park Authority,18/02/2019,PCARD-2019/11,85.0,NORTHERN RAIL,,National Park Centre Employees,Public Transport,Y,,,
Yorkshire Dales National Park Authority,18/02/2019,PCARD-2019/11,85.0,NORTHERN RAIL,,Retail Services O/H,Public Transport,Y,,,
Yorkshire Dales National Park Authority,18/02/2019,PCARD-2019/11,201.7,TRAVELODGE,,Training,Subsistence,Y,,,
Yorkshire Dales National Park Authority,19/02/2019,PCARD-2019/11,20.7,AMAZON.CO.UK,S1426,IT Development,IT- Hardware Purchases,Y,,,
Yorkshire Dales National Park Authority,20/02/2019,PCARD-2019/11,166.66,COLUMBIA SPORTSWEAR COMPANY LIMITED,S5182,NPC General,Clothing,Y,,,
Yorkshire Dales National Park Authority,20/02/2019,PCARD-2019/11,35.59,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,21/02/2019,PCARD-2019/11,33.17,HOBBYCRAFT TRADING LIMITED,,Reeth NPC,Materials,Y,,,
Yorkshire Dales National Park Authority,21/02/2019,PCARD-2019/11,26.18,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,21/02/2019,PCARD-2019/11,28.98,POST OFFICE LTD,S0453,Farmed Land,Postage,Y,,,
Yorkshire Dales National Park Authority,22/02/2019,PCARD-2019/11,26.7,WALKERS BAKERY,,Volunteers,Catering (Internal),Y,,,
Yorkshire Dales National Park Authority,22/02/2019,PCARD-2019/11,17.5,SCREWFIX DIRECT,S0285,Contracts - Planned Maintenance Office,Materials,Y,,,
Yorkshire Dales National Park Authority,23/02/2019,PCARD-2019/11,4.76,J T ATKINSON & SONS LTD,S0045,Western Dales (Cumbria),Materials,Y,,,
Yorkshire Dales National Park Authority,23/02/2019,PCARD-2019/11,33.33,ALDERSONS NATEBY,,Contracts - Access Rangers,Vehicle Repairs and Maint,Y,,,
Yorkshire Dales National Park Authority,24/02/2019,PCARD-2019/11,29.44,AMAZON,,Retail Services O/H,Signage and Displays,Y,,,
Yorkshire Dales National Park Authority,25/02/2019,PCARD-2019/11,23.72,AMAZON.CO.UK,S1426,IT Development,IT- Hardware Purchases,Y,,,
Yorkshire Dales National Park Authority,25/02/2019,PCARD-2019/11,16.08,JEWSONS LIMITED,,Western Dales (Cumbria),Materials,Y,,,
Yorkshire Dales National Park Authority,25/02/2019,PCARD-2019/11,52.88,BOOKER LTD,,Trading Account,Retail Stock Foodstuffs VAT,Y,,,
Yorkshire Dales National Park Authority,25/02/2019,PCARD-2019/11,25.79,J T ATKINSON & SONS LTD,S0045,Western Dales (Cumbria),Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,25/02/2019,PCARD-2019/11,10.0,TRAVIS PERKINS,,Western Dales (Cumbria),Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,26/02/2019,PCARD-2019/11,10.2,LYRECO,S1470,Dales Countryside Museum,Consumables,Y,,,
Yorkshire Dales National Park Authority,27/02/2019,PCARD-2019/11,14.92,WM CLARK AND SON (PARKGATE) LTD,,Trees & Woodlands,Materials,Y,,,
Yorkshire Dales National Park Authority,27/02/2019,PI136694,106.65,EE LIMITED - DD,S3004,Support Services,Mobile Phones,,,,
Yorkshire Dales National Park Authority,27/02/2019,PI136801,6.0,LAND REGISTRY - DD,S3091,Development Management,Research & Surveys,,,,
Yorkshire Dales National Park Authority,27/02/2019,PCARD-2019/11,6.24,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,27/02/2019,PI136684,662.47,VENSON AUTOMOTIVE SOLUTIONS LTD - DD,S3089,Contracts - Access Rangers,Vehicle Leasing,,,,
Yorkshire Dales National Park Authority,27/02/2019,PI136686,4675.96,VENSON AUTOMOTIVE SOLUTIONS LTD - DD,S3089,Contracts - Access Rangers,Vehicle Leasing,,,,
Yorkshire Dales National Park Authority,27/02/2019,PC136683,-359.56,VENSON AUTOMOTIVE SOLUTIONS LTD - DD,S3089,Contracts - Access Rangers,Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136824,179.63,NATIONAL PARKS UK LIMITED,S0001,Member Costs,Accomodation - Members,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136826,200.0,BEAU BUSINESS MEDIA LIMITED,S5245,Dales Countryside Museum,Advertising,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136870,109.64,TMP (UK) LTD,S5155,Development Management,Advertising,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136869,154.6,TMP (UK) LTD,S5155,Development Management,Advertising,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136809,187.0,TMP (UK) LTD,S5155,Development Management,Advertising,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136874,264.52,TMP (UK) LTD,S5155,Development Management,Advertising,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136804,3.0,CUMBERLAND & WESTMORLAND ANTIQUARIAN & ARCHAEOLOGI,S5265,Historic Environment,Books and Publications,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136804,12.0,CUMBERLAND & WESTMORLAND ANTIQUARIAN & ARCHAEOLOGI,S5265,Historic Environment,Books and Publications,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136843,4.4,DALES NEWSAGENTS,S0271,Support Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136842,28.8,DALES NEWSAGENTS,S0271,Support Services,Books and Publications,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136730,11.0,R & J TOWNSON,S1630,Malham NPC,Catering (Internal),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136888,101.98,J & B ELECTRIC POWER TOOL CO LTD,S5216,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136888,101.98,J & B ELECTRIC POWER TOOL CO LTD,S5216,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136807,30.0,RICHARD SPEAK & CO LTD,S2733,NPC General,Clothing,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136899,8.99,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136899,135.52,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136824,183.34,NATIONAL PARKS UK LIMITED,S0001,Member Costs,Conferences and Seminars,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136851,630.0,YORKSHIRE DALES GUIDES,S1070,Corporate Other Staff Costs,Conferences and Seminars,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136855,462.0,A G & P JACKSON,S3643,Development Management,Consultancy,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136854,1750.0,SPEAKERS CORNER (LONDON) LIMITED,S5275,Support Services,Consultancy,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136895,9.59,PEACOCKS WHOLESALE PROVISIONS LTD,S3784,Dales Countryside Museum,Consumables,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136895,74.62,PEACOCKS WHOLESALE PROVISIONS LTD,S3784,Dales Countryside Museum,Consumables,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136808,100.87,TREVOR ILES LTD,S0038,Office Accomodation,Consumables,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136887,86.72,YORKSHIRE PURCHASING ORGANISATION,S0022,Office Accomodation,Consumables,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136876,110.0,BRIAN JONES STRUCTURAL DESIGN,S4911,Contracts - Planned Maintenance Office,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136866,112.0,HARRISON & CROSS LTD,S1687,Contracts - Planned Maintenance Office,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136897,143.96,HARRISON & CROSS LTD,S1687,Toilets- Planned Maintenance,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136892,170.0,NPS INFINITY,S4100,Contracts - Planned Maintenance Office,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136884,5072.8, RSK ADAS UK LTD,S1571,Land Management Partnersips,Contractors (Others),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136875,325.0,AUTO MATE SYSTEMS LTD,S4448,Toilets- Planned Maintenance,Contractors (Others),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136910,270.0,REDACTED PERSONAL DATA,S4361,Tourism - changes to D400 1-4-19,Contractors (Others),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136871,2.0,PROBRAND LTD,S0222,IT Development,Delivery Charges,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136800,80.18,NORTHUMBERLAND NPA,S0003,Farmed Land,Donations & Contributions,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136821,110.2,NPOWER LTD,S0225,Contracts - Access Rangers,Electricity,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136819,626.84,NPOWER LTD,S0225,Contracts - Access Rangers,Electricity,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136838,804.5,NPOWER LTD,S0225,Dales Countryside Museum,Electricity,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136839,1033.56,NPOWER LTD,S0225,Dales Countryside Museum,Electricity,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136841,1173.93,NPOWER LTD,S0225,Dales Countryside Museum,Electricity,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136840,1316.12,NPOWER LTD,S0225,Dales Countryside Museum,Electricity,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136820,1247.98,NPOWER LTD,S0225,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136872,30.0,GARGRAVE VILLAGE HALL,S1046,Farmed Land,Equipment Hire,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136856,78.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136856,90.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136883,20.0,NATIONWIDE FRANKING SENSE LTD,S4790,Office Accomodation,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136832,19.37,CORONA ENERGY RETAIL 4 LTD,S5021,Office Accomodation,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136833,54.29,CORONA ENERGY RETAIL 4 LTD,S5021,Office Accomodation,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136862,300.0,ELLIS DEAN,S0357,Office Accomodation,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136862,707.0,ELLIS DEAN,S0357,Office Accomodation,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136867,5700.0,PEAK DISTRICT NATIONAL PARK AUTHORITY,S0011,Tourism - changes to D400 1-4-19,Grants Paid,,,2018/19,Matched Funding for Discover England Project
Yorkshire Dales National Park Authority,28/02/2019,PI136846,2993.0,PHILIP HORNER FENCING & WALLING,S5225,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136573,30.0,THORPE TREES LTD,S1405,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136573,170.0,THORPE TREES LTD,S1405,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136573,230.0,THORPE TREES LTD,S1405,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,28/02/2019,PI136624,450.0,WEBBERS,S0081,Trees & Woodlands,Grounds & Estates Maintenance,,,,
