Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,KFC,Catering Supplies,Catering Food & Beverages ,17.07.2018,16.08.2018,GPC07180000162,38.61
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS,Catering Supplies,Catering Food & Beverages ,09.07.2018,16.08.2018,GPC07180000163,7.20
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TESCO STORES 2317,Catering Supplies,Catering Food & Beverages ,27.07.2018,16.08.2018,GPC07180000164,7.35
Stockport MBC,Corporate and Support Services,Cultural & Related Services,BRIDGE LANE NEWS,Catering Supplies,Catering Food & Beverages ,27.07.2018,16.08.2018,GPC07180000165,1.35
Stockport MBC,Corporate and Support Services,Cultural & Related Services,ALDI 98 773,Catering Supplies,Catering Food & Beverages ,27.07.2018,16.08.2018,GPC07180000166,1.30
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,24.07.2018,16.08.2018,GPC07180000167,53.50
Stockport MBC,Services to People,Childrens & Educational Services,BLACKPOOL PLEASURE BEA,Care Payments,Social Community Care Supplies & Services  ,23.07.2018,16.08.2018,GPC07180000168,130.00
Stockport MBC,Services to People,Childrens & Educational Services,FLYBEEZJ5 EZJ5RX,Care Payments,Social Community Care Supplies & Services  ,24.07.2018,16.08.2018,GPC07180000169,106.99
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Fuel,Vehicle Management Fuel ,23.07.2018,16.08.2018,GPC07180000170,827.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,19.07.2018,16.08.2018,GPC07180000171,229.50
Stockport MBC,Services to People,Childrens & Educational Services,AIR TRANSAT CCA,Care Payments,Social Community Care Supplies & Services  ,18.07.2018,16.08.2018,GPC07180000172,"1,524.22"
Stockport MBC,Services to People,Childrens & Educational Services,MONDIAL ASSISTANCE,Care Payments,Social Community Care Supplies & Services  ,18.07.2018,16.08.2018,GPC07180000173,22.67
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Fuel,Vehicle Management Fuel ,18.07.2018,16.08.2018,GPC07180000174,802.00
Stockport MBC,Services to People,Childrens & Educational Services,AIR TRANSAT (PRE-SELEC,Care Payments,Social Community Care Supplies & Services  ,18.07.2018,16.08.2018,GPC07180000175,239.13
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ADASS.ORG.UK,Expenses and Allowances,Human Resources Training & Conferences ,11.07.2018,16.08.2018,GPC07180000176,570.00
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Office Expenses,Mail Services   ,26.07.2018,16.08.2018,GPC07180000177,10.98
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Furniture & Soft Furnishings  ,25.07.2018,16.08.2018,GPC07180000178,7.47
Stockport MBC,Services to People,Childrens & Educational Services,THE POST OFFICE,Office Expenses,Mail Services   ,10.07.2018,16.08.2018,GPC07180000179,40.32
Stockport MBC,Services to People,Childrens & Educational Services,MIMEO,Furniture and Equipment,Furniture & Soft Furnishings  ,26.06.2018,16.08.2018,GPC07180000180,340.61
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,18.07.2018,16.08.2018,GPC07180000181,23.79
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,16.07.2018,16.08.2018,GPC07180000182,83.60
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,09.07.2018,16.08.2018,GPC07180000183,72.70
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS,Catering Supplies,Catering Food & Beverages ,09.07.2018,16.08.2018,GPC07180000184,11.70
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 84 773,Catering Supplies,Catering Food & Beverages ,04.07.2018,16.08.2018,GPC07180000185,5.23
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISONS.COM,Catering Supplies,Catering Food & Beverages ,02.07.2018,16.08.2018,GPC07180000186,78.13
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,31.07.2018,16.08.2018,GPC07180000187,27.88
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,30.07.2018,16.08.2018,GPC07180000188,28.48
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,30.07.2018,16.08.2018,GPC07180000189,40.06
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,30.07.2018,16.08.2018,GPC07180000190,29.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,31.07.2018,16.08.2018,GPC07180000191,41.66
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,31.07.2018,16.08.2018,GPC07180000192,34.99
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK AMAZON.CO,Furniture and Equipment,Environmental Services Technical Equipment ,31.07.2018,16.08.2018,GPC07180000193,5.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,30.07.2018,16.08.2018,GPC07180000194,4.50
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,30.07.2018,16.08.2018,GPC07180000195,29.99
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,30.07.2018,16.08.2018,GPC07180000196,29.99
Stockport MBC,Services to People,Childrens & Educational Services,BLACKPOOL PLEASURE BEA,Publicity and Promotion,Arts & Leisure Services  ,26.07.2018,16.08.2018,GPC07180000197,164.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,27.07.2018,16.08.2018,GPC07180000198,190.09
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,27.07.2018,16.08.2018,GPC07180000199,154.73
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,28.07.2018,16.08.2018,GPC07180000200,24.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON DIGITAL SVCS,Furniture and Equipment,Environmental Services Technical Equipment ,29.07.2018,16.08.2018,GPC07180000201,3.99
Stockport MBC,Services to People,Childrens & Educational Services,NETFLIX.COM,Furniture and Equipment,Environmental Services Technical Equipment ,26.07.2018,16.08.2018,GPC07180000202,9.99
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,21.07.2018,16.08.2018,GPC07180000203,258.22
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,20.07.2018,16.08.2018,GPC07180000204,151.99
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,18.07.2018,16.08.2018,GPC07180000205,18.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,18.07.2018,16.08.2018,GPC07180000206,29.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,18.07.2018,16.08.2018,GPC07180000207,26.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,13.07.2018,16.08.2018,GPC07180000208,200.86
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,14.07.2018,16.08.2018,GPC07180000209,357.75
Stockport MBC,Services to People,Childrens & Educational Services,SCHOOLGATEWAY.COM,Catering Supplies,Catering Food & Beverages ,15.07.2018,16.08.2018,GPC07180000210,150.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,06.07.2018,16.08.2018,GPC07180000211,152.88
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,07.07.2018,16.08.2018,GPC07180000212,275.78
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,17.07.2018,16.08.2018,GPC07180000213,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,17.07.2018,16.08.2018,GPC07180000214,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,13.07.2018,16.08.2018,GPC07180000215,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,16.07.2018,16.08.2018,GPC07180000216,3.20
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,10.07.2018,16.08.2018,GPC07180000217,5.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,11.07.2018,16.08.2018,GPC07180000218,5.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,10.07.2018,16.08.2018,GPC07180000219,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,09.07.2018,16.08.2018,GPC07180000220,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT STN SST,Travelling Expenses,Human Resources Travel & Subsistence ,05.07.2018,16.08.2018,GPC07180000221,3.20
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,04.07.2018,16.08.2018,GPC07180000222,5.50
Stockport MBC,Services to People,Adult Social Care,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,30.07.2018,16.08.2018,GPC07180000223,166.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Mileage Claims /Allowances,Human Resources Travel & Subsistence ,23.07.2018,16.08.2018,GPC07180000224,5.50
Stockport MBC,Services to People,Childrens & Educational Services,NATIONAL TRUST,Fees and Charges,Education  ,12.07.2018,16.08.2018,GPC07180000225,15.85
Stockport MBC,Services to People,Adult Social Care,LOVE2SHOP.CO.UK,Waste Management Equipment,Environmental Services Waste Management Toxic & Hazardous Waste,25.07.2018,16.08.2018,GPC07180000226,484.25
Stockport MBC,Services to People,Adult Social Care,MAN MET UNI,Fees and Charges,Human Resources Training & Conferences ,17.07.2018,16.08.2018,GPC07180000227,50.00
Stockport MBC,Services to People,Childrens & Educational Services,WEST COAST TRAINS,Travelling Expenses,Human Resources Travel & Subsistence ,31.07.2018,16.08.2018,GPC07180000228,10.15
Stockport MBC,Services to People,Childrens & Educational Services,NORTHERN RAIL LTD-,Travelling Expenses,Human Resources Travel & Subsistence ,16.07.2018,16.08.2018,GPC07180000229,6.10
Stockport MBC,Services to People,Childrens & Educational Services,WOODSMOOR STN TO,Travelling Expenses,Human Resources Travel & Subsistence ,06.07.2018,16.08.2018,GPC07180000230,7.80
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM  AQ5H3,Information and Communications Technology,Information Communication Technology  ,28.07.2018,16.08.2018,GPC07180000231,161.32
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON SVCS EU-UK AMAZ,Information and Communications Technology,Information Communication Technology  ,25.07.2018,16.08.2018,GPC07180000232,29.77
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.07.2018,16.08.2018,GPC07180000233,9.43
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.CONTENTFUL.COM,Information and Communications Technology,Information Communication Technology  ,15.07.2018,16.08.2018,GPC07180000234,745.54
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.07.2018,16.08.2018,GPC07180000235,46.77
Stockport MBC,Corporate and Support Services,Central Support Costs,AXURE SOFTWARE,Information and Communications Technology,Information Communication Technology  ,04.07.2018,16.08.2018,GPC07180000236,"1,049.28"
Stockport MBC,Corporate and Support Services,Central Support Costs,LOOKBACK INC.,Information and Communications Technology,Information Communication Technology  ,04.07.2018,16.08.2018,GPC07180000237,458.04
Stockport MBC,Corporate and Support Services,Central Support Costs,AXURE SOFTWARE,Information and Communications Technology,Information Communication Technology  ,04.07.2018,16.08.2018,GPC07180000238,"1,049.28"
Stockport MBC,Corporate and Support Services,Central Support Costs,LOOKBACK STARTER,Information and Communications Technology,Information Communication Technology  ,03.07.2018,16.08.2018,GPC07180000239,431.52
Stockport MBC,Corporate and Support Services,Central Support Costs,AWS #139588977,Information and Communications Technology,Information Communication Technology  ,03.07.2018,16.08.2018,GPC07180000240,671.98
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,18.07.2018,16.08.2018,GPC07180000241,43.19
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,17.07.2018,16.08.2018,GPC07180000242,18.96
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,10.07.2018,16.08.2018,GPC07180000243,74.07
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Furniture and Equipment,Environmental Services Technical Equipment ,06.07.2018,16.08.2018,GPC07180000244,19.00
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 2 773,Catering Supplies,Catering Food & Beverages ,04.07.2018,16.08.2018,GPC07180000245,58.90
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Office Expenses,Stationery    ,24.07.2018,16.08.2018,GPC07180000246,32.85
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,24.07.2018,16.08.2018,GPC07180000247,149.75
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,20.07.2018,16.08.2018,GPC07180000248,4.98
Stockport MBC,Services to People,Childrens & Educational Services,WWW.TTS-GROUPS.CO.UK,Office Expenses,Stationery    ,20.07.2018,16.08.2018,GPC07180000249,59.94
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,22.07.2018,16.08.2018,GPC07180000250,18.47
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON UK MARKETPLACE,Office Expenses,Stationery    ,13.07.2018,16.08.2018,GPC07180000251,17.25
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Office Expenses,Stationery    ,08.07.2018,16.08.2018,GPC07180000252,45.69
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON SVCS EU-UK AMAZ,Office Expenses,Stationery    ,04.07.2018,16.08.2018,GPC07180000253,6.96
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON EU,Office Expenses,Stationery    ,04.07.2018,16.08.2018,GPC07180000254,26.12
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON UK MARKETPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,29.07.2018,16.08.2018,GPC07180000255,25.00
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON UK MARKETPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,18.07.2018,16.08.2018,GPC07180000256,333.49
Stockport MBC,Corporate and Support Services,Central Support Costs,AMAZON SVCS EU-UK AMAZ,Furniture and Equipment,Environmental Services Technical Equipment ,18.07.2018,16.08.2018,GPC07180000257,166.75
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Furniture and Equipment,Environmental Services Technical Equipment ,09.07.2018,16.08.2018,GPC07180000258,109.82
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.07.2018,16.08.2018,GPC07180000259,353.20
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.07.2018,16.08.2018,GPC07180000260,9.65
Stockport MBC,Corporate and Support Services,Cultural & Related Services,SAINSBURYS SACAT 2051,Catering Supplies,Catering Food & Beverages ,18.07.2018,16.08.2018,GPC07180000261,18.05
Stockport MBC,Corporate and Support Services,Cultural & Related Services,HIGH PEAK BOROUGH COUN,Fees and Charges,"Works - Construction, Repair & Maintenance  ",13.07.2018,16.08.2018,GPC07180000262,37.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,DISCLOSURE SCOT,Fees and Charges,"Works - Construction, Repair & Maintenance  ",03.07.2018,16.08.2018,GPC07180000263,25.00
Stockport MBC,Services to Place,Planning Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,26.07.2018,16.08.2018,GPC07180000264,111.30
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,24.07.2018,16.08.2018,GPC07180000265,130.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,24.07.2018,16.08.2018,GPC07180000266,8.75
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,23.07.2018,16.08.2018,GPC07180000267,132.20
Stockport MBC,Services to Place,Highways & Transport Services,LOVE2SHOP.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,17.07.2018,16.08.2018,GPC07180000268,607.45
Stockport MBC,Services to Place,Highways & Transport Services,BUILT ENVIRONMENT NETW,Expenses and Allowances,Human Resources Training & Conferences ,16.07.2018,16.08.2018,GPC07180000269,176.40
Stockport MBC,Services to Place,Highways & Transport Services,HOTEL ALTO,Expenses and Allowances,Human Resources Travel & Subsistence ,16.07.2018,16.08.2018,GPC07180000270,131.66
Stockport MBC,Services to Place,Highways & Transport Services,WWW.INFORMA.COM,Library Equipment,Education Library Books ,13.07.2018,16.08.2018,GPC07180000271,35.99
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,06.07.2018,16.08.2018,GPC07180000272,107.50
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,06.07.2018,16.08.2018,GPC07180000273,25.05
Stockport MBC,Services to Place,Highways & Transport Services,TURPIN44(0)01767604800,Library Equipment,Education Library Books ,05.07.2018,16.08.2018,GPC07180000274,204.42
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.07.2018,16.08.2018,GPC07180000275,241.50
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,02.07.2018,16.08.2018,GPC07180000276,306.20
Stockport MBC,Services to People,Adult Social Care,P. BLAGG LTD,Catering Supplies,Catering Food & Beverages ,31.07.2018,16.08.2018,GPC07180000277,9.75
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Catering Supplies,Catering Food & Beverages ,30.07.2018,16.08.2018,GPC07180000278,96.44
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Catering Supplies,Catering Food & Beverages ,30.07.2018,16.08.2018,GPC07180000279,15.99
Stockport MBC,Services to People,Adult Social Care,TESCO STORE 2440,Catering Supplies,Catering Food & Beverages ,23.07.2018,16.08.2018,GPC07180000280,34.71
Stockport MBC,Services to People,Adult Social Care,ASDA STORE 4554,Catering Supplies,Catering Food & Beverages ,09.07.2018,16.08.2018,GPC07180000281,10.64
Stockport MBC,Services to People,Adult Social Care,FARMFOODS- BELMONT,Catering Supplies,Catering Food & Beverages ,09.07.2018,16.08.2018,GPC07180000282,23.70
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP 070285,Catering Supplies,Catering Food & Beverages ,03.07.2018,16.08.2018,GPC07180000283,17.60
Stockport MBC,Services to People,Adult Social Care,FRESH HALAL MEAT (MANC,Catering Supplies,Catering Food & Beverages ,02.07.2018,16.08.2018,GPC07180000284,25.31
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP 070285,Details to Follow,Details to Follow,24.07.2018,16.08.2018,GPC07180000285,6.04
Stockport MBC,Services to People,Adult Social Care,ASDA STORES 4840,Details to Follow,Details to Follow,16.07.2018,16.08.2018,GPC07180000286,23.02
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Details to Follow,Details to Follow,16.07.2018,16.08.2018,GPC07180000287,40.23
