ticket_id,issue_type,ticket_created_date_time,ticket_closed_date_time,ticket_status,neighborhood_district,city,state,case_title
101000118472,Street Light,03/19/2013 09:36:17 AM,07/09/2013 09:01:32 AM,Closed,OLD AURORA,NEW ORLEANS,LA,Streetlight - On During Day
101000571028,Trash/Garbage Pickup,07/26/2016 03:57:42 PM,07/29/2016 09:43:53 AM,Closed,LAKEVIEW,NEW ORLEANS,LA,Missed Collection
101000186992,Street Name Sign,09/23/2013 08:27:35 AM,04/30/2014 10:02:00 AM,Closed,CENTRAL BUSINESS DISTRICT,NEW ORLEANS,LA,Missing street name sign
101000776017,Street Light,02/15/2018 10:57:55 AM,03/06/2018 03:30:15 PM,Closed,CITY PARK,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000356607,Residential Recycling Programs,01/29/2015 09:36:00 AM,06/17/2015 02:16:13 PM,Closed,BROADMOOR,NEW ORLEANS,LA,New Recycling Cart
101000743973,Traffic Signal,10/25/2017 08:36:00 AM,,Open,LOWER GARDEN DISTRICT,NEW ORLEANS,LA,Traffic Signal Timing
101000037449,Pothole/Roadway Surface Repair,08/10/2012 11:38:30 AM,11/08/2012 04:48:01 PM,Closed,PLUM ORCHARD,NEW ORLEANS,LA,Pothole/Roadway Surface Repair
101000046620,Tree Maintenance,08/30/2012 12:24:06 PM,10/24/2012 01:29:30 PM,Closed,OLD AURORA,NEW ORLEANS,LA,Tree Maintenance
101000220951,Street Light,01/24/2014 03:55:36 PM,02/05/2014 03:33:07 PM,Closed,READ BLVD EAST,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000183517,Code Enforcement General Request,09/11/2013 09:38:37 AM,09/11/2013 11:03:25 AM,Closed,TULANE - GRAVIER,NEW ORLEANS,LA,Code Enforcement General Request
101000198462,Street Light,10/28/2013 02:46:26 PM,09/02/2014 08:15:13 AM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000580219,Abandoned Vehicle Reporting/Removal,08/15/2016 03:51:00 PM,10/13/2016 02:40:12 PM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000255690,Trash/Garbage Pickup,05/05/2014 11:16:38 AM,05/28/2014 10:00:16 AM,Closed,ST. ROCH,NEW ORLEANS,LA,Trash/Garbage Pickup
101000802662,Pothole/Roadway Surface Repair,05/02/2018 03:14:00 PM,,Open,LAKEVIEW,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District A)
101000852058,Tree Service,08/30/2018 10:53:00 AM,,Open,BYWATER,NEW ORLEANS,LA,Tree Service
101000171628,Street Light,08/12/2013 12:46:56 PM,03/06/2014 11:24:41 AM,Closed,BLACK PEARL,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000132253,Street Flooding/Drainage,04/26/2013 08:16:18 AM,05/01/2013 10:28:15 AM,Closed,AUDUBON,NEW ORLEANS,LA,Catch Basin - Clogged
101000329679,Trash/Garbage Pickup,11/06/2014 10:26:22 AM,11/07/2014 08:23:10 AM,Closed,CENTRAL BUSINESS DISTRICT,NEW ORLEANS,LA,Missed Collection
101000103682,Street Light,02/07/2013 08:33:26 AM,02/25/2013 04:36:49 PM,Closed,DESIRE AREA,NEW ORLEANS,LA,Streetlight - Non-urgent - Outage Or Cycling
101000129293,Residential Recycling Programs,04/17/2013 04:36:17 PM,04/17/2013 04:36:52 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,New Recycling Cart
101000558391,Code Enforcement General Request,06/27/2016 10:05:00 AM,06/27/2016 10:26:20 AM,Closed,LEONIDAS,NEW ORLEANS,LA,Code Enforcement General Request
101000547765,Trash/Garbage Pickup,05/31/2016 04:37:10 PM,06/02/2016 08:54:39 AM,Closed,FLORIDA AREA,NEW ORLEANS,LA,Start Trash Service
101000704761,Residential Recycling Programs,07/17/2017 12:09:12 PM,08/01/2017 04:08:17 PM,Closed,ST. ROCH,NEW ORLEANS,LA,New Recycling Cart
101000178846,Residential Recycling Programs,08/28/2013 11:49:45 AM,09/13/2013 10:44:40 AM,Closed,FRERET,NEW ORLEANS,LA,New Recycling Cart
101000699523,Large Item Trash/Garbage Pickup,07/05/2017 11:58:06 AM,07/07/2017 05:05:22 AM,Closed,OLD AURORA,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000264210,Street Light,05/27/2014 04:50:23 PM,07/24/2014 02:40:02 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000820870,Large Item Trash/Garbage Pickup,06/19/2018 04:53:57 PM,06/23/2018 05:57:28 AM,Closed,ST. THOMAS DEV,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000520446,Illegal Dumping Reporting,03/23/2016 11:40:04 AM,04/01/2016 05:00:25 PM,Closed,FRENCH QUARTER,NEW ORLEANS,LA,Illegal Dumping Report
101000187725,Code Enforcement General Request,09/24/2013 11:56:44 AM,09/24/2013 12:18:15 PM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Code Enforcement General Request
101000013470,Pothole/Roadway Surface Repair,05/03/2012 10:33:02 AM,11/20/2012 10:39:37 AM,Closed,TALL TIMBERS - BRECHTEL,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District C)
101000381383,Tree Service,03/31/2015 01:33:00 PM,09/07/2016 09:16:55 AM,Closed,FILMORE,NEW ORLEANS,LA,Tree Service
101000279421,Street Light,07/02/2014 11:52:04 AM,04/30/2015 04:51:17 PM,Closed,WEST LAKE FOREST,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000132488,Traffic Sign,04/26/2013 12:09:48 PM,04/26/2013 12:18:49 PM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Traffic Sign
101000411189,Grass Service,06/08/2015 01:55:55 PM,06/08/2015 02:21:35 PM,Closed,CITY PARK,NEW ORLEANS,LA,Grass Service
101000139078,Street Light,05/16/2013 08:56:57 AM,07/02/2013 10:43:18 AM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Streetlight - Too Bright or Dim
101000888170,Residential Recycling Programs,11/30/2018 08:44:48 AM,12/28/2018 02:42:03 PM,Closed,LOWER GARDEN DISTRICT,NEW ORLEANS,LA,New Recycling Cart
101000165446,Trash/Garbage Pickup,07/31/2013 10:10:59 AM,07/31/2013 10:57:43 AM,Closed,ALGIERS POINT,NEW ORLEANS,LA,Start Trash Service
101000373968,Tree Service,03/12/2015 03:15:00 PM,06/06/2016 01:20:54 PM,Closed,BYWATER,NEW ORLEANS,LA,Tree Service
101000887283,Large Item Trash/Garbage Pickup,11/28/2018 08:12:34 AM,12/04/2018 09:13:55 AM,Closed,FILMORE,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000277108,Code Enforcement General Request,06/26/2014 02:02:00 PM,06/26/2014 03:34:52 PM,Closed,ST. CLAUDE,NEW ORLEANS,LA,Code Enforcement General Request
101000803118,Trash/Garbage Pickup,05/03/2018 04:30:49 PM,05/04/2018 05:45:42 AM,Closed,GARDEN DISTRICT,NEW ORLEANS,LA,Missed Collection
101000300951,Street Light,08/22/2014 01:37:12 PM,09/09/2015 03:02:35 PM,Closed,OLD AURORA,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000133140,Code Enforcement General Request,04/29/2013 01:55:16 PM,04/29/2013 02:46:24 PM,Closed,FLORIDA AREA,NEW ORLEANS,LA,Code Enforcement General Request
101000312694,Street Light,09/22/2014 01:31:14 PM,05/07/2015 08:39:03 AM,Closed,FLORIDA AREA,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000662812,General Service Request,03/28/2017 01:54:26 PM,04/03/2017 03:15:13 PM,Closed,,,,Administrative Hearing Center
101000710738,Code Enforcement General Request,07/31/2017 10:14:00 AM,07/31/2017 10:36:23 AM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Code Enforcement General Request
101000443941,Code Enforcement General Request,08/21/2015 11:12:00 AM,08/21/2015 01:17:25 PM,Closed,OLD AURORA,NEW ORLEANS,LA,Code Enforcement General Request
101000046282,Street Light,08/30/2012 04:03:44 AM,11/21/2012 02:33:53 PM,Closed,ST.  ANTHONY,NEW ORLEANS,LA,Pole Leaning
101000319751,Street Flooding/Drainage,10/09/2014 05:02:00 PM,10/22/2014 10:13:13 AM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Catch Basin - Clogged
101000002060,Street Flooding/Drainage,03/23/2012 09:31:08 AM,05/21/2012 09:51:02 AM,Closed,HOLLYGROVE,NEW ORLEANS,LA,Street Flooding/Drainage (District A)
101000062294,Street Name Sign,10/03/2012 03:27:32 PM,07/25/2013 04:18:22 PM,Closed,LAKEVIEW,NEW ORLEANS,LA,Missing street name sign
101000453754,Large Item Trash/Garbage Pickup,09/15/2015 04:12:00 PM,09/18/2015 12:08:17 PM,Closed,ALGIERS POINT,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000776823,Catch Basin Maintenance,02/19/2018 08:58:00 AM,,Open,LAKEWOOD,NEW ORLEANS,LA,Catch Basin - Clogged
101000569795,Residential Recycling Programs,07/22/2016 04:31:46 PM,08/25/2016 03:46:49 PM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Repair Recycling Cart
101000775641,Sidewalk Repair,02/14/2018 01:36:00 PM,,Open,LAKEVIEW,NEW ORLEANS,LA,Accessibility Ramp - Unspecified
101000792022,Street Light,03/29/2018 03:25:51 PM,04/03/2018 11:08:18 AM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000148074,Street Light,06/12/2013 10:52:40 AM,07/18/2013 04:31:16 PM,Closed,DESIRE DEV,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000371341,Street Flooding/Drainage,03/06/2015 10:24:00 AM,03/09/2015 01:54:17 PM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Catch Basin - Cover Missing
101000004549,Code Enforcement General Request,04/04/2012 11:07:25 AM,10/05/2012 03:16:17 PM,Closed,MID-CITY,NEW ORLEANS,LA,Code Enforcement General Request
101000609062,Trash/Garbage Pickup,10/21/2016 01:50:55 PM,10/24/2016 07:03:45 AM,Closed,BROADMOOR,NEW ORLEANS,LA,Missed Collection
101000842199,Large Item Trash/Garbage Pickup,08/07/2018 02:58:01 PM,08/09/2018 10:42:28 AM,Closed,MARIGNY,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000056569,Street Light,09/21/2012 09:01:59 AM,10/16/2013 05:05:14 PM,Closed,DESIRE AREA,NEW ORLEANS,LA,Non-urgent: Outage Or Cycling
101000794334,Residential Recycling Programs,04/06/2018 02:51:25 PM,04/25/2018 08:43:20 AM,Closed,MARLYVILLE - FONTAINEBLEAU,NEW ORLEANS,LA,New Recycling Cart
101000486986,Catch Basin Maintenance,12/16/2015 12:40:00 PM,03/07/2016 01:45:26 PM,Closed,TULANE - GRAVIER,NEW ORLEANS,LA,Catch Basin - Clogged
101000735789,Abandoned Vehicle Reporting/Removal,09/29/2017 04:05:21 PM,10/04/2017 02:25:53 PM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000464218,Street Light,10/13/2015 03:51:06 PM,01/15/2016 04:12:10 PM,Closed,BYWATER,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000856444,Code Enforcement General Request,09/11/2018 11:14:00 AM,09/11/2018 04:13:54 PM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Code Enforcement General Request
101000635925,Subsidence,01/12/2017 12:27:00 PM,01/18/2017 02:06:44 PM,Closed,GENTILLY TERRACE,NEW ORLEANS,LA,Subsidence (District D)
101000779257,Abandoned Vehicle Reporting/Removal,02/23/2018 11:31:00 AM,06/18/2018 02:27:27 PM,Closed,MILNEBURG,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000625176,Trash/Garbage Pickup,12/06/2016 09:07:15 AM,12/09/2016 02:22:47 PM,Closed,AUDUBON,NEW ORLEANS,LA,Repair Trash Cart
101000167213,Street Light,08/02/2013 04:35:53 PM,08/19/2013 03:06:29 PM,Closed,LAKEVIEW,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000467912,General Service Request,10/22/2015 08:44:42 AM,10/27/2015 11:20:24 AM,Closed,,,,Finance - Revenue
101000065463,Traffic Sign,10/10/2012 08:11:48 AM,02/18/2015 04:21:46 PM,Closed,DILLARD,NEW ORLEANS,LA,Damaged Sign - Other
101000735754,Trash/Garbage Pickup,09/29/2017 03:22:00 PM,10/05/2017 01:51:06 PM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Start Trash Service
101000121290,Street Flooding/Drainage,03/26/2013 12:55:10 PM,03/28/2013 08:07:39 AM,Closed,ST. ROCH,NEW ORLEANS,LA,Catch Basin - Clogged
101000313943,Pothole/Roadway Surface Repair,09/25/2014 08:05:00 AM,08/23/2016 09:42:01 AM,Closed,CENTRAL BUSINESS DISTRICT,NEW ORLEANS,LA,Roadway Surface Repair - Pothole
101000231711,Trash/Garbage Pickup,02/26/2014 03:35:59 PM,02/26/2014 04:01:09 PM,Closed,BROADMOOR,NEW ORLEANS,LA,Start Trash Service
101000393197,Trash/Garbage Pickup,04/29/2015 01:26:34 PM,05/01/2015 09:58:01 AM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Missed Collection
101000795592,Dead Animal Pickup,04/11/2018 10:04:08 AM,04/12/2018 10:56:17 AM,Closed,UPTOWN,NEW ORLEANS,LA,Dead Animal Pickup - Cat
101000749178,Abandoned Vehicle Reporting/Removal,11/10/2017 10:23:00 AM,03/13/2018 09:04:08 AM,Closed,ST.  ANTHONY,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000244089,Street Flooding/Drainage,04/03/2014 09:11:19 AM,04/04/2014 08:56:04 AM,Closed,CENTRAL BUSINESS DISTRICT,NEW ORLEANS,LA,Catch Basin - Clogged
101000737227,General Service Request,10/04/2017 02:56:20 PM,10/04/2017 04:01:58 PM,Closed,,,,Finance - Revenue
101000186839,Street Light,09/20/2013 01:18:10 PM,11/12/2013 12:03:11 PM,Closed,BROADMOOR,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000310789,Code Enforcement General Request,09/17/2014 12:21:00 PM,09/17/2014 01:10:54 PM,Closed,LAKEVIEW,NEW ORLEANS,LA,Code Enforcement General Request
101000385388,Street Light,04/13/2015 09:38:03 AM,01/20/2016 09:50:25 AM,Closed,CENTRAL BUSINESS DISTRICT,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000858832,Code Enforcement General Request,09/14/2018 03:31:00 PM,09/14/2018 04:45:14 PM,Closed,FLORIDA AREA,NEW ORLEANS,LA,Code Enforcement General Request
101000656324,Code Enforcement General Request,03/13/2017 08:02:00 AM,03/13/2017 10:34:16 AM,Closed,READ BLVD WEST,NEW ORLEANS,LA,Code Enforcement General Request
101000224344,Residential Recycling Programs,02/06/2014 01:12:27 PM,02/06/2014 01:13:13 PM,Closed,GARDEN DISTRICT,NEW ORLEANS,LA,Residential Recycling Program
101000215837,Code Enforcement General Request,01/08/2014 11:59:28 AM,01/08/2014 12:43:59 PM,Closed,MILAN,NEW ORLEANS,LA,Code Enforcement General Request
101000518256,Abandoned Vehicle Reporting/Removal,03/17/2016 10:26:00 AM,04/12/2016 03:27:31 PM,Closed,MID-CITY,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000427647,Abandoned Vehicle Reporting/Removal,07/15/2015 08:52:00 AM,09/03/2015 06:49:19 AM,Closed,FRERET,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000328852,Abandoned Vehicle Reporting/Removal,11/04/2014 01:46:18 PM,11/05/2014 03:33:09 PM,Closed,EAST RIVERSIDE,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000544762,Residential Recycling Programs,05/24/2016 09:03:10 AM,05/24/2016 09:06:17 AM,Closed,DILLARD,NEW ORLEANS,LA,Repair Recycling Cart
101000681511,Abandoned Vehicle Reporting/Removal,05/16/2017 04:21:00 PM,10/04/2017 02:38:58 PM,Closed,FRERET,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000380782,Illegal Dumping Reporting,03/30/2015 02:50:00 PM,03/30/2015 02:51:16 PM,Closed,HOLLYGROVE,NEW ORLEANS,LA,Illegal Dumping Report
101000055660,Code Enforcement General Request,09/19/2012 01:22:14 PM,09/27/2012 02:06:03 PM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Code Enforcement General Request
101000067090,Street Light,10/12/2012 02:03:57 PM,02/25/2013 04:36:35 PM,Closed,DILLARD,NEW ORLEANS,LA,Non-urgent: Outage Or Cycling
101000520201,Street Light,03/22/2016 04:15:24 PM,03/30/2016 09:01:11 AM,Closed,OLD AURORA,NEW ORLEANS,LA,Streetlight - Tree Blocking Light
101000018139,Code Enforcement General Request,05/22/2012 10:45:22 AM,06/15/2012 11:25:48 AM,Closed,PONTCHARTRAIN PARK,NEW ORLEANS,LA,Code Enforcement General Request
101000802940,Street Light,05/03/2018 12:30:41 PM,05/07/2018 09:57:30 AM,Closed,MILAN,NEW ORLEANS,LA,Streetlight - Tree Blocking Light
101000606100,Code Enforcement General Request,10/14/2016 10:47:00 AM,10/14/2016 01:19:50 PM,Closed,ST. THOMAS DEV,NEW ORLEANS,LA,Code Enforcement General Request
101000690855,Street Light,06/09/2017 03:45:51 PM,06/19/2017 10:51:01 AM,Closed,LAKEVIEW,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000595342,Code Enforcement General Request,09/19/2016 08:07:00 AM,09/19/2016 12:30:54 PM,Closed,MARLYVILLE - FONTAINBLEAU,NEW ORLEANS,LA,Code Enforcement General Request
101000868784,Code Enforcement General Request,10/08/2018 11:13:00 AM,10/08/2018 12:57:14 PM,Closed,WEST LAKE FOREST,NEW ORLEANS,LA,Code Enforcement General Request
101000742327,Trash/Garbage Pickup,10/19/2017 11:48:54 AM,12/19/2017 02:24:47 PM,Closed,BAYOU ST. JOHN,NEW ORLEANS,LA,Replace Trash Cart
101000201855,Subsidence,11/08/2013 09:07:46 AM,,Open,IRISH CHANNEL,NEW ORLEANS,LA,Roadway Surface Repair - Subsidence
101000849354,Code Enforcement General Request,08/24/2018 08:40:00 AM,08/27/2018 03:00:19 PM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Code Enforcement General Request
101000338828,Large Item Trash/Garbage Pickup,12/05/2014 04:05:38 PM,12/15/2014 12:01:10 PM,Closed,BYWATER,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000466716,Non Rodent Complaint,10/20/2015 09:36:32 AM,01/28/2016 09:17:57 AM,Closed,WEST RIVERSIDE,NEW ORLEANS,LA,Non Rodent Complaint
101000344285,Illegal Dumping Reporting,12/26/2014 11:49:48 AM,12/26/2014 11:50:18 AM,Closed,CENTRAL BUSINESS DISTRICT,NEW ORLEANS,LA,Illegal Dumping Report
101000119424,Code Enforcement General Request,03/20/2013 03:41:25 PM,03/21/2013 09:03:58 AM,Closed,MID-CITY,NEW ORLEANS,LA,Code Enforcement General Request
101000595383,Code Enforcement General Request,09/19/2016 08:53:00 AM,09/19/2016 12:50:46 PM,Closed,ST. ROCH,NEW ORLEANS,LA,Code Enforcement General Request
101000648034,Trash/Garbage Pickup,02/16/2017 01:59:31 PM,02/16/2017 03:20:12 PM,Closed,MID-CITY,NEW ORLEANS,LA,Start Trash Service
101000293244,Pothole/Roadway Surface Repair,08/05/2014 01:50:00 PM,,Open,PONTCHARTRAIN PARK,NEW ORLEANS,LA,Roadway Surface Repair - Subsidence
101000395764,Code Enforcement General Request,05/05/2015 02:47:00 PM,05/05/2015 03:35:32 PM,Closed,TULANE - GRAVIER,NEW ORLEANS,LA,Code Enforcement General Request
101000765632,General Service Request,01/10/2018 03:49:49 PM,01/16/2018 02:25:09 PM,Closed,,,,Finance - Revenue
101000099430,General Service Request,01/25/2013 09:57:49 AM,01/25/2013 01:19:32 PM,Closed,,,,Code Enforcement
101000755236,Code Enforcement General Request,12/04/2017 10:48:00 AM,12/04/2017 11:11:15 AM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Code Enforcement General Request
101000218884,Street Light,01/17/2014 11:25:09 AM,02/03/2015 12:06:43 PM,Closed,LAKE TERRACE & OAKS,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000356522,Street Light,01/29/2015 07:08:00 AM,04/15/2015 03:10:20 PM,Closed,VILLAGE DE LEST,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000193039,Tree Service,10/09/2013 01:56:46 PM,05/20/2015 08:18:24 AM,Closed,OLD AURORA,NEW ORLEANS,LA,Tree Service
101000581438,Pothole/Roadway Surface Repair,08/17/2016 03:54:00 PM,,Open,LAKEVIEW,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District A)
101000510503,Street Light,02/26/2016 01:28:11 PM,03/21/2016 11:22:36 AM,Closed,READ BLVD WEST,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000515538,Street Light,03/10/2016 09:23:11 AM,03/28/2016 10:05:33 AM,Closed,FILMORE,NEW ORLEANS,LA,Streetlight - Tree Blocking Light
101000193117,Residential Recycling Programs,10/09/2013 03:44:21 PM,10/29/2013 02:49:08 PM,Closed,AUDUBON,NEW ORLEANS,LA,New Recycling Cart
101000672388,Illegal Dumping Reporting,04/24/2017 09:26:42 AM,07/13/2017 06:48:53 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Illegal Dumping Report
101000721806,Catch Basin Maintenance,08/23/2017 10:40:00 AM,,Open,LEONIDAS,NEW ORLEANS,LA,Catch Basin - Damaged
101000894135,Trash/Garbage Pickup,12/21/2018 01:10:11 PM,12/28/2018 11:20:00 AM,Closed,GARDEN DISTRICT,NEW ORLEANS,LA,Missed Collection
101000783656,General Service Request,03/07/2018 02:45:39 PM,03/16/2018 10:03:42 AM,Closed,,,,Finance - Revenue
101000006837,Sidewalk Repair,04/12/2012 01:50:50 PM,07/20/2012 10:22:57 AM,Closed,FRENCH QUARTER,NEW ORLEANS,LA,Sidewalk Repair (District C)
101000772764,Trash/Garbage Pickup,02/05/2018 10:31:26 AM,02/21/2018 11:51:52 AM,Closed,ST. CLAUDE,NEW ORLEANS,LA,Trash/Garbage Pickup
101000700268,Street Light,07/06/2017 11:58:52 AM,07/10/2017 12:07:59 PM,Closed,GENTILLY TERRACE,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000726133,Catch Basin Maintenance,08/31/2017 02:29:00 PM,09/11/2017 02:36:21 PM,Closed,PLUM ORCHARD,NEW ORLEANS,LA,Catch Basin - Clogged
101000393170,Traffic Sign,04/29/2015 01:05:00 PM,05/04/2015 11:18:14 AM,Closed,TREME - LAFITTE,NEW ORLEANS,LA,Damaged Sign - Stop
101000817438,Residential Recycling Programs,06/12/2018 10:37:01 AM,09/17/2018 02:27:55 PM,Closed,LAKEVIEW,NEW ORLEANS,LA,New Recycling Cart
101000782118,General Service Request,03/05/2018 09:11:52 AM,03/13/2018 01:00:34 PM,Closed,,,,Finance - Revenue
101000190004,Street Light,10/01/2013 11:55:22 AM,12/09/2013 01:49:39 PM,Closed,VIAVANT,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
