Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Procurement Card?,Registration Number,Time Period for Grant,Purpose of Grant
Yorkshire Dales National Park Authority,31/01/2020,PCARD-2020/10,317.9,LYRECO,S1470,Support Services,Catering (Internal),Y,,,
Yorkshire Dales National Park Authority,15/01/2020,PCARD-2020/10,14.0,THE BAKEWELL MARKETPLACE,,Northern Dales (Richmondshire),Catering (Internal),Y,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140929,28.65,THE GIFT SHOP,S3290,Reeth NPC,Catering (Internal),,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140849,929.17,BULLOUGHS CLEANING SERVICES LTD,S0260,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140850,1324.72,BULLOUGHS CLEANING SERVICES LTD,S0260,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141145,90.0,HARRISON & CROSS LTD,S1687,Planned Maintenance NPC's,Cleaning,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140977,2333.16,KINGDOM SERVICES GROUP LTD,S4939,Toilets - Cleaning,Cleaning,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140977,3126.0,KINGDOM SERVICES GROUP LTD,S4939,NPC General,Cleaning,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141013,23.7,UK TEA & COFFEE LTD,S3784,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141013,58.56,UK TEA & COFFEE LTD,S3784,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141041,65.04,YORKSHIRE PURCHASING ORGANISATION,S0022,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141109,86.72,YORKSHIRE PURCHASING ORGANISATION,S0022,Office Accomodation,Cleaning,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140800,549.08,RICHARD SPEAK & CO LTD,S2733,Volunteers,Clothing,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140946,8.99,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141095,8.99,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141095,72.84,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140946,109.99,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140946,109.99,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140946,219.98,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140946,219.98,THE OUTDOORS COMPANY,S2561,Contracts - Area Rangers,Clothing,,,,
Yorkshire Dales National Park Authority,22/01/2020,PCARD-2020/10,455.16,BOOKWHEN,,Biodiversity,Conferences and Seminars,Y,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140937,900.0,BRECON BEACONS NPA,S0004,Member Costs,Conferences and Seminars,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141126,33.33,LAKE DISTRICT NPA,S0007,CEO Administration,Conferences and Seminars,,,,
Yorkshire Dales National Park Authority,22/01/2020,PCARD-2020/10,327.5,THE RIVER RESTORATION CENTRE LTD,,Biodiversity,Conferences and Seminars,Y,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141052,462.0,A G & P JACKSON,S3643,Development Management,Consultancy,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140759,250.0,CARVER BUILDING SURVEYORS,S5486,Development Management,Consultancy,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141163,2370.0,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Health & Safety,Consultancy,,,,
Yorkshire Dales National Park Authority,31/01/2020,PCARD-2020/10,9.26,LYRECO,S1470,Office Accomodation,Consumables,Y,,,
Yorkshire Dales National Park Authority,15/01/2020,PCARD-2020/10,92.44,LYRECO,S1470,Dales Countryside Museum,Consumables,Y,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141011,62.95,TREVOR ILES LTD,S0038,Toilets,Consumables,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140980,100.87,TREVOR ILES LTD,S0038,Office Accomodation,Consumables,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141011,1008.9,TREVOR ILES LTD,S0038,Toilets,Consumables,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141002,2802.0,CRAFTSMAN RESTORATION LTD T/A UK RESTORATION SERVI,S5493,Historical Environment,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141033,82.07,H CLARKE & SONS LTD,S1549,Toilets,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141033,120.0,H CLARKE & SONS LTD,S1549,Toilets,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141203,175.0,HARRISON & CROSS LTD,S1687,Contracts - Planned Maintenance DCM,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141195,34801.35,MICHAEL THOMPSON LTD,S5478,Contracts - Planned Maintenance DCM,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140806,55849.55,MICHAEL THOMPSON LTD,S5478,Contracts - Planned Maintenance DCM,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140838,200.0,REDACTED PERSONAL DATA,S1290,Southern Dales (Craven  Lancs),Contractors (Construction),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141047,963.75,NAGELS UK LIMITED,S4829,Car Parks,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140836,208.33,REDACTED PERSONAL DATA,S4045,Pennine Bridleway,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140933,1350.0,STRUCTURAL & CIVIL CONSULTANTS LTD,S1513,Pennine Bridleway,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141066,200.0,AGE UK NORTH CRAVEN,S5062,Outreach,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141065,200.0,AGE UK NORTH CRAVEN,S5062,Outreach,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141063,200.0,AGE UK NORTH CRAVEN,S5062,Outreach,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141064,200.0,AGE UK NORTH CRAVEN,S5062,Outreach,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141067,6750.0,AGILE APPLICATIONS LIMITED,S5403,Development Management,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140598,8150.0,AGILE APPLICATIONS LIMITED,S5403,Development Management,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141093,2500.0,ALPHA LAN SYSTEMS LTD,S4963,IT Development,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141105,1000.0,"AMANDA BROWN, A2B PR",S4957,Tourism,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141116,90.0,ASSURED ENVIRONMENTAL SERVICES LIMITED,S0771,Contracts - Access Rangers,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141120,90.0,AUDIOWORKS (N W) LTD,S0054,Interpretation,Contractors (Others),,,,
Yorkshire Dales National Park Authority,22/01/2020,PCARD-2020/10,35.0,B&Q PLC,S4553,Contracts - Planned Maintenance Office,Contractors (Others),Y,,,
Yorkshire Dales National Park Authority,21/01/2020,PCARD-2020/10,65.84,B&Q PLC,S4553,Contracts - Planned Maintenance Office,Contractors (Others),Y,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140848,8710.0,BOW HOUSE DIGITAL LIMITED,S4664,Communications,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141108,9943.0,CBEC ECO-ENGINEERING UK LTD,S5371,Western Dales (Cumbria),Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141025,95.76,CURRICULUM KITCHEN,S0550,Dales Countryside Museum,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141026,224.0,CURRICULUM KITCHEN,S0550,Dales Countryside Museum,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141136,500.0,DAVE ALDERSON DECORATING,S5544,Contracts - Planned Maintenance Office,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140998,280.0,DRAINAGE INVESTIGATIONS & SOLUTIONS NW LTD T/A DRA,S5556,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140955,145.0,EVAC & CHAIR INTERNATIONAL LTD,S2123,Dales Countryside Museum,Contractors (Others),,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140764,245.0,GENEALOGY SUPPLIES (JERSEY) LTD,S5246,Interpretation,Contractors (Others),,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140763,259.65,J PARFITT PLUMBING & HEATING LTD,S3511,Contracts - Planned Maintenance Office,Contractors (Others),,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140763,570.0,J PARFITT PLUMBING & HEATING LTD,S3511,Contracts - Planned Maintenance Office,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141151,4350.0,REDACTED PERSONAL DATA,S5435,Historical Environment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,22/01/2020,PCARD-2020/10,14.18,MERRITT & FRYERS LTD,S0051,Contracts - Planned Maintenance Office,Contractors (Others),Y,,,
Yorkshire Dales National Park Authority,27/01/2020,PCARD-2020/10,26.5,MERRITT & FRYERS LTD,S0051,Contracts - Planned Maintenance Office,Contractors (Others),Y,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140799,1000.0,NORTHERN ARCHAEOLOGICAL ASSOC LTD,S3186,Historical Environment,Contractors (Others),,,,
Yorkshire Dales National Park Authority,15/01/2020,PI139046,4995.0,POD POINT LTD,S5352,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141046,7435.0,POD POINT LTD,S5352,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141185,90.36,SABA PARK SERVICES UK LTD,S3899,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141174,90.36,SABA PARK SERVICES UK LTD,S3899,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141185,2336.66,SABA PARK SERVICES UK LTD,S3899,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141174,2336.66,SABA PARK SERVICES UK LTD,S3899,Car Parks,Contractors (Others),,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140766,300.0,REDACTED PERSONAL DATA,S4560,Outreach,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141113,1000.0,THE ARCHIPELAGO,S3925,Interpretation,Contractors (Others),,,,
Yorkshire Dales National Park Authority,01/02/2020,PCARD-2020/10,16.66,THE RANGE,,Contracts - Planned Maintenance Office,Contractors (Others),Y,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140682,170.0,WENSLEYDALE TREE & HORTICULTURAL SERVICES LTD,S0137,Trees & Woodlands,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141032,10.0,JOHN BINNS & SON (SPRINGS) LTD,S0837,Northern Dales (Richmondshire),Delivery Charges,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141012,20.0,NORTHERN LIGHT,S2434,Trading Account,Delivery Charges,,,,
Yorkshire Dales National Park Authority,30/01/2020,PC141147,-253.58,ROYAL MAIL GROUP LTD,S0264,Communications,Distribution,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140777,19.73,CORONA ENERGY RETAIL 4 LTD,S5021,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141072,20.37,CORONA ENERGY RETAIL 4 LTD,S5021,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140778,27.99,CORONA ENERGY RETAIL 4 LTD,S5021,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141073,38.64,CORONA ENERGY RETAIL 4 LTD,S5021,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140789,14.72,NPOWER LTD,S0225,Dales Countryside Museum,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140788,22.07,NPOWER LTD,S0225,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140770,28.76,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140780,35.87,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140769,39.7,NPOWER LTD,S0225,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140783,44.18,NPOWER LTD,S0225,Contracts - Access Rangers,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140786,45.49,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140767,46.28,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140785,47.53,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140773,71.2,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140772,83.43,NPOWER LTD,S0225,Malham NPC,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140779,100.89,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140782,166.35,NPOWER LTD,S0225,Aysgarth Falls NPC,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140784,170.12,NPOWER LTD,S0225,Grassington NPC,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140790,268.96,NPOWER LTD,S0225,Contracts - Access Rangers,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140781,360.97,NPOWER LTD,S0225,Aysgarth Falls NPC,Electricity,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140791,367.16,NPOWER LTD,S0225,WMD Westmorland Dales Overheads,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140771,421.3,NPOWER LTD,S0225,Contracts - Access Rangers,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140787,496.39,NPOWER LTD,S0225,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140971,1194.43,NPOWER LTD,S0225,Dales Countryside Museum,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140768,1337.58,NPOWER LTD,S0225,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140835,331.44,AVC WISE LTD,S5396,Corporate HR Staff Costs,Employee Benefits Schemes  Admin Costs,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141006,2.05,COMPUTERSHARE VOUCHER SERVICES,S4143,Corporate HR Staff Costs,Employee Benefits Schemes  Admin Costs,,,,
Yorkshire Dales National Park Authority,29/01/2020,PCARD-2020/10,30.0,SIMON WINSTANLEY LTD,S0123,Green Lanes,Equipment Hire,Y,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140970,78.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140986,78.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140970,90.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140986,90.0,FLOWBIRD SMART CITY UK LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/01/2020,PCARD-2020/10,9.45,J T ATKINSON & SONS LTD,S0045,Health & Safety,Equipment Repairs and Maint,Y,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141190,429.2,P V DOBSON & SONS,S2908,Pennine way,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141173,299.2,NAV4 ADVENTURE,S5328,Volunteers,Event Leaders,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140765,900.0,REDACTED PERSONAL DATA,S4560,Interpretation,Event Leaders,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140839,1305.6,AMP CLEAN ENERGY,S4141,Dales Countryside Museum,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,06/01/2020,PI140697,1308.3,AMP CLEAN ENERGY,S4141,Dales Countryside Museum,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141001,1391.6,AMP CLEAN ENERGY,S4141,Dales Countryside Museum,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140994,100.0,ELLIS DEAN,S0357,Office Accomodation,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,15/01/2020,PI140994,231.0,ELLIS DEAN,S0357,Office Accomodation,Gas/ Wood Chip,,,,
Yorkshire Dales National Park Authority,17/01/2020,PCARD-2020/10,50.0,NORTH YORKSHIRE COUNTY COUNCIL,S0012,Historical Environment,General Expenses,Y,,,
Yorkshire Dales National Park Authority,15/01/2020,PI141018,6933.3,CROSBY RAVENSWORTH PARISH TREE GROUP,S5530,Sustainable Development,Grants Paid,,,2019-2020,Tree Planting Scheme
Yorkshire Dales National Park Authority,30/01/2020,PI141115,400.0,KILNSEY PARK,S2160,Community Wildlife Projects,Grants Paid,,,2019-2020,Tree Planting   
Yorkshire Dales National Park Authority,30/01/2020,PI141138,1000.0,PLAYAWAY (ESHTON GRANGE),S3044,Community Wildlife Projects,Grants Paid,,1105377.0,2019-2020,Pool Restoration
Yorkshire Dales National Park Authority,15/01/2020,PI140927,18667.79,DERBYSHIRE COUNTY COUNCIL,S4397,National Trails,Grants Paid,,,2019-2020,Pennine Bridleway Ranger and Maintenance
Yorkshire Dales National Park Authority,15/01/2020,PI140840,14245.0,PEAK DISTRICT NATIONAL PARK AUTHORITY,S0011,National Trails,Grants Paid,,,2019-2020,Pennine Way Ranger
Yorkshire Dales National Park Authority,15/01/2020,PI140926,675.0,GRASSINGTON HUB,S4475,Sustainable Development,Grants Paid,,,2019-2020,Grassington Visitor Map
Yorkshire Dales National Park Authority,15/01/2020,PI141019,973.39,HAWES MARKET HOUSE TRUSTEES,S5508,Sustainable Development,Grants Paid,,245038.0,2019-2020,Hall Refurbishment
Yorkshire Dales National Park Authority,15/01/2020,PI140909,750.0,KIRKBY STEPHEN COMMUNITY ARTS,S5295,Sustainable Development,Grants Paid,,1175507.0,2019-2020,Festival to Celebrate Tour of Britain Cycle Race
Yorkshire Dales National Park Authority,30/01/2020,PI141114,1050.0,VICTORIA BENN,S5450,Sustainable Development,Grants Paid,,,2019-2020,"Fell Running Website, Leaflets, Exhibition"
Yorkshire Dales National Park Authority,06/01/2020,PI140865,4871.61,FRIENDS OF THE LAKE DISTRICT,S3858,WMD Westmorland Dales Overheads,Grants Paid,,1100759.0,2019 - 2023,Westmorland Dales Heritage Lottery Projects
Yorkshire Dales National Park Authority,06/01/2020,PI140851,9886.96,FRIENDS OF THE LAKE DISTRICT,S3858,WMD Westmorland Dales Overheads,Grants Paid,,1100759.0,2019 - 2023,Westmorland Dales Heritage Lottery Projects
Yorkshire Dales National Park Authority,30/01/2020,PI141183,9931.28,FRIENDS OF THE LAKE DISTRICT,S3858,WMD Westmorland Dales Overheads,Grants Paid,,1100759.0,2019 - 2023,Westmorland Dales Heritage Lottery Projects
Yorkshire Dales National Park Authority,30/01/2020,PI141122,12.5,METROSIGNS 2000 LTD,S0195,Car Parks,Grounds & Estates Maintenance,,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141122,94.8,METROSIGNS 2000 LTD,S0195,Car Parks,Grounds & Estates Maintenance,,,,
Yorkshire Dales National Park Authority,14/01/2020,PCARD-2020/10,11.56,AMAZON.CO.UK,S1426,Health & Safety,Health & Safety Equipment,Y,,,
Yorkshire Dales National Park Authority,14/01/2020,PCARD-2020/10,31.77,AMAZON.CO.UK,S1426,Health & Safety,Health & Safety Equipment,Y,,,
Yorkshire Dales National Park Authority,13/01/2020,PCARD-2020/10,17.86,JD SPORTS FASHION PLC,,Health & Safety,Health & Safety Equipment,Y,,,
Yorkshire Dales National Park Authority,07/01/2020,PCARD-2020/10,42.47,MEDTREE,,WMD 3.2 Skills for the future,Health & Safety Equipment,Y,,,
Yorkshire Dales National Park Authority,30/01/2020,PI141096,259.5,POSTURITE,S2505,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,30/01/2020,PCARD-2020/10,56.91,SAFETY BUYER (UK) LTD,,Health & Safety,Health & Safety Equipment,Y,,,
Yorkshire Dales National Park Authority,06/01/2020,PCARD-2020/10,47.48,SCREWFIX DIRECT,S0285,Health & Safety,Health & Safety Equipment,Y,,,
Yorkshire Dales National Park Authority,30/01/2020,PCARD-2020/10,52.99,SPORTS DIRECT,,Health & Safety,Health & Safety Equipment,Y,,,
Yorkshire Dales National Park Authority,14/01/2020,PCARD-2020/10,21.5,SUPERDRUG,,Health & Safety,Health & Safety Equipment,Y,,,
