ï»¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃ©ro-de-MinistÃ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,34352.14
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,8261.27
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,5289.49
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,80994.65
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,10426.87
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,43431.27
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,26069.77
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,3490.14
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,83902.68
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,710.84
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,1445006.14
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,14987.2
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1227,Computer equip.small-desktop/pers./port.,36633.99
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1227,Computer equip.small-desktop/pers./port.,35408.99
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1227,Computer equip.small-desktop/pers./port.,16800.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,11240.91
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,52967.07
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,91646.55
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,12452.52
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,4883.35
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,746.26
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,13490.62
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,68133.23
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,66483.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,1600.64
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,44519.51
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,171534.46
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,41207.13
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,15403.94
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,388600.09
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,1862.98
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,4187184.48
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,744.75
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,24374.17
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,231.64
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,379.05
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,4633.62
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,79586.67
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,27992.38
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,13677.4
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,4760.02
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,73122.3
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,12847.82
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,9481.97
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,235679.71
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,1211.12
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,1266526.23
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,9000.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,1795.6
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",10967.76
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",3062.88
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",4770.4
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",26681.42
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",20898.56
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",80943.6
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",5177.34
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",3667.92
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",136818.32
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",27192.22
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",94394.77
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",219704.39
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",2377.6
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",653688.81
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",64015.19
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1239,Other office equipment and parts,21442.33
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",504.6
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",208.37
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",44.73
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",2874.87
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",83326.44
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",83852.02
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",2650.98
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",31736.15
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",182075.92
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",27587.9
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",2718.16
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",86523.66
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",10804.67
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",680.99
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",622.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",21.28
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",13156.96
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",9.99
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",41083.16
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",30234.48
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",2286.08
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",160574.22
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",313875.88
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",7465.88
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",308800.02
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,23297.3
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,184343.39
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,714943.18
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,47102.6
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,103547.84
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,2059408.14
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,24952.36
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,37194.67
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,4738208.71
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,24236.54
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,2042.9
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,160890.82
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1124.08
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,12524.51
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,4414.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1783637.39
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,2361740.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,284397.29
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,451847.64
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,6850691.45
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,259356.77
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,39999.54
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,5895.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,377250.4
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,347878.4
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,650.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,14985.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,728.95
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,178.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,3960.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,551.65
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,3895.42
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,20354.52
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,16819.63
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,24432.28
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,101333.82
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,4624.07
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,329257.05
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,73252.0
2010/2011,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,10684.36
