ï»¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃ©ro-de-MinistÃ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1261,Road motor vehicles,1399839.62
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1263,Road motor vehicles parts,559189.93
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1264,Other vehicles,1719697.68
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1267,"Misc. vehic. parts, incl tires & tubes",273367.64
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1283,Computer Equip DCE desktop/pers/portable,356981.71
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1284,Client Software DCE,13019.87
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,49196.82
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1289,Comm/networking Equipment,117069.7
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1211,Special industry machinery,36685.77
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1212,"Tools, and implements",132842.66
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1219,Other machinery and parts,116454.99
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1223,Image/Video Communications Equip,5678.29
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1231,"Off.furn.&furnish.,incl. parts",15709.83
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1239,Other office equipment and parts,7914.03
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1241,"Plumbing equipment & fittings,incl parts",45454.7
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",131513.14
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,83492.98
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1245,Safety & sanitat.equipment and parts,58697.45
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1246,"Other furn.&fixt., incl. parts",1302.11
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1249,Other equipment and parts,178769.75
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1257,Ships and boats parts,3972.48
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1261,Road motor vehicles,1571079.42
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1263,Road motor vehicles parts,1028418.42
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1264,Other vehicles,168809.28
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1267,"Misc. vehic. parts, incl tires & tubes",142104.77
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1283,Computer Equip DCE desktop/pers/portable,23266.02
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1284,Client Software DCE,4595.71
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,1178.17
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1289,Comm/networking Equipment,29459.94
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1211,Special industry machinery,20877.22
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1212,"Tools, and implements",21640.94
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1219,Other machinery and parts,53098.04
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1223,Image/Video Communications Equip,169197.05
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1231,"Off.furn.&furnish.,incl. parts",783094.68
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1239,Other office equipment and parts,84371.59
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1241,"Plumbing equipment & fittings,incl parts",45423.59
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",75096.35
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,33469.9
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1245,Safety & sanitat.equipment and parts,7987.08
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1246,"Other furn.&fixt., incl. parts",24894.32
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1249,Other equipment and parts,133058.75
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1256,Ships and boats,41929.0
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1257,Ships and boats parts,2955.11
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1261,Road motor vehicles,472746.14
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1263,Road motor vehicles parts,26152.97
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1264,Other vehicles,57618.7
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1267,"Misc. vehic. parts, incl tires & tubes",25440.23
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1283,Computer Equip DCE desktop/pers/portable,2077605.41
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1284,Client Software DCE,51520.49
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,543765.49
2017/2018,6,Environment and Climate Change,124,Parks Canada Agency,1289,Comm/networking Equipment,876066.03
2017/2018,7,Finance,2,Auditor General,1223,Image/Video Communications Equip,33661.86
2017/2018,7,Finance,2,Auditor General,1249,Other equipment and parts,5352.0
2017/2018,7,Finance,2,Auditor General,1282,Computer Equip Prod and Ops envir,238487.07
2017/2018,7,Finance,2,Auditor General,1283,Computer Equip DCE desktop/pers/portable,12536.98
2017/2018,7,Finance,2,Auditor General,1284,Client Software DCE,11178.2
2017/2018,7,Finance,2,Auditor General,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,12895.0
2017/2018,7,Finance,2,Auditor General,1231,"Off.furn.&furnish.,incl. parts",5712.75
2017/2018,7,Finance,2,Auditor General,1261,Road motor vehicles,25060.75
2017/2018,7,Finance,2,Auditor General,1283,Computer Equip DCE desktop/pers/portable,1106.81
2017/2018,7,Finance,2,Auditor General,1223,Image/Video Communications Equip,10997.05
2017/2018,7,Finance,2,Auditor General,1231,"Off.furn.&furnish.,incl. parts",42760.84
2017/2018,7,Finance,2,Auditor General,1239,Other office equipment and parts,806.65
2017/2018,7,Finance,2,Auditor General,1282,Computer Equip Prod and Ops envir,352872.79
2017/2018,7,Finance,2,Auditor General,1283,Computer Equip DCE desktop/pers/portable,86143.21
2017/2018,7,Finance,2,Auditor General,1284,Client Software DCE,10786.08
2017/2018,7,Finance,2,Auditor General,1286,Server OS and Utility Software,936.54
2017/2018,7,Finance,6,Finance,1223,Image/Video Communications Equip,26744.95
2017/2018,7,Finance,6,Finance,1286,Server OS and Utility Software,19299.0
2017/2018,7,Finance,6,Finance,1223,Image/Video Communications Equip,836.38
2017/2018,7,Finance,6,Finance,1231,"Off.furn.&furnish.,incl. parts",32301.69
2017/2018,7,Finance,6,Finance,1239,Other office equipment and parts,1065.76
2017/2018,7,Finance,6,Finance,1249,Other equipment and parts,799.11
2017/2018,7,Finance,6,Finance,1283,Computer Equip DCE desktop/pers/portable,2050.08
2017/2018,7,Finance,6,Finance,1284,Client Software DCE,16764.08
2017/2018,7,Finance,6,Finance,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,8994.2
2017/2018,7,Finance,6,Finance,1283,Computer Equip DCE desktop/pers/portable,1386.0
2017/2018,7,Finance,6,Finance,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,7086.43
2017/2018,7,Finance,6,Finance,1223,Image/Video Communications Equip,12718.67
2017/2018,7,Finance,6,Finance,1231,"Off.furn.&furnish.,incl. parts",103461.84
2017/2018,7,Finance,6,Finance,1239,Other office equipment and parts,17759.62
2017/2018,7,Finance,6,Finance,1249,Other equipment and parts,10476.46
2017/2018,7,Finance,6,Finance,1263,Road motor vehicles parts,9.95
2017/2018,7,Finance,6,Finance,1282,Computer Equip Prod and Ops envir,9471.0
2017/2018,7,Finance,6,Finance,1283,Computer Equip DCE desktop/pers/portable,1357058.5
2017/2018,7,Finance,6,Finance,1284,Client Software DCE,10633.99
2017/2018,7,Finance,6,Finance,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,81651.0
2017/2018,7,Finance,6,Finance,1286,Server OS and Utility Software,6760.32
2017/2018,7,Finance,6,Finance,1287,Networking Software,343439.7
2017/2018,7,Finance,6,Finance,1289,Comm/networking Equipment,49320.4
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1219,Other machinery and parts,33764.0
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1223,Image/Video Communications Equip,223473.35
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1282,Computer Equip Prod and Ops envir,86706.56
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1282,Computer Equip Prod and Ops envir,1935867.56
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1283,Computer Equip DCE desktop/pers/portable,14689.36
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1286,Server OS and Utility Software,5762.0
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1246,"Other furn.&fixt., incl. parts",8150.37
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1231,"Off.furn.&furnish.,incl. parts",2722.06
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1282,Computer Equip Prod and Ops envir,4621.92
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,2703.4
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1219,Other machinery and parts,46444.96
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1231,"Off.furn.&furnish.,incl. parts",860237.53
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1282,Computer Equip Prod and Ops envir,101447.83
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1283,Computer Equip DCE desktop/pers/portable,621390.51
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1284,Client Software DCE,37827.59
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,27530.07
2017/2018,7,Finance,11,Office of The Superintendent of Fin. Ins,1287,Networking Software,12079.7
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1223,Image/Video Communications Equip,11375.72
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1223,Image/Video Communications Equip,11375.72
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1223,Image/Video Communications Equip,4014.96
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1282,Computer Equip Prod and Ops envir,42244.59
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1282,Computer Equip Prod and Ops envir,42244.58
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1282,Computer Equip Prod and Ops envir,14909.86
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1286,Server OS and Utility Software,2312.0
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1286,Server OS and Utility Software,2312.0
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1286,Server OS and Utility Software,816.0
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1231,"Off.furn.&furnish.,incl. parts",2724.5
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1245,Safety & sanitat.equipment and parts,9219.22
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1231,"Off.furn.&furnish.,incl. parts",2724.5
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1245,Safety & sanitat.equipment and parts,9219.22
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1245,Safety & sanitat.equipment and parts,3253.84
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1223,Image/Video Communications Equip,2796.53
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1231,"Off.furn.&furnish.,incl. parts",62523.56
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1239,Other office equipment and parts,7713.92
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1249,Other equipment and parts,3288.76
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1282,Computer Equip Prod and Ops envir,106699.79
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1283,Computer Equip DCE desktop/pers/portable,249736.03
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1284,Client Software DCE,7064.01
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,30537.22
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1289,Comm/networking Equipment,312.3
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1223,Image/Video Communications Equip,2822.89
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1231,"Off.furn.&furnish.,incl. parts",63215.59
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1239,Other office equipment and parts,3395.37
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1249,Other equipment and parts,3258.26
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1282,Computer Equip Prod and Ops envir,3824.87
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1283,Computer Equip DCE desktop/pers/portable,228314.6
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1284,Client Software DCE,7064.01
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,30537.22
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1289,Comm/networking Equipment,312.3
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1223,Image/Video Communications Equip,769.87
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1231,"Off.furn.&furnish.,incl. parts",216.84
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1239,Other office equipment and parts,1008.2
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1249,Other equipment and parts,870.11
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1282,Computer Equip Prod and Ops envir,1349.98
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1283,Computer Equip DCE desktop/pers/portable,80330.86
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1284,Client Software DCE,2493.18
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,10777.84
2017/2018,7,Finance,139,Fin Transac & Report Analysis Center Can,1289,Comm/networking Equipment,110.22
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1282,Computer Equip Prod and Ops envir,36883.62
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,376584.91
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,18672.0
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1286,Server OS and Utility Software,30482.82
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1287,Networking Software,5775.8
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1246,"Other furn.&fixt., incl. parts",67643.53
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",110378.23
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1282,Computer Equip Prod and Ops envir,19131.82
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,33920.41
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1284,Client Software DCE,34509.59
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,7181.4
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1286,Server OS and Utility Software,2912.72
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1287,Networking Software,13464.24
2017/2018,7,Finance,141,Financial Consumer Agency of Canada,1289,Comm/networking Equipment,14062.31
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1241,"Plumbing equipment & fittings,incl parts",14547.15
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,449288.99
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1257,Ships and boats parts,13194.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,106008.13
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1223,Image/Video Communications Equip,14567.68
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,1260076.24
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1249,Other equipment and parts,11231.35
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1257,Ships and boats parts,97353.74
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,65529.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1263,Road motor vehicles parts,43970.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,19480.98
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,214802.91
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1249,Other equipment and parts,181240.66
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,423440.72
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,495178.53
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,29744.5
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,11925.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,239344.48
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,45986.55
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,20509.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,573835.16
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,43164.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,59752.34
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1249,Other equipment and parts,658335.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,45127.7
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,26246.18
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,2643.32
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1245,Safety & sanitat.equipment and parts,13013.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,6818.26
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,333889.41
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,15178.62
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,577472.15
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,4837.7
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,8839.22
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,16935.52
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,1987.63
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,106831.51
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1212,"Tools, and implements",27795.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1245,Safety & sanitat.equipment and parts,36841.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,35053.45
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1263,Road motor vehicles parts,580627.52
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,119720.58
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1249,Other equipment and parts,42788.14
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,20965.4
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1223,Image/Video Communications Equip,22529.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,25656.2
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1257,Ships and boats parts,12301.8
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,30579.5
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1212,"Tools, and implements",216.75
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1223,Image/Video Communications Equip,31840.29
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1241,"Plumbing equipment & fittings,incl parts",157.75
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,626975.27
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1245,Safety & sanitat.equipment and parts,2409.36
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1249,Other equipment and parts,97.6
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1257,Ships and boats parts,180644.61
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,107124.85
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,26232.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1282,Computer Equip Prod and Ops envir,414.34
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1289,Comm/networking Equipment,627.28
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1219,Other machinery and parts,21075.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1223,Image/Video Communications Equip,7650.82
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,1698175.51
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1257,Ships and boats parts,78850.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,59730.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1282,Computer Equip Prod and Ops envir,104235.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1256,Ships and boats,3000.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1249,Other equipment and parts,12488.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1231,"Off.furn.&furnish.,incl. parts",102670.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1243,Meas.contr.lab.med.&opt.instr.& parts,110000.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1286,Server OS and Utility Software,74611.2
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1223,Image/Video Communications Equip,10061.23
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,80653.85
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1286,Server OS and Utility Software,27501.19
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,481817.38
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,108524.32
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1289,Comm/networking Equipment,23350.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1219,Other machinery and parts,41453.55
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1223,Image/Video Communications Equip,231682.92
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1249,Other equipment and parts,396018.0
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,909639.17
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1223,Image/Video Communications Equip,6463.02
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1239,Other office equipment and parts,18392.4
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,32698.78
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1264,Other vehicles,51468.66
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1219,Other machinery and parts,43580.94
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1223,Image/Video Communications Equip,8994.05
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1231,"Off.furn.&furnish.,incl. parts",98147.12
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1257,Ships and boats parts,40607.7
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,524024.77
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1286,Server OS and Utility Software,138221.75
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1223,Image/Video Communications Equip,15305.12
2017/2018,8,"Fisheries, Oceans and the Canadian Coast",86,Fisheries and Oceans,1261,Road motor vehicles,170650.09
