ï»¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃ©ro-de-MinistÃ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2007/2008,1,Atlantic Canada Opportunities Agency,23,Atlantic Canada Opportunities Agency,1263,Road motor vehicles parts,4.99
2007/2008,1,Atlantic Canada Opportunities Agency,23,Atlantic Canada Opportunities Agency,1263,Road motor vehicles parts,99.46
2007/2008,1,Atlantic Canada Opportunities Agency,23,Atlantic Canada Opportunities Agency,1263,Road motor vehicles parts,2.9
2007/2008,1,Atlantic Canada Opportunities Agency,23,Atlantic Canada Opportunities Agency,1263,Road motor vehicles parts,3429.41
2007/2008,1,Atlantic Canada Opportunities Agency,23,Atlantic Canada Opportunities Agency,1263,Road motor vehicles parts,5.38
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1211,Special industry machinery,11883.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1211,Special industry machinery,22700.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",480.07
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",1425.11
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",1006.65
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",5495.04
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",77.27
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",89939.98
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",84124.71
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",4128.71
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",72250.37
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",6619.13
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,34249.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,54406.3
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,298214.46
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,194802.6
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,199000.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1221,Voice communications equipment,9998.43
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",15885.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",35964.04
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",89.95
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",16035.46
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",286385.67
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",45920.39
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",777.02
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",13423.85
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",6037.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",160.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,14303.52
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,14268.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,302.98
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,4455.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,876.33
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,2472.4
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,110735.24
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,71747.19
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,22330.99
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,118679.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,7383.82
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,1903.58
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,449.97
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,22746.81
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,84.98
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,384.73
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,840.17
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,14099.71
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,222117.57
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,55903.5
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,8030.74
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,17011.46
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,28264.45
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,156.22
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,2693.46
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,145771.76
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,532749.06
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,525456.43
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,326574.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,8726.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,125587.1
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,491083.37
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,140531.84
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,7485.3
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,170403.8
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,13524.94
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,45566.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,2067.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,102971.78
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,63997.52
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1227,Computer equip.small-desktop/pers./port.,10235.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,12619.99
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,11446.04
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,45490.68
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,28272.7
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,2115.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,4974.95
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,22967.54
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,149377.72
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,903562.83
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,250249.97
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,62546.53
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,286534.87
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,29711.72
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,5525.72
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,13480.56
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,9196.66
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,16333.18
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,207550.76
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,2392.41
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,219.93
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,4750.73
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,2018.14
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,20143.66
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,176885.46
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,1256444.81
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,158541.93
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,36257.16
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,161371.29
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,23712.32
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,9120.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,602.55
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,7280.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,9086.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,5514.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",901.04
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",32809.18
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",7803.58
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",107430.47
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",387300.92
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",121827.01
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",11620.68
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",663227.18
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",31662.44
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",33910.51
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",222.98
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",16327.34
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",511.1
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1239,Other office equipment and parts,5362.32
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",612.81
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",205.77
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",554.49
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",136468.37
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",128807.49
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",1263.16
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",34188.9
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",15677.45
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",84.96
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",21.27
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",1725.59
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",12640.36
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",321125.59
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",89235.37
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",15126.71
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",124304.49
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",13.02
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",45289.07
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",4874.41
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,11080.6
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,31485.94
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1078016.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,214928.9
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,409475.65
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1967817.68
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,436862.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1120768.27
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,6871.83
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,2402.02
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,3275.87
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,27372.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,51726.63
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,158493.05
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1479450.94
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1246406.34
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,4865409.58
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,53509.74
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,991.36
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,124927.85
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,737.53
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,2108.19
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,69044.47
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,34272.63
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,643.04
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,15287.39
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,4.95
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,14455.76
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,11248.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,14418.01
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,75602.82
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,54734.11
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,1865.39
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,488.44
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,19780.28
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,33308.22
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,94001.83
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,165.0
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,5752.72
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,709995.59
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,746342.63
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,150426.25
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,952910.72
2007/2008,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,199.0
