Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.01.2019,16.02.2019,GPC01190000163,183.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,10.01.2019,16.02.2019,GPC01190000164,-183.20
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,10.01.2019,16.02.2019,GPC01190000165,130.30
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Travelling Expenses,Social Community Care Supplies & Services  ,08.01.2019,16.02.2019,GPC01190000166,258.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MB3O83014,Furniture and Equipment,Environmental Services Technical Equipment ,10.01.2019,16.02.2019,GPC01190000167,16.48
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MB0HG1T04,Office Expenses,Stationery    ,08.01.2019,16.02.2019,GPC01190000168,18.86
Stockport MBC,Services to People,Childrens & Educational Services,WWW.WMSPLC.CO.UK,Office Expenses,Stationery    ,07.01.2019,16.02.2019,GPC01190000169,47.61
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.01.2019,16.02.2019,GPC01190000170,324.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.01.2019,16.02.2019,GPC01190000171,88.50
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Travelling Expenses,Human Resources Travel & Subsistence ,02.01.2019,16.02.2019,GPC01190000172,298.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,03.01.2019,16.02.2019,GPC01190000173,24.55
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,18.01.2019,16.02.2019,GPC01190000174,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,11.01.2019,16.02.2019,GPC01190000175,75.00
Stockport MBC,Services to People,Adult Social Care,HMCOURTS-SERVICE.G,Legal Fees,Legal Services  ,07.01.2019,16.02.2019,GPC01190000176,75.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,22.01.2019,16.02.2019,GPC01190000177,41.91
Stockport MBC,Services to People,Childrens & Educational Services,DUNELM (SOFT FURNISHIN,Furniture and Equipment,Furniture & Soft Furnishings  ,17.01.2019,16.02.2019,GPC01190000178,83.40
Stockport MBC,Services to People,Childrens & Educational Services,DUNELM (SOFT FURNISHIN,Furniture and Equipment,Furniture & Soft Furnishings  ,17.01.2019,16.02.2019,GPC01190000179,4.80
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,14.01.2019,16.02.2019,GPC01190000180,46.87
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,07.01.2019,16.02.2019,GPC01190000181,52.88
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MI6CX04P4,Library Equipment,Education Library Books ,31.01.2019,16.02.2019,GPC01190000182,17.70
Stockport MBC,Services to People,Childrens & Educational Services,POSTCARDSTORE.CO,Library Equipment,Education Library Books ,30.01.2019,16.02.2019,GPC01190000183,11.90
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MI0DO3F84,Library Equipment,Education Library Books ,30.01.2019,16.02.2019,GPC01190000184,38.46
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.01.2019,16.02.2019,GPC01190000185,73.80
Stockport MBC,Services to People,Childrens & Educational Services,WWW.PMGLTD.CO.UK,Expenses and Allowances,Human Resources Training & Conferences ,09.01.2019,16.02.2019,GPC01190000186,474.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.01.2019,16.02.2019,GPC01190000187,73.80
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.01.2019,16.02.2019,GPC01190000188,55.40
Stockport MBC,Services to People,Childrens & Educational Services,MARRIOTT,Staff Training,Human Resources  ,29.01.2019,16.02.2019,GPC01190000189,279.17
Stockport MBC,Services to People,Childrens & Educational Services,MARRIOTT,Staff Training,Human Resources  ,29.01.2019,16.02.2019,GPC01190000190,279.17
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Care Payments,Social Community Care Supplies & Services  ,28.01.2019,16.02.2019,GPC01190000191,50.00
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA HOTEL,Travelling Expenses,Social Community Care Supplies & Services  ,24.01.2019,16.02.2019,GPC01190000192,163.00
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,24.01.2019,16.02.2019,GPC01190000193,733.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,24.01.2019,16.02.2019,GPC01190000194,184.50
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  KIRWINMACLE,Office Expenses,Stationery    ,24.01.2019,16.02.2019,GPC01190000195,19.20
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,22.01.2019,16.02.2019,GPC01190000196,131.10
Stockport MBC,Services to People,Childrens & Educational Services,FLYBE.COM B8VVP7       0,Care Payments,Social Community Care Supplies & Services  ,22.01.2019,16.02.2019,GPC01190000197,123.99
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Furniture and Equipment,Environmental Services Technical Equipment ,22.01.2019,16.02.2019,GPC01190000198,246.94
Stockport MBC,Services to People,Childrens & Educational Services,DW SPORTS FITNESS,Care Payments,Social Community Care Supplies & Services  ,22.01.2019,16.02.2019,GPC01190000199,230.00
Stockport MBC,Services to People,Childrens & Educational Services,GOVERNMENT EVENTS,Staff Training,Human Resources  ,21.01.2019,16.02.2019,GPC01190000200,"1,546.32"
Stockport MBC,Services to People,Childrens & Educational Services,PAYPAL  YOUTHINMIND,Fees and Charges,Education Examinational Fees ,14.01.2019,16.02.2019,GPC01190000201,244.60
Stockport MBC,Services to People,Childrens & Educational Services,EBOX MEDIA LTD,Furniture and Equipment,Furniture & Soft Furnishings  ,29.01.2019,16.02.2019,GPC01190000202,77.98
Stockport MBC,Services to People,Childrens & Educational Services,CARTRIDGEPEOPLE.COM,Furniture and Equipment,Furniture & Soft Furnishings  ,24.01.2019,16.02.2019,GPC01190000203,140.70
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Furniture & Soft Furnishings  ,17.01.2019,16.02.2019,GPC01190000204,19.99
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Furniture & Soft Furnishings  ,16.01.2019,16.02.2019,GPC01190000205,45.78
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,28.01.2019,16.02.2019,GPC01190000206,14.09
Stockport MBC,Services to People,Childrens & Educational Services,SAINSBURYS TO YOU 0886,Catering Supplies,Catering Food & Beverages ,21.01.2019,16.02.2019,GPC01190000207,82.25
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,21.01.2019,16.02.2019,GPC01190000208,11.68
Stockport MBC,Services to People,Childrens & Educational Services,SAINSBURYS 2051,Catering Supplies,Catering Food & Beverages ,17.01.2019,16.02.2019,GPC01190000209,6.50
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,14.01.2019,16.02.2019,GPC01190000210,46.91
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 84 773,Catering Supplies,Catering Food & Beverages ,08.01.2019,16.02.2019,GPC01190000211,17.60
Stockport MBC,Services to People,Childrens & Educational Services,ALDI 84 773,Catering Supplies,Catering Food & Beverages ,07.01.2019,16.02.2019,GPC01190000212,23.82
Stockport MBC,Services to People,Childrens & Educational Services,WWW.GROUPON.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,31.01.2019,16.02.2019,GPC01190000213,36.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON MUSIC MI4PP1C34,Publicity and Promotion,Arts & Leisure Services  ,29.01.2019,16.02.2019,GPC01190000214,3.99
Stockport MBC,Services to People,Childrens & Educational Services,TFGM,Travelling Expenses,Human Resources Travel & Subsistence ,28.01.2019,16.02.2019,GPC01190000215,10.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MB9FM49Q4,Publicity and Promotion,Arts & Leisure Services  ,24.01.2019,16.02.2019,GPC01190000216,21.28
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,21.01.2019,16.02.2019,GPC01190000217,163.02
Stockport MBC,Services to People,Childrens & Educational Services,CAPITA RECRUITMENT VET,Publicity and Promotion,Arts & Leisure Services  ,21.01.2019,16.02.2019,GPC01190000218,52.10
Stockport MBC,Services to People,Childrens & Educational Services,JUST EAT,Publicity and Promotion,Arts & Leisure Services  ,18.01.2019,16.02.2019,GPC01190000219,39.55
Stockport MBC,Services to People,Childrens & Educational Services,JUST EAT,Publicity and Promotion,Arts & Leisure Services  ,18.01.2019,16.02.2019,GPC01190000220,14.90
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 5128,Catering Supplies,Catering Food & Beverages ,18.01.2019,16.02.2019,GPC01190000221,260.15
Stockport MBC,Services to People,Childrens & Educational Services,WATERWORLD 2000 LIMITE,Publicity and Promotion,Arts & Leisure Services  ,19.01.2019,16.02.2019,GPC01190000222,43.47
Stockport MBC,Services to People,Childrens & Educational Services,WWW.DOMINOS.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,18.01.2019,16.02.2019,GPC01190000223,32.53
Stockport MBC,Services to People,Childrens & Educational Services,ARGOS RETAIL GROUP,Publicity and Promotion,Arts & Leisure Services  ,17.01.2019,16.02.2019,GPC01190000224,10.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.DOMINOS.CO.UK,Catering Supplies,Catering Food & Beverages ,17.01.2019,16.02.2019,GPC01190000225,24.59
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,16.01.2019,16.02.2019,GPC01190000226,147.10
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,16.01.2019,16.02.2019,GPC01190000227,153.94
Stockport MBC,Services to People,Childrens & Educational Services,LIFE LEISURE,Publicity and Promotion,Arts & Leisure Services  ,15.01.2019,16.02.2019,GPC01190000228,14.25
Stockport MBC,Services to People,Childrens & Educational Services,LIFE LEISURE,Publicity and Promotion,Arts & Leisure Services  ,15.01.2019,16.02.2019,GPC01190000229,96.00
Stockport MBC,Services to People,Childrens & Educational Services,WWW.MOVIESCAPE.CO.UK,Publicity and Promotion,Arts & Leisure Services  ,14.01.2019,16.02.2019,GPC01190000230,39.00
Stockport MBC,Services to People,Childrens & Educational Services,AMZ NEXLYNX,Publicity and Promotion,Arts & Leisure Services  ,14.01.2019,16.02.2019,GPC01190000231,-99.00
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 5128,Catering Supplies,Catering Food & Beverages ,11.01.2019,16.02.2019,GPC01190000232,212.68
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,13.01.2019,16.02.2019,GPC01190000233,220.73
Stockport MBC,Services to People,Childrens & Educational Services,JUST EAT,Catering Supplies,Catering Food & Beverages ,11.01.2019,16.02.2019,GPC01190000234,36.25
Stockport MBC,Services to People,Childrens & Educational Services,NETFLIX.COM,Publicity and Promotion,Arts & Leisure Services  ,10.01.2019,16.02.2019,GPC01190000235,9.99
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,07.01.2019,16.02.2019,GPC01190000236,164.70
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON MUSIC MB8OA5L84,Publicity and Promotion,Arts & Leisure Services  ,04.01.2019,16.02.2019,GPC01190000237,3.99
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,05.01.2019,16.02.2019,GPC01190000238,230.21
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TAMESIDE METROPOLITAN,Fees and Charges,"Works - Construction, Repair & Maintenance  ",29.01.2019,16.02.2019,GPC01190000239,37.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,PAYPAL  ISHAANACLAS,Furniture and Equipment,Environmental Services Technical Equipment ,14.01.2019,16.02.2019,GPC01190000240,78.99
Stockport MBC,Corporate and Support Services,Cultural & Related Services,SAINSBURYS SUPERMARKET,Catering Supplies,Catering Food & Beverages ,05.01.2019,16.02.2019,GPC01190000241,5.80
Stockport MBC,Services to People,Adult Social Care,NORTHERN RAIL LTD,Travelling Expenses,Human Resources Travel & Subsistence ,31.01.2019,16.02.2019,GPC01190000242,9.40
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,25.01.2019,16.02.2019,GPC01190000243,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,24.01.2019,16.02.2019,GPC01190000244,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,23.01.2019,16.02.2019,GPC01190000245,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,22.01.2019,16.02.2019,GPC01190000246,3.50
Stockport MBC,Services to People,Adult Social Care,Q PARK PICCADILLY PLAC,Travelling Expenses,Human Resources Travel & Subsistence ,21.01.2019,16.02.2019,GPC01190000247,9.00
Stockport MBC,Services to People,Adult Social Care,Q PARK PICCADILLY PLAC,Travelling Expenses,Human Resources Travel & Subsistence ,18.01.2019,16.02.2019,GPC01190000248,9.00
Stockport MBC,Services to People,Adult Social Care,NCP LIMITED,Travelling Expenses,Human Resources Travel & Subsistence ,16.01.2019,16.02.2019,GPC01190000249,20.00
Stockport MBC,Services to People,Adult Social Care,Q PARK KNOWSLEY PLACE,Travelling Expenses,Human Resources Travel & Subsistence ,10.01.2019,16.02.2019,GPC01190000250,5.20
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,04.01.2019,16.02.2019,GPC01190000251,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,03.01.2019,16.02.2019,GPC01190000252,3.50
Stockport MBC,Services to People,Adult Social Care,STOCKPORT NHS FOUNDATI,Travelling Expenses,Human Resources Travel & Subsistence ,02.01.2019,16.02.2019,GPC01190000253,3.50
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MI5BU2OD4,Furniture and Equipment,Environmental Services Technical Equipment ,29.01.2019,16.02.2019,GPC01190000254,21.39
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MB4ER19Q4,Furniture and Equipment,Environmental Services Technical Equipment ,24.01.2019,16.02.2019,GPC01190000255,11.17
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MB0Q539V4,Furniture and Equipment,Environmental Services Technical Equipment ,24.01.2019,16.02.2019,GPC01190000256,43.87
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MB2OA1934,Furniture and Equipment,Environmental Services Technical Equipment ,24.01.2019,16.02.2019,GPC01190000257,9.99
Stockport MBC,Services to People,Childrens & Educational Services,B & Q 1279,Furniture and Equipment,Environmental Services Technical Equipment ,23.01.2019,16.02.2019,GPC01190000258,96.57
Stockport MBC,Services to People,Childrens & Educational Services,AJPRODUCTSCOUK,Furniture and Equipment,Environmental Services Technical Equipment ,11.01.2019,16.02.2019,GPC01190000259,70.80
Stockport MBC,Services to People,Childrens & Educational Services,TESCO STORES 3378,Catering Supplies,Catering Food & Beverages ,11.01.2019,16.02.2019,GPC01190000260,45.24
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MB3CS8JC4,Furniture and Equipment,Environmental Services Technical Equipment ,07.01.2019,16.02.2019,GPC01190000261,16.48
Stockport MBC,Services to People,Childrens & Educational Services,AMZN MKTP UK MB6BJ1JW4,Furniture and Equipment,Environmental Services Technical Equipment ,07.01.2019,16.02.2019,GPC01190000262,74.10
Stockport MBC,Corporate and Support Services,Central Support Costs,GITHUB.COM,Information and Communications Technology,Information Communication Technology  ,28.01.2019,16.02.2019,GPC01190000263,160.63
Stockport MBC,Corporate and Support Services,Central Support Costs,METROLINK TVM,Travelling Expenses,Human Resources Travel & Subsistence ,23.01.2019,16.02.2019,GPC01190000264,4.20
Stockport MBC,Corporate and Support Services,Central Support Costs,MENTIMETER,Information and Communications Technology,Information Communication Technology  ,18.01.2019,16.02.2019,GPC01190000265,114.69
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,13.01.2019,16.02.2019,GPC01190000266,9.72
Stockport MBC,Corporate and Support Services,Central Support Costs,FASTHOSTS INTERNET,Information and Communications Technology,Information Communication Technology  ,11.01.2019,16.02.2019,GPC01190000267,11.99
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.CONTENTFUL.COM,Information and Communications Technology,Information Communication Technology  ,10.01.2019,16.02.2019,GPC01190000268,770.34
Stockport MBC,Corporate and Support Services,Central Support Costs,AUTH0.COM,Information and Communications Technology,Information Communication Technology  ,05.01.2019,16.02.2019,GPC01190000269,163.20
Stockport MBC,Corporate and Support Services,Central Support Costs,AWS EMEA,Information and Communications Technology,Information Communication Technology  ,03.01.2019,16.02.2019,GPC01190000270,873.84
Stockport MBC,Corporate and Support Services,Cultural & Related Services,AMZN MKTP UK MB5NE0VQ4,Library Equipment,Education Library Books ,14.01.2019,16.02.2019,GPC01190000271,32.80
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,22.01.2019,16.02.2019,GPC01190000272,49.35
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,22.01.2019,16.02.2019,GPC01190000273,-0.31
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,15.01.2019,16.02.2019,GPC01190000274,77.83
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Furniture and Equipment,Environmental Services Technical Equipment ,11.01.2019,16.02.2019,GPC01190000275,5.00
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,08.01.2019,16.02.2019,GPC01190000276,81.05
Stockport MBC,Services to People,Childrens & Educational Services,ASDA GROCERIES ONLINE,Catering Supplies,Catering Food & Beverages ,08.01.2019,16.02.2019,GPC01190000277,-0.08
Stockport MBC,Services to People,Childrens & Educational Services,WM MORRISONS STORE,Catering Supplies,Catering Food & Beverages ,07.01.2019,16.02.2019,GPC01190000278,4.00
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MB22N1D84,Library Equipment,Education Library Books ,20.01.2019,16.02.2019,GPC01190000279,32.98
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MB82C6DZ4,Library Equipment,Education Library Books ,20.01.2019,16.02.2019,GPC01190000280,120.39
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MB67668C4,Library Equipment,Education Library Books ,17.01.2019,16.02.2019,GPC01190000281,91.25
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK MB0IK10W4,Library Equipment,Education Library Books ,10.01.2019,16.02.2019,GPC01190000282,12.01
Stockport MBC,Corporate and Support Services,Central Support Costs,AMZN MKTP UK MI2NZ2OX4,Furniture and Equipment,Environmental Services Technical Equipment ,30.01.2019,16.02.2019,GPC01190000283,79.97
Stockport MBC,Corporate and Support Services,Central Support Costs,AMZN MKTP UK MB23W2Y74,Furniture and Equipment,Environmental Services Technical Equipment ,28.01.2019,16.02.2019,GPC01190000284,11.40
Stockport MBC,Corporate and Support Services,Central Support Costs,THE REPLACE BASE LTD,Furniture and Equipment,Environmental Services Technical Equipment ,17.01.2019,16.02.2019,GPC01190000285,142.13
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,16.01.2019,16.02.2019,GPC01190000286,214.20
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,16.01.2019,16.02.2019,GPC01190000287,9.85
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,16.01.2019,16.02.2019,GPC01190000288,117.09
Stockport MBC,Services to Place,Environmental & Regulatory Services,PAYPAL  EVENTSINDUS,Library Equipment,Education Library Books ,16.01.2019,16.02.2019,GPC01190000289,25.00
Stockport MBC,Services to Place,Environmental & Regulatory Services,PAYPAL  EVENTSINDUS,Library Equipment,Education Library Books ,16.01.2019,16.02.2019,GPC01190000290,25.00
Stockport MBC,Services to Place,Highways & Transport Services,TRAVELODGE GB0000,Travelling Expenses,Human Resources Travel & Subsistence ,16.01.2019,16.02.2019,GPC01190000291,118.75
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,15.01.2019,16.02.2019,GPC01190000292,45.80
Stockport MBC,Corporate and Support Services,Central Support Costs,PREMIER INN44014350,Staff Training,Human Resources  ,14.01.2019,16.02.2019,GPC01190000293,62.50
Stockport MBC,Services to Place,Highways & Transport Services,VILLAGE HOTEL COVENTRY,Expenses and Allowances,Catering  ,15.01.2019,16.02.2019,GPC01190000294,586.00
Stockport MBC,Services to Place,Highways & Transport Services,VILLAGE HOTEL COVENTRY,Expenses and Allowances,Catering  ,15.01.2019,16.02.2019,GPC01190000295,625.00
Stockport MBC,Corporate and Support Services,Central Support Costs,CONSTRUCTION INDUS,Fees and Charges,Financial Services  ,10.01.2019,16.02.2019,GPC01190000296,35.00
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,28.01.2019,16.02.2019,GPC01190000297,18.15
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,28.01.2019,16.02.2019,GPC01190000298,40.30
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,28.01.2019,16.02.2019,GPC01190000299,84.45
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,25.01.2019,16.02.2019,GPC01190000300,9.85
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,25.01.2019,16.02.2019,GPC01190000301,7.25
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.01.2019,16.02.2019,GPC01190000302,13.75
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,04.01.2019,16.02.2019,GPC01190000303,291.10
Stockport MBC,Corporate and Support Services,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,04.01.2019,16.02.2019,GPC01190000304,97.10
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,04.01.2019,16.02.2019,GPC01190000305,231.60
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,04.01.2019,16.02.2019,GPC01190000306,35.55
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,04.01.2019,16.02.2019,GPC01190000307,184.10
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP 070285,Catering Supplies,Catering Food & Beverages ,29.01.2019,16.02.2019,GPC01190000308,6.69
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Catering Supplies,Catering Food & Beverages ,28.01.2019,16.02.2019,GPC01190000309,70.02
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP FOOD,Catering Supplies,Catering Food & Beverages ,21.01.2019,16.02.2019,GPC01190000310,18.57
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP 070285,Catering Supplies,Catering Food & Beverages ,17.01.2019,16.02.2019,GPC01190000311,21.78
Stockport MBC,Services to People,Adult Social Care,CO-OP GROUP 070285,Catering Supplies,Catering Food & Beverages ,15.01.2019,16.02.2019,GPC01190000312,10.71
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Catering Supplies,Catering Food & Beverages ,12.01.2019,16.02.2019,GPC01190000313,50.08
