Key-Clé,CoAppNm,CoAppRoleCD,CoAppRoleEN,CoAppRoleFR,CoAppOrgID,CoAppOrgNm,ProvinceEN,ProvinceFR,CountryEN,PaysFR,FiscalYear-AnnéeFinancière
681792,"Rivest, Serge",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
956386,"Campos, Ana R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
622398,"Mérette, Chantal",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
622398,"Savard, Josée",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
622398,"Baillargeon, Lucie",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
622398,"Morin, Charles M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
622398,"Gregoire, Jean-Pierre",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
622398,"Espie, Colin A",CO,Co-Investigator,Co-chercheur,AAAW,John Radcliffe Hospital (Oxford),Unknown/Inconnu,Unknown/Inconnu,United Kingdom,Royaume-Uni,200203
406388,"Hill, David J",CO,Co-Investigator,Co-chercheur,LHSI,London Health Sciences Centre Res. Inc. (Ont.),Ontario,Ontario,Canada,Canada,200203
406388,"Rosenberg, Lawrence",CO,Co-Investigator,Co-chercheur,CFAF,CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Jewish General/CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Hôpital juif,Québec,Québec,Canada,Canada,200203
406388,"Scott, Fraser W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200203
588701,"Dostrovsky, Jonathan O",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
588701,"Saint-Cyr, Jean A",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
588701,"Lozano, Andres M",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
588701,"Hutchison, William D",CO,Co-Investigator,Co-chercheur,CEAC,Toronto Western Hospital,Ontario,Ontario,Canada,Canada,200203
479154,"Shapiro, Stanley H",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
479154,"Collet, Jean-Paul",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
479154,"Moffet, Hélène",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
152379,"Schrader, John W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
93120,"Srivastava, Ashok K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
263403,"Bilodeau, Marc",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
263403,"Alvarez, Fernando",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
263403,"Soudeyns, Hugo",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
420759,"Aubert, Isabelle",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
148806,"Cordes, Sabine P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200203
130149,"Côté, Jacques",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
523985,"Lamarre, Jonathan",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEHA,University of Guelph,Ontario,Ontario,Canada,Canada,200203
153085,"Cote, Graham P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200203
605175,"Sokol, Pamela A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
435372,"Groom, Alan C",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200203
435372,"Chambers, Ann F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200203
435372,"Macdonald, Ian C",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200203
255718,"Coulombe, Benoit",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCN,Institut de recherches cliniques de Montréal,Québec,Québec,Canada,Canada,200203
734156,"Baker, Curtis L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
202086,"Nagy, James I",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
274469,"Esdaile, John M",CO,Co-Investigator,Co-chercheur,INYR,Arthritis Research Centre Society of Canada (British Columbia),British Columbia,Colombie-Britannique,Canada,Canada,200203
274469,"Pilote, Louise",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
274469,"Fortin, Paul R",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
274469,"Abrahamowicz, Michal M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
188665,"Cole, David E",CO,Co-Investigator,Co-chercheur,CEAF,"Sunnybrook Research Institute (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200203
188665,"Vieth, Reinhold",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
188665,"Rubin, Laurence A",CO,Co-Investigator,Co-chercheur,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200203
188665,"Josse, Robert G",CO,Co-Investigator,Co-chercheur,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200203
191311,"Chaudhuri, Avi",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
876991,"Barden, Nicholas",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
876991,"Morissette, Jean",CO,Co-Investigator,Co-chercheur,CFBC,Centre hospitalier de l'Université Laval (Québec),Québec,Québec,Canada,Canada,200203
85255,"Whiteway, Malcolm S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFGA,"Concordia University (Montreal, Quebec)/Université Concordia",Québec,Québec,Canada,Canada,200203
508841,"Keeling, Patrick J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
747628,"Ekker, Marc",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
55347,"Burnham, W. M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
336681,"Yoon, Ji-Won",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
134933,"Dagenais, Gilles R",CO,Co-Investigator,Co-chercheur,CPVR,Institut universitaire de cardiologie et de pneumologie de Québec - U Laval,Québec,Québec,Canada,Canada,200203
134933,"Cantin, Bernard",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
134933,"Després, Jean-Pierre",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
134933,"Bergeron, Jean",CO,Co-Investigator,Co-chercheur,AEHD,Centre Hospitalier Universitaire de Québec,Québec,Québec,Canada,Canada,200203
134933,"Lamarche, Benoît",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
431609,"Sutherland, Lloyd",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
431609,"Whyte, Robin K",CO,Co-Investigator,Co-chercheur,IWKI,IWK Health Centre (Halifax),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200203
431609,"Légaré, France",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
431609,"Tugwell, Peter S",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
431609,"Kramer, Michael S",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
431609,"Ohlsson, Arne",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
431609,"Moffatt, Michael E",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
431609,"Lacroix, Jacques",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
431609,"Tetrault, Jean-Pierre",CO,Co-Investigator,Co-chercheur,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200203
431609,"Wells, George A",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
431609,"Peloso, Paul M",CO,Co-Investigator,Co-chercheur,UOAA,University of Iowa (Iowa City),Iowa,Iowa,United States,États-Unis,200203
431609,"Brant, Rollin F",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
431609,"Lee, Shoo K",CO,Co-Investigator,Co-chercheur,CEAD,Sinai Health System (Toronto),Ontario,Ontario,Canada,Canada,200203
431609,"Russell, Margaret L",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
431609,"Towheed, Tanveer E",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200203
431609,"Saunders, Duncan",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
431609,"Kazanjian, Arminée",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
431609,"Jadad, Alejandro (Alex) R",CO,Co-Investigator,Co-chercheur,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200203
431609,"Thomas, Roger E",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
431609,"Hahn, Phil",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200203
431609,"Clark, Kathleen M",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
557459,"Bushnell, Catherine M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
557459,"Duncan, Gary H",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
858051,"Pless, Ivan B",CO,Co-Investigator,Co-chercheur,CFAB,Montreal Children's Hospital/Hôpital de Montréal pour enfants,Québec,Québec,Canada,Canada,200203
858051,"Swaine, Bonnie R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CIRR,Centre for Interdisciplinary Res. in Rehabilitation & Social Integration/Centre interdisciplinaire rech en réadaptation & intégration sociale (QC),Québec,Québec,Canada,Canada,200203
858051,"Platt, Robert W",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
858051,"Grimard, Guy",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
983617,"Guitton, Daniel",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
340011,"Lesiuk, Howard J",CO,Co-Investigator,Co-chercheur,CECB,The Ottawa Hospital - Civic Campus/L'Hôpital d'Ottawa - Campus Civic,Ontario,Ontario,Canada,Canada,200203
340011,"Laupacis, Andreas",CO,Co-Investigator,Co-chercheur,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200203
340011,"Wells, George A",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
340011,"Stiell, Ian G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200203
340011,"Coyle, Douglas A",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
219463,"Liu, Paul X",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200203
223373,"Reha-Krantz, Linda J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
134982,"Roesler, William J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
324454,"Segall, Jacqueline",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
619221,"Wellinger, Raymund J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200203
537499,"Buchan, Alastair M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AAAW,John Radcliffe Hospital (Oxford),Unknown/Inconnu,Unknown/Inconnu,United Kingdom,Royaume-Uni,200203
456234,"Charron, Jean",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
297502,"Maccalman, Colin D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
430908,"Siemiatycki, Jack",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
430908,"Parent, Marie-Elise",CO,Co-Investigator,Co-chercheur,CFJA,"INRS - (Québec, QC)",Québec,Québec,Canada,Canada,200203
978749,"Ali-Khan, Zafer",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
843360,"Schryvers, Anthony B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
843360,"Tari, Leslie W",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200203
41788,"Tepass, Ulrich",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
41788,"Godt, Dorothea A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
345917,"Primeau, François",CO,Co-Investigator,Co-chercheur,CFAE,St. Mary's Hospital Center (Montreal),Québec,Québec,Canada,Canada,200203
345917,"Cole, Martin G",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
345917,"Mccusker, Jane",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAE,St. Mary's Hospital Center (Montreal),Québec,Québec,Canada,Canada,200203
345917,"Latimer, Eric A",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
345917,"Elie, Michel L",CO,Co-Investigator,Co-chercheur,CFAE,St. Mary's Hospital Center (Montreal),Québec,Québec,Canada,Canada,200203
345917,"Dendukuri, Nandini",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
742530,"Gutman, Gloria M",CO,Co-Investigator,Co-chercheur,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200203
742530,"Hachinski, Vladimir",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200203
742530,"Sclater, Anne L",CO,Co-Investigator,Co-chercheur,CJAA,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Canada,Canada,200203
742530,"Tuokko, Holly A",CO,Co-Investigator,Co-chercheur,CABA,University of Victoria (British Columbia),British Columbia,Colombie-Britannique,Canada,Canada,200203
742530,"Fisk, John D",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200203
742530,"Bland, Roger C",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
742530,"Mcdowell, Ian W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
742530,"Chappell, Neena L",CO,Co-Investigator,Co-chercheur,CABA,University of Victoria (British Columbia),British Columbia,Colombie-Britannique,Canada,Canada,200203
742530,"Tierney, Mary C",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
742530,"D'Arcy, Carl",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200203
742530,"Verreault, René",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200203
742530,"Wolfson, Christina M",CO,Co-Investigator,Co-chercheur,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200203
742530,"Ska, Bernadette",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
742530,"Newman, Stephen C",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
742530,"Chambers, Larry W",CO,Co-Investigator,Co-chercheur,BRUY,Bruyère Research Institute/Institut de recherche Bruyère,Ontario,Ontario,Canada,Canada,200203
742530,"Beattie, B. Lynn",CO,Co-Investigator,Co-chercheur,AATM,University Hospital (U.B.C.),British Columbia,Colombie-Britannique,Canada,Canada,200203
742530,"Chertkow, Howard M",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
742530,"Rockwood, Kenneth",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200203
742530,"Hébert, Réjean",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
742530,"Kergoat, Marie-Jeanne",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
742530,"Kozma, Albert",CO,Co-Investigator,Co-chercheur,CKAA,University of Prince Edward Island (Charlottetown),Prince Edward Island,Île-du-Prince-Édouard,Canada,Canada,200203
742530,"Manfreda, Jure",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
742530,"Bergman, Howard",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
742530,"Buehler, Sharon K",CO,Co-Investigator,Co-chercheur,CJAA,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Canada,Canada,200203
742530,"Steenhuis, Runa E",CO,Co-Investigator,Co-chercheur,CEEG,"University Hospital (London, Ontario)",Ontario,Ontario,Canada,Canada,200203
742530,"Shatenstein, Bryna",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
742530,"Feldman, Howard",CO,Co-Investigator,Co-chercheur,UEHE,University of California (San Diego),California,Californie,United States,États-Unis,200203
742530,"Lindsay, Joan P",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200203
742530,"Cohen, Carole A",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
742530,"Raina, Parminder S",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
742530,"Pedlar, David J",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200203
742530,"Feightner, John W",CO,Co-Investigator,Co-chercheur,SJHL,St-Joseph's Health Care London - Parkwood Institute,Ontario,Ontario,Canada,Canada,200203
742530,"Kozak, Jean-Francois",CO,Co-Investigator,Co-chercheur,PROC,Providence Health Care (Vancouver),British Columbia,Colombie-Britannique,Canada,Canada,200203
742530,"Maxwell, Colleen J",CO,Co-Investigator,Co-chercheur,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200203
742530,"Macknight, Christopher R",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200203
742530,"St.John, Philip D",CO,Co-Investigator,Co-chercheur,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200203
742530,"Gagnon, Lise",CO,Co-Investigator,Co-chercheur,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200203
742530,"Strain, Laurel A",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
742530,"Nilsson, Thomy H",CO,Co-Investigator,Co-chercheur,CKAA,University of Prince Edward Island (Charlottetown),Prince Edward Island,Île-du-Prince-Édouard,Canada,Canada,200203
742530,"Balram, Christofer",CO,Co-Investigator,Co-chercheur,HEAL,Health and Wellness (New Brunswick),New Brunswick,Nouveau-Brunswick,Canada,Canada,200203
742530,"Braun, Anne E",CO,Co-Investigator,Co-chercheur,AECG,St. Peter's Hospital (Hamilton),Ontario,Ontario,Canada,Canada,200203
742530,"Molnar, Frank J",CO,Co-Investigator,Co-chercheur,OHGC,Ottawa Hospital General Campus (Ottawa Ontario)/Hôpital général d'Ottawa,Ontario,Ontario,Canada,Canada,200203
742530,"Paddock, Katherine",CO,Co-Investigator,Co-chercheur,IQAI,Sisters of Charity of Ottawa (SCO Health Service),Ontario,Ontario,Canada,Canada,200203
169352,"Dagenais, Gilles R",CO,Co-Investigator,Co-chercheur,CPVR,Institut universitaire de cardiologie et de pneumologie de Québec - U Laval,Québec,Québec,Canada,Canada,200203
169352,"McQueen, Matthew J",CO,Co-Investigator,Co-chercheur,INYK,Hamilton Health Sciences (Ontario),Ontario,Ontario,Canada,Canada,200203
169352,"Gerstein, Hertzel C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
169352,"Zinman, Bernard",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
169352,"Chiasson, Jean-Louis",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
169352,"Ryan, Edmond A",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
169352,"Teo, Koon K",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
169352,"Yusuf, Salim",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
169352,"Lonn, Eva",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
169352,"Anand, Sonia S",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
169352,"Capes, Sarah E",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
207965,"Rachubinski, Richard A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200203
156343,"Roger, Michel",CO,Co-Investigator,Co-chercheur,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200203
156343,"Pollak, Michael N",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
156343,"Matlashewski, Gregory J",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
156343,"Coutlée, François",CO,Co-Investigator,Co-chercheur,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200203
156343,"Franco, Eduardo L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
398276,"Vincent, Renaud",CO,Co-Investigator,Co-chercheur,HCGC,Health Canada (Ottawa)/Santé Canada (Ottawa),Ontario,Ontario,Canada,Canada,200203
398276,"Goldberg, Mark S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200203
398276,"Burnett, Richard T",CO,Co-Investigator,Co-chercheur,HCGC,Health Canada (Ottawa)/Santé Canada (Ottawa),Ontario,Ontario,Canada,Canada,200203
428426,"Dorovini-Zis, Katerina",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200203
977288,"Stip, Emmanuel",CO,Co-Investigator,Co-chercheur,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200203
977288,"O'Connor, Kieron P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200203
745050,"Gorczynski, Reginald M",CO,Co-Investigator,Co-chercheur,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200203
745050,"Sefton, Michael V",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200203
277032,"Saigal, Saroj",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
277032,"Streiner, David L",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
277032,"Boyle, Michael H",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
277032,"Pinelli, Janet M",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200203
