animal_id,animal_type,color_group,primary_color,breed_group,primary_breed,status_date,location,animal_identity,tag_no,tag_type,tag_subtype
A618496,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2017-06-01 00:00:00,LOCKBOX,533258.0,L17-018760,LIC UNALTERED,HLP WEB
A556186,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-03-24 00:00:00,LOCKBOX,471100.0,L14-051377,LIC ALTERED,HLP SCAN
A565195,DOG,OO,RED,TERRIER,NORWICH TERRIER,2015-07-07 00:00:00,SHELTER,480126.0,L17-083074,LIC ALTERED,MAIL
A608558,DOG,BR,BR BRINDLE,MASTIFF,BOXER,2017-01-23 00:00:00,LOCKBOX,523393.0,L17-015387,LIC ALTERED,HLP WEB
A479171,DOG,BR,BROWN,MASTIFF,AM PIT BULL TER,2012-10-31 00:00:00,SHELTER,393590.0,3Y16-00424,LIC 3Y,VET
A552212,DOG,OO,BLACK,MASTIFF,ROTTWEILER,2015-02-04 00:00:00,SHELTER,467120.0,L15-015515,LIC UNALTERED,COUNTER
A558406,DOG,OO,TAN,SHEPHERD,GERM SHEPHERD,2015-04-24 00:00:00,SHELTER,473324.0,L15-013515,LIC ALTERED,MAIL
A582862,DOG,OO,CREAM,SETTER/RETRIEVE,LABRADOR RETR,2016-02-09 00:00:00,LOCKBOX,497819.0,L16-011936,LIC ALTERED,HLP SCAN
A558354,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2015-04-23 00:00:00,SHELTER,473272.0,985112004808186,MICROCHIP ADO,HOME AGAIN
A599307,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2016-09-02 00:00:00,SHELTER,514211.0,L16-005741,LIC ALTERED,COUNTER
A601889,DOG,OO,TAN,MASTIFF,PIT BULL,2016-10-21 00:00:00,SHELTER,516801.0,,,
A598014,CAT,OO,TORTIE,SHORTHAIR,DOMESTIC SH,2016-08-24 00:00:00,SHELTER,512933.0,L16-006492,LIC ALTERED,ADOPT
A611143,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2017-02-21 00:00:00,LOCKBOX,525938.0,L16-032416,LIC ALTERED,HLP SCAN
A577278,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2015-11-27 00:00:00,SHELTER,492229.0,,,
A596923,DOG,W,WHITE,POODLE,POODLE MIN,2016-08-11 00:00:00,SHELTER,511848.0,982000402881609,MICROCHIP,HLP WEB
A625337,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2017-09-17 00:00:00,LICENSE,540072.0,L17-051304,LIC ALTERED,COUNTER
A570163,DOG,,,TOY,PEKINGESE,2015-09-03 00:00:00,LOCKBOX,485106.0,L16-030534,LIC ALTERED,HLP SCAN
A595930,CAT,BR,ORANGE,SHORTHAIR,DOMESTIC SH,2016-08-01 00:00:00,LOCKBOX,510847.0,L16-028962,LIC ALTERED,HLP SCAN
A561554,DOG,OO,BUFF,TOY,CHIHUAHUA SH,2015-05-26 00:00:00,SHELTER,476477.0,L14-018509,LIC ALTERED,VET
A580287,DOG,OO,BROWN,MASTIFF,BOXER,2016-01-06 00:00:00,SHELTER,495239.0,L15-065374,LIC ALTERED,VET
A571483,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-09-19 00:00:00,SHELTER,486426.0,985112006321197,MICROCHIP ADO,HOME AGAIN
A598914,DOG,B,BLACK,COLLIE,ENG SHEPHERD,2016-09-01 00:00:00,LOCKBOX,513828.0,L17-021417,LIC ALTERED,HLP WEB
A486236,DOG,B,BLACK,TOY,YORKSHIRE TERR,2013-02-18 00:00:00,SHELTER,400795.0,L17-025159,LIC ALTERED,VET
A632778,DOG,OO,BR BRINDLE,MASTIFF,ENG BULLDOG,2017-12-19 00:00:00,LICENSE,547402.0,U17-47272,RAB VAC CERT.,VET
A616235,DOG,B,GRAY,MASTIFF,PIT BULL,2017-05-22 00:00:00,SHELTER,530987.0,,,
A466762,DOG,OO,BLACK,TERRIER,MIN PINSCHER,2012-05-23 00:00:00,SHELTER,381041.0,L15- 056439,LIC ALTERED,ADOPT
A461880,DOG,OO,BLUE,TERRIER,AUST TERRIER,2012-04-19 00:00:00,SHELTER,376099.0,L16-006559,LIC ALTERED,VET
A606708,DOG,BR,TAN,SIGHTHOUND,BASENJI,2016-12-16 00:00:00,SHELTER,521562.0,L16-022332,LIC 3Y,COUNTER
A577312,CAT,B,GRAY TIGER,SHORTHAIR,AMER SH,2015-11-29 00:00:00,SHELTER,492263.0,,,
A570294,DOG,OO,BL BRINDLE,TERRIER,MIN PINSCHER,2015-09-08 00:00:00,SHELTER,485238.0,L17-003651,LIC ALTERED,VET
A551988,DOG,W,WHITE,POODLE,POODLE MIN,2015-02-02 00:00:00,SHELTER,466896.0,,,
A556823,DOG,OO,TAN,SETTER/RETRIEVE,LABRADOR RETR,2015-03-31 00:00:00,SHELTER,471736.0,L14-018900,LIC ALTERED,VET
A549929,CAT,B,CALICO,SHORTHAIR,DOMESTIC SH,2015-01-08 00:00:00,LOCKBOX,464823.0,U15-005117,RABIES CERT,HLP IMPORT
A326923,DOG,OO,BLACK,SPANIEL,COCKER SPAN,2007-09-12 00:00:00,LICENSE,77364.0,D08-019082,LIC ALTERED,
A560080,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-05-07 00:00:00,SHELTER,474991.0,985112005443194,MICROCHIP ADO,HOME AGAIN
A583982,DOG,BR,TAN,TERRIER,JACK RUSS TER,2016-02-25 00:00:00,SHELTER,498940.0,985112006881090,MICROCHIP ADO,HOME AGAIN
A579096,DOG,BR,TAN,TERRIER,TERRIER,2015-12-17 00:00:00,LOCKBOX,494047.0,L15-035155,LIC ALTERED,HLP SCAN
A613092,CAT,B,TORTIE,SHORTHAIR,DOMESTIC SH,2017-03-21 00:00:00,SHELTER,527858.0,,,
A608953,DOG,OO,BLACK,TOY,SHIH TZU,2017-01-26 00:00:00,SHELTER,523788.0,L16-027345,LIC ALTERED,COUNTER
A595779,DOG,BR,BROWN,MASTIFF,PIT BULL,2016-08-01 00:00:00,SHELTER,510695.0,985112007782327,MICROCHIP ADO,HOME AGAIN
A571360,DOG,OO,WHITE,MASTIFF,ENG BULLDOG,2015-09-17 00:00:00,SHELTER,486303.0,L16-024044,LIC ALTERED,VET
A619393,DOG,OO,WHITE,TERRIER,JACK RUSS TER,2017-06-06 00:00:00,SHELTER,534118.0,L17-034947,LIC ALTERED,VET
A553437,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2015-02-13 00:00:00,SHELTER,468351.0,L14-058033,LIC ALTERED,HLP SCAN
A560759,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-05-19 00:00:00,SHELTER,475679.0,985112005212361,MICROCHIP ADO,HOME AGAIN
A617078,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2017-05-11 00:00:00,SHELTER,531834.0,,,
A538996,DOG,B,BLACK,SETTER/RETRIEVE,GOLDEN RETR,2014-10-02 00:00:00,SHELTER,453863.0,U14-003021,RABIES CERT,HLP IMPORT
A570297,DOG,OO,WHITE,SETTER/RETRIEVE,ENG SETTER,2015-09-08 00:00:00,SHELTER,485241.0,L17-003550,LIC SR,VET
A581503,DOG,OO,TRICOLOR,HOUND,BEAGLE,2016-01-23 00:00:00,SHELTER,496459.0,L16-010585,LIC ALTERED,MAIL
A549466,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2014-12-31 00:00:00,LOCKBOX,464360.0,L16-022683,LIC SR,HLP SCAN
A303678,DOG,BR,BLACK,SHEPHERD,GERM SHEPHERD,2007-04-03 00:00:00,SHELTER,37769.0,D11-022929,LIC SR,
A608448,CAT,B,BLK TABBY,SHORTHAIR,DOMESTIC SH,2017-01-20 00:00:00,SHELTER,523283.0,L16-059710,LIC ALTERED,VET
A591673,DOG,OO,BROWN,SETTER/RETRIEVE,IRISH SETTER,2016-06-07 00:00:00,SHELTER,506588.0,985113000063980,MICROCHIP,HOME AGAIN
A629485,DOG,BR,BROWN,MASTIFF,BOXER,2017-11-01 00:00:00,LOCKBOX,544120.0,L17-010707,LIC ALTERED,HLP SCAN
A592166,DOG,OO,GRAY,MASTIFF,STAFFORDSHIRE,2016-06-13 00:00:00,SHELTER,507083.0,R16-3148,RAB VAC CERT.,RESQ
A358057,DOG,B,GRAY,TERRIER,SCHNAUZER STAND,2008-07-29 00:00:00,LICENSE,270318.0,U17-0824,RAB VAC CERT.,COUNTER
A572607,DOG,BR,RED,SETTER/RETRIEVE,LABRADOR RETR,2015-09-28 00:00:00,LOCKBOX,487548.0,985112004747863,MICROCHIP,HLP WEB
A630539,DOG,BR,TAN,SHEPHERD,GERM SHEPHERD,2017-11-16 00:00:00,SHELTER,545172.0,,,
A567066,DOG,W,WHITE,MASTIFF,PIT BULL,2015-07-29 00:00:00,SHELTER,482003.0,,,
A632281,DOG,OO,BROWN,SHEPHERD,GERM SHEPHERD,2017-12-13 00:00:00,LICENSE,546905.0,L17-047004,LIC ALTERED,VET
A574775,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-10-20 00:00:00,LOCKBOX,489721.0,RAB9573845,RABIES CERT,VET
A568584,CAT,B,BLUE,SHORTHAIR,DOMESTIC SH,2015-08-13 00:00:00,SHELTER,483525.0,,,
A611220,DOG,OO,UNKNOWN,MASTIFF,AM PIT BULL TER,2017-02-22 00:00:00,WEB,526004.0,,,
A459680,DOG,OO,RED,MASTIFF,BOXER,2012-04-05 00:00:00,SHELTER,373865.0,D12-050108,LIC ALTERED,VET
A568594,DOG,B,BLACK,TOY,SHIH TZU,2015-08-13 00:00:00,SHELTER,483535.0,L16-013504,LIC ALTERED,VET
A609420,CAT,OO,GRAY,LONGHAIR,DOMESTIC LH,2017-02-01 00:00:00,SHELTER,524254.0,L16-023091,LIC ALTERED,VET
A549404,DOG,B,BLACK,MASTIFF,GREAT DANE,2014-12-31 00:00:00,LOCKBOX,464298.0,L15-050591,LIC ALTERED,HLP SCAN
A563791,DOG,B,BLUE MERLE,TOY,POMERANIAN,2015-06-22 00:00:00,LOCKBOX,478717.0,L15-038038,LIC ALTERED,HLP SCAN
A576682,DOG,W,WHITE,TERRIER,PARSON RUSS TER,2015-11-11 00:00:00,LOCKBOX,491631.0,U15-005086,RABIES CERT,HLP IMPORT
A567063,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2015-07-29 00:00:00,SHELTER,482000.0,,,
A592461,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2016-06-20 00:00:00,SHELTER,507382.0,L16-048477,LIC ALTERED,VET
A608586,DOG,B,BLACK,MASTIFF,ROTTWEILER,2017-01-23 00:00:00,SHELTER,523421.0,985113000787468,MICROCHIP RTO,HOME AGAIN
A487322,DOG,BR,TAN,COLLIE,AUST SHEPHERD,2016-02-05 00:00:00,SHELTER,401892.0,D14-017123,LIC ALTERED,ONLINE
A576139,CAT,OO,TORTIE,SHORTHAIR,DOMESTIC SH,2015-11-10 00:00:00,SHELTER,491088.0,L15-056687,LIC ALTERED,VET
A352728,DOG,BR,TAN,COLLIE,BORDER COLLIE,2008-06-11 00:00:00,SHELTER,69646.0,D09-002527,LIC ALTERED,
A460069,DOG,OO,BLACK,COLLIE,BORDER COLLIE,2012-04-06 00:00:00,LOCKBOX,374259.0,D14-014302,LIC ALTERED,VET
A573990,DOG,OO,WHITE,MASTIFF,BOXER,2015-10-14 00:00:00,SHELTER,488934.0,982000357719205,MICROCHIP,PET WATCH
A572629,DOG,BR,RED,MASTIFF,PIT BULL,2015-10-05 00:00:00,SHELTER,487570.0,,,
A548260,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2014-12-19 00:00:00,SHELTER,463154.0,R14-3528,RAB VAC CERT.,ADOPT
A593916,CAT,OO,LILAC PT,LONGHAIR,HIMALAYAN,2016-07-07 00:00:00,SHELTER,508843.0,L16-015185,LIC ALTERED,VET
A571804,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-09-22 00:00:00,SHELTER,486747.0,L15-010283,LIC ALTERED,VET
A602959,DOG,W,WHITE,MASTIFF,BOXER,2016-10-27 00:00:00,LOCKBOX,517862.0,985112005918608,MICROCHIP,HLP WEB
A567158,DOG,B,BLACK,TOY,CHIHUAHUA SH,2015-07-30 00:00:00,LOCKBOX,482096.0,977200008645985,MICROCHIP,HLP SCAN
A590583,CAT,W,ORANGE,SHORTHAIR,DOMESTIC SH,2016-05-19 00:00:00,SHELTER,505496.0,,,
A607576,DOG,OO,BL BRINDLE,MASTIFF,BOXER,2017-01-04 00:00:00,SHELTER,522407.0,RAB9717663,RABIES CERT,VET
A611087,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2017-02-21 00:00:00,LOCKBOX,525882.0,L16-033154,LIC ALTERED,HLP SCAN
A506044,DOG,BR,BR BRINDLE,MASTIFF,BOXER,2013-10-07 00:00:00,SHELTER,420750.0,L17-054862,LIC ALTERED,COUNTER
A595334,CAT,BR,ORG TABBY,LONGHAIR,DOMESTIC MH,2016-07-25 00:00:00,LOCKBOX,510232.0,985121012542825,MICROCHIP,HLP WEB
A553229,DOG,B,BLACK,POINTER,DOBERMAN PINSCH,2015-02-12 00:00:00,SHELTER,468143.0,L15-000676,LIC UNALTERED,COUNTER
A577752,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2015-12-07 00:00:00,SHELTER,492704.0,L15-039111,LIC ALTERED,VET
A581999,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2016-01-27 00:00:00,SHELTER,496956.0,985112006831138,MICROCHIP ADO,HOME AGAIN
A515148,DOG,BR,FAWN,MASTIFF,BOXER,2014-01-12 00:00:00,SHELTER,429912.0,L15-005877,LIC UNALTERED,HLP WEB
A580097,DOG,B,BLACK,MIX,MIX,2016-01-03 00:00:00,LOCKBOX,495049.0,L16-041232,LIC ALTERED,HLP WEB
A500452,CAT,W,WHITE,SHORTHAIR,DOMESTIC SH,2013-08-14 00:00:00,SHELTER,415106.0,L17-025965,LIC SR,COUNTER
A629552,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2017-11-01 00:00:00,LOCKBOX,544185.0,L17-049079,LIC ALTERED,HLP SCAN
A563414,DOG,OO,TAN,TOY,YORKSHIRE TERR,2015-06-18 00:00:00,SHELTER,478340.0,982000362964471,MICROCHIP,PET WATCH
A562795,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2015-06-09 00:00:00,SHELTER,477720.0,,,
A540718,DOG,BR,BROWN,MASTIFF,PIT BULL,2016-12-19 00:00:00,SHELTER,455586.0,L14-006996,LIC ALTERED,COUNTER
A565804,DOG,OO,BROWN,TOY,DACHSHUND,2015-07-15 00:00:00,SHELTER,480736.0,L15-030752,LIC 3Y,VET
A261685,DOG,W,WHITE,POODLE,BICHON FRISE,2006-01-27 00:00:00,LOCKBOX,160171.0,D11-27926,LIC ALTERED,VET
A632372,CAT,OO,GRAY,LONGHAIR,DOMESTIC MH,2017-12-13 00:00:00,SHELTER,546996.0,,,
A582165,DOG,,,POINTER,ENG POINTER,2016-01-29 00:00:00,LOCKBOX,497122.0,L16-011953,LIC ALTERED,HLP SCAN
A315874,DOG,B,BLACK,SPITZ,CHOW CHOW,2007-06-25 00:00:00,SHELTER,247285.0,D08-053847,LIC ALTERED,
A560555,DOG,OO,RED,TOY,CHIHUAHUA SH,2015-05-15 00:00:00,SHELTER,475469.0,L15-012893,LIC UNALTERED,COUNTER
A461884,DOG,OO,BLACK,SHEPHERD,GERM SHEPHERD,2012-04-19 00:00:00,SHELTER,376103.0,L15-010605,LIC ALTERED,VET
A615810,DOG,OO,BROWN,SHEPHERD,GERM SHEPHERD,2017-04-21 00:00:00,SHELTER,530562.0,L17-041702,LIC ALTERED,VET
A564793,DOG,OO,BLACK,COLLIE,BORDER COLLIE,2017-08-28 00:00:00,SHELTER,479722.0,L16-012245,LIC ALTERED,HLP SCAN
A579646,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2015-12-27 00:00:00,SHELTER,494598.0,L15-052422,LIC ALTERED,COUNTER
A562810,DOG,B,BLACK,COLLIE,BORDER COLLIE,2015-06-10 00:00:00,LOCKBOX,477735.0,14009395600000385718,MICROCHIP,HLP WEB
A556806,LIVESTOCK,W,WHITE,CATTLE,HOLSTEIN,2015-03-31 00:00:00,SHELTER,471719.0,,,
A573368,DOG,OO,CREAM,TOY,SHIH TZU,2015-10-05 00:00:00,SHELTER,488311.0,053948,LIC UNALTERED,COUNTER
A632895,DOG,B,BLACK,POINTER,DOBERMAN PINSCH,2017-12-21 00:00:00,SHELTER,547519.0,985113001462734,MICROCHIP RTO,HOME AGAIN
A609942,CAT,W,WHITE,LONGHAIR,DOMESTIC LH,2017-02-09 00:00:00,SHELTER,524777.0,L16-010034,LIC ALTERED,VET
A554348,DOG,BR,TRICOLOR,COLLIE,AUST SHEPHERD,2015-02-28 00:00:00,SHELTER,469263.0,,,
A632931,CAT,OO,BUFF,SHORTHAIR,DOMESTIC SH,2017-12-22 00:00:00,LICENSE,547555.0,U17-47427,RAB VAC CERT.,VET
A627990,DOG,B,BLACK,MASTIFF,PIT BULL,2017-10-12 00:00:00,SHELTER,542663.0,,,
A597137,DOG,B,BL BRINDLE,HOUND,TENN TR BRINDLE,2016-08-13 00:00:00,SHELTER,512051.0,985121007670374,MICROCHIP RTO,HOME AGAIN
A594097,DOG,BR,BROWN,MASTIFF,BOXER,2016-07-08 00:00:00,LOCKBOX,509021.0,L16-005140,LIC ALTERED,HLP SCAN
A455664,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2012-03-13 00:00:00,LOCKBOX,369778.0,D11-058925,LIC ALTERED,VET
A568096,DOG,BR,BROWN,POINTER,DOBERMAN PINSCH,2015-08-06 00:00:00,SHELTER,483036.0,982000363892992,MICROCHIP,HLP IMPORT
A208713,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2016-07-29 00:00:00,SHELTER,138445.0,C13-038390,LIC ALTERED,MAIL
A565036,DOG,OO,UNKNOWN,TOY,YORKSHIRE TERR,2015-07-05 00:00:00,WEB,479967.0,,,
A556925,DOG,B,BLACK,SPITZ,CHOW CHOW,2015-04-02 00:00:00,SHELTER,471838.0,,,
A582552,DOG,W,WHITE,TOY,MALTESE,2016-02-04 00:00:00,LOCKBOX,497509.0,U16-006399,RABIES CERT,HLP IMPORT
A572845,CAT,OO,CALICO,SHORTHAIR,DOMESTIC SH,2015-09-30 00:00:00,SHELTER,487786.0,L15-039527,LIC ALTERED,VET
A311304,DOG,B,GRAY,POODLE,POODLE MIN,2007-05-22 00:00:00,SHELTER,225584.0,L16-016582,LIC MULTIPLE,COUNTER
A577087,DOG,B,BLACK,TOY,DACHSHUND,2015-11-21 00:00:00,SHELTER,492036.0,082256566,MICROCHIP ADO,HOME AGAIN
A590018,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-05-11 00:00:00,LOCKBOX,504935.0,L16-045204,LIC ALTERED,HLP SCAN
A619352,DOG,B,BLACK,SETTER/RETRIEVE,GORDON SETTER,2017-06-05 00:00:00,LOCKBOX,534077.0,L17-031765,LIC ALTERED,HLP SCAN
A583382,DOG,BR,BROWN,TERRIER,MIN PINSCHER,2016-02-17 00:00:00,WEB,498347.0,,,
A556392,DOG,W,WHITE,TERRIER,SCHNAUZER MIN,2015-03-24 00:00:00,LOCKBOX,471305.0,L16-057680,LIC ALTERED,HLP SCAN
A550100,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-01-08 00:00:00,LOCKBOX,464994.0,U15-000340,RABIES CERT,HLP IMPORT
A575439,DOG,OO,WHITE,TOY,CHIHUAHUA SH,2015-10-29 00:00:00,SHELTER,490386.0,L15-056720,LIC ALTERED,VET
A554153,DOG,OO,CHOC PT,SETTER/RETRIEVE,LABRADOR RETR,2015-02-26 00:00:00,SHELTER,469067.0,982000361752797,MICROCHIP,PET WATCH
A576996,DOG,OO,TAN,TOY,PUG,2015-11-20 00:00:00,SHELTER,491945.0,L16VOID-000285,RAB VAC CERT.,COUNTER
A461651,DOG,OO,BLACK,TOY,SHIH TZU,2012-04-18 00:00:00,SHELTER,375869.0,L15-016922,LIC ALTERED,VET
A565745,DOG,OO,TAN,SETTER/RETRIEVE,LABRADOR RETR,2015-07-15 00:00:00,SHELTER,480677.0,L15-038720,LIC ALTERED,MAIL
A580420,DOG,W,WHITE,MASTIFF,PIT BULL,2016-01-08 00:00:00,SHELTER,495373.0,985112006321819,MICROCHIP ADO,ADOPT
A612275,CAT,B,BLACK,LONGHAIR,DOMESTIC LH,2017-03-07 00:00:00,LOCKBOX,527053.0,L16-020312,LIC ALTERED,HLP SCAN
A453028,CAT,OO,BROWN,SHORTHAIR,DOMESTIC SH,2012-02-15 00:00:00,LOCKBOX,367125.0,C14-023128,LIC ALTERED,VET
A357542,DOG,BR,TRICOLOR,MASTIFF,MASTIFF,2017-09-26 00:00:00,LOCKBOX,269800.0,D14-033067,LIC ALTERED,MAIL
A580977,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-01-14 00:00:00,SHELTER,495933.0,,,
A611890,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2017-03-02 00:00:00,SHELTER,526673.0,,,
A561623,DOG,BR,TRICOLOR,SHEPHERD,GERM SHEPHERD,2015-05-27 00:00:00,LOCKBOX,476546.0,L15-003419,LIC UNALTERED,HLP WEB
A563066,LIVESTOCK,BR,BROWN,EQUINE,AMER SADDLEBRED,2015-06-14 00:00:00,SHELTER,477991.0,,,
A575359,DOG,OO,BROWN,TOY,PUG,2015-10-28 00:00:00,SHELTER,490306.0,L16-038572,LIC SR,HLP WEB
A617819,DOG,OO,CREAM,MASTIFF,ANATOL SHEPHERD,2017-05-24 00:00:00,SHELTER,532578.0,L17-0VOID06325,LIC ALTERED,MAIL
A588388,DOG,OO,BROWN,MASTIFF,BOXER,2016-04-26 00:00:00,SHELTER,503309.0,L16-003725,LIC ALTERED,COUNTER
A579869,CAT,OO,UNKNOWN,SHORTHAIR,DOMESTIC SH,2015-12-31 00:00:00,WEB,494821.0,,,
A567847,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2015-08-05 00:00:00,SHELTER,482787.0,,,
A617760,CAT,BR,ORG TIGER,SHORTHAIR,DOMESTIC SH,2017-05-23 00:00:00,SHELTER,532519.0,985113001043544,MICROCHIP ADO,HOME AGAIN
A576467,DOG,OO,BLACK,HOUND,BEAGLE,,SHELTER,491416.0,L17-052037,LIC UNALTERED,COUNTER
A610411,DOG,OO,BLACK,SHEPHERD,GERM SHEPHERD,2017-02-15 00:00:00,SHELTER,525220.0,985113000877705,MICROCHIP ADO,HOME AGAIN
A585799,CAT,OO,BROWN,SHORTHAIR,DOMESTIC SH,2016-03-23 00:00:00,SHELTER,500757.0,U17-053260,RAB VAC CERT.,VET
A185550,DOG,OO,TRICOLOR,HOUND,BEAGLE,2016-04-08 00:00:00,SHELTER,222524.0,D10-008602,LIC ALTERED,
A623276,DOG,OO,BLACK,TERRIER,SCHNAUZER MIN,2017-08-10 00:00:00,LICENSE,538006.0,L17-034757,LIC ALTERED,VET
A590809,DOG,BR,BROWN,TOY,CHIHUAHUA SH,2016-05-24 00:00:00,SHELTER,505726.0,R16-2023,RAB VAC CERT.,RESQ
A558351,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-04-23 00:00:00,SHELTER,473269.0,,,
A598602,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-08-29 00:00:00,LOCKBOX,513516.0,L16-018845,LIC ALTERED,HLP SCAN
A623967,DOG,B,BLACK,SETTER/RETRIEVE,BERNESE MTN DOG,2017-08-22 00:00:00,LOCKBOX,538688.0,L17-020874,LIC ALTERED,HLP WEB
A579391,DOG,B,BLACK,SETTER/RETRIEVE,NEWFOUNDLAND,2015-12-20 00:00:00,LOCKBOX,494343.0,L15-035573,LIC ALTERED,HLP SCAN
A624699,DOG,W,WHITE,MASTIFF,FRENCH BULLDOG,2017-09-04 00:00:00,SHELTER,539431.0,U17-001211,RABIES CERT,COUNTER
A568525,DOG,BR,TRICOLOR,TERRIER,JACK RUSS TERR,2015-08-13 00:00:00,LOCKBOX,483466.0,L15-005520,LIC ALTERED,HLP WEB
A581394,CAT,B,BLK TABBY,SHORTHAIR,DOMESTIC SH,2016-01-20 00:00:00,LOCKBOX,496350.0,L17-039907,LIC ALTERED,HLP SCAN
A573035,DOG,OO,TRICOLOR,COLLIE,SHETLD SHEEPDOG,2015-10-02 00:00:00,SHELTER,487976.0,L15-062402,LIC UNALTERED,COUNTER
A576550,DOG,OO,UNKNOWN,HOUND,BEAGLE,2015-11-17 00:00:00,WEB,491499.0,,,
A378561,DOG,BR,TAN,TOY,PUG,2009-03-24 00:00:00,SHELTER,291169.0,L15-027549,LIC ALTERED,COUNTER
A603475,DOG,OO,FAWN,TOY,SHIH TZU,2016-11-02 00:00:00,SHELTER,518380.0,RAB9355899,RABIES CERT,VET
A461268,DOG,OO,TRICOLOR,HOUND,BEAGLE,2012-04-16 00:00:00,SHELTER,375479.0,L15-010944,LIC ALTERED,VET
A587699,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2016-04-20 00:00:00,SHELTER,502656.0,L16-009035,LIC ALTERED,VET
A361334,DOG,BR,BR BRINDLE,SHEEPDOG,BOUV FLANDRES,2008-09-03 00:00:00,SHELTER,273660.0,L14-063153,LIC ALTERED,HLP WEB
A581837,CAT,OO,GRAY,LONGHAIR,DOMESTIC MH,2016-01-26 00:00:00,SHELTER,496794.0,L16-048764,LIC ALTERED,MAIL
A617934,DOG,OO,BLACK,TOY,YORKSHIRE TERR,2017-05-25 00:00:00,SHELTER,532693.0,L17-030845,LIC ALTERED,VET
A532813,DOG,W,WHITE,TERRIER,PBGV,2014-07-28 00:00:00,SHELTER,447647.0,9851122004198896,MICROCHIP ADO,HOME AGAIN
A409150,DOG,W,WHITE,TOY,CHIHUAHUA SH,2010-04-10 00:00:00,LICENSE,322325.0,D14-014970,LIC ALTERED,VET
A615433,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2017-04-17 00:00:00,SHELTER,530178.0,985113000878305,MICROCHIP RTO,HOME AGAIN
A574984,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-10-24 00:00:00,SHELTER,489931.0,985112006515883,MICROCHIP ADO,HOME AGAIN
A187980,CAT,,CALICO,SHORTHAIR,DOMESTIC SH,2005-03-13 00:00:00,LOCKBOX,70631.0,C08-017111,LIC ALTERED,
A472498,DOG,W,WHITE,COLLIE,BORDER COLLIE,2012-07-31 00:00:00,LOCKBOX,386842.0,L14-028244,LIC ALTERED,HLP SCAN
A254697,DOG,W,WHITE,HOUND,BLACK/TAN HOUND,2005-11-08 00:00:00,SHELTER,107042.0,D07-040449,LIC ALTERED,
A590698,DOG,BR,BR BRINDLE,MASTIFF,PIT BULL,2016-05-21 00:00:00,SHELTER,505613.0,L16-017160,LIC UNALTERED,COUNTER
A580189,DOG,BR,TAN,SHEPHERD,GERM SHEPHERD,2016-01-05 00:00:00,LOCKBOX,495141.0,L16-043694,LIC ALTERED,HLP WEB
A484669,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2013-01-23 00:00:00,SHELTER,399219.0,L14-062898,LIC ALTERED,HLP WEB
A581035,DOG,W,WHITE,SIGHTHOUND,IRISH WOLFHOUND,2016-01-15 00:00:00,SHELTER,495991.0,,,
A338628,DOG,OO,TRICOLOR,HOUND,BEAGLE,2008-01-15 00:00:00,LOCKBOX,206971.0,D13-063656,LIC SR,MAIL
