COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U40,UL,OD,-78.49682,42.02451
Olean Freres Corp.,Cattaraugus,Allegany,31009100000000,Bryer-Kinley 48,UM,OD,-78.47985,42.1054
Haskins Oil Co.,Allegany,Scio,31003600000000,Gowdy 21,UL,OD,-78.02071,42.09216
Finance Oil & Gas,Erie,Collins,31029100000000,Julia Doxator  R-123,UN,DH,-78.94905,42.512392999999996
Unknown,Allegany,Clarksville,31003700000000,Fee 1,UN,OD,-78.25453,42.105259999999994
Unknown,Allegany,Bolivar,31003700000000,Dunn P 95,UM,NL,-78.15652,42.058903
Hungiville Development Corp.,Oswego,Redfield,31075000000000,Sallie Giaccio 0,UM,DW,-75.75793,43.48793
"Cabot, G.L.",Steuben,Erwin,31101000000000,Collins 1,UL,DW,-77.19269,42.18007
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Fo-7,UL,OD,-78.55513,42.01517
Unknown,Allegany,Bolivar,31003700000000,Root K 39,UM,NL,-78.07781,42.060387
Unknown,Ontario,West Bloomfield,31069000000000,None,UM,GD,,
"Cope, Walter E.",Chautauqua,Sheridan,31013100000000,Cope-Brisky Fee 1,UL,GD,-79.27759,42.45332
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Young P-40,UL,IW,-77.71233000000001,42.09296
Unknown,Allegany,Bolivar,31003700000000,OR 12,UM,NL,-78.09031999999999,42.067879
Unknown,Allegany,Alma,31003700000000,Balcerak G 8,UM,NL,-78.06231,42.061615
Unknown,Wyoming,Gainesville,31121700000000,"Radley, F 1",UL,GD,-78.1152,42.68116
Unknown,Chautauqua,Charlotte,31013000000000,Blodgett,UN,GD,-79.25383000000001,42.2711
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 077,UL,IW,-78.0574,42.07705
Unknown,Cattaraugus,Allegany,31009700000000,KC 876,UN,NL,-78.53912,42.001141
Unknown,Allegany,UNK,31003100000000,Voided Permit,UN,NL,,
Mayrock Oil Co.,Allegany,Scio,31003700000000,Holton p30,UL,IW,-78.04466,42.094390000000004
"Tjhung, Frank T.",Allegany,Wellsville,31003700000000,GPS 1142,UL,OD,-77.84732,42.09963
"Dougherty, F.L.",Chautauqua,Sheridan,31013000000000,Dolce S 1,UM,GD,-79.23232,42.461009999999995
Unknown,Allegany,Alma,31003700000000,Root F 182,UM,NL,-78.06023,42.06419
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 93,UN,NL,-78.15141,42.067577
Unknown,Cattaraugus,Allegany,31009700000000,KC 503,UN,NL,-78.52379,42.007748
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley P-32,UL,IW,-77.70454000000001,42.09835
Unknown,Cattaraugus,Allegany,31009700000000,KC 688,UN,NL,-78.52963000000001,42.004845
Unknown,Allegany,Bolivar,31003700000000,Dunn P 127,UM,NL,-78.15805999999999,42.059284000000005
"Haught, Ralph",Allegany,Independence,31003700000000,Haught/Ford 01,UL,IW,-77.83736,42.09467
NY Gas & Elec.,Erie,Lancaster,31029000000000,Barker 2,UN,GD,-78.60514,42.90435
"Lee Oil Company, Inc.",Steuben,West Union,31101100000000,Coleman 0-411,UL,OD,-77.69396,42.09475
Unknown,Allegany,Bolivar,31003700000000,PG 7,UN,NL,-78.07446,42.061543
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 0131,UL,IW,-78.05356,42.076033
Dawn Oil Co.,Chautauqua,Busti,31013100000000,"Nystrom,P. 1",UL,OD,-79.2479,42.02089
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Ho-215,UN,OD,-78.57897,42.01315
Unknown,Allegany,Alma,31003700000000,Root F 53,UM,NL,-78.05473,42.063225
Ontario Gas,Ontario,Richmond,31069000000000,Ward 1,UL,DW,-77.56115,42.82833
"Stengel, J.C.",Allegany,Amity,31003000000000,Hills Estate 4,UN,OD,-78.06874,42.19465
Unknown,Allegany,Alma,31003700000000,Root F 33,UN,NL,-78.05281,42.060772
"Rose, Philip M.",Cattaraugus,Olean,31009100000000,Willrock 11,UL,OD,-78.44899000000001,42.021135
Unknown,Allegany,Bolivar,31003700000000,DF 102,UN,NL,-78.1342,42.0368
Unknown,Allegany,Wirt,31003700000000,Webb E 32,UL,NL,-78.14798,42.098420000000004
Hadley & Rogers,Cayuga,Conquest,31011000000000,Slayton F H 1,UL,GW,-76.59333000000001,43.12249
Unknown,Cattaraugus,Allegany,31009700000000,KC 93,UN,NL,-78.49105,42.022476
Unknown,Allegany,Bolivar,31003700000000,PYR 112,UN,NL,-78.17957,42.084812
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Gardner Roy 1,UL,GD,-76.11225999999999,43.624390000000005
Unknown,Allegany,Bolivar,31003700000000,Dunn J 93,UM,NL,-78.16011999999999,42.055367
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,McLeary Wm Sonle 0,UN,GD,-76.09168000000001,43.62915
Unknown,Erie,Eden,31029700000000,Clark 2,UM,NL,-78.89132,42.6494
Reservation Gas,Chautauqua,Hanover,31013000000000,Gage Emery A 1,UN,GD,-79.11484,42.48796
Unknown,Allegany,Bolivar,31003700000000,PG 45,UM,NL,-78.07834,42.061523
Sangerfield Oil & Gas,Madison,Brookfield,31053000000000,Raffauf Albert,UN,DW,-75.40695,42.84932
Unknown,Cattaraugus,Allegany,31009700000000,KC 284,UN,NL,-78.51395,42.010742
Unknown,Allegany,Bolivar,31003700000000,PFG 66,UL,NL,-78.13363000000001,42.0703
Unknown,Allegany,Bolivar,31003700000000,PG 47,UM,NL,-78.07883000000001,42.064159000000004
Unknown,Allegany,Wirt,31003700000000,Webb E 35,UM,NL,-78.14854,42.097889
Unknown,Wayne,Galen,31117000000000,Clyde Well,UM,DW,-76.87849,43.09409
Unknown,Allegany,Wirt,31003700000000,Reiman L 40,UN,NL,-78.14858000000001,42.096786
Reservation Gas,Chautauqua,Hanover,31013000000000,Watrus George 1,UL,GD,-79.10081,42.51995
Unknown,Cattaraugus,Allegany,31009700000000,KC 420,UN,NL,-78.52093,42.020804999999996
Unknown,Cattaraugus,Allegany,31009700000000,KC 656,UN,NL,-78.52866,42.006382
Unknown,Genesee,Pavilion,31037000000000,Stuart 2,UM,GD,-77.97499,42.87451
Hanley & Bird,Steuben,Greenwood,31101000000000,Rogers 1,UL,DW,-77.70124,42.13315
Unknown,Allegany,Bolivar,31003600000000,Phillips Hill U1,UL,OD,-78.08426,42.077376
Unknown,Allegany,Bolivar,31003700000000,Dunn P 129,UM,NL,-78.15805999999999,42.056942
Belmont Quadrangle Drilling,Schuyler,Hector,31097000000000,Allen 1,UM,DW,-76.76973000000001,42.51605
Unknown,Allegany,Alma,31003700000000,Balcerak G 6,UM,NL,-78.06226,42.059662
Unknown,Cattaraugus,Allegany,31009700000000,KC 270,UM,NL,-78.51295,42.008621000000005
Unknown,Allegany,Bolivar,31003700000000,OR 38,UL,NL,-78.093,42.067436
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Hollis H Robbins 5,UL,NL,-76.04295,43.649331
"Crumb, Roger G",Chautauqua,Cherry Creek,31013200000000,Brown 2,UL,GD,-79.14068,42.30823
New York Natural Gas Co.,Madison,Lebanon,31053000000000,Sawyer Harry 1,UN,DH,-75.67264,42.81625
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Ho-401,UM,OD,-78.55866,42.013729999999995
Unknown,Allegany,Alma,31003700000000,Root F 150,UM,NL,-78.05885,42.061569
Case Oil Corp.,Allegany,Bolivar,31003100000000,Homestead 035,UL,OD,-78.10358000000001,42.06463
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run 11,UL,OD,-78.56815,42.010940000000005
"B.C.R. Development, Inc.",Allegany,Alma,31003600000000,Warfield B,UL,IW,-77.96249,42.055155
Unknown,Allegany,Bolivar,31003700000000,DF 116,UN,NL,-78.14421,42.03933
"Comaco Oils, Inc.",Cattaraugus,Olean,31009100000000,Kent 2,UN,OD,-78.43330999999999,42.111290000000004
Unknown,Steuben,Woodhull,31101600000000,Herrington U1,UL,GD,-77.43803,42.065948
Unknown,Erie,Tonawanda,31029000000000,None Specified,UN,GD,-78.8417,42.98961
Unknown,Allegany,Bolivar,31003700000000,DF 80,UN,NL,-78.12993,42.037773
Unknown,Allegany,Bolivar,31003700000000,Dunn J 56,UN,NL,-78.16396,42.060684
Unknown,Livingston,Nunda,31051000000000,Unnamed,UM,BR,-77.94018,42.57682
Eason Oil Co.,Ontario,Canandaigua,31069000000000,Puroy John 1,UL,DW,-77.35855,42.93278
Swan Oil,Ontario,East Bloomfield,31069000000000,Hardy 1,UL,DW,-77.41223000000001,42.93452
Cylar Oil Co.,Cattaraugus,Allegany,31009600000000,D&D Oil Co. 2,UM,OD,-78.51893000000001,42.100590000000004
"Wanamaker, Raymond & Aletha",Erie,Holland,31029000000000,Wanamaker 2,UL,GD,-78.56798,42.6821
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 026,UL,IW,-77.96794,42.032771999999994
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Gw-19,UN,IW,-78.57009000000001,42.0182
Unknown,Erie,Tonawanda,31029000000000,None Specified,UM,NL,-78.82491,42.99263
Unknown,Cattaraugus,Allegany,31009700000000,KC 664,UM,NL,-78.52883,42.013264
Unknown,Allegany,Wirt,31003700000000,Webb E 43,UM,NL,-78.14947,42.099033
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 26,UL,IW,-78.18046,42.08032
Unknown,Cattaraugus,Allegany,31009700000000,KC 607,UM,NL,-78.52712,42.012051
Unknown,Allegany,Alma,31003700000000,Root F 129,UM,NL,-78.0581,42.059078
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 58,UN,NL,-78.15,42.074314
Unknown,Allegany,Bolivar,31003700000000,PFG 57,UN,NL,-78.13346999999999,42.071732
Unknown,Ontario,West Bloomfield,31069000000000,McAllister 2,UM,GD,,
Unknown,Allegany,Alma,31003700000000,Root F 109,UN,NL,-78.05726999999999,42.063393
Unknown,Cattaraugus,Allegany,31009700000000,KC 298,UN,NL,-78.51465999999999,42.021214
NYS Natural Gas Corp.,Steuben,Cameron,31101000000000,Boyd 1,UM,GD,-77.43611999999999,42.15371
Unknown,Cattaraugus,Allegany,31009700000000,KC 478,UN,NL,-78.5228,42.006149
Moffett & Tate,Steuben,Canisteo,31101000000000,Conklin 1,UL,GW,-77.62095,42.2538
Unknown,Schuyler,Dix,31097000000000,Watkins Fair Grounds 1,UM,DW,-76.86451,42.37147
Moose Oil Co.,Allegany,Bolivar,31003600000000,Polly 10,UL,OD,-78.11163,42.02621
Haskins Oil Co.,Allegany,Scio,31003600000000,Gowdy 057,UL,OD,-78.02279,42.09253
Unknown,Cattaraugus,Allegany,31009700000000,KC 377,UM,NL,-78.51894,42.012695
Unknown,Cattaraugus,Allegany,31009700000000,KC 563,UM,NL,-78.52564,42.015213
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 57,UL,OD,-78.05873000000001,42.075486
"Diate, Sam B",Chautauqua,Pomfret,31013600000000,Fee  1,UL,GD,-79.31554,42.4302
Wood Oil Co.,Cattaraugus,Olean,31009600000000,46,UL,IW,-78.41944000000001,42.00765
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 57,UN,NL,-78.14993,42.070438
Unknown,Allegany,Bolivar,31003700000000,PG 14,UM,NL,-78.07538000000001,42.062195
Landie Co.,Steuben,Addison,31101000000000,Ackerson 1,UL,DW,-77.21019,42.09822
Unknown,Allegany,Bolivar,31003700000000,PFG 102,UL,NL,-78.13714,42.070972999999995
"Fields, McCorkle et al",Steuben,Rathbone,31101000000000,McCorkle 1,UL,DH,-77.36269,42.17349
Unknown,Allegany,Wirt,31003700000000,Crockett D 73,UN,NL,-78.17525,42.083694
"BDH Oil, Inc.",Cattaraugus,Olean,31009600000000,James Lease 6,UL,OD,-78.4604,42.02669
Unknown,Erie,Lancaster,31029600000000,Perry 1,UL,GD,-78.62299,42.91222
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Ho-202,UL,OD,-78.57699000000001,42.02107
Burdett Oil & Gas,Schuyler,Hector,31097000000000,Kellogg 1,UL,DW,-76.77079,42.40855
Unknown,Allegany,Scio,31003600000000,Vincent 149,UL,OD,-78.06303,42.095304
Unknown,Allegany,Bolivar,31003700000000,Dunn P 71,UN,NL,-78.15547,42.061283
Amsterdam Gas & Oil,Montgomery,Palatine,31057000000000,Nellis Benjamin S  1,UN,DW,-74.55171999999999,42.97766
Unknown,Erie,Amherst,31029600000000,Borucki 1,UM,GD,-78.76693,43.015133
Moose Oil Co.,Allegany,Bolivar,31003600000000,Tullar 032,UL,OD,-78.1105,42.027514000000004
"Conkling, Robert A.",Allegany,Bolivar,31003500000000,Kansas Property 1,UL,IW,-78.1257,42.02832
NY Gas & Elec.,Erie,Alden,31029000000000,Snyder E 4,UN,GD,-78.57504,42.9159
Unknown,Allegany,Wirt,31003700000000,Webb E 6,UM,NL,-78.14571,42.098415
"Jehl, Ray",Cattaraugus,Perrysburg,31009000000000,Fee 1,UN,GD,-78.99079,42.52082
Unknown,Wyoming,Sheldon,31121600000000,Tozier U1,UL,GW,-78.35840999999999,42.745059999999995
Unknown,Cattaraugus,Allegany,31009600000000,McGuire 2x,UN,IW,-78.49495999999999,42.04146
Unknown,Cattaraugus,Allegany,31009700000000,KC 534,UN,NL,-78.52486,42.005852000000004
Belmont Quadrangle Drilling,Steuben,West Union,31101000000000,Lewis 1,UM,GD,-77.66915,42.057959999999994
Unknown,Allegany,Alma,31003700000000,Root F 123,UM,NL,-78.05774,42.063114
P.M.Oil,Cattaraugus,Olean,31009100000000,Loop 61,UN,OD,-78.45768000000001,42.00226
Unknown,Allegany,Alma,31003700000000,Root F 113,UM,NL,-78.05736999999999,42.06216
Reservation Gas,Chautauqua,Hanover,31013000000000,Ebling Martin 1,UN,GD,-79.1249,42.55919
Central Oil Co.,Allegany,Scio,31003700000000,Holton 991(G),UL,OD,-78.04772,42.09395
Pennzoil Products Co.,Allegany,Wirt,31003700000000,Ballard 67,UL,IW,-78.18485,42.08663
Unknown,Erie,Tonawanda,31029000000000,14,UN,GD,-78.82146999999999,43.0134
"Crooks, John C",Allegany,Genesee,31003600000000,Childs U12,UL,NL,-78.2223,42.0788
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Young O-9,UL,NL,-77.71198000000001,42.09132
"White, Rufus",Jefferson,Adams,31045100000000,Well 2,UN,DW,-76.03246,43.80177
Unknown,Cattaraugus,Allegany,31009700000000,KC 212,UN,NL,-78.50681999999999,42.000755
Unknown,Cattaraugus,Allegany,31009700000000,KC 442,UL,NL,-78.52148000000001,42.012879999999996
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley O-14,UL,OD,-77.70383000000001,42.095259999999996
Unknown,Allegany,Wirt,31003700000000,Schamberger J 59,UM,NL,-78.18796,42.090191
Unknown,Erie,Alden,31029600000000,U1,UL,NL,-78.54443,42.90815
Unknown,Allegany,Wirt,31003700000000,Jakima S 48,UN,NL,-78.14502,42.094673
Unknown,Allegany,Alma,31003700000000,Root F 149,UM,NL,-78.05883,42.062508
Unknown,Jefferson,UNK,31045000000000,Pine Camp Test Hole 7,UM,SG,,
"Lee Oil Company, Inc.",Steuben,West Union,31101100000000,Rex O-408,UL,OD,-77.69524,42.09352
Sawyer-Robinson,Steuben,Prattsburg,31101000000000,Daltry 1,UL,DW,-77.2549,42.49211
Unknown,Allegany,Bolivar,31003700000000,PG 34,UM,NL,-78.07733,42.060787
Unknown,Allegany,Alma,31003700000000,Root F 11,UM,NL,-78.05084000000001,42.062386
M & W Oil Co.,Cattaraugus,Allegany,31009600000000,Wilbur 5,UN,OD,,
Unknown,Allegany,Wirt,31003700000000,Jakima S 4,UN,NL,-78.14276,42.09288
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ho-1,UL,OD,-78.57455999999999,42.020790000000005
NYS Natural Gas Co.,Chemung,Van Etten,31015000000000,Keckman 1,UN,NL,-76.58048000000001,42.19688
NYS Natural Gas Corp.,Tompkins,Groton,31109000000000,Smith Grant Est,UN,DH,-76.3912,42.556309999999996
Unknown,Cattaraugus,Allegany,31009700000000,KC 960,UN,NL,-78.54486999999999,42.004833000000005
Unknown,Cattaraugus,Allegany,31009700000000,KC 83,UN,NL,-78.49011,42.020168
Unknown,Cattaraugus,Allegany,31009700000000,KC 569,UL,NL,-78.52583,42.001686
Unknown,Allegany,Bolivar,31003700000000,Root K 46,UM,NL,-78.07829,42.054333
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Coleman 0-372,UL,IW,-77.69379,42.09357
Finance Oil & Gas,Erie,Brant,31029100000000,Newton Pierce R-22,UN,GD,-79.07648,42.580377
"Cabot, G.L.",Oneida,Florence,31065000000000,Hanifin W,UN,DW,-75.68117,43.41742
Unknown,Cattaraugus,Allegany,31009700000000,KC 911,UN,NL,-78.54163,42.008705
Case Oil Corp.,Allegany,Bolivar,31003700000000,Case 16o,UM,OD,-78.09959,42.06926
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,"Robbins, F. 2",UL,GD,-76.0623,43.652208
Unknown,Cattaraugus,Allegany,31009600000000,McGuire 5,UL,OD,-78.52832,42.038661
Unknown,Allegany,Bolivar,31003700000000,OR 5,UL,NL,-78.0889,42.061337
Unknown,Cattaraugus,Allegany,31009700000000,KC 941,UN,NL,-78.54373000000001,42.002125
Unknown,Allegany,Genesee,31003600000000,Oconnor 34,UL,OD,-78.23974,42.050881
Unknown,Allegany,Bolivar,31003700000000,PG 27,UL,NL,-78.07661,42.06438
Unknown,Allegany,Alma,31003700000000,Root F 277,UM,NL,-78.05779,42.064415000000004
Unknown,Cattaraugus,Allegany,31009700000000,KC 829,UN,NL,-78.53626,42.005749
Unknown,Allegany,Bolivar,31003700000000,DF 14,UL,NL,-78.11823000000001,42.045473
Unknown,Allegany,Bolivar,31003700000000,Dunn J 31,UN,NL,-78.16016,42.063342999999996
Unknown,Allegany,Wirt,31003700000000,PYR 51,UN,NL,-78.1777,42.085361
Unknown,Cattaraugus,Allegany,31009700000000,KC 54,UN,NL,-78.48774,42.023945
Unknown,Allegany,Bolivar,31003700000000,Root K 31,UM,NL,-78.07681,42.059222999999996
"Cabot, G.L.",Steuben,Woodhull,31101000000000,Hibbard 1,UL,DW,-77.44532,42.098290000000006
Unknown,Allegany,Bolivar,31003700000000,Dunn P 121,UM,NL,-78.15762,42.059093
Cylar Oil Co.,Cattaraugus,Allegany,31009600000000,D&D Oil Co. 3,UM,OD,-78.51857,42.101409999999994
"Lickliter, Robert Paul",Erie,Hamburg,31029100000000,Lickliter 3,UL,GD,-78.80428,42.800788
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U32,UL,OD,-78.50594,42.02592
Finance Oil & Gas,Erie,Perrysburg,31029100000000,Doxtator R-88,UN,GD,-78.97939000000001,42.487860999999995
Unknown,Allegany,Alma,31003700000000,Fisher J 1,UN,NL,-78.05603,42.067627
Unknown,Cattaraugus,Allegany,31009700000000,KC 423,UN,NL,-78.52123,42.006023
Unknown,Allegany,Bolivar,31003700000000,PFG 14,UN,NL,-78.12939,42.073975
Unknown,Oswego,Sandy Creek,31075600000000,Nellis U1,UL,GD,-76.04715999999999,43.66055
Unknown,Allegany,Genesee,31003600000000,GPS Unknown 1,UL,OD,-78.2062,42.064341
Pennzoil Products Co.,Allegany,Bolivar,31003700000000,Ballard 100,UL,IW,-78.18576999999999,42.08263
Unknown,Allegany,Bolivar,31003700000000,DF 83,UL,NL,-78.13078,42.040279999999996
Unknown,Allegany,Alma,31003700000000,Root F 84,UN,NL,-78.05619,42.063068
Unknown,Cattaraugus,Allegany,31009700000000,KC 436,UM,NL,-78.52155,42.014480999999996
Unknown,Cattaraugus,Allegany,31009700000000,Thropp 238(G),UL,OD,-78.4991,42.07232
Unknown,Allegany,Alma,31003700000000,Root F 151,UM,NL,-78.05885,42.060379
Unknown,Allegany,Alma,31003700000000,Balcerak G 81,UN,NL,-78.06331999999999,42.064499
"Drury, George",Ontario,Bristol,31069000000000,Mott G 2,UM,DH,-77.43932,42.77722
Unknown,Allegany,Bolivar,31003700000000,Dunn P 1,UL,NL,-78.15187,42.058516999999995
National Exploration & Develop,Chemung,Erin,31015000000000,Wheaton 1,UM,DW,-76.6848,42.167559999999995
Unknown,Cattaraugus,Allegany,31009700000000,KC 542,UN,NL,-78.52501,42.007244
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Young P-16,UL,IW,-77.71583000000001,42.09234
Unknown,Allegany,Wirt,31003700000000,Reiman L 95,UN,NL,-78.15195,42.096558
Pennzoil Products Co.,Allegany,Bolivar,31003700000000,Ballard 85,UL,IW,-78.18709,42.0832
Unknown,Allegany,Bolivar,31003700000000,Dunn J 80,UM,NL,-78.1591,42.060959000000004
Unknown,Cattaraugus,Allegany,31009700000000,KC 570,UN,NL,-78.52591,42.005455
Unknown,Allegany,Wirt,31003700000000,PYR 36,UN,NL,-78.17724,42.082783
Unknown,Allegany,Wirt,31003700000000,Schamberger J 20,UM,NL,-78.1856,42.087391
Unknown,Allegany,Alma,31003600000000,106 Road 596-6,UL,OD,-77.98078000000001,42.036215999999996
Pennzoil Products Co.,Allegany,Bolivar,31003700000000,Ballard 8,UL,IW,-78.18354000000001,42.08498
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Hw-30,UN,IW,-78.57178,42.01271
Unknown,Allegany,Genesee,31003700000000,PPP 30,UN,NL,-78.21605,42.082015999999996
Unknown,Cattaraugus,Carrollton,31009100000000,Allegany State Park 141,UN,GD,-78.62926999999999,42.06463
"Hanes, Merlin",Cattaraugus,Allegany,31009100000000,Roggenbaum 15,UM,OD,-78.5677,42.07996
Unknown,Allegany,Bolivar,31003700000000,DF 48,UL,NL,-78.1245,42.041227
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 862 (G),UM,IW,-78.18924,42.07673
Knights Creek Oil Co.,Allegany,Scio,31003700000000,McKee 11,UL,OD,-78.04075,42.10031
"Drury, George",Ontario,Bristol,31069000000000,Baker Oren H 1,UL,DH,-77.45406,42.77479
Unknown,Cattaraugus,Allegany,31009700000000,KC 441,UN,NL,-78.5217,42.011562
Reservation Gas,Chautauqua,Hanover,31013000000000,Ulrich Albert 1,UM,GD,-79.09796,42.533609999999996
Unknown,Allegany,Bolivar,31003600000000,Phillips Farm 49,UL,OD,-78.10896,42.083899
Unknown,Allegany,Alma,31003700000000,Root F 56,UM,NL,-78.05501,42.062121999999995
Unknown,Allegany,Bolivar,31003700000000,OR 49,UM,NL,-78.0937,42.066208
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U22,UL,OD,-78.50511,42.0268
Unknown,Allegany,Alma,31003700000000,Root F 202,UM,NL,-78.06106,42.062183000000005
