COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE
Unknown,Allegany,Bolivar,31003700000000,PYR 108,UN,NL,-78.17941,42.085186
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Go-22,UL,OD,-78.56181,42.01817
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ho-8,UL,OD,-78.57327,42.01869
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Young 11,UL,OD,-77.71327,42.09165
Seneca Nation of Indians,Erie,Brant,31029700000000,Pierce 1676-I,UN,GD,-79.07861,42.58174
Unknown,Cattaraugus,Red House,31009100000000,Allegany State Park 173,UN,NL,-78.81566,42.03822
"Dougherty, F.L.",Chautauqua,Hanover,31013000000000,Ielfield 1,UM,GD,-79.14228,42.53856
Unknown,Yates,Jerusalem,31123100000000,Fee 1,UL,DH,-77.15353,42.59839
Unknown,Allegany,Alma,31003700000000,Root F 183,UM,NL,-78.06024000000001,42.063419
Unknown,Cattaraugus,Allegany,31009700000000,KC 634,UN,NL,-78.52808,42.00457
Other Gas,Erie,Grand Island,31029100000000,"Grand Isle Gas Co, Inc 1",UN,GD,-78.9478,42.969491
Valley Drilling Corp. of America,Chautauqua,Busti,31013200000000,D Eckstrom 5,UL,OD,-79.29715999999999,42.006463000000004
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 7A,UL,OD,-78.17871,42.08055
Unknown,Allegany,Wirt,31003700000000,PYR 57,UN,NL,-78.17787,42.084522
Unknown,Allegany,Genesee,31003700000000,PPP 44,UM,NL,-78.21759,42.083672
South Penn Oil Co.,Cattaraugus,Carrollton,31009100000000,Allegany State Park 183,UN,GD,-78.62982,42.06731
Unknown,Allegany,Wirt,31003700000000,PYR 7,UL,NL,-78.17609,42.088609999999996
Unknown,Allegany,Wirt,31003700000000,Schamberger J 8,UM,NL,-78.18459,42.088528000000004
Burrows Oil Lease,Cattaraugus,Olean,31009600000000,Burrows U-48,UM,OD,-78.41530999999999,42.01081
Unknown,Allegany,Bolivar,31003700000000,Dunn J 12,UM,NL,-78.1618,42.059719
Reservation Gas,Chautauqua,Hanover,31013000000000,Cappelno Cosimo 1,UM,GD,-79.10204,42.5365
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Brown 0,UM,GD,-76.1767,43.57545
Unknown,Cattaraugus,Allegany,31009700000000,KC 510,UM,NL,-78.5239,42.015133
Unknown,Allegany,Bolivar,31003700000000,PFG 42,UN,NL,-78.13145,42.074814
Unknown,Allegany,Alma,31003700000000,Root F 211,UM,NL,-78.06136,42.062496
Unknown,Steuben,Hornellsville,31101000000000,Hartman,UM,DW,,
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 596(G),UL,OD,-78.18517,42.08214
Norris Oil Co.,Cattaraugus,Olean,31009700000000,Barnum Weston - U,UL,OD,,
NY Central Gas,Livingston,Caledonia,31051000000000,Mitchell,UM,GD,-77.84585,42.92966
Unknown,Cattaraugus,Allegany,31009700000000,KC 204,UN,NL,-78.50533,42.000229
Pennzoil Products Co.,Allegany,Bolivar,31003700000000,Ballard 49,UL,IW,-78.18705,42.08441
Unknown,Allegany,Wirt,31003700000000,PYR 59,UL,NL,-78.17831,42.08995
Bradley Salt Co.,Wyoming,Warsaw,31121000000000,Salt Well,UL,BR,-78.14725,42.711262
Unknown,Allegany,Alma,31003700000000,Balcerak G 3,UM,NL,-78.06223,42.058861
NYS Natural Gas Corp.,Steuben,Woodhull,31101000000000,Park Est. 1,UM,DH,-77.34411999999999,42.07928
Unknown,Allegany,Bolivar,31003700000000,PYR 100,UN,NL,-78.17916,42.084194000000004
Unknown,Cattaraugus,Allegany,31009700000000,KC 680,UN,NL,-78.52944000000001,42.008823
Unknown,Erie,Lancaster,31029700000000,Abdallah 2,UN,NL,,
"BDH Oil, Inc.",Cattaraugus,Allegany,31009200000000,Mallory Nr2,UL,OD,-78.55611,42.012209999999996
Unknown,Allegany,Bolivar,31003700000000,Dunn J 108,UM,NL,-78.16058000000001,42.059723
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 61,UN,NL,-78.15002,42.069111
"Sanderson, et al",Wyoming,Sheldon,31121600000000,Tozier U3,UL,GD,-78.3546,42.73798
Ontario Gas,Ontario,East Bloomfield,31069000000000,McMann Gilmore 1,UM,GD,-77.46498000000001,42.86179
Unknown,Erie,Tonawanda,31029000000000,14,UN,GD,-78.82146999999999,43.0134
Unknown,Cattaraugus,Allegany,31009700000000,KC 30,UM,NL,-78.48493,42.023773
Unknown,Madison,Sullivan,31053000000000,Cowan Robert 1,UN,DW,-75.84479,43.15274
Meridian Gas Co.,Onondaga,Van Buren,31067000000000,Bailey,UM,GD,-76.33749,43.17853
Case Oil Corp.,Allegany,Bolivar,31003600000000,Case U1,UL,IW,-78.10163,42.07235
Alden Batavia Natural Gas Co.,Wyoming,Middlebury,31121000000000,Webster,UM,GD,-78.10584,42.85045
Unknown,Allegany,Bolivar,31003700000000,Dunn P 18,UN,NL,-78.1527,42.057598
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 111,UN,NL,-78.15191,42.067238
"BDH Oil, Inc.",Cattaraugus,Olean,31009600000000,James Lease 7,UL,OD,-78.46155999999999,42.026709999999994
"BDH Oil, Inc.",Cattaraugus,Olean,31009600000000,James Lease 25,UN,OD,-78.45812,42.02737
Unknown,Ontario,West Bloomfield,31069000000000,Rollins 6,UM,GD,,
Unknown,Cattaraugus,Allegany,31009700000000,KC 283,UM,NL,-78.51386,42.010021
Unknown,Cattaraugus,Allegany,31009700000000,KC 653,UN,NL,-78.52863,42.007465
Village of Dexter,Jefferson,Brownville,31045000000000,Dexter Village Water 9,UN,SG,-76.04169,44.011990000000004
"B.C.R. Development, Inc.",Allegany,Alma,31003600000000,Warfield Old 8,UM,OD,-77.95854,42.051922999999995
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U36,UL,OD,-78.49853,42.02495
Tri State,Steuben,Rathbone,31101000000000,Hill,UM,GD,-77.35056999999999,42.15974
Unknown,Cattaraugus,Ischua,31009000000000,Indian Reservation 2,UN,NL,-78.31229,42.22724
Unknown,Allegany,Alma,31003700000000,Balcerak G 79,UN,NL,-78.06304,42.066181
Unknown,Cattaraugus,Allegany,31009700000000,KC 234,UN,NL,-78.50969,42.021603000000006
Unknown,Cattaraugus,Allegany,31009700000000,KC 203,UN,NL,-78.50528,42.00956
B & B Oil,Allegany,Genesee,31003600000000,Moore & Gavin U3,UL,NL,-78.19138000000001,42.07748
Unknown,Cattaraugus,Allegany,31009700000000,KC 305,UM,NL,-78.51514,42.008666999999996
Unknown,Cattaraugus,Allegany,31009700000000,KC 115,UN,NL,-78.49306,42.008652000000005
Berea Oil & Gas Corp.,Chautauqua,Clymer,31013200000000,Bensink 1,UN,GW,-79.60707,42.05121
Unknown,Allegany,Bolivar,31003700000000,Dunn P 57,UM,NL,-78.15445,42.059689
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 305,UL,OD,-77.70656,42.093709999999994
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 126,UN,NL,-78.14605999999999,42.069252
Newfield Gas & Oil,Livingston,West Sparta,31051000000000,Bradner 4,UM,GD,-77.7437,42.5797
Unknown,Onondaga,Van Buren,31067000000000,Leopold 2,UM,GD,-76.33205,43.14748
Unknown,Cattaraugus,Allegany,31009600000000,McGuire 4x,UN,IW,-78.49356,42.03905
"Republic Light, Heat & Power",Ontario,East Bloomfield,31069000000000,Denby M M Thomas 3,UM,GD,-77.47426,42.868520000000004
Unknown,Allegany,Wirt,31003700000000,PYR 21,UL,NL,-78.17701,42.08812
Livingston Oil & Gas Corp.,Livingston,Conesus,31051000000000,Hunt 1,UM,GW,-77.66825,42.69965
Unknown,Cattaraugus,Allegany,31009700000000,KC 881,UN,NL,-78.53978000000001,42.007545
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Hw-228,UN,IW,-78.5783,42.01044
"Nickerson, Elton & Katherine",Chautauqua,Chautauqua,31013100000000,"Elton Nickerson, 110",UL,GD,-79.52346,42.279140000000005
"BDH Oil, Inc.",Cattaraugus,Allegany,31009600000000,Nichols Run Do-7,UN,OD,-78.56629000000001,42.015440000000005
Ontario Gas,Livingston,Lima,31051000000000,Francis 1,UM,GW,-77.64286,42.85836
Unknown,Allegany,Bolivar,31003700000000,Root K 44,UM,NL,-78.07817,42.0586
Reservation Gas,Chautauqua,Hanover,31013000000000,Navaro William 1,UM,GD,-79.11674000000001,42.56139
Unknown,Cattaraugus,Allegany,31009700000000,KC 142,UN,NL,-78.4947,42.007442
NYS Natural Gas Corp.,Steuben,Cameron,31101000000000,Boyd 3,UL,GD,-77.43899,42.15397
Pennzoil Products Co.,Cattaraugus,Allegany,31009600000000,Messer 04,UN,IW,-78.55723,42.002377
Unknown,Oswego,Volney,31075000000000,Green J 0,UL,DH,-76.33649,43.36233
Unknown,Allegany,Bolivar,31003700000000,Dunn P 54,UM,NL,-78.15439,42.061275
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley O-1,UL,OD,-77.70023,42.0938
"Conahue, T.E. et al",Allegany,Angelica,31003000000000,Duffy Catharine 1,UN,GW,-77.99750999999999,42.3037
Unknown,Erie,North Collins,31029100000000,Werneth IGC 1209-I,UL,GD,-78.79144000000001,42.57521
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Thornton-Bradley #058,UL,IW,-77.96115,42.05597
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 0126,UL,IW,-78.05105999999999,42.07696
Unknown,Allegany,Bolivar,31003700000000,DF 82,UN,NL,-78.13045,42.043686
"Galencamp, J.",Chemung,Catlin,31015000000000,Austin 1,UL,DW,-76.90016999999999,42.25795
Unknown,Allegany,Bolivar,31003700000000,PFG 13,UM,NL,-78.12931,42.076008
Unknown,Allegany,Alma,31003700000000,Root F 173,UM,NL,-78.05986,42.063114
NYS Natural Gas Corp.,Ontario,Phelps,31069000000000,Cleveland 1,UM,GD,-76.97203,42.924279999999996
Unknown,Cattaraugus,Allegany,31009700000000,KC 937,UN,NL,-78.54347,42.007659999999994
"Republic Light, Heat & Power",Genesee,Bethany,31037000000000,Page,UM,DW,-78.15406999999999,42.92674
"Cunningham, John",Steuben,Woodhull,31101000000000,Holt 1,UL,DW,-77.35449,42.049209999999995
Reservation Gas,Chautauqua,Hanover,31013000000000,Depasquale Phillip 1,UN,GD,-79.11206999999999,42.520959999999995
Unknown,Allegany,Bolivar,31003700000000,DF 14,UL,NL,-78.11823000000001,42.045473
Meridian Gas Co.,Onondaga,Lysander,31067000000000,Binning J 2,UM,GD,-76.32172,43.17455
"Property Shares, Inc.",Oneida,Camden,31065000000000,Brewster A 2,UL,GD,-75.76177,43.369603999999995
"Pennsylvania Gas Co., Inc.",Chautauqua,Gerry,31013000000000,Barmore H E 4,UL,GD,-79.21873000000001,42.21252
Moose Oil Co.,Allegany,Bolivar,31003600000000,Tullar 028,UL,OD,-78.11168,42.027533
Unknown,Allegany,Bolivar,31003700000000,PG 22,UM,NL,-78.07632,42.060798999999996
Unknown,Allegany,Wirt,31003700000000,Reiman L 20,UN,NL,-78.14743,42.096740999999994
Unknown,Cattaraugus,Allegany,31009700000000,KC 225,UN,NL,-78.508,42.013011999999996
Alden Batavia Natural Gas Co.,Wyoming,Middlebury,31121000000000,Lacy John James 3,UM,GD,-78.08997,42.86667
NYS Natural Gas Corp.,Seneca,Waterloo,31099000000000,Clapper 1,UM,DH,-76.96249,42.91151
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U40,UL,OD,-78.49682,42.02451
Unknown,Cattaraugus,Allegany,31009700000000,KC 67,UN,NL,-78.48879000000001,42.020508
Unknown,Erie,Elma,31029000000000,Fee 1,UN,OW,-78.61743,42.836009999999995
Unknown,Cattaraugus,Allegany,31009700000000,KC 413,UN,NL,-78.52055,42.014748
Case Oil Corp.,Allegany,Bolivar,31003700000000,Case 02o,UL,OD,-78.10335,42.072359999999996
Frost Gas,Chautauqua,Portland,31013000000000,Brocton,UL,GD,-79.43928000000001,42.38982
Page,Yates,Middlesex,31123000000000,Savage 1,UL,DH,-77.24262,42.75528
Unknown,Cattaraugus,Allegany,31009700000000,KC 464,UN,NL,-78.52255,42.00692
Unknown,Allegany,Wirt,31003700000000,Reiman L 60,UN,NL,-78.14979,42.095585
James V. Joyce/DBA Pipeline Co.,Allegany,Andover,31003600000000,Livermore 3,UL,GD,-77.74457,42.13925
"Allegro Oil & Gas, Inc.",Allegany,Genesee,31003600000000,Krampf U5,UL,NL,-78.19197,42.075246
Unknown,Cattaraugus,Allegany,31009700000000,KC 911,UN,NL,-78.54163,42.008705
Alden Batavia Natural Gas Co.,Genesee,Pavilion,31037000000000,Wilson-Burns 2,UM,GD,-78.04212,42.88545
Unknown,Allegany,Wirt,31003700000000,Strawser B 12,UN,NL,-78.14627,42.096458
Kendall Refining Co.,Cattaraugus,Allegany,31009100000000,Nichols Run 7,UM,OD,-78.55268000000001,42.019197
Penn York Natural Gas,Steuben,Rathbone,31101000000000,Coleman,UM,GD,-77.31765,42.16968
Unknown,Allegany,Bolivar,31003700000000,Szathmary D 2,UN,NL,-78.07399000000001,42.072727
Unknown,Allegany,Wirt,31003700000000,Reiman L 114,UN,NL,-78.15392,42.094963
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 023,UL,IW,-77.97155,42.032724
Crown Oil,Livingston,West Sparta,31051000000000,Northanberg Knappenburg 2,UL,GW,-77.74845,42.594403
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 1,UN,NL,-78.1482,42.076984
Unknown,Cattaraugus,Allegany,31009700000000,KC 918,UN,NL,-78.5421,42.01012
Unknown,Allegany,Wirt,31003700000000,Schamberger J 9,UM,NL,-78.18459,42.089141999999995
"Bentley, et al",Tompkins,Danby,31109000000000,Turk Floyd 1,UN,DW,-76.4963,42.33964
NYS Natural Gas Corp.,Steuben,Corning,31101000000000,Cole 1,UM,DH,-77.08025,42.13889
Case Oil Corp.,Allegany,Bolivar,31003100000000,Homestead 013,UN,OD,-78.11201,42.05961
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 35,UN,NL,-78.14928,42.075965999999994
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 57,UL,OD,-78.05873000000001,42.075486
Unknown,Cattaraugus,Allegany,31009700000000,KC 268,UM,NL,-78.51286999999999,42.010014
Ontario Gas,Ontario,East Bloomfield,31069000000000,Hamlin J&F 1,UL,GD,-77.47363,42.86925
Unknown,Allegany,Alma,31003700000000,Balcerak G 90,UN,NL,-78.06421999999999,42.066437
Bradley Producing Corp.,Allegany,Clarksville,31003100000000,Gray 12,UN,OD,-78.23529,42.118590000000005
Akron Natural Gas,Erie,Alden,31029000000000,Fox Albert Dittman 1,UN,GD,-78.56512,42.868320000000004
Unknown,Allegany,Wirt,31003700000000,Jakima S 45,UN,NL,-78.14475,42.092976
Unknown,Allegany,Bolivar,31003700000000,DF 75,UL,NL,-78.12888000000001,42.039815000000004
"Dickenson, S.W. Dev. Co.",Chautauqua,Hanover,31013000000000,Dubert Raymond,UM,GD,-79.13819000000001,42.54461
"Kiebler Recreation, LLC, Debtor",Chautauqua,Clymer,31013200000000,Boland 1,UL,GD,-79.57935,42.06964
Unknown,Allegany,Alma,31003600000000,Point Oil U1,UL,OD,-78.04638,42.018
Unknown,Allegany,Bolivar,31003700000000,DF 53,UN,NL,-78.12594,42.032677
Unknown,Allegany,Alma,31003700000000,Balcerak G 13,UM,NL,-78.06274,42.062481
"Tjhung, Frank T.",Allegany,Wellsville,31003700000000,GPS 1156,UL,OD,-77.84246999999999,42.10435
Empire Portland Cement,Onondaga,Camillus,31067000000000,Warner Plant Well 1,UM,DH,-76.32758000000001,43.075720000000004
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 103,UL,OD,-77.97199,42.034943
Unknown,Allegany,Alma,31003700000000,Root F 254,UM,NL,-78.05244,42.064465000000006
Unknown,Erie,Tonawanda City,31029000000000,Fries Eva 1,UM,GD,-78.82822,42.99346
Unknown,Allegany,Wirt,31003700000000,PYR 43,UL,NL,-78.17754000000001,42.086870000000005
Unknown,Steuben,Greenwood,31101600000000,"Mills, S. U2",UL,OD,-77.73031999999999,42.1477
Unknown,Allegany,Bolivar,31003700000000,PYR 150,UN,NL,-78.18276,42.084106
Moore Producing Co.,Allegany,Bolivar,31003600000000,Curtis Farm 303,UL,IW,-78.18162,42.07946
Unknown,Allegany,Wirt,31003700000000,Schamberger J 85,UM,NL,-78.18959,42.086535999999995
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 14,UL,OD,-78.05176999999999,42.075590000000005
Unknown,Allegany,Wirt,31003700000000,Crockett D 46,UN,NL,-78.17407,42.086643
Unknown,Cattaraugus,Allegany,31009700000000,KC 87,UN,NL,-78.49039,42.02422
Tri State,Steuben,Rathbone,31101000000000,Allen 2,UL,GD,-77.36797,42.16057
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 309,UL,OD,-77.70767,42.094640000000005
Unknown,Cattaraugus,Allegany,31009700000000,KC 38,UM,NL,-78.48549,42.022934
Unknown,Allegany,Bolivar,31003700000000,PYR 106,UM,NL,-78.17938000000001,42.086418
"BDH Oil, Inc.",Cattaraugus,Allegany,31009600000000,Nichols Run Cw-3,UN,IW,-78.55085,42.01822
Unknown,Allegany,Wirt,31003700000000,Schamberger J 40,UM,NL,-78.18697,42.089039
Bolivar Bucher,Allegany,Bolivar,31003600000000,Bucher U2,UL,NL,-78.17305999999999,42.070693
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Betts 3,UM,DH,-76.12799,43.55885
"Edwards, Nathan B Jr",Steuben,West Union,31101600000000,Edwards 2,UL,OD,-77.73292,42.067524
Unknown,Cattaraugus,Allegany,31009700000000,KC 274,UM,NL,-78.51329,42.007484000000005
Unknown,Allegany,Wirt,31003700000000,Reiman L 29,UN,NL,-78.14797,42.097202
Case Oil Corp.,Allegany,Bolivar,31003600000000,Case 23o,UL,OD,-78.10334,42.07111
Unknown,Allegany,Wirt,31003700000000,Reiman L 49,UN,NL,-78.14911,42.096813
Unknown,Allegany,Bolivar,31003700000000,Dunn P 72,UM,NL,-78.15547,42.056393
"Scully, Leon",Oswego,Richland,31075000000000,Nicholson,UL,DW,-76.17355,43.52228
NYS Natural Gas Corp.,Tompkins,Groton,31109000000000,Portsbine Jay 1,UN,DW,-76.36923,42.57257
York Salt Co.,Livingston,York,31051000000000,York Salt Co 1,UL,BR,-77.84995,42.8681
Moose Oil Co.,Allegany,Bolivar,31003600000000,Polly 7,UL,OD,-78.11022,42.025608
Felmont Oil Corp.,Cattaraugus,Olean,31009100000000,Felmont Oil Corp 1 F187,UM,OD,-78.44187,42.104859999999995
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Austin 0,UL,DH,-76.17445,43.56044
Unknown,Allegany,Wirt,31003700000000,PYR 16,UL,NL,-78.17659,42.09026
Unknown,Cattaraugus,Allegany,31009700000000,KC 458,UN,NL,-78.5223,42.015526
Unknown,Allegany,Wirt,31003700000000,Jakima S 25,UN,NL,-78.14368,42.09145
Unknown,Cattaraugus,Allegany,31009700000000,KC 419,UL,NL,-78.52071,42.01667
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 88,UL,OD,-78.05700999999999,42.07617
"Lee Oil Company, Inc.",Steuben,West Union,31101100000000,Rex 378,UL,OD,-77.69803,42.09727
Unknown,Allegany,Alma,31003700000000,Root F 68,UM,NL,-78.0557,42.063454
Peterman,Steuben,Bradford,31101000000000,White 1,UL,DW,-77.12536999999999,42.28009
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 05,UL,IW,-77.9702,42.035297
Unknown,Cattaraugus,Allegany,31009700000000,KC 342,UM,NL,-78.51744000000001,42.01897
South Penn Oil Co.,Cattaraugus,Carrollton,31009100000000,Allegany State Park 182,UN,GD,-78.63019,42.067029999999995
Unknown,Cattaraugus,Allegany,31009700000000,KC 306,UL,NL,-78.51524,42.01379
Unknown,Allegany,Wirt,31003700000000,Schamberger J 94,UM,NL,-78.19038,42.088467
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Twitchell 0,UL,GD,-76.14667,43.58834
"BDH Oil, Inc.",Cattaraugus,Allegany,31009600000000,Nichols Run Ao-2,UN,OD,-78.5631,42.01536
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley O-23,UL,NL,-77.70014,42.09687
"Minter, Lee E.",Steuben,Hornellsville,31101000000000,Doster 1,UL,DW,-77.62082,42.336490000000005
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley U6,UL,IW,-77.70015,42.096090000000004
Pennzoil Products Co.,Allegany,Wirt,31003600000000,Green 40,UL,OD,-78.1783,42.08804
Royal Salt Co.,Livingston,Mount Morris,31051000000000,Salt Well,UL,BR,-77.87097,42.7314
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Hw-229,UL,IW,-78.57684,42.01061
B & B Oil,Allegany,Genesee,31003600000000,Fee U6,UL,NL,-78.19341,42.084179999999996
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 85,UN,NL,-78.15103,42.075859
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ew-29,UN,IW,-78.56526,42.011559999999996
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 87,UN,NL,-78.15104000000001,42.074894
Unknown,Oswego,Volney,31075000000000,Vogelsang 2,UN,DH,-76.37974,43.31456
Unknown,Allegany,Bolivar,31003700000000,PG 5,UM,NL,-78.07443,42.062222
Unknown,Cattaraugus,Allegany,31009700000000,KC 521,UN,NL,-78.5242,42.015896000000005
Unknown,Allegany,Bolivar,31003700000000,PFG 78,UM,NL,-78.13505,42.07338
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Ho-225,UL,OD,-78.57614000000001,42.011179999999996
Unknown,Allegany,Bolivar,31003700000000,Dunn P 40,UN,NL,-78.15369,42.056263
Unknown,Allegany,Wirt,31003700000000,Jakima S 3,UN,NL,-78.14275,42.092159
Unknown,Oswego,Mexico,31075000000000,Mexico Well/Earl 1,UM,DW,-76.22974,43.46368
Case Oil Corp.,Allegany,Bolivar,31003600000000,Homestead 1329,UL,IW,-78.10069,42.0682
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Hamilton 112,UL,OD,-77.70143,42.09046
Unknown,Allegany,Bolivar,31003700000000,OR 46,UL,NL,-78.09345,42.066158
Unknown,Allegany,Bolivar,31003700000000,Dunn P 52,UM,NL,-78.15439,42.057617
Hungiville Development Corp.,Steuben,Urbana,31101000000000,Putnam 1,UM,DW,-77.19286,42.37641
Belmont Quadrangle Drilling,Chemung,Erin,31015000000000,Treat 1,UL,DW,-76.70758000000001,42.23727
Carey Oil,Cattaraugus,Allegany,31009700000000,Carey 300(G),UL,OD,-78.52037,42.076679999999996
Higgins et al,Steuben,Thurston,31101000000000,Keith 1,UL,DW,-77.26219,42.21998
"Republic Light, Heat & Power",Genesee,Pembroke,31037000000000,Schafer,UM,DH,-78.42613,42.975640000000006
Unknown,Allegany,Bolivar,31003700000000,Dunn J 49,UM,NL,-78.16311999999999,42.058464
"Tjhung, Frank T.",Allegany,Wellsville,31003700000000,GPS 1128,UL,OD,-77.84492,42.10354
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Austin 396,UM,OD,,
Belmont Quadrangle Drilling,Steuben,Cameron,31101000000000,Steuben County,UM,GD,-77.43982,42.15178
"Pagels, James",Allegany,Wellsville,31003700000000,Pagels 1,UN,GD,,
Unknown,Allegany,Alma,31003700000000,Root F 210,UM,NL,-78.06136,42.063133
Unknown,Cattaraugus,Allegany,31009700000000,KC 207,UN,NL,-78.50621,42.001133
Unknown,Allegany,Wirt,31003700000000,Jakima S 15,UN,NL,-78.14322,42.092983000000004
Unknown,Allegany,Wirt,31003700000000,Jakima S 20,UN,NL,-78.14346,42.092911
