animal_id,animal_type,color_group,primary_color,breed_group,primary_breed,status_date,location,animal_identity,tag_no,tag_type,tag_subtype
A568471,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-08-08 00:00:00,LOCKBOX,483412.0,U15-003426,RABIES CERT,HLP SCAN
A555688,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-03-24 00:00:00,SHELTER,470600.0,,,
A594222,CAT,OO,CALICO,SHORTHAIR,DOMESTIC SH,2016-07-11 00:00:00,SHELTER,509149.0,,,
A604808,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-11-16 00:00:00,SHELTER,519657.0,L16-024121,LIC ALTERED,VET
A575015,DOG,OO,RED,TOY,DACHSHUND,2015-10-24 00:00:00,SHELTER,489962.0,R15-6222,RABIES CERT,COUNTER
A609889,DOG,BR,BROWN,MASTIFF,AM PIT BULL TER,2017-02-09 00:00:00,SHELTER,524724.0,,,
A564224,DOG,W,BROWN,HOUND,BEAGLE,2015-06-23 00:00:00,SHELTER,479150.0,L14-007645,LIC ALTERED,VET
A570007,DOG,OO,BLACK,SETTER/RETRIEVE,GREAT PYRENEES,2015-09-03 00:00:00,SHELTER,484950.0,L16-006889,LIC ALTERED,VET
A573556,DOG,OO,WHITE,TOY,SHIH TZU,2015-10-07 00:00:00,SHELTER,488499.0,L14-19278,LIC ALTERED,VET
A586257,CAT,OO,ORANGE,LONGHAIR,DOMESTIC MH,2016-03-30 00:00:00,SHELTER,501212.0,RABIES-52253,RAB VAC CERT.,VET
A557819,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-04-15 00:00:00,SHELTER,472734.0,,,
A592020,DOG,OO,BLACK,SETTER/RETRIEVE,GOLDEN RETR,2016-06-10 00:00:00,SHELTER,506934.0,L16-001250,LIC SR,MAIL
A573060,CAT,OO,GRAY,LONGHAIR,DOMESTIC MH,2015-10-02 00:00:00,SHELTER,488002.0,L15-039627,LIC ALTERED,VET
A302442,DOG,OO,RED,TOY,DACHSHUND,2007-03-28 00:00:00,SHELTER,259880.0,D12-000038,LIC ALTERED,MAIL
A551476,CAT,OO,BROWN,LONGHAIR,DOMESTIC LH,2015-01-28 00:00:00,SHELTER,466378.0,L15-016163,LIC ALTERED,MAIL
A572164,DOG,BR,CREAM,SPANIEL,COCKER SPAN,2015-09-23 00:00:00,LOCKBOX,487107.0,U15-004475,RABIES CERT,HLP IMPORT
A561159,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2015-05-21 00:00:00,SHELTER,476079.0,015271821,MICROCHIP,HLP SCAN
A569590,DOG,OO,BROWN,TOY,YORKSHIRE TERR,2015-08-28 00:00:00,SHELTER,484532.0,985112006052563,MICROCHIP ADO,HOME AGAIN
A574579,DOG,W,WHITE,TOY,MALTESE,2015-10-21 00:00:00,SHELTER,489525.0,985112000262821,MICROCHIP,HOME AGAIN
A241911,DOG,B,TRICOLOR,TERRIER,PARSON RUSS TER,2005-06-16 00:00:00,SHELTER,213724.0,D08-016301,LIC ALTERED,
A551977,DOG,OO,BROWN,HOUND,BEAGLE,2015-02-02 00:00:00,SHELTER,466885.0,L14-039799,LIC ALTERED,MAIL
A234854,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2005-03-13 00:00:00,SHELTER,115686.0,D09-025250,LIC ALTERED,
A572980,DOG,OO,TAN,SHEPHERD,GERM SHEPHERD,2015-10-01 00:00:00,SHELTER,487921.0,L15-039720,LIC ALTERED,VET
A579404,DOG,B,BLACK,SPITZ,CHOW CHOW,2015-12-20 00:00:00,LOCKBOX,494356.0,L15-035618,LIC ALTERED,HLP SCAN
A620521,CAT,OO,ORG TABBY,SHORTHAIR,DOMESTIC SH,2017-06-26 00:00:00,SHELTER,535249.0,,,
A602658,DOG,OO,BR BRINDLE,MASTIFF,CHINESE SHARPEI,2016-10-21 00:00:00,SHELTER,517561.0,985112008058604,MICROCHIP RTO,HOME AGAIN
A594685,DOG,OO,TAN,TERRIER,JACK RUSS TER,2016-07-13 00:00:00,SHELTER,509577.0,L16-017029,LIC ALTERED,COUNTER
A625861,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2017-09-25 00:00:00,SHELTER,540597.0,L17-009534,LIC ALTERED,ADOPT
A619786,DOG,OO,GRAY,MASTIFF,PIT BULL,2017-06-12 00:00:00,SHELTER,534514.0,L17-028596,LIC ALTERED,ADOPT
A559118,DOG,BR,BR BRINDLE,MASTIFF,BULLMASTIFF,2015-05-04 00:00:00,LOCKBOX,474038.0,985112003111356,MICROCHIP,HLP SCAN
A560831,DOG,,,COLLIE,SHETLD SHEEPDOG,2015-05-17 00:00:00,LOCKBOX,475751.0,L15-033111,LIC ALTERED,HLP SCAN
A565216,DOG,OO,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2015-07-07 00:00:00,SHELTER,480147.0,L16-039262,LIC ALTERED,HLP WEB
A586704,DOG,OO,BLACK,SPITZ,SIBERIAN HUSKY,2016-04-06 00:00:00,SHELTER,501658.0,982000406160569,MICROCHIP,HLP WEB
A569375,DOG,OO,WHITE,HOUND,BASSET HOUND,2015-08-25 00:00:00,SHELTER,484317.0,L15-019391,LIC ALTERED,VET
A550868,BIRD,B,BLACK,FOWL,GUINEA,2015-01-21 00:00:00,SHELTER,465763.0,,,
A368234,DOG,W,WHITE,TOY,MALTESE,2008-12-01 00:00:00,SHELTER,280685.0,D09-032373,LIC ALTERED,
A572002,DOG,BR,BROWN,SPITZ,SIBERIAN HUSKY,2015-09-23 00:00:00,LOCKBOX,486945.0,L16-036438,LIC ALTERED,HLP WEB
A621140,CAT,OO,BUFF,SHORTHAIR,DOMESTIC SH,2017-07-05 00:00:00,SHELTER,535862.0,R17-724264,RAB VAC CERT.,VET
A584600,DOG,BR,BLACK,TOY,CHIHUAHUA SH,2016-03-08 00:00:00,SHELTER,499559.0,985112006832083,MICROCHIP ADO,HOME AGAIN
A601925,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-10-10 00:00:00,LOCKBOX,516837.0,L16-042859,LIC ALTERED,HLP WEB
A607950,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2017-01-12 00:00:00,SHELTER,522781.0,985113000781805,MICROCHIP ADO,HOME AGAIN
A558255,DOG,OO,UNKNOWN,MASTIFF,AM PIT BULL TER,2015-04-21 00:00:00,WEB,473173.0,,,
A625173,DOG,OO,UNKNOWN,SHEPHERD,GERM SHEPHERD,2017-09-13 00:00:00,WEB,539908.0,,,
A596606,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2016-08-09 00:00:00,SHELTER,511531.0,L16-006397,LIC ALTERED,ADOPT
A552817,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-02-09 00:00:00,SHELTER,467729.0,985112005998445,MICROCHIP ADO,HOME AGAIN
A576631,DOG,BR,BROWN,TERRIER,AIREDALE TERR,2015-11-18 00:00:00,SHELTER,491580.0,985112006516976,MICROCHIP ADO,HOME AGAIN
A592503,DOG,BR,BR BRINDLE,MASTIFF,BOXER,2016-06-20 00:00:00,SHELTER,507425.0,985112006516250,MICROCHIP RTO,HOME AGAIN
A561635,DOG,OO,BLACK,COLLIE,BORDER COLLIE,2015-05-27 00:00:00,SHELTER,476558.0,982000364035304,MICROCHIP,PET WATCH
A572450,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2015-10-15 00:00:00,SHELTER,487391.0,,,
A323455,DOG,OO,SILVER,TERRIER,SCHNAUZER MIN,2007-08-21 00:00:00,LOCKBOX,263538.0,D08-020113,LIC ALTERED,
A337282,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2008-01-03 00:00:00,SHELTER,261811.0,L16-030268,LIC ALTERED,MAIL
A625767,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2017-09-24 00:00:00,SHELTER,540502.0,985113001192087,MICROCHIP ADO,HOME AGAIN
A619084,DOG,OO,CREAM,TOY,YORKSHIRE TERR,2017-06-01 00:00:00,LOCKBOX,533815.0,L17-042343,LIC ALTERED,HLP SCAN
A623607,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2017-08-16 00:00:00,SHELTER,538335.0,L17-003477,LIC ALTERED,COUNTER
A582804,DOG,BR,TAN,SETTER/RETRIEVE,LABRADOR RETR,2016-02-09 00:00:00,LOCKBOX,497761.0,L17-015305,LIC ALTERED,HLP WEB
A564595,DOG,B,BLACK,TOY,PUG,2015-06-27 00:00:00,LOCKBOX,479523.0,L15-004370,LIC UNALTERED,HLP WEB
A577916,DOG,OO,SABLE,TERRIER,TIBETAN TERR,2015-12-08 00:00:00,SHELTER,492868.0,RAB-046171,RAB VAC CERT.,HLP SCAN
A565879,DOG,BR,RED,MASTIFF,CHINESE SHARPEI,2015-07-17 00:00:00,SHELTER,480811.0,L15-027826,LIC ALTERED,VET
A565677,DOG,OO,UNKNOWN,TOY,BOSTON TERRIER,2015-07-14 00:00:00,WEB,480609.0,,,
A594653,DOG,B,BLACK,SIGHTHOUND,GREYHOUND,2016-07-12 00:00:00,SHELTER,509544.0,L16-025840,LIC 3Y,VET
A586979,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-04-13 00:00:00,LOCKBOX,501936.0,L17-022526,LIC ALTERED,HLP WEB
A569716,DOG,B,BLACK,TOY,SHIH TZU,2015-08-31 00:00:00,SHELTER,484658.0,985112006048940,MICROCHIP ADO,HOME AGAIN
A616055,DOG,OO,BROWN,SHEPHERD,GERM SHEPHERD,2017-04-26 00:00:00,SHELTER,530807.0,L17-041921,LIC ALTERED,VET
A558218,CAT,W,BLACK,SHORTHAIR,DOMESTIC SH,2015-04-21 00:00:00,SHELTER,473136.0,L17-034914,LIC SR,VET
A507772,DOG,BR,RED,SETTER/RETRIEVE,GOLDEN RETR,2013-10-16 00:00:00,SHELTER,422482.0,L14-057199,LIC SR,MAIL
A551394,DOG,B,BLACK,TOY,SHIH TZU,2015-01-26 00:00:00,LOCKBOX,466295.0,L16-030888,LIC ALTERED,VET
A464598,DOG,OO,WHITE,POODLE,BICHON FRISE,2012-05-07 00:00:00,LOCKBOX,378853.0,D14-041265,LIC ALTERED,VET
A576984,DOG,B,BLACK,MASTIFF,BOXER,2015-11-20 00:00:00,SHELTER,491933.0,L17-044032,LIC PDD,COUNTER
A549588,CAT,OO,CALICO,SHORTHAIR,DOMESTIC SH,2015-01-05 00:00:00,SHELTER,464483.0,L16-036793,LIC ALTERED,HLP WEB
A629065,DOG,B,BLUE MERLE,COLLIE,AUST CATTLE DOG,2017-10-28 00:00:00,LOCKBOX,543704.0,L17-VOID022390,LIC UNALTERED,HLP WEB
A575326,DOG,OO,BLACK,COLLIE,BORDER COLLIE,2015-10-28 00:00:00,SHELTER,490273.0,U15-1701,RAB VAC CERT.,COUNTER
A572131,DOG,BR,BROWN,SPITZ,SIBERIAN HUSKY,2015-09-23 00:00:00,LOCKBOX,487074.0,U15-004420,RABIES CERT,HLP IMPORT
A572870,DOG,OO,BLACK,SHEPHERD,GERM SHEPHERD,2015-09-30 00:00:00,SHELTER,487811.0,L15-056993,LIC ALTERED,VET
A572404,DOG,B,BL BRINDLE,MASTIFF,PIT BULL,2015-09-25 00:00:00,SHELTER,487345.0,L15-062531,LIC ALTERED,COUNTER
A614009,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2017-03-28 00:00:00,SHELTER,528761.0,L17-031615,LIC ALTERED,HLP SCAN
A586467,CAT,OO,UNKNOWN,SHORTHAIR,AMER SH,2016-04-04 00:00:00,WEB,501422.0,,,
A611746,DOG,OO,TAN,SHEPHERD,CAROLINA DOG,2017-03-01 00:00:00,SHELTER,526529.0,982000407859583,MICROCHIP,HLP WEB
A590632,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-05-19 00:00:00,SHELTER,505546.0,L17-018624,LIC 3YSR,HLP WEB
A575019,DOG,OO,BROWN,TOY,CHIHUAHUA SH,2015-10-24 00:00:00,SHELTER,489966.0,985112006052443,MICROCHIP,HOME AGAIN
A599164,DOG,OO,RED,MASTIFF,ST BERNARD RGH,2016-09-01 00:00:00,SHELTER,514071.0,RAB8724680,RABIES CERT,VET
A576717,CAT,OO,UNKNOWN,SHORTHAIR,DOMESTIC SH,2015-11-11 00:00:00,LOCKBOX,491666.0,U15-005141,RABIES CERT,HLP IMPORT
A555029,DOG,BR,BROWN,TERRIER,JACK RUSS TERR,2015-03-16 00:00:00,WEB,469947.0,,,
A405944,DOG,B,BLACK,MASTIFF,PIT BULL,2010-03-01 00:00:00,SHELTER,319019.0,D13-044945,LIC ALTERED,VET
A503604,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2013-09-16 00:00:00,LOCKBOX,418291.0,D13-059278,LIC ALTERED,VET
A554490,DOG,OO,BLUE,MASTIFF,AMERICAN STAFF,2015-03-04 00:00:00,SHELTER,469407.0,,,
A617884,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2017-05-24 00:00:00,SHELTER,532643.0,985113001005653,MICROCHIP ADO,HOME AGAIN
A511765,DOG,W,WHITE,COLLIE,AUST SHEPHERD,2013-11-25 00:00:00,SHELTER,426495.0,D14-036779,LIC ALTERED,ADOPT
A002805,CAT,BR,CREAM,LONGHAIR,DOMESTIC LH,2016-06-13 00:00:00,SHELTER,131931.0,C08-004693,LIC ALTERED,
A507870,DOG,BR,BROWN,SPANIEL,COCKER SPAN,2013-10-03 00:00:00,LOCKBOX,422580.0,U13-000950,RABIES CERT,HLP SCAN
A563430,DOG,B,GRAY,MASTIFF,ROTTWEILER,2015-06-18 00:00:00,SHELTER,478356.0,985112004693653,MICROCHIP RTO,HOME AGAIN
A561473,DOG,OO,UNKNOWN,HOUND,RHOD RIDGEBACK,2015-05-24 00:00:00,WEB,476394.0,,,
A614943,DOG,W,WHITE,COLLIE,BORDER COLLIE,2017-04-10 00:00:00,SHELTER,529688.0,985113001038933,MICROCHIP ADO,HOME AGAIN
A565163,DOG,BR,LIVER TICK,SETTER/RETRIEVE,LABRADOR RETR,2015-07-07 00:00:00,LOCKBOX,480094.0,L15-004582,LIC ALTERED,HLP WEB
A633435,DOG,BR,GOLD,SETTER/RETRIEVE,LABRADOR RETR,2018-01-05 00:00:00,SHELTER,548060.0,,,
A628668,DOG,OO,WHITE,HOUND,BEAGLE,2017-10-20 00:00:00,SHELTER,543307.0,L17-053969,LIC ALTERED,MAIL
A572052,CAT,B,GRAY,LONGHAIR,DOMESTIC MH,2015-09-23 00:00:00,LOCKBOX,486995.0,U15-004302,RABIES CERT,HLP IMPORT
A602052,DOG,OO,BLUE MERLE,COLLIE,AUST SHEPHERD,2016-10-12 00:00:00,SHELTER,516966.0,L17-017328,LIC ALTERED,HLP WEB
A617339,DOG,BR,TAN,TOY,CHIHUAHUA SH,2017-05-16 00:00:00,SHELTER,532096.0,RAB46744,RABIES CERT,VET
A566467,DOG,BR,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2017-02-03 00:00:00,SHELTER,481402.0,L15-055204,LIC ALTERED,VET
A585958,DOG,OO,WHITE,TOY,POMERANIAN,2016-03-24 00:00:00,SHELTER,500913.0,981020015505704,MICROCHIP,PET WATCH
A551079,DOG,OO,TRICOLOR,HOUND,BEAGLE,2015-01-22 00:00:00,SHELTER,465976.0,982000363437976,MICROCHIP,VET
A608208,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2017-01-17 00:00:00,SHELTER,523042.0,L16-023110,LIC ALTERED,VET
A555651,DOG,B,BLACK,TOY,CHIHUAHUA SH,2015-03-17 00:00:00,SHELTER,470563.0,OA13341019,MICROCHIP,PET WATCH
A614265,DOG,OO,UNKNOWN,TOY,DACHSHUND,2017-03-31 00:00:00,WEB,529012.0,,,
A568903,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2015-08-19 00:00:00,SHELTER,483845.0,L15-005317,LIC ALTERED,MAIL
A596398,DOG,W,WHITE,MASTIFF,PIT BULL,2016-08-05 00:00:00,SHELTER,511318.0,,,
A565629,DOG,B,WHITE,SHEPHERD,GERM SHEPHERD,2015-07-13 00:00:00,SHELTER,480560.0,985112005219333,MICROCHIP ADO,HOME AGAIN
A619740,DOG,OO,WHITE,TERRIER,JACK RUSS TER,2017-06-12 00:00:00,SHELTER,534465.0,L17-029864,LIC UNALTERED,VET
A611043,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2017-02-21 00:00:00,LOCKBOX,525839.0,L17-054060,LIC ALTERED,HLP SCAN
A511921,DOG,B,BL BRINDLE,TOY,MALTESE,2013-11-27 00:00:00,SHELTER,426651.0,D14-057238,LIC UNALTERED,HLP WEB
A572053,DOG,BR,BROWN,TOY,CHIHUAHUA SH,2015-09-23 00:00:00,LOCKBOX,486996.0,RAB9355853,RABIES CERT,VET
A535135,DOG,B,BL BRINDLE,MASTIFF,BOXER,2014-08-21 00:00:00,LOCKBOX,449978.0,L16-058698,LIC ALTERED,HLP SCAN
A627447,DOG,OO,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2017-10-03 00:00:00,LICENSE,542117.0,U17-047018,RAB VAC CERT.,VET
A614565,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2017-04-06 00:00:00,SHELTER,529314.0,985113000883717,MICROCHIP ADO,HOME AGAIN
A502109,DOG,B,BLACK,HOUND,BLOODHOUND,2013-08-28 00:00:00,SHELTER,416765.0,L16-042661,LIC 3Y,HLP WEB
A558618,DOG,B,BLACK,MASTIFF,AMER BULLDOG,2015-04-29 00:00:00,LOCKBOX,473536.0,982000363891502,MICROCHIP,HLP WEB
A548347,CAT,OO,TORTIE,SHORTHAIR,BRITISH SH,2014-12-22 00:00:00,SHELTER,463241.0,985112003939342,MICROCHIP ADO,HOME AGAIN
A612545,DOG,BR,LIVER,SETTER/RETRIEVE,CHESA BAY RETR,2017-03-10 00:00:00,LOCKBOX,527309.0,L17-016539,LIC ALTERED,HLP WEB
A554927,DOG,BR,CREAM,SETTER/RETRIEVE,LABRADOR RETR,2015-03-13 00:00:00,SHELTER,469844.0,R15-2904,RAB VAC CERT.,RESQ
A561426,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-05-23 00:00:00,SHELTER,476346.0,L15-023110,LIC ALTERED,ADOPT
A571283,DOG,OO,UNKNOWN,SETTER/RETRIEVE,LABRADOR RETR,2015-09-16 00:00:00,WEB,486226.0,,,
A489966,DOG,BR,TAN,SETTER/RETRIEVE,LABRADOR RETR,2017-06-09 00:00:00,SHELTER,404558.0,L16-050534,LIC ALTERED,ADOPT
A586992,DOG,B,RED,SETTER/RETRIEVE,GOLDEN RETR,2016-04-13 00:00:00,SHELTER,501949.0,985112006881441,MICROCHIP RTO,HOME AGAIN
A299666,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2007-02-26 00:00:00,SHELTER,177010.0,C11-014633,LIC ALTERED,
A037795,DOG,OO,YELLOW,SETTER/RETRIEVE,GOLDEN RETR,2005-03-13 00:00:00,SHELTER,97754.0,D02-024870,LIC ALTERED,
A602227,DOG,BR,FAWN,MASTIFF,BOXER,2016-10-13 00:00:00,LOCKBOX,517129.0,L17-000332,LIC 3Y,HLP SCAN
A612005,CAT,B,TORTIE,SHORTHAIR,DOMESTIC SH,2017-03-05 00:00:00,SHELTER,526788.0,,,
A592456,CAT,OO,WHITE,SHORTHAIR,DOMESTIC SH,2016-06-20 00:00:00,SHELTER,507377.0,L16-048473,LIC ALTERED,VET
A490294,DOG,OO,TRICOLOR,HOUND,BEAGLE,2013-04-29 00:00:00,SHELTER,404889.0,L15-020338,LIC MULTIPLE,MAIL
A577093,CAT,B,SLVR TABBY,LONGHAIR,DOMESTIC MH,2015-11-21 00:00:00,SHELTER,492042.0,L16-035623,LIC ALTERED,HLP WEB
A593550,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2016-07-02 00:00:00,SHELTER,508475.0,985112007086471,MICROCHIP RTO,HOME AGAIN
A590962,DOG,OO,WHITE,POINTER,POINTER,2016-05-26 00:00:00,SHELTER,505879.0,L16-048273,LIC ALTERED,VET
A615079,DOG,OO,BLACK,POODLE,POODLE MIN,2017-04-11 00:00:00,SHELTER,529824.0,,,
A573523,DOG,B,TAN,TOY,CHIHUAHUA SH,2008-07-03 00:00:00,SHELTER,488466.0,985121012110366,MICROCHIP ADO,HOME AGAIN
A587567,DOG,BR,TAN,MASTIFF,PIT BULL,2016-04-19 00:00:00,SHELTER,502524.0,L16-045804,LIC ALTERED,VET
A628605,CAT,OO,BUFF,SHORTHAIR,DOMESTIC SH,2017-10-19 00:00:00,LICENSE,543244.0,L17-014928,LIC ALTERED,VET
A579178,CAT,OO,UNKNOWN,SHORTHAIR,RUSSIAN BLUE,2015-12-19 00:00:00,WEB,494130.0,,,
A595378,DOG,BR,BROWN,TOY,DACHSHUND WH,2016-07-26 00:00:00,LOCKBOX,510279.0,RAB45792,RABIES CERT,VET
A590049,DOG,W,WHITE,SPANIEL,WELSH SPR SPAN,2016-05-11 00:00:00,LOCKBOX,504966.0,L16-056765,LIC 3YSR,HLP SCAN
A470522,DOG,BR,BR BRINDLE,TOY,SHIH TZU,2012-07-03 00:00:00,LICENSE,384854.0,L16-017295,LIC UNALTERED,MAIL
A627256,DOG,BR,BROWN,TOY,DACHSHUND,2017-09-29 00:00:00,LOCKBOX,541943.0,L17-010623,LIC ALTERED,HLP SCAN
A573617,DOG,B,GRAY,SETTER/RETRIEVE,LABRADOR RETR,2015-10-08 00:00:00,LOCKBOX,488560.0,L17-019077,LIC ALTERED,HLP WEB
A590608,DOG,BR,BROWN,SIGHTHOUND,ITAL GREYHOUND,2016-05-19 00:00:00,WEB,505522.0,,,
A578125,DOG,OO,UNKNOWN,,UNKNOWN,2015-12-10 00:00:00,LOCKBOX,493077.0,982000364408227,MICROCHIP,HLP IMPORT
A579307,DOG,BR,APRICOT,POODLE,POODLE TOY,2015-12-20 00:00:00,LOCKBOX,494259.0,L16-034090,LIC SR,HLP SCAN
A592921,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2016-06-23 00:00:00,SHELTER,507843.0,L17-020557,LIC 3YSR,HLP WEB
A595239,DOG,BR,BROWN,MASTIFF,PIT BULL,2016-07-22 00:00:00,SHELTER,510134.0,L16-030107,LIC ALTERED,COUNTER
A572497,DOG,BR,CREAM,TOY,SHIH TZU,2015-09-25 00:00:00,LOCKBOX,487438.0,49416A3A2E,MICROCHIP,HLP SCAN
A599941,DOG,W,WHITE,SHEPHERD,WELSH CORGI CAR,2016-09-12 00:00:00,SHELTER,514845.0,,,
A602609,DOG,OO,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-10-20 00:00:00,SHELTER,517512.0,L16-048098,LIC ALTERED,VET
A607191,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-12-27 00:00:00,SHELTER,522022.0,,,
A567730,CAT,OO,UNKNOWN,SHORTHAIR,MANX,2015-08-04 00:00:00,WEB,482669.0,,,
A591823,DOG,BR,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2016-06-07 00:00:00,LOCKBOX,506739.0,L16-028367,LIC ALTERED,HLP SCAN
A613480,CAT,OO,WHITE,SHORTHAIR,DOMESTIC SH,2017-03-23 00:00:00,SHELTER,528242.0,L17-036001,LIC 3Y,VET
A571606,CAT,BR,ORANGE,SHORTHAIR,DOMESTIC SH,2015-09-21 00:00:00,LOCKBOX,486549.0,L15-014993,LIC ALTERED,HLP SCAN
A613493,DOG,BR,BROWN,MASTIFF,AMER BULLDOG,2017-03-23 00:00:00,SHELTER,528255.0,985113001006399,MICROCHIP ADO,HOME AGAIN
