animal_id,animal_type,breed_group,primary_breed,tag_no,tag_type,tag_subtype,price,tag_date,tag_exp,tag_stat
A566698,DOG,SETTER/RETRIEVE,LABRADOR RETR,U15-44560,RAB VAC CERT.,VET,0.0,2015-07-28 00:00:00,2018-06-10 00:00:00,CURRENT
A560435,DOG,TOY,SHIH TZU,L16-003644,LIC SR,MAIL,5.0,2016-04-19 00:00:00,2017-04-12 00:00:00,RENEWED
A476096,DOG,SPITZ,SIBERIAN HUSKY,D13-004312,LIC ALTERED,VET,9.0,2012-09-14 00:00:00,2013-01-01 00:00:00,RENEWED
A605974,DOG,TERRIER,JACK RUSS TER,985112008499090,MICROCHIP ADO,ADOPT,25.0,2017-02-24 00:00:00,2018-02-24 00:00:00,CURRENT
A551873,DOG,POODLE,POODLE MIN,R15-1151,RAB VAC CERT.,RESQ,0.0,2015-02-04 00:00:00,2016-02-02 00:00:00,CURRENT
A584769,DOG,TERRIER,WELSH TERRIER,RAB-45414,RAB VAC CERT.,VET,0.0,2016-03-09 00:00:00,2017-02-01 00:00:00,CURRENT
A599537,DOG,TOY,DACHSHUND,L17-007441,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-08-03 00:00:00,CURRENT
A609150,CAT,LONGHAIR,DOMESTIC LH,985113000787799,MICROCHIP ADO,ADOPT,25.0,2017-02-07 00:00:00,2018-02-07 00:00:00,CURRENT
A512990,DOG,HOUND,BEAGLE,985112003066874,MICROCHIP ADO,HOME AGAIN,25.0,2013-12-27 00:00:00,2014-12-27 00:00:00,CURRENT
A632839,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A591369,CAT,SHORTHAIR,DOMESTIC SH,L16-008112,LIC ALTERED,ADOPT,10.0,2016-07-13 00:00:00,2017-07-09 00:00:00,CURRENT
A606097,DOG,SETTER/RETRIEVE,GORDON SETTER,985113001005831,MICROCHIP RTO,HOME AGAIN,25.0,2018-02-05 00:00:00,2019-02-05 00:00:00,CURRENT
A614772,DOG,SPITZ,AKITA,U17-009165,RABIES CERT,HLP SCAN,,2017-04-08 00:00:00,2018-02-24 00:00:00,CURRENT
A174246,DOG,SPANIEL,COCKER SPAN,D08-052745,LIC ALTERED,,9.0,2007-05-25 00:00:00,2008-05-14 00:00:00,RENEWED
A562789,DOG,TOY,CHIHUAHUA SH,,,,,,,
A559827,CAT,LONGHAIR,DOMESTIC MH,U15-002453,RABIES CERT,HLP IMPORT,,2015-05-07 00:00:00,2016-04-10 00:00:00,CURRENT
A587510,DOG,COLLIE,AUST SHEPHERD,L16-038327,LIC ALTERED,HLP WEB,10.5,2016-04-16 00:00:00,2017-03-26 00:00:00,RENEWED
A549374,DOG,TERRIER,SCHNAUZER MIN,L16-017844,LIC ALTERED,HLP SCAN,10.0,2017-02-16 00:00:00,2017-12-29 00:00:00,RENEWED
A632221,DOG,HOUND,BEAGLE,L17-048037,LIC ALTERED,VET,10.0,2017-12-12 00:00:00,2018-10-26 00:00:00,CURRENT
A602119,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A602053,DOG,COLLIE,AUST SHEPHERD,L17-017327,LIC ALTERED,HLP WEB,10.5,2017-04-05 00:00:00,2018-04-04 00:00:00,CURRENT
A572094,DOG,TOY,SHIH TZU,U15-004368,RABIES CERT,HLP IMPORT,,2015-09-24 00:00:00,2018-06-29 00:00:00,CURRENT
A614353,DOG,POODLE,COTON DE TULEAR,L17-017200,LIC ALTERED,HLP WEB,10.5,2017-04-01 00:00:00,2018-04-01 00:00:00,CURRENT
A582719,DOG,POODLE,POODLE TOY,L16-035903,LIC ALTERED,HLP WEB,10.5,2016-02-04 00:00:00,2016-10-22 00:00:00,RENEWED
A603475,DOG,TOY,SHIH TZU,RAB9355899,RABIES CERT,VET,0.0,2016-11-02 00:00:00,2016-08-28 00:00:00,CURRENT
A565081,CAT,LONGHAIR,DOMESTIC MH,985112006320691,MICROCHIP ADO,HOME AGAIN,25.0,2015-10-07 00:00:00,2016-10-07 00:00:00,CURRENT
A575870,CAT,LONGHAIR,DOMESTIC MH,,,,,,,
A549402,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-020472,LIC ALTERED,HLP SCAN,10.0,2017-03-05 00:00:00,2017-12-13 00:00:00,RENEWED
A495903,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-032464,LIC ALTERED,VET,9.0,2015-07-07 00:00:00,2016-05-14 00:00:00,CURRENT
A569004,DOG,TOY,CHIHUAHUA SH,L15-023750,LIC ALTERED,ADOPT,9.0,2015-09-13 00:00:00,2016-08-31 00:00:00,MOVED JEFF
A593816,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-008969,LIC ALTERED,COUNTER,10.0,2016-07-06 00:00:00,2017-03-10 00:00:00,RENEWED
A585901,DOG,MIX,MIX,985112005469097,MICROCHIP,HLP SCAN,0.0,2016-03-22 00:00:00,,CURRENT
A602004,DOG,MASTIFF,PIT BULL,L16-006347,LIC ALTERED,ADOPT,10.0,2016-11-25 00:00:00,2017-11-21 00:00:00,CURRENT
A563320,DOG,COLLIE,BORDER COLLIE,L16-011128,LIC ALTERED,MAIL,10.0,2016-05-19 00:00:00,2017-05-14 00:00:00,RENEWED
A577520,DOG,TOY,SHIH TZU,L15-019190,LIC ALTERED,VET,9.0,2015-12-03 00:00:00,2016-10-20 00:00:00,CURRENT
A570116,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-024791,LIC ALTERED,VET,10.0,2016-12-21 00:00:00,2017-10-22 00:00:00,CURRENT
A565271,DOG,MASTIFF,PIT BULL,L15-010015,LIC ALTERED,VET,9.0,2015-07-08 00:00:00,2016-05-26 00:00:00,RENEWED
A530421,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112003975408,MICROCHIP RTO,HOME AGAIN,25.0,2015-08-26 00:00:00,2016-08-26 00:00:00,CURRENT
A612218,DOG,MIX,MIX,L17-038505,LIC SR,HLP SCAN,5.0,2017-03-05 00:00:00,2018-01-04 00:00:00,CURRENT
A632638,DOG,TOY,YORKSHIRE TERR,L17-000479,LIC 3Y,HLP SCAN,27.0,2017-12-18 00:00:00,2020-09-15 00:00:00,CURRENT
A598546,DOG,HOUND,BEAGLE,L17-011631,LIC ALTERED,HLP SCAN,10.0,2017-09-27 00:00:00,2018-04-26 00:00:00,CURRENT
A581574,DOG,HOUND,BEAGLE,L16-035628,LIC ALTERED,HLP WEB,9.5,2016-01-24 00:00:00,2016-07-30 00:00:00,CURRENT
A564143,DOG,POINTER,DOBERMAN PINSCH,L15-044756,LIC ALTERED,HLP SCAN,9.0,2015-06-22 00:00:00,2016-03-02 00:00:00,RENEWED
A625688,DOG,MASTIFF,PIT BULL,L17-021526,LIC UNALTERED,COUNTER,60.0,2017-09-23 00:00:00,2018-09-23 00:00:00,CURRENT
A591412,DOG,SHEPHERD,GERM SHEPHERD,L17-010381,LIC ALTERED,HLP SCAN,10.0,2017-08-04 00:00:00,2018-03-28 00:00:00,CURRENT
A617797,DOG,SPANIEL,BOYKIN SPAN,L17-018545,LIC ALTERED,HLP WEB,10.5,2017-05-22 00:00:00,2018-04-27 00:00:00,CURRENT
A611723,DOG,HOUND,BEAGLE,L16-010353,LIC ALTERED,VET,10.0,2017-03-01 00:00:00,2017-11-21 00:00:00,CURRENT
A563519,CAT,SHORTHAIR,DOMESTIC SH,L14-007902,LIC ALTERED,VET,9.0,2015-06-19 00:00:00,2015-12-17 00:00:00,CURRENT
A565406,DOG,TERRIER,JACK RUSS TER,L15-038655,LIC 3Y,MAIL,24.0,2015-07-09 00:00:00,2018-06-27 00:00:00,CURRENT
A574415,DOG,HOUND,HOUND,L15-021325,LIC 3YSR,HLP SCAN,12.5,2015-10-14 00:00:00,2018-06-10 00:00:00,CURRENT
A554239,CAT,SHORTHAIR,DOMESTIC SH,L15-042132,LIC ALTERED,HLP SCAN,9.5,2015-02-23 00:00:00,2016-01-26 00:00:00,RENEWED
A590731,DOG,MASTIFF,PIT BULL,L17-019366,LIC 3Y,HLP WEB,27.5,2017-06-23 00:00:00,2020-05-30 00:00:00,CURRENT
A589160,DOG,TOY,SHIH TZU,,,,,,,
A589533,DOG,MASTIFF,ROTTWEILER,U16-007944,RABIES CERT,HLP SCAN,,2016-05-10 00:00:00,2017-02-23 00:00:00,RENEWED
A182241,DOG,POINTER,DALMATIAN,D14-001523,LIC ALTERED,VET,9.0,2013-01-07 00:00:00,2014-01-07 00:00:00,RENEWED
A562366,DOG,TOY,PUG,RAB8939669,RABIES CERT,VET,0.0,2016-08-03 00:00:00,2019-05-21 00:00:00,CURRENT
A584983,DOG,TOY,YORKSHIRE TERR,985112007039009,MICROCHIP,HLP IMPORT,0.0,2016-03-09 00:00:00,,CURRENT
A003729,DOG,TERRIER,BORDER TERRIER,3YL15-053427,LIC 3Y,COUNTER,27.0,2016-03-02 00:00:00,2018-04-10 00:00:00,CURRENT
A523249,DOG,TOY,SHIH TZU,982000357822261,MICROCHIP,PET WATCH,0.0,2015-01-25 00:00:00,2016-01-25 00:00:00,CURRENT
A595922,DOG,,,L16-055625,LIC ALTERED,HLP SCAN,10.0,2016-07-30 00:00:00,2017-06-11 00:00:00,CURRENT
A602258,CAT,SHORTHAIR,BENGAL,L16-019304,LIC ALTERED,HLP SCAN,10.0,2016-10-13 00:00:00,2017-09-15 00:00:00,RENEWED
A620983,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-019547,LIC ALTERED,HLP WEB,10.5,2017-06-30 00:00:00,2018-06-05 00:00:00,CURRENT
A479644,DOG,TOY,POMERANIAN,D13-059001,LIC SR,COUNTER,4.5,2012-11-08 00:00:00,2013-03-19 00:00:00,RENEWED
A604097,DOG,SETTER/RETRIEVE,LABRADOR RETR,982000407317188,MICROCHIP,HLP SCAN,0.0,2016-11-08 00:00:00,,CURRENT
A593513,DOG,SPITZ,SIBERIAN HUSKY,L16-027108,LIC UNALTERED,COUNTER,60.0,2016-10-26 00:00:00,2017-10-26 00:00:00,CURRENT
A608381,DOG,TOY,SHIH TZU,,,,,,,
A555510,DOG,TOY,SHIH TZU,L15-032531,LIC ALTERED,HLP IMPORT,9.5,2015-03-06 00:00:00,2016-02-14 00:00:00,CURRENT
A603449,CAT,SHORTHAIR,DOMESTIC SH,RAB8724695,RABIES CERT,VET,0.0,2016-11-02 00:00:00,2016-08-05 00:00:00,RENEWED
A605427,CAT,SHORTHAIR,DOMESTIC SH,RAB9584917,RABIES CERT,VET,0.0,2016-11-23 00:00:00,2016-10-03 00:00:00,CURRENT
A416983,DOG,MASTIFF,ROTTWEILER,L16-001851,LIC ALTERED,HLP SCAN,10.0,2016-08-28 00:00:00,2017-07-21 00:00:00,CURRENT
A559768,DOG,HOUND,BASSET HOUND,RAB0376469,RABIES CERT,VET,0.0,2017-05-26 00:00:00,2017-04-13 00:00:00,CURRENT
A578252,DOG,,UNKNOWN,L15-020537,LIC 3Y,HLP IMPORT,24.5,2015-12-10 00:00:00,2018-07-25 00:00:00,CURRENT
A595154,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-045866,LIC ALTERED,VET,10.0,2016-07-21 00:00:00,2017-04-09 00:00:00,CURRENT
A630702,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A620122,DOG,MASTIFF,PIT BULL,985113001062032,MICROCHIP RTO,HOME AGAIN,25.0,2017-06-28 00:00:00,2017-06-28 00:00:00,CURRENT
A584660,CAT,LONGHAIR,DOMESTIC MH,L16-055137,LIC ALTERED,HLP SCAN,10.0,2016-03-07 00:00:00,2017-02-09 00:00:00,CURRENT
A588113,DOG,COLLIE,AUST SHEPHERD,L17-034038,LIC ALTERED,HLP SCAN,10.0,2017-05-01 00:00:00,2018-03-23 00:00:00,CURRENT
A612090,CAT,SHORTHAIR,DOMESTIC SH,L17-013348,LIC ALTERED,ADOPT,10.0,2017-03-17 00:00:00,2018-03-10 00:00:00,CURRENT
A564375,DOG,TOY,SHIH TZU,RAB104476,RAB VAC CERT.,VET,0.0,2015-06-24 00:00:00,2016-04-10 00:00:00,CURRENT
A630830,CAT,SHORTHAIR,DOMESTIC SH,985113001313262,MICROCHIP ADO,HOME AGAIN,25.0,2017-12-03 00:00:00,2018-12-03 00:00:00,CURRENT
A551742,DOG,HOUND,BEAGLE,L14-050801,LIC ALTERED,HLP SCAN,9.5,2015-01-28 00:00:00,2015-12-29 00:00:00,CURRENT
A589109,CAT,SHORTHAIR,DOMESTIC SH,L16-008638,LIC ALTERED,COUNTER,10.0,2016-08-31 00:00:00,2017-08-24 00:00:00,CURRENT
A601145,DOG,SHEPHERD,WELSH CORGI CAR,L16-020181,LIC ALTERED,COUNTER,10.0,2016-10-24 00:00:00,2017-10-19 00:00:00,CURRENT
A585601,CAT,SHORTHAIR,DOMESTIC SH,L16-049411,LIC ALTERED,ADOPT,10.0,2016-04-15 00:00:00,2017-03-21 00:00:00,MOVED JEFF
A594479,DOG,HOUND,BEAGLE,L16-012055,LIC ALTERED,HLP SCAN,10.0,2016-07-11 00:00:00,2017-03-05 00:00:00,RENEWED
A619694,DOG,SHEPHERD,GERM SHEPHERD,L17-025976,LIC ALTERED,ADOPT,10.0,2017-06-16 00:00:00,2018-06-15 00:00:00,CURRENT
A604933,CAT,LONGHAIR,DOMESTIC LH,L17-013363,LIC ALTERED,ADOPT,10.0,2017-02-21 00:00:00,2018-02-08 00:00:00,CURRENT
A423829,DOG,POINTER,POINTER,3Y16-05003,LIC 3Y,COUNTER,24.0,2013-05-11 00:00:00,2016-05-11 00:00:00,RENEWED
A566872,DOG,TOY,CHIHUAHUA SH,L15-021113,LIC 3Y,HLP SCAN,24.0,2015-07-28 00:00:00,2018-05-18 00:00:00,CURRENT
A608955,CAT,SHORTHAIR,DOMESTIC SH,L16-013097,LIC ALTERED,VET,10.0,2017-01-26 00:00:00,2017-10-29 00:00:00,CURRENT
A339106,DOG,TOY,SHIH TZU,L15-037797,LIC ALTERED,HLP SCAN,9.0,2016-02-22 00:00:00,2016-12-17 00:00:00,RENEWED
A561865,CAT,SHORTHAIR,DOMESTIC SH,L15-059832,LIC SR,VET,4.5,2015-05-30 00:00:00,2016-03-02 00:00:00,CURRENT
A449479,DOG,HOUND,BEAGLE,D12-028397,LIC ALTERED,ADOPT,9.0,2012-03-11 00:00:00,2012-12-25 00:00:00,RENEWED
A616065,CAT,SHORTHAIR,DOMESTIC SH,L17-041347,LIC ALTERED,VET,10.0,2017-04-26 00:00:00,2018-02-13 00:00:00,CURRENT
A566220,DOG,HOUND,BEAGLE,,,,,,,
A534039,DOG,MASTIFF,ROTTWEILER,L14-008132,LIC UNALTERED,COUNTER,50.0,2014-08-11 00:00:00,2015-04-07 00:00:00,RENEWED
A565244,DOG,HOUND,BEAGLE,,,,,,,
A578441,CAT,,UNKNOWN,L15-020792,LIC ALTERED,HLP IMPORT,9.5,2015-12-10 00:00:00,2016-10-22 00:00:00,CURRENT
A622462,CAT,SHORTHAIR,DOMESTIC SH,L17-041288,LIC ALTERED,VET,10.0,2017-07-27 00:00:00,2018-05-15 00:00:00,CURRENT
A632432,DOG,SHEPHERD,GERM SHEPHERD,985113001527684,MICROCHIP ADO,HOME AGAIN,25.0,2017-12-28 00:00:00,2018-12-28 00:00:00,CURRENT
A619177,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-008335,LIC ALTERED,COUNTER,10.0,2017-06-02 00:00:00,2018-05-27 00:00:00,CURRENT
A591406,CAT,SHORTHAIR,DOMESTIC SH,L16-005264,LIC ALTERED,HLP SCAN,10.0,2016-06-01 00:00:00,2017-03-17 00:00:00,RENEWED
A472624,DOG,TOY,LHASA APSO,985170001403682,MICROCHIP ADO,HOME AGAIN,25.0,2015-01-02 00:00:00,2016-01-02 00:00:00,CURRENT
A618255,DOG,MASTIFF,PIT BULL,,,,,,,
A603825,DOG,MASTIFF,MASTIFF,L17-044303,LIC ALTERED,ADOPT,10.0,2017-02-25 00:00:00,2017-11-14 00:00:00,CURRENT
A460601,CAT,SHORTHAIR,DOMESTIC SH,L14-040135,LIC ALTERED,VET,9.0,2014-12-17 00:00:00,2015-11-14 00:00:00,RENEWED
A314657,DOG,POODLE,POODLE STND,D09-015999,LIC UNALTERED,,35.0,2008-04-04 00:00:00,2009-03-24 00:00:00,RENEWED
A609781,DOG,HOUND,BEAGLE,L15-039150,LIC ALTERED,VET,9.0,2017-02-08 00:00:00,2016-12-17 00:00:00,CURRENT
A609668,DOG,SHEPHERD,WELSH CORGI PEM,643095300136382,MICROCHIP,HLP WEB,0.0,2017-02-06 00:00:00,,CURRENT
A581026,DOG,SPITZ,ALASKAN HUSKY,R16-1517,RAB VAC CERT.,RESQ,0.0,2016-01-27 00:00:00,2017-01-21 00:00:00,CURRENT
A626152,DOG,TOY,PUG,L17-014261,LIC 3Y,VET,27.0,2017-09-27 00:00:00,2020-06-08 00:00:00,CURRENT
A552048,DOG,TOY,POMERANIAN,L15-011017,LIC 3Y,HLP SCAN,24.0,2015-06-22 00:00:00,2018-05-01 00:00:00,CURRENT
A625872,DOG,SHEPHERD,GERM SHEPHERD,985113001275964,MICROCHIP ADO,HOME AGAIN,25.0,2017-11-04 00:00:00,2018-11-04 00:00:00,CURRENT
A594116,CAT,SHORTHAIR,DOMESTIC SH,L17-028653,LIC ALTERED,ADOPT,10.0,2017-07-10 00:00:00,2018-07-03 00:00:00,CURRENT
A003044,DOG,SPITZ,CHOW CHOW,D12-011077,LIC ALTERED,VET,9.0,2012-04-04 00:00:00,2012-04-09 00:00:00,RENEWED
A617071,CAT,SHORTHAIR,DOMESTIC SH,L16-013291,LIC ALTERED,VET,10.0,2017-05-11 00:00:00,2017-12-28 00:00:00,CURRENT
A297501,DOG,COLLIE,COLLIE ROUGH,D13-028616,LIC UNALTERED,MAIL,50.0,2012-05-07 00:00:00,2013-03-21 00:00:00,RENEWED
A014412,DOG,HOUND,BEAGLE,D01-003437,LIC ALTERED,,5.0,2000-03-23 00:00:00,2001-03-10 00:00:00,EXPIRED
A575752,DOG,MASTIFF,PIT BULL,,,,,,,
A467834,DOG,TERRIER,JACK RUSS TER,D14-014047,LIC ALTERED,VET,9.0,2013-10-08 00:00:00,2014-01-31 00:00:00,RENEWED
A616911,DOG,TOY,DACHSHUND,L17-030782,LIC ALTERED,VET,10.0,2017-05-10 00:00:00,2018-03-31 00:00:00,CURRENT
A572230,DOG,SETTER/RETRIEVE,GOLDEN RETR,U15-004578,RABIES CERT,HLP IMPORT,,2015-09-24 00:00:00,2016-07-19 00:00:00,RENEWED
