COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE
South Penn Oil Co.,Cattaraugus,Carrollton,31009100000000,Allegany State Park 135,UN,GD,-78.63425,42.062909999999995
Unknown,Allegany,Bolivar,31003700000000,DF 26,UN,NL,-78.12066,42.037651000000004
Unknown,Cattaraugus,Allegany,31009700000000,KC 36,UM,NL,-78.48541,42.023895
Unknown,Allegany,Alma,31003600000000,106 Road 596-6,UL,OD,-77.98078000000001,42.036215999999996
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Eo-13,UN,OD,-78.56603,42.01211
Ontario Gas,Ontario,West Bloomfield,31069000000000,Morrow,UM,GD,-77.50793,42.86186
"Chris Glade Oil & Gas, LLC",Schuyler,Reading,31097200000000,Schiavone 2,UL,GW,-76.90836999999999,42.439082
Unknown,Cattaraugus,Allegany,31009700000000,KC 16,UM,NL,-78.48302,42.022411
Unknown,Allegany,Wirt,31003700000000,Crockett D 80,UN,NL,-78.17625,42.086211999999996
NYS Natural Gas Corp.,Ontario,Phelps,31069000000000,Cleveland 2,UM,DH,-76.96831,42.92372
Unknown,Allegany,Bolivar,31003700000000,Dunn P 52,UM,NL,-78.15439,42.057617
Unknown,Cattaraugus,Allegany,31009700000000,KC 560,UN,NL,-78.52543,42.004211
Unknown,Allegany,Genesee,31003700000000,PPP 29,UN,NL,-78.21604,42.080425
Pennzoil Products Co.,Allegany,Bolivar,31003700000000,Ballard 129,UL,OD,-78.18422,42.08413
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Kirsch Spencer Still 0,UN,GD,-76.04403,43.63601
Unknown,Cattaraugus,Allegany,31009700000000,KC 751,UN,NL,-78.53229,42.008957
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 043,UL,IW,-78.05914,42.07578
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Keenan 125,UL,IW,-77.69704,42.08954
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U35,UL,OD,-78.49517,42.0248
Unknown,Allegany,Bolivar,31003700000000,PFG 72,UM,NL,-78.13438000000001,42.074184
"Tjhung, Frank T.",Allegany,Wellsville,31003700000000,GPS 1167,UL,OD,-77.85162,42.1059
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Frasier 2,UN,GD,-76.10647,43.623197999999995
Unknown,Allegany,Alma,31003700000000,Balcerak G 24,UM,NL,-78.06329000000001,42.059653999999995
Unknown,Cattaraugus,Allegany,31009700000000,KC 413,UN,NL,-78.52055,42.014748
Unknown,Allegany,Bolivar,31003700000000,Dunn P 133,UM,NL,-78.15809,42.061756
Unknown,Allegany,Bolivar,31003700000000,Root K 4,UN,NL,-78.07441,42.059631
Reservation Gas,Chautauqua,Hanover,31013000000000,Libby C M 1,UM,ST,-79.06713,42.44065
Wood Oil Co.,Cattaraugus,Olean,31009600000000,Weston U-06,UL,NL,-78.42076999999999,42.008639
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 18,UM,OD,-77.71025999999999,42.10011
Watkins Salt Co.,Schuyler,Dix,31097000000000,Wentz 1,UM,BR,-76.90815,42.31763
Unknown,Allegany,Alma,31003700000000,Root F 50,UM,NL,-78.0547,42.064163
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex 11,UL,NL,-77.69901999999999,42.0937
Unknown,Allegany,Bolivar,31003700000000,Root K 23,UM,NL,-78.07588,42.060390000000005
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 132,UN,NL,-78.14706,42.06921
"Republic Light, Heat & Power",Chautauqua,Sheridan,31013000000000,Morrison Milo E,UM,GD,-79.22676,42.47696
"Republic Light, Heat & Power",Ontario,East Bloomfield,31069000000000,Mosher G H Rubensten 1,UM,GD,-77.41825,42.8666
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Hamilton 123,UL,OD,-77.70161999999999,42.08974
Unknown,Allegany,Alma,31003700000000,Root F 80,UN,NL,-78.05606999999999,42.06245
Meridian Gas Co.,Onondaga,Van Buren,31067000000000,Leopold 3,UM,GD,-76.32998,43.14808
Unknown,Cattaraugus,Allegany,31009700000000,KC 62,UN,NL,-78.48855,42.02433
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Colin Blue,UM,NL,-76.17141,43.564609999999995
"Lovell, Tower et al",Oswego,Scriba,31075000000000,Beckwith Martin 1,UN,DW,-76.46499,43.434020000000004
Unknown,Allegany,Alma,31003700000000,Root F 164,UL,NL,-78.05959,42.06408
Merchant,Chautauqua,Chautauqua,31013000000000,Waugaman L A 1,UN,GD,-79.4412,42.23315
Unknown,Allegany,Bolivar,31003700000000,PG 25,UM,NL,-78.07635,42.061512
"Linn, Conrad W. Jr.",Cattaraugus,Portville,31009700000000,Linn 4,UL,OD,-78.3813,42.030215000000005
Unknown,Allegany,Genesee,31003700000000,PPP 10,UN,NL,-78.21429,42.082993
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U25,UL,OD,-78.50101,42.02642
Unknown,Allegany,Alma,31003700000000,Root F 173,UM,NL,-78.05986,42.063114
"Chris Glade Oil & Gas, LLC",Schuyler,Reading,31097200000000,Dixon 1,UL,GW,-76.95411999999999,42.432829999999996
Unknown,Cattaraugus,Allegany,31009700000000,KC 178,UN,NL,-78.50131,42.013081
Unknown,Cattaraugus,Allegany,31009700000000,KC 951,UN,NL,-78.54433,42.008549
Unknown,Allegany,Granger,31003000000000,Short Tract Field 2,UM,OD,-78.03497,42.43914
Stanton et al,Yates,Starkey,31123000000000,Andrus 1,UM,DW,-76.98228,42.53224
Unknown,Allegany,Wirt,31003700000000,Schamberger J 11,UM,NL,-78.18467,42.090816
Unknown,Allegany,Bolivar,31003700000000,OR 32,UL,NL,-78.09265,42.066139
Unknown,Cattaraugus,Allegany,31009700000000,KC 843,UM,NL,-78.53687,42.000938
Unknown,Allegany,Wirt,31003700000000,Webb E 16,UM,NL,-78.14681999999999,42.097609999999996
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 9A,UL,IW,-78.18162,42.07314
NYS Natural Gas Corp.,Tompkins,Groton,31109000000000,Graham Henry 1,UN,DW,-76.32259,42.5749
Unknown,Cattaraugus,Allegany,31009700000000,KC 982,UN,NL,-78.54751,42.00135
Unknown,Allegany,Wirt,31003700000000,Schamberger J 44,UM,NL,-78.18734,42.088203
Unknown,Allegany,Wirt,31003700000000,Jakima S 18,UN,NL,-78.14323,42.09251
Unknown,Steuben,Urbana,31101000000000,Milo Smith,UM,DW,,
Unknown,Erie,Tonawanda,31029000000000,None Specified,UN,GD,-78.8417,42.98961
Unknown,Allegany,Bolivar,31003600000000,Phillips Farm 10,UL,OD,-78.11458,42.08435
Unknown,Allegany,Alma,31003700000000,Root F 25,UL,NL,-78.05232,42.06205
Unknown,Steuben,Greenwood,31101600000000,"Mills, S. U1",UL,OD,-77.73003,42.14833
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Young 010,UL,OD,-77.71205,42.09247
Unknown,Allegany,Bolivar,31003600000000,Cameron 46,UL,IW,-78.11493,42.085172
Unknown,Cattaraugus,Allegany,31009700000000,KC 893,UN,NL,-78.54034,42.004822
Pennzoil Products Co.,Allegany,Bolivar,31003700000000,Ballard 85,UL,IW,-78.18709,42.0832
Unknown,Allegany,Bolivar,31003700000000,Szathmary D 29,UN,NL,-78.07579,42.0746
Unknown,Cattaraugus,Allegany,31009700000000,KC 578,UM,NL,-78.52626,42.01012
Unknown,Cattaraugus,Allegany,31009700000000,KC 640,UN,NL,-78.52832,42.004715000000004
"BDH Oil, Inc.",Cattaraugus,Allegany,31009600000000,Nichols Run aw4,UN,IW,-78.56522,42.01482
Unknown,Cattaraugus,Allegany,31009700000000,KC 540,UM,NL,-78.52499,42.013477
Unknown,Allegany,Wirt,31003700000000,Crockett D 56,UM,NL,-78.17494,42.09024
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ew-1,UN,OD,-78.56854,42.01822
Unknown,Broome,Barker,31007000000000,Roger 1,UN,DW,-75.877,42.29185
Belmont Quadrangle Drilling,Steuben,Jasper,31101000000000,Shaul,UM,DW,-77.47136,42.14287
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Go-11,UN,OD,-78.56945999999999,42.01886
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Mitchell 0,UL,GD,-76.15253,43.56134
Unknown,Cattaraugus,Allegany,31009700000000,KC 919,UN,NL,-78.54212,42.008331
Unknown,Allegany,Bolivar,31003600000000,Phillips Farm 62,UL,OD,-78.11310999999999,42.081136
Unknown,Schuyler,Tyrone,31097600000000,Clark Price Rd 1,UL,NL,-77.00310999999999,42.46782
Miller Oil Co.,Cattaraugus,Allegany,31009600000000,Kinley KU9,UL,OD,-78.50177,42.0056
New York Natural Gas Co.,Ontario,Hopewell,31069000000000,Bill Clarence 1,UM,DW,-77.19625,42.868829999999996
Unknown,Allegany,Bolivar,31003700000000,Dunn P 8,UN,NL,-78.15196999999999,42.056540999999996
Unknown,Allegany,Bolivar,31003700000000,OR 1,UL,NL,-78.08873,42.062998
Meridian Gas Co.,Onondaga,Van Buren,31067000000000,Johnson,UM,GD,-76.34312,43.14781
Unknown,Allegany,Bolivar,31003700000000,PFG 8,UN,NL,-78.12904,42.073597
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Keenan 145,UL,OD,-77.69895,42.088
Unknown,Oswego,Richland,31075000000000,Lane 2,UN,GD,-76.1181,43.56543
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex 235,UL,NL,-77.69949,42.09251
Unknown,Allegany,Wirt,31003700000000,Webb E 6,UM,NL,-78.14571,42.098415
P & G Oil Co.,Allegany,Willing,31003600000000,Minges U7,UL,NL,-77.89901,42.08171
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Keenan 9,UL,OD,-77.69515,42.088440000000006
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 29,UN,NL,-78.1489,42.072906
"Republic Light, Heat & Power",Chautauqua,Sheridan,31013000000000,Ursitti Lorenze,UN,GD,-79.23026999999999,42.50886
"Dorr, Martin et al",Steuben,Rathbone,31101000000000,Dorr 2,UM,GD,-77.34042,42.14835
Unknown,Allegany,Alma,31003700000000,Root F 166,UM,NL,-78.05951999999999,42.063412
Ontario Gas,Ontario,Bristol,31069000000000,Symonds 0,UM,GD,-77.41358000000001,42.83668
Unknown,Oswego,Sandy Creek,31075600000000,Nellis U1,UL,GD,-76.04715999999999,43.66055
Unknown,Erie,Alden,31029000000000,Bartsch,UN,GD,-78.54941,42.94726
"Rose, Philip M.",Cattaraugus,Olean,31009100000000,Willrock W-6,UL,OD,-78.44611,42.020045
Unknown,Cattaraugus,Allegany,31009700000000,KC 339,UN,NL,-78.51715,42.021374
"Haught, Ralph",Allegany,Independence,31003700000000,Haught/Ford 1109,UL,IW,-77.83954,42.095490000000005
Unknown,Allegany,Clarksville,31003600000000,Smith 007,UL,OD,-78.22088000000001,42.10816
"Dearth, G. et al",Seneca,Junius,31099000000000,Ridley 1,UM,GD,-76.92514,42.94328
Unknown,Cattaraugus,Allegany,31009600000000,Carey U03,UL,OD,-78.49889,42.07639
"Dougherty, F.L.",Chautauqua,Sheridan,31013000000000,St Columbans Prep Sem 1,UM,GD,-79.22765,42.53499
Unknown,Allegany,Bolivar,31003700000000,PYR 135,UM,NL,-78.18037,42.088440000000006
Moose Oil Co.,Allegany,Bolivar,31003600000000,Polly Lot 19 6,UM,OD,-78.10761,42.025040000000004
Unknown,Cattaraugus,Allegany,31009700000000,KC 2,UM,NL,-78.47912,42.021343
Unknown,Allegany,Wirt,31003700000000,Schamberger J 10,UL,NL,-78.18443,42.09016
Weaver Exploration,Orleans,Yates,31073000000000,Foss Harold 1,UM,DW,-78.37850999999999,43.34913
Unknown,Allegany,Bolivar,31003700000000,PFG 45,UM,NL,-78.1325,42.070816
"Republic Light, Heat & Power",Genesee,Pembroke,31037000000000,Weiler,UM,DW,-78.38817,42.97098
Unknown,Cattaraugus,Allegany,31009700000000,KC 483,UM,NL,-78.5229,42.001090999999995
Belmont Quadrangle Drilling,Chemung,Elmira,31015000000000,Gregg 1,UM,DH,-76.78381,42.09881
Unknown,Allegany,Bolivar,31003600000000,Phillips Farm 3,UL,OD,-78.11443,42.082042
France Brook,Cattaraugus,Red House,31009100000000,Allegany State Park 120,UN,NL,-78.74181999999999,42.04613
Ontario Gas,Ontario,West Bloomfield,31069000000000,Worthington 1,UM,GD,,
Appalachian Development,Steuben,Bath,31101000000000,Sutry 1,UM,DW,-77.17284000000001,42.30514
"Cross, Merton M.",Cattaraugus,Perrysburg,31009000000000,Cross M 1,UN,GD,-78.98855,42.51959
Unknown,Cattaraugus,Allegany,31009700000000,KC 119,UN,NL,-78.49342,42.015007000000004
Newfield Gas & Oil,Livingston,North Dansville,31051000000000,Kridler 2,UM,GD,-77.71618000000001,42.56365
Kendall Refining Co.,Cattaraugus,Allegany,31009100000000,Nichols Run 3,UM,OD,-78.55566999999999,42.015988
Unknown,Erie,Wales,31029100000000,Foss (IGC) 1471,UM,GD,-78.52212,42.75625
Finance Oil & Gas,Erie,Collins,31029100000000,Lyman Smith R-62 (I-1664),UN,GD,-78.96885,42.551318
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Austin 220,UL,NL,-77.70065,42.09223
"Kayak Gas & Oil Co., Inc.",Erie,Evans,31029100000000,Virginia,UL,GD,-79.04199,42.656000000000006
Unknown,Allegany,Wirt,31003700000000,Crockett D 22,UN,NL,-78.17171,42.089088000000004
Unknown,Cattaraugus,Carrollton,31009100000000,Allegany State Park 156,UN,GD,-78.6442,42.0594
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 116,UL,OD,-77.96843,42.033094
Unknown,Cattaraugus,Allegany,31009700000000,KC 64,UN,NL,-78.48865,42.021167999999996
Alden Batavia Natural Gas Co.,Erie,Alden,31029000000000,Walters & Gondek,UM,GD,-78.54941,42.90848
Unknown,Cattaraugus,Allegany,31009700000000,KC 454,UM,NL,-78.52208,42.002228
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley O-27,UL,OD,-77.70515999999999,42.0971
Case Oil Corp.,Allegany,Bolivar,31003600000000,Homestead 1320,UL,OD,-78.09680999999999,42.06929
Unknown,Chautauqua,Sheridan,31013700000000,Metzger 1,UN,GD,-79.27799,42.51065
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ho-22,UL,OD,-78.57634,42.01445
Test Oil Co.,Cattaraugus,Red House,31009100000000,Allegany State Park 70,UN,OD,-78.72357,42.03375
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U19,UL,OD,-78.49853,42.02695
Unknown,Allegany,Bolivar,31003700000000,OR 30,UM,NL,-78.09246999999999,42.067859999999996
Unknown,Cattaraugus,Allegany,31009700000000,KC 524,UM,NL,-78.52444,42.000427
Meridian Gas Co.,Onondaga,Lysander,31067000000000,Binnings J 3,UM,GD,-76.3178,43.16742
Unknown,Livingston,Nunda,31051000000000,Nunda Well,UM,BR,-77.94091999999999,42.57956
NY Gas & Elec.,Erie,Lancaster,31029000000000,Blair Chris 1,UM,GD,-78.60551,42.91838
Unknown,Allegany,Bolivar,31003700000000,PFG 17,UN,NL,-78.12961999999999,42.073639
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Keenan 116,UL,IW,-77.69971,42.09018
Winwest Oil & Mining Ltd.,Ontario,Seneca,31069100000000,Roboson-Onderdonk,UL,GD,-77.06456,42.82973
Lenco Drilling Co.,Cattaraugus,Allegany,31009100000000,T Potter 1,UL,OD,-78.48685,42.127874
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Hamilton 129,UL,OD,-77.70203000000001,42.0894
Unknown,Allegany,Bolivar,31003700000000,Root K 8,UN,NL,-78.07448000000001,42.058899
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ho-2,UL,OD,-78.57349,42.02097
Aluminum Match Plate,Erie,Tonawanda,31029100000000,Fee 4,UN,GD,-78.8869,42.978398999999996
Unknown,Allegany,Wirt,31003700000000,Jakima S 31,UN,NL,-78.14413,42.093231
Unknown,Cattaraugus,Allegany,31009700000000,KC 687,UN,NL,-78.52962,42.00732
Unknown,Allegany,Bolivar,31003700000000,Szathmary D 31,UN,NL,-78.0763,42.074965999999996
Unknown,Cattaraugus,Allegany,31009700000000,KC 268,UM,NL,-78.51286999999999,42.010014
Olean Freres Corp.,Cattaraugus,Allegany,31009100000000,Bryer-Kinley 45,UL,OD,-78.47999,42.10765
Winwest Oil & Mining Ltd.,Ontario,Seneca,31069100000000,Jensen Harold 2,UM,GD,-77.0659,42.822540000000004
Wyoming Valley Salt Co.,Wyoming,Middlebury,31121000000000,Pioneer Well 1,UM,BR,-78.09725,42.81662
