ticket_id,issue_type,ticket_created_date_time,ticket_closed_date_time,ticket_status,neighborhood_district,city,state,case_title
101000443501,Trash/Garbage Pickup,08/20/2015 01:36:00 PM,09/01/2015 11:11:13 AM,Closed,MILAN,NEW ORLEANS,LA,Missed Collection
101000463169,Trash/Garbage Pickup,10/12/2015 09:59:28 AM,10/14/2015 05:05:41 AM,Closed,TREME - LAFITTE,NEW ORLEANS,LA,Missed Collection
101000769858,Dead Animal Pickup,01/26/2018 02:25:29 PM,01/30/2018 04:38:44 AM,Closed,ST. THOMAS DEV,NEW ORLEANS,LA,Dead Animal Pickup - Cat
101000166133,Street Light,08/01/2013 11:10:25 AM,08/19/2013 02:46:21 PM,Closed,READ BLVD EAST,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000637873,Tree Service,01/19/2017 12:42:00 PM,10/27/2017 01:07:48 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Tree Service
101000756410,Residential Recycling Programs,12/06/2017 04:04:59 PM,01/04/2018 01:52:51 PM,Closed,ST. CLAUDE,NEW ORLEANS,LA,New Recycling Cart
101000772905,General Service Request,02/05/2018 12:25:00 PM,03/13/2018 10:26:08 AM,Closed,,,,Finance - Revenue
101000862847,Abandoned Vehicle Reporting/Removal,09/24/2018 02:34:00 PM,10/05/2018 07:05:11 AM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Junked Vehicle
101000295331,Trash/Garbage Pickup,08/11/2014 09:30:06 AM,08/11/2014 09:38:59 AM,Closed,LAKEVIEW,NEW ORLEANS,LA,Start Trash Service
101000615832,Large Item Trash/Garbage Pickup,11/07/2016 11:17:55 AM,11/12/2016 05:38:24 AM,Closed,BEHRMAN,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000279121,Code Enforcement General Request,07/02/2014 08:46:00 AM,07/02/2014 04:58:19 PM,Closed,TOURO,NEW ORLEANS,LA,Code Enforcement General Request
101000696315,Large Item Trash/Garbage Pickup,06/26/2017 09:54:45 AM,07/06/2017 11:03:31 AM,Closed,LAKE TERRACE & OAKS,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000573190,Large Item Trash/Garbage Pickup,08/01/2016 10:54:41 AM,08/05/2016 12:08:54 PM,Closed,NAVARRE,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000658895,Traffic Sign,03/17/2017 03:22:00 PM,01/04/2018 12:08:14 PM,Closed,LEONIDAS,NEW ORLEANS,LA,New Sign - Other
101000879204,Large Item Trash/Garbage Pickup,11/02/2018 08:18:53 AM,11/05/2018 02:48:17 PM,Closed,LAKEVIEW,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000464997,Street Light,10/15/2015 08:35:19 AM,01/13/2016 03:21:42 PM,Closed,WEST LAKE FOREST,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000777010,Trash/Garbage Pickup,02/19/2018 11:14:56 AM,03/12/2018 11:33:35 AM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Replace Trash Cart
101000046898,Tree Maintenance,08/30/2012 04:29:10 PM,10/24/2012 01:29:36 PM,Closed,PLUM ORCHARD,NEW ORLEANS,LA,Tree Maintenance
101000663401,Rodent Complaint,03/29/2017 02:33:35 PM,04/06/2017 09:43:24 AM,Closed,McDONOGH,NEW ORLEANS,LA,Rodent Complaint
101000279655,Street Flooding/Drainage,07/02/2014 03:19:00 PM,11/11/2015 12:26:49 PM,Closed,GENTILLY TERRACE,NEW ORLEANS,LA,Catch Basin - Cover Damaged
101000516808,General Service Request,03/14/2016 02:17:41 PM,03/29/2016 09:52:13 AM,Closed,,,,Finance - Revenue
101000131920,Pothole/Roadway Surface Repair,04/25/2013 09:51:43 AM,,Open,ST. ROCH,NEW ORLEANS,LA,Roadway Surface Repair - Subsidence
101000731943,Street Light,09/19/2017 12:13:13 PM,09/21/2017 01:23:00 PM,Closed,TALL TIMBERS - BRECHTEL,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000432510,Abandoned Vehicle Reporting/Removal,07/27/2015 09:20:47 AM,07/30/2015 03:32:27 PM,Closed,LAKESHORE - LAKE VISTA,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000133684,Street Light,04/30/2013 01:44:18 PM,07/18/2013 03:17:58 PM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000137319,Code Enforcement General Request,05/10/2013 11:04:56 AM,05/10/2013 11:38:50 AM,Closed,IRISH CHANNEL,NEW ORLEANS,LA,Code Enforcement General Request
101000748657,Trash/Garbage Pickup,11/08/2017 04:26:15 PM,11/09/2017 10:26:41 AM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Missed Collection
101000892483,Catch Basin Maintenance,12/17/2018 08:06:00 AM,,Open,OLD AURORA,NEW ORLEANS,LA,Catch Basin - Clogged
101000197379,Residential Recycling Programs,10/23/2013 05:00:43 PM,11/18/2013 02:40:28 PM,Closed,BYWATER,NEW ORLEANS,LA,New Recycling Cart
101000819872,Code Enforcement General Request,06/18/2018 01:18:00 PM,06/19/2018 02:26:41 PM,Closed,HOLLYGROVE,NEW ORLEANS,LA,Code Enforcement General Request
101000663916,Catch Basin Maintenance,03/30/2017 02:03:00 PM,07/18/2018 10:38:15 AM,Closed,WEST RIVERSIDE,NEW ORLEANS,LA,Catch Basin - Clogged
101000596402,Large Item Trash/Garbage Pickup,09/20/2016 12:17:00 PM,10/13/2016 05:01:31 AM,Closed,MARLYVILLE - FONTAINBLEAU,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000144238,Illegal Dumping Reporting,05/31/2013 01:30:23 PM,05/31/2013 01:30:29 PM,Closed,ST. ROCH,NEW ORLEANS,LA,Illegal Dumping Report
101000809683,Traffic Sign,05/23/2018 10:48:00 AM,05/29/2018 03:24:02 PM,Closed,AUDUBON,NEW ORLEANS,LA,Missing Sign - Stop
101000269843,Large Item Trash/Garbage Pickup,06/10/2014 11:58:53 AM,06/25/2014 11:46:15 AM,Closed,UPTOWN,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000673683,Abandoned Vehicle Reporting/Removal,04/26/2017 11:31:50 AM,04/27/2017 01:36:08 PM,Closed,MID-CITY,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000127845,Street Light,04/15/2013 11:01:56 AM,07/02/2013 04:45:10 PM,Closed,VILLAGE DE LEST,NEW ORLEANS,LA,Streetlight - Knocked Onto Ground
101000244742,Residential Recycling Programs,04/04/2014 01:17:32 PM,05/07/2014 03:02:10 PM,Closed,AUDUBON,NEW ORLEANS,LA,New Recycling Cart
101000091905,Abandoned Vehicle Reporting/Removal,01/03/2013 11:04:11 AM,01/30/2013 11:33:51 AM,Closed,ST. ROCH,NEW ORLEANS,LA,Junked Vehicle
101000428469,Subsidence,07/16/2015 12:28:00 PM,,Open,LAKEVIEW,NEW ORLEANS,LA,Roadway Surface Repair - Subsidence
101000759602,Trash/Garbage Pickup,12/18/2017 01:31:20 PM,12/27/2017 10:28:52 AM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Repair Trash Cart
101000854383,General Service Request,09/06/2018 01:27:22 PM,09/11/2018 11:17:44 AM,Closed,,,,Finance - Revenue
101000641925,General Service Request,01/31/2017 03:42:03 PM,01/31/2017 04:02:00 PM,Closed,,,,Finance - Revenue
101000394218,Code Enforcement General Request,05/01/2015 11:02:00 AM,05/01/2015 11:17:52 AM,Closed,MID-CITY,NEW ORLEANS,LA,Code Enforcement General Request
101000274408,Residential Recycling Programs,06/20/2014 01:21:54 PM,06/25/2014 03:09:23 PM,Closed,DILLARD,NEW ORLEANS,LA,New Recycling Cart
101000866631,Abandoned Vehicle Reporting/Removal,10/02/2018 03:37:38 PM,10/04/2018 02:30:31 PM,Closed,HOLY CROSS,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000330418,Street Flooding/Drainage,11/07/2014 04:01:00 PM,11/16/2015 10:13:09 AM,Closed,ST. CLAUDE,NEW ORLEANS,LA,Catch Basin - Clogged
101000861776,Code Enforcement General Request,09/21/2018 08:29:00 AM,09/21/2018 01:45:15 PM,Closed,PINES VILLAGE,NEW ORLEANS,LA,Code Enforcement General Request
101000581572,Pothole/Roadway Surface Repair,08/18/2016 09:29:00 AM,08/18/2016 09:31:12 AM,Closed,GENTILLY TERRACE,NEW ORLEANS,LA,Pothole/Roadway Surface Repair
101000763508,Residential Recycling Programs,01/05/2018 08:50:04 AM,01/24/2018 02:31:46 PM,Closed,CITY PARK,NEW ORLEANS,LA,New Recycling Cart
101000316627,Abandoned Vehicle Reporting/Removal,10/01/2014 02:59:29 PM,10/02/2014 11:14:42 AM,Closed,ST.  ANTHONY,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000528129,Code Enforcement General Request,04/12/2016 10:22:00 AM,04/13/2016 11:22:39 AM,Closed,BROADMOOR,NEW ORLEANS,LA,Code Enforcement General Request
101000286966,Pothole/Roadway Surface Repair,07/22/2014 11:28:00 AM,04/27/2016 10:04:02 AM,Closed,WEST RIVERSIDE,NEW ORLEANS,LA,Roadway Surface Repair - Pothole
101000749849,Abandoned Vehicle Reporting/Removal,11/13/2017 03:16:00 PM,11/28/2017 10:09:46 AM,Closed,LAKEWOOD,NEW ORLEANS,LA,Junked Vehicle
101000580406,Large Item Trash/Garbage Pickup,08/16/2016 09:34:00 AM,08/31/2016 06:39:13 PM,Closed,TREME - LAFITTE,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000155625,Trash/Garbage Pickup,07/03/2013 12:13:52 PM,07/09/2013 09:27:17 AM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Missed Collection
101000872243,Large Item Trash/Garbage Pickup,10/16/2018 12:01:42 PM,10/30/2018 11:01:24 AM,Closed,AUDUBON,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000047990,Occupancy Inspection,09/01/2012 07:48:16 PM,09/26/2012 01:03:16 PM,Closed,LOWER GARDEN DISTRICT,NEW ORLEANS,LA,Occupancy Inspection
101000006985,Street Flooding/Drainage,04/13/2012 08:17:50 AM,12/12/2017 09:59:57 AM,Closed,BYWATER,NEW ORLEANS,LA,Street Flooding/Drainage (District C)
101000884805,Large Item Trash/Garbage Pickup,11/16/2018 02:03:09 PM,11/30/2018 05:40:20 AM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000781116,Pothole/Roadway Surface Repair,02/28/2018 01:41:00 PM,03/01/2018 02:00:50 PM,Closed,GENTILLY TERRACE,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District D)
101000107744,Street Flooding/Drainage,02/19/2013 12:54:59 PM,,Open,LITTLE WOODS,NEW ORLEANS,LA,Culvert - Clogged
101000222457,Trash/Garbage Pickup,01/31/2014 12:36:50 PM,02/13/2014 02:56:40 PM,Closed,LAKEVIEW,NEW ORLEANS,LA,Start Trash Service
101000417754,Trash/Garbage Pickup,06/22/2015 12:08:45 PM,08/20/2015 09:08:22 AM,Closed,MILNEBURG,NEW ORLEANS,LA,Start Trash Service
101000039369,Large Item Trash/Garbage Pickup,08/15/2012 03:23:29 PM,08/24/2012 08:48:23 AM,Closed,LAKEWOOD,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000019026,Street Light,05/24/2012 03:42:04 PM,11/08/2012 05:05:04 PM,Closed,PLUM ORCHARD,NEW ORLEANS,LA,Non-urgent: Outage Or Cycling
101000092108,Occupancy Inspection,01/03/2013 03:05:15 PM,01/03/2013 03:08:28 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Occupancy Inspection
101000193599,Tree Service,10/11/2013 09:32:13 AM,09/25/2014 07:57:12 AM,Closed,BROADMOOR,NEW ORLEANS,LA,Tree Service
101000822180,Large Item Trash/Garbage Pickup,06/22/2018 09:37:44 AM,07/09/2018 04:02:34 PM,Closed,HOLY CROSS,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000697057,Code Enforcement General Request,06/27/2017 11:28:00 AM,06/27/2017 04:41:28 PM,Closed,GENTILLY TERRACE,NEW ORLEANS,LA,Code Enforcement General Request
101000427578,Street Light,07/14/2015 04:11:44 PM,09/09/2015 03:48:40 PM,Closed,WEST RIVERSIDE,NEW ORLEANS,LA,Street Light
101000137088,Street Light,05/09/2013 02:31:40 PM,07/18/2013 03:19:32 PM,Closed,VILLAGE DE LEST,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000774048,Trash/Garbage Pickup,02/07/2018 02:46:21 PM,02/09/2018 11:32:31 AM,Closed,VILLAGE DE LEST,NEW ORLEANS,LA,Missed Collection
101000726065,General Service Request,08/31/2017 01:34:44 PM,09/06/2017 10:46:02 AM,Closed,,,,Finance - Revenue
101000002599,Code Enforcement General Request,03/26/2012 02:56:34 PM,10/04/2012 04:13:20 PM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Code Enforcement General Request
101000384508,Street Flooding/Drainage,04/09/2015 11:37:00 AM,09/12/2016 08:20:29 AM,Closed,ALGIERS POINT,NEW ORLEANS,LA,Catch Basin - Clogged
101000249586,Street Flooding/Drainage,04/17/2014 01:23:03 PM,01/06/2015 12:24:38 PM,Closed,IRISH CHANNEL,NEW ORLEANS,LA,Catch Basin - Clogged
101000757964,Trash/Garbage Pickup,12/12/2017 02:02:31 PM,12/18/2017 09:57:56 AM,Closed,CITY PARK,NEW ORLEANS,LA,Missed Collection
101000324069,Pothole/Roadway Surface Repair,10/22/2014 01:02:00 PM,10/27/2014 10:41:50 AM,Closed,LOWER GARDEN DISTRICT,NEW ORLEANS,LA,Roadway Surface Repair - Subsidence
101000464975,Street Light,10/15/2015 08:24:11 AM,01/13/2016 02:57:05 PM,Closed,WEST LAKE FOREST,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000083348,Code Enforcement General Request,11/29/2012 03:04:00 PM,11/29/2012 03:27:01 PM,Closed,FILLMORE,NEW ORLEANS,LA,Code Enforcement General Request
101000699034,Residential Recycling Programs,06/30/2017 03:31:00 PM,07/12/2017 01:19:15 PM,Closed,FAIRGROUNDS,NEW ORLEANS,LA,Repair Recycling Cart
101000604779,General Service Request,10/11/2016 02:51:46 PM,10/12/2016 10:14:29 AM,Closed,,,,Finance - Revenue
101000551256,Tree Service,06/08/2016 02:43:00 PM,09/27/2017 11:34:25 AM,Closed,WEST LAKE FOREST,NEW ORLEANS,LA,Tree Service
101000199573,Code Enforcement General Request,10/31/2013 02:24:37 PM,10/31/2013 02:58:28 PM,Closed,UPTOWN,NEW ORLEANS,LA,Code Enforcement General Request
101000178955,Pothole/Roadway Surface Repair,08/28/2013 01:33:02 PM,09/04/2013 10:42:52 AM,Closed,UPTOWN,NEW ORLEANS,LA,Roadway Surface Repair - Pothole
101000176681,General Service Request,08/22/2013 11:58:48 AM,08/22/2013 03:08:09 PM,Closed,LEONIDAS,NEW ORLEANS,LA,Finance - Treasury
101000226332,Street Light,02/12/2014 11:25:35 AM,01/07/2015 11:43:13 AM,Closed,BEHRMAN,NEW ORLEANS,LA,Streetlight - On During Day
101000257710,Residential Recycling Programs,05/09/2014 08:04:22 AM,05/09/2014 08:14:55 AM,Closed,NAVARRE,NEW ORLEANS,LA,Residential Recycling Program
101000321269,Large Item Trash/Garbage Pickup,10/15/2014 09:31:01 AM,11/03/2014 11:00:16 AM,Closed,DIXON,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000800163,Residential Recycling Programs,04/25/2018 01:51:16 PM,09/11/2018 08:44:06 AM,Closed,FILMORE,NEW ORLEANS,LA,New Recycling Cart
101000819570,Residential Recycling Programs,06/18/2018 09:37:34 AM,09/24/2018 02:45:41 PM,Closed,WEST RIVERSIDE,NEW ORLEANS,LA,New Recycling Cart
101000877234,Subsidence,10/29/2018 12:22:00 PM,10/30/2018 12:54:56 PM,Closed,PONTCHARTRAIN PARK,NEW ORLEANS,LA,Subsidence (District D)
101000857002,Catch Basin Maintenance,09/12/2018 09:20:00 AM,,Open,LOWER GARDEN DISTRICT,NEW ORLEANS,LA,Catch Basin - Clogged
101000871223,Code Enforcement General Request,10/12/2018 12:14:00 PM,10/17/2018 09:09:15 AM,Closed,ST. ROCH,NEW ORLEANS,LA,Code Enforcement General Request
101000038229,Street Flooding/Drainage,08/13/2012 04:24:25 PM,12/10/2015 09:53:12 AM,Closed,CITY PARK,NEW ORLEANS,LA,Street Flooding/Drainage (District A)
101000262453,Code Enforcement General Request,05/21/2014 03:50:00 PM,05/21/2014 04:17:38 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Code Enforcement General Request
101000212000,Trash/Garbage Pickup,12/19/2013 02:41:21 PM,02/12/2014 03:34:29 PM,Closed,HOLY CROSS,NEW ORLEANS,LA,Start Trash Service
