Sdate,Cosit,Study,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,Setup,#Bins,Bins
31/07/2001 11:00,120101,1,60,2,South Bound,2,South,50,0,,1,0,
31/07/2001 12:00,120101,1,60,1,North Bound,1,North,186,0,,1,0,
31/07/2001 12:00,120101,1,60,2,South Bound,2,South,170,0,,1,0,
31/07/2001 13:00,120101,1,60,1,North Bound,1,North,202,0,,1,0,
31/07/2001 13:00,120101,1,60,2,South Bound,2,South,196,0,,1,0,
31/07/2001 14:00,120101,1,60,1,North Bound,1,North,173,0,,1,0,
31/07/2001 14:00,120101,1,60,2,South Bound,2,South,245,0,,1,0,
31/07/2001 15:00,120101,1,60,1,North Bound,1,North,202,0,,1,0,
31/07/2001 15:00,120101,1,60,2,South Bound,2,South,211,0,,1,0,
31/07/2001 16:00,120101,1,60,1,North Bound,1,North,216,0,,1,0,
31/07/2001 16:00,120101,1,60,2,South Bound,2,South,252,0,,1,0,
31/07/2001 17:00,120101,1,60,1,North Bound,1,North,225,0,,1,0,
31/07/2001 17:00,120101,1,60,2,South Bound,2,South,297,0,,1,0,
31/07/2001 18:00,120101,1,60,1,North Bound,1,North,183,0,,1,0,
31/07/2001 18:00,120101,1,60,2,South Bound,2,South,194,0,,1,0,
31/07/2001 19:00,120101,1,60,1,North Bound,1,North,165,0,,1,0,
31/07/2001 19:00,120101,1,60,2,South Bound,2,South,153,0,,1,0,
31/07/2001 20:00,120101,1,60,1,North Bound,1,North,95,0,,1,0,
31/07/2001 20:00,120101,1,60,2,South Bound,2,South,86,0,,1,0,
31/07/2001 21:00,120101,1,60,1,North Bound,1,North,84,0,,1,0,
31/07/2001 21:00,120101,1,60,2,South Bound,2,South,134,0,,1,0,
31/07/2001 22:00,120101,1,60,1,North Bound,1,North,46,0,,1,0,
31/07/2001 22:00,120101,1,60,2,South Bound,2,South,129,0,,1,0,
31/07/2001 23:00,120101,1,60,1,North Bound,1,North,31,0,,1,0,
31/07/2001 23:00,120101,1,60,2,South Bound,2,South,32,0,,1,0,
01/08/2001 00:00,120101,1,60,1,North Bound,1,North,10,0,,1,0,
01/08/2001 00:00,120101,1,60,2,South Bound,2,South,14,0,,1,0,
01/08/2001 01:00,120101,1,60,1,North Bound,1,North,7,0,,1,0,
01/08/2001 01:00,120101,1,60,2,South Bound,2,South,6,0,,1,0,
01/08/2001 02:00,120101,1,60,1,North Bound,1,North,8,0,,1,0,
01/08/2001 02:00,120101,1,60,2,South Bound,2,South,2,0,,1,0,
01/08/2001 03:00,120101,1,60,1,North Bound,1,North,4,0,,1,0,
01/08/2001 03:00,120101,1,60,2,South Bound,2,South,7,0,,1,0,
01/08/2001 04:00,120101,1,60,1,North Bound,1,North,5,0,,1,0,
01/08/2001 04:00,120101,1,60,2,South Bound,2,South,4,0,,1,0,
01/08/2001 05:00,120101,1,60,1,North Bound,1,North,18,0,,1,0,
01/08/2001 05:00,120101,1,60,2,South Bound,2,South,15,0,,1,0,
01/08/2001 06:00,120101,1,60,1,North Bound,1,North,73,0,,1,0,
01/08/2001 06:00,120101,1,60,2,South Bound,2,South,58,0,,1,0,
01/08/2001 07:00,120101,1,60,1,North Bound,1,North,209,0,,1,0,
01/08/2001 07:00,120101,1,60,2,South Bound,2,South,140,0,,1,0,
01/08/2001 08:00,120101,1,60,1,North Bound,1,North,208,0,,1,0,
01/08/2001 08:00,120101,1,60,2,South Bound,2,South,161,0,,1,0,
01/08/2001 09:00,120101,1,60,1,North Bound,1,North,230,0,,1,0,
01/08/2001 09:00,120101,1,60,2,South Bound,2,South,162,0,,1,0,
01/08/2001 10:00,120101,1,60,1,North Bound,1,North,232,0,,1,0,
01/08/2001 10:00,120101,1,60,2,South Bound,2,South,173,0,,1,0,
01/08/2001 11:00,120101,1,60,1,North Bound,1,North,223,0,,1,0,
01/08/2001 11:00,120101,1,60,2,South Bound,2,South,179,0,,1,0,
01/08/2001 12:00,120101,1,60,1,North Bound,1,North,213,0,,1,0,
01/08/2001 12:00,120101,1,60,2,South Bound,2,South,176,0,,1,0,
01/08/2001 13:00,120101,1,60,1,North Bound,1,North,188,0,,1,0,
01/08/2001 13:00,120101,1,60,2,South Bound,2,South,214,0,,1,0,
01/08/2001 14:00,120101,1,60,1,North Bound,1,North,228,0,,1,0,
01/08/2001 14:00,120101,1,60,2,South Bound,2,South,215,0,,1,0,
01/08/2001 15:00,120101,1,60,1,North Bound,1,North,216,0,,1,0,
01/08/2001 15:00,120101,1,60,2,South Bound,2,South,225,0,,1,0,
01/08/2001 16:00,120101,1,60,1,North Bound,1,North,222,0,,1,0,
01/08/2001 16:00,120101,1,60,2,South Bound,2,South,207,0,,1,0,
01/08/2001 17:00,120101,1,60,1,North Bound,1,North,242,0,,1,0,
01/08/2001 17:00,120101,1,60,2,South Bound,2,South,310,0,,1,0,
01/08/2001 18:00,120101,1,60,1,North Bound,1,North,194,0,,1,0,
01/08/2001 18:00,120101,1,60,2,South Bound,2,South,236,0,,1,0,
01/08/2001 19:00,120101,1,60,1,North Bound,1,North,120,0,,1,0,
01/08/2001 19:00,120101,1,60,2,South Bound,2,South,175,0,,1,0,
01/08/2001 20:00,120101,1,60,1,North Bound,1,North,107,0,,1,0,
01/08/2001 20:00,120101,1,60,2,South Bound,2,South,136,0,,1,0,
01/08/2001 21:00,120101,1,60,1,North Bound,1,North,94,0,,1,0,
01/08/2001 21:00,120101,1,60,2,South Bound,2,South,90,0,,1,0,
01/08/2001 22:00,120101,1,60,1,North Bound,1,North,39,0,,1,0,
01/08/2001 22:00,120101,1,60,2,South Bound,2,South,80,0,,1,0,
01/08/2001 23:00,120101,1,60,1,North Bound,1,North,28,0,,1,0,
01/08/2001 23:00,120101,1,60,2,South Bound,2,South,32,0,,1,0,
02/08/2001 00:00,120101,1,60,1,North Bound,1,North,12,0,,1,0,
02/08/2001 00:00,120101,1,60,2,South Bound,2,South,13,0,,1,0,
02/08/2001 01:00,120101,1,60,1,North Bound,1,North,2,0,,1,0,
02/08/2001 01:00,120101,1,60,2,South Bound,2,South,8,0,,1,0,
02/08/2001 02:00,120101,1,60,1,North Bound,1,North,10,0,,1,0,
02/08/2001 02:00,120101,1,60,2,South Bound,2,South,3,0,,1,0,
02/08/2001 03:00,120101,1,60,1,North Bound,1,North,9,0,,1,0,
02/08/2001 03:00,120101,1,60,2,South Bound,2,South,2,0,,1,0,
02/08/2001 04:00,120101,1,60,1,North Bound,1,North,5,0,,1,0,
02/08/2001 04:00,120101,1,60,2,South Bound,2,South,4,0,,1,0,
02/08/2001 05:00,120101,1,60,1,North Bound,1,North,22,0,,1,0,
02/08/2001 05:00,120101,1,60,2,South Bound,2,South,17,0,,1,0,
02/08/2001 06:00,120101,1,60,1,North Bound,1,North,63,0,,1,0,
02/08/2001 06:00,120101,1,60,2,South Bound,2,South,69,0,,1,0,
02/08/2001 07:00,120101,1,60,1,North Bound,1,North,189,0,,1,0,
02/08/2001 07:00,120101,1,60,2,South Bound,2,South,134,0,,1,0,
02/08/2001 08:00,120101,1,60,1,North Bound,1,North,224,0,,1,0,
02/08/2001 08:00,120101,1,60,2,South Bound,2,South,171,0,,1,0,
02/08/2001 09:00,120101,1,60,1,North Bound,1,North,175,0,,1,0,
02/08/2001 09:00,120101,1,60,2,South Bound,2,South,145,0,,1,0,
02/08/2001 10:00,120101,1,60,1,North Bound,1,North,244,0,,1,0,
02/08/2001 10:00,120101,1,60,2,South Bound,2,South,161,0,,1,0,
02/08/2001 11:00,120101,1,60,1,North Bound,1,North,207,0,,1,0,
02/08/2001 11:00,120101,1,60,2,South Bound,2,South,196,0,,1,0,
02/08/2001 12:00,120101,1,60,1,North Bound,1,North,197,0,,1,0,
02/08/2001 12:00,120101,1,60,2,South Bound,2,South,201,0,,1,0,
02/08/2001 13:00,120101,1,60,1,North Bound,1,North,216,0,,1,0,
02/08/2001 13:00,120101,1,60,2,South Bound,2,South,223,0,,1,0,
02/08/2001 14:00,120101,1,60,1,North Bound,1,North,187,0,,1,0,
02/08/2001 14:00,120101,1,60,2,South Bound,2,South,204,0,,1,0,
02/08/2001 15:00,120101,1,60,1,North Bound,1,North,232,0,,1,0,
02/08/2001 15:00,120101,1,60,2,South Bound,2,South,196,0,,1,0,
02/08/2001 16:00,120101,1,60,1,North Bound,1,North,222,0,,1,0,
02/08/2001 16:00,120101,1,60,2,South Bound,2,South,244,0,,1,0,
02/08/2001 17:00,120101,1,60,1,North Bound,1,North,240,0,,1,0,
02/08/2001 17:00,120101,1,60,2,South Bound,2,South,289,0,,1,0,
02/08/2001 18:00,120101,1,60,1,North Bound,1,North,155,0,,1,0,
02/08/2001 18:00,120101,1,60,2,South Bound,2,South,203,0,,1,0,
02/08/2001 19:00,120101,1,60,1,North Bound,1,North,125,0,,1,0,
02/08/2001 19:00,120101,1,60,2,South Bound,2,South,137,0,,1,0,
02/08/2001 20:00,120101,1,60,1,North Bound,1,North,91,0,,1,0,
02/08/2001 20:00,120101,1,60,2,South Bound,2,South,111,0,,1,0,
02/08/2001 21:00,120101,1,60,1,North Bound,1,North,75,0,,1,0,
02/08/2001 21:00,120101,1,60,2,South Bound,2,South,87,0,,1,0,
02/08/2001 22:00,120101,1,60,1,North Bound,1,North,34,0,,1,0,
02/08/2001 22:00,120101,1,60,2,South Bound,2,South,51,0,,1,0,
02/08/2001 23:00,120101,1,60,1,North Bound,1,North,18,0,,1,0,
02/08/2001 23:00,120101,1,60,2,South Bound,2,South,29,0,,1,0,
03/08/2001 00:00,120101,1,60,1,North Bound,1,North,12,0,,1,0,
03/08/2001 00:00,120101,1,60,2,South Bound,2,South,14,0,,1,0,
03/08/2001 01:00,120101,1,60,1,North Bound,1,North,4,0,,1,0,
03/08/2001 01:00,120101,1,60,2,South Bound,2,South,12,0,,1,0,
03/08/2001 02:00,120101,1,60,1,North Bound,1,North,11,0,,1,0,
03/08/2001 02:00,120101,1,60,2,South Bound,2,South,4,0,,1,0,
03/08/2001 03:00,120101,1,60,1,North Bound,1,North,6,0,,1,0,
03/08/2001 03:00,120101,1,60,2,South Bound,2,South,5,0,,1,0,
03/08/2001 04:00,120101,1,60,1,North Bound,1,North,6,0,,1,0,
03/08/2001 04:00,120101,1,60,2,South Bound,2,South,4,0,,1,0,
03/08/2001 05:00,120101,1,60,1,North Bound,1,North,31,0,,1,0,
03/08/2001 05:00,120101,1,60,2,South Bound,2,South,25,0,,1,0,
03/08/2001 06:00,120101,1,60,1,North Bound,1,North,68,0,,1,0,
03/08/2001 06:00,120101,1,60,2,South Bound,2,South,60,0,,1,0,
03/08/2001 07:00,120101,1,60,1,North Bound,1,North,198,0,,1,0,
03/08/2001 07:00,120101,1,60,2,South Bound,2,South,136,0,,1,0,
03/08/2001 08:00,120101,1,60,1,North Bound,1,North,203,0,,1,0,
03/08/2001 08:00,120101,1,60,2,South Bound,2,South,168,0,,1,0,
03/08/2001 09:00,120101,1,60,1,North Bound,1,North,208,0,,1,0,
03/08/2001 09:00,120101,1,60,2,South Bound,2,South,141,0,,1,0,
03/08/2001 10:00,120101,1,60,1,North Bound,1,North,199,0,,1,0,
03/08/2001 10:00,120101,1,60,2,South Bound,2,South,174,0,,1,0,
03/08/2001 11:00,120101,1,60,1,North Bound,1,North,167,0,,1,0,
03/08/2001 11:00,120101,1,60,2,South Bound,2,South,191,0,,1,0,
03/08/2001 12:00,120101,1,60,1,North Bound,1,North,213,0,,1,0,
03/08/2001 12:00,120101,1,60,2,South Bound,2,South,201,0,,1,0,
03/08/2001 13:00,120101,1,60,1,North Bound,1,North,238,0,,1,0,
03/08/2001 13:00,120101,1,60,2,South Bound,2,South,208,0,,1,0,
03/08/2001 14:00,120101,1,60,1,North Bound,1,North,217,0,,1,0,
03/08/2001 14:00,120101,1,60,2,South Bound,2,South,271,0,,1,0,
03/08/2001 15:00,120101,1,60,1,North Bound,1,North,227,0,,1,0,
03/08/2001 15:00,120101,1,60,2,South Bound,2,South,256,0,,1,0,
03/08/2001 16:00,120101,1,60,1,North Bound,1,North,237,0,,1,0,
03/08/2001 16:00,120101,1,60,2,South Bound,2,South,249,0,,1,0,
03/08/2001 17:00,120101,1,60,1,North Bound,1,North,239,0,,1,0,
03/08/2001 17:00,120101,1,60,2,South Bound,2,South,244,0,,1,0,
03/08/2001 18:00,120101,1,60,1,North Bound,1,North,172,0,,1,0,
03/08/2001 18:00,120101,1,60,2,South Bound,2,South,206,0,,1,0,
03/08/2001 19:00,120101,1,60,1,North Bound,1,North,143,0,,1,0,
03/08/2001 19:00,120101,1,60,2,South Bound,2,South,156,0,,1,0,
03/08/2001 20:00,120101,1,60,1,North Bound,1,North,103,0,,1,0,
03/08/2001 20:00,120101,1,60,2,South Bound,2,South,118,0,,1,0,
03/08/2001 21:00,120101,1,60,1,North Bound,1,North,83,0,,1,0,
03/08/2001 21:00,120101,1,60,2,South Bound,2,South,93,0,,1,0,
03/08/2001 22:00,120101,1,60,1,North Bound,1,North,45,0,,1,0,
03/08/2001 22:00,120101,1,60,2,South Bound,2,South,66,0,,1,0,
03/08/2001 23:00,120101,1,60,1,North Bound,1,North,32,0,,1,0,
03/08/2001 23:00,120101,1,60,2,South Bound,2,South,36,0,,1,0,
04/08/2001 00:00,120101,1,60,1,North Bound,1,North,22,0,,1,0,
04/08/2001 00:00,120101,1,60,2,South Bound,2,South,22,0,,1,0,
04/08/2001 01:00,120101,1,60,1,North Bound,1,North,15,0,,1,0,
04/08/2001 01:00,120101,1,60,2,South Bound,2,South,10,0,,1,0,
04/08/2001 02:00,120101,1,60,1,North Bound,1,North,24,0,,1,0,
04/08/2001 02:00,120101,1,60,2,South Bound,2,South,11,0,,1,0,
04/08/2001 03:00,120101,1,60,1,North Bound,1,North,13,0,,1,0,
04/08/2001 03:00,120101,1,60,2,South Bound,2,South,8,0,,1,0,
04/08/2001 04:00,120101,1,60,1,North Bound,1,North,8,0,,1,0,
04/08/2001 04:00,120101,1,60,2,South Bound,2,South,1,0,,1,0,
04/08/2001 05:00,120101,1,60,1,North Bound,1,North,8,0,,1,0,
04/08/2001 05:00,120101,1,60,2,South Bound,2,South,22,0,,1,0,
04/08/2001 06:00,120101,1,60,1,North Bound,1,North,33,0,,1,0,
04/08/2001 06:00,120101,1,60,2,South Bound,2,South,21,0,,1,0,
04/08/2001 07:00,120101,1,60,1,North Bound,1,North,63,0,,1,0,
04/08/2001 07:00,120101,1,60,2,South Bound,2,South,55,0,,1,0,
04/08/2001 08:00,120101,1,60,1,North Bound,1,North,95,0,,1,0,
04/08/2001 08:00,120101,1,60,2,South Bound,2,South,82,0,,1,0,
04/08/2001 09:00,120101,1,60,1,North Bound,1,North,175,0,,1,0,
04/08/2001 09:00,120101,1,60,2,South Bound,2,South,97,0,,1,0,
04/08/2001 10:00,120101,1,60,1,North Bound,1,North,260,0,,1,0,
04/08/2001 10:00,120101,1,60,2,South Bound,2,South,183,0,,1,0,
04/08/2001 11:00,120101,1,60,1,North Bound,1,North,263,0,,1,0,
04/08/2001 11:00,120101,1,60,2,South Bound,2,South,214,0,,1,0,
04/08/2001 12:00,120101,1,60,1,North Bound,1,North,294,0,,1,0,
04/08/2001 12:00,120101,1,60,2,South Bound,2,South,219,0,,1,0,
04/08/2001 13:00,120101,1,60,1,North Bound,1,North,351,0,,1,0,
04/08/2001 13:00,120101,1,60,2,South Bound,2,South,223,0,,1,0,
04/08/2001 14:00,120101,1,60,1,North Bound,1,North,257,0,,1,0,
04/08/2001 14:00,120101,1,60,2,South Bound,2,South,259,0,,1,0,
04/08/2001 15:00,120101,1,60,1,North Bound,1,North,245,0,,1,0,
04/08/2001 15:00,120101,1,60,2,South Bound,2,South,228,0,,1,0,
04/08/2001 16:00,120101,1,60,1,North Bound,1,North,205,0,,1,0,
04/08/2001 16:00,120101,1,60,2,South Bound,2,South,327,0,,1,0,
04/08/2001 17:00,120101,1,60,1,North Bound,1,North,181,0,,1,0,
04/08/2001 17:00,120101,1,60,2,South Bound,2,South,231,0,,1,0,
04/08/2001 18:00,120101,1,60,1,North Bound,1,North,146,0,,1,0,
04/08/2001 18:00,120101,1,60,2,South Bound,2,South,167,0,,1,0,
04/08/2001 19:00,120101,1,60,1,North Bound,1,North,102,0,,1,0,
04/08/2001 19:00,120101,1,60,2,South Bound,2,South,132,0,,1,0,
04/08/2001 20:00,120101,1,60,1,North Bound,1,North,83,0,,1,0,
04/08/2001 20:00,120101,1,60,2,South Bound,2,South,136,0,,1,0,
04/08/2001 21:00,120101,1,60,1,North Bound,1,North,74,0,,1,0,
04/08/2001 21:00,120101,1,60,2,South Bound,2,South,80,0,,1,0,
04/08/2001 22:00,120101,1,60,1,North Bound,1,North,61,0,,1,0,
04/08/2001 22:00,120101,1,60,2,South Bound,2,South,71,0,,1,0,
04/08/2001 23:00,120101,1,60,1,North Bound,1,North,25,0,,1,0,
04/08/2001 23:00,120101,1,60,2,South Bound,2,South,37,0,,1,0,
05/08/2001 00:00,120101,1,60,1,North Bound,1,North,20,0,,1,0,
05/08/2001 00:00,120101,1,60,2,South Bound,2,South,27,0,,1,0,
05/08/2001 01:00,120101,1,60,1,North Bound,1,North,16,0,,1,0,
05/08/2001 01:00,120101,1,60,2,South Bound,2,South,14,0,,1,0,
05/08/2001 02:00,120101,1,60,1,North Bound,1,North,7,0,,1,0,
05/08/2001 02:00,120101,1,60,2,South Bound,2,South,15,0,,1,0,
05/08/2001 03:00,120101,1,60,1,North Bound,1,North,17,0,,1,0,
05/08/2001 03:00,120101,1,60,2,South Bound,2,South,10,0,,1,0,
05/08/2001 04:00,120101,1,60,1,North Bound,1,North,6,0,,1,0,
05/08/2001 04:00,120101,1,60,2,South Bound,2,South,3,0,,1,0,
05/08/2001 05:00,120101,1,60,1,North Bound,1,North,8,0,,1,0,
05/08/2001 05:00,120101,1,60,2,South Bound,2,South,10,0,,1,0,
05/08/2001 06:00,120101,1,60,1,North Bound,1,North,17,0,,1,0,
05/08/2001 06:00,120101,1,60,2,South Bound,2,South,19,0,,1,0,
05/08/2001 07:00,120101,1,60,1,North Bound,1,North,36,0,,1,0,
05/08/2001 07:00,120101,1,60,2,South Bound,2,South,45,0,,1,0,
05/08/2001 08:00,120101,1,60,1,North Bound,1,North,64,0,,1,0,
05/08/2001 08:00,120101,1,60,2,South Bound,2,South,55,0,,1,0,
05/08/2001 09:00,120101,1,60,1,North Bound,1,North,105,0,,1,0,
05/08/2001 09:00,120101,1,60,2,South Bound,2,South,80,0,,1,0,
05/08/2001 10:00,120101,1,60,1,North Bound,1,North,166,0,,1,0,
05/08/2001 10:00,120101,1,60,2,South Bound,2,South,155,0,,1,0,
05/08/2001 11:00,120101,1,60,1,North Bound,1,North,208,0,,1,0,
05/08/2001 11:00,120101,1,60,2,South Bound,2,South,214,0,,1,0,
05/08/2001 12:00,120101,1,60,1,North Bound,1,North,280,0,,1,0,
05/08/2001 12:00,120101,1,60,2,South Bound,2,South,247,0,,1,0,
05/08/2001 13:00,120101,1,60,1,North Bound,1,North,269,0,,1,0,
05/08/2001 13:00,120101,1,60,2,South Bound,2,South,290,0,,1,0,
05/08/2001 14:00,120101,1,60,1,North Bound,1,North,333,0,,1,0,
05/08/2001 14:00,120101,1,60,2,South Bound,2,South,325,0,,1,0,
05/08/2001 15:00,120101,1,60,1,North Bound,1,North,323,0,,1,0,
05/08/2001 15:00,120101,1,60,2,South Bound,2,South,272,0,,1,0,
05/08/2001 16:00,120101,1,60,1,North Bound,1,North,293,0,,1,0,
05/08/2001 16:00,120101,1,60,2,South Bound,2,South,242,0,,1,0,
05/08/2001 17:00,120101,1,60,1,North Bound,1,North,239,0,,1,0,
05/08/2001 17:00,120101,1,60,2,South Bound,2,South,195,0,,1,0,
05/08/2001 18:00,120101,1,60,1,North Bound,1,North,181,0,,1,0,
05/08/2001 18:00,120101,1,60,2,South Bound,2,South,202,0,,1,0,
05/08/2001 19:00,120101,1,60,1,North Bound,1,North,132,0,,1,0,
05/08/2001 19:00,120101,1,60,2,South Bound,2,South,173,0,,1,0,
05/08/2001 20:00,120101,1,60,1,North Bound,1,North,118,0,,1,0,
05/08/2001 20:00,120101,1,60,2,South Bound,2,South,143,0,,1,0,
05/08/2001 21:00,120101,1,60,1,North Bound,1,North,82,0,,1,0,
05/08/2001 21:00,120101,1,60,2,South Bound,2,South,98,0,,1,0,
05/08/2001 22:00,120101,1,60,1,North Bound,1,North,45,0,,1,0,
05/08/2001 22:00,120101,1,60,2,South Bound,2,South,61,0,,1,0,
05/08/2001 23:00,120101,1,60,1,North Bound,1,North,18,0,,1,0,
05/08/2001 23:00,120101,1,60,2,South Bound,2,South,27,0,,1,0,
06/08/2001 00:00,120101,1,60,1,North Bound,1,North,20,0,,1,0,
06/08/2001 00:00,120101,1,60,2,South Bound,2,South,9,0,,1,0,
06/08/2001 01:00,120101,1,60,1,North Bound,1,North,7,0,,1,0,
06/08/2001 01:00,120101,1,60,2,South Bound,2,South,4,0,,1,0,
06/08/2001 02:00,120101,1,60,1,North Bound,1,North,4,0,,1,0,
06/08/2001 02:00,120101,1,60,2,South Bound,2,South,1,0,,1,0,
06/08/2001 03:00,120101,1,60,1,North Bound,1,North,8,0,,1,0,
06/08/2001 03:00,120101,1,60,2,South Bound,2,South,3,0,,1,0,
06/08/2001 04:00,120101,1,60,1,North Bound,1,North,7,0,,1,0,
06/08/2001 04:00,120101,1,60,2,South Bound,2,South,7,0,,1,0,
06/08/2001 05:00,120101,1,60,1,North Bound,1,North,28,0,,1,0,
06/08/2001 05:00,120101,1,60,2,South Bound,2,South,23,0,,1,0,
06/08/2001 06:00,120101,1,60,1,North Bound,1,North,62,0,,1,0,
06/08/2001 06:00,120101,1,60,2,South Bound,2,South,41,0,,1,0,
06/08/2001 07:00,120101,1,60,1,North Bound,1,North,194,0,,1,0,
06/08/2001 07:00,120101,1,60,2,South Bound,2,South,145,0,,1,0,
06/08/2001 08:00,120101,1,60,1,North Bound,1,North,223,0,,1,0,
06/08/2001 08:00,120101,1,60,2,South Bound,2,South,172,0,,1,0,
06/08/2001 09:00,120101,1,60,1,North Bound,1,North,175,0,,1,0,
06/08/2001 09:00,120101,1,60,2,South Bound,2,South,141,0,,1,0,
06/08/2001 10:00,120101,1,60,1,North Bound,1,North,178,0,,1,0,
06/08/2001 10:00,120101,1,60,2,South Bound,2,South,133,0,,1,0,
06/08/2001 11:00,120101,1,60,1,North Bound,1,North,174,0,,1,0,
06/08/2001 11:00,120101,1,60,2,South Bound,2,South,179,0,,1,0,
06/08/2001 12:00,120101,1,60,1,North Bound,1,North,219,0,,1,0,
06/08/2001 12:00,120101,1,60,2,South Bound,2,South,144,0,,1,0,
06/08/2001 13:00,120101,1,60,1,North Bound,1,North,213,0,,1,0,
06/08/2001 13:00,120101,1,60,2,South Bound,2,South,180,0,,1,0,
06/08/2001 14:00,120101,1,60,1,North Bound,1,North,195,0,,1,0,
06/08/2001 14:00,120101,1,60,2,South Bound,2,South,186,0,,1,0,
06/08/2001 15:00,120101,1,60,1,North Bound,1,North,153,0,,1,0,
06/08/2001 15:00,120101,1,60,2,South Bound,2,South,178,0,,1,0,
06/08/2001 16:00,120101,1,60,1,North Bound,1,North,224,0,,1,0,
06/08/2001 16:00,120101,1,60,2,South Bound,2,South,211,0,,1,0,
06/08/2001 17:00,120101,1,60,1,North Bound,1,North,211,0,,1,0,
06/08/2001 17:00,120101,1,60,2,South Bound,2,South,284,0,,1,0,
06/08/2001 18:00,120101,1,60,1,North Bound,1,North,178,0,,1,0,
06/08/2001 18:00,120101,1,60,2,South Bound,2,South,197,0,,1,0,
06/08/2001 19:00,120101,1,60,1,North Bound,1,North,112,0,,1,0,
06/08/2001 19:00,120101,1,60,2,South Bound,2,South,94,0,,1,0,
06/08/2001 20:00,120101,1,60,1,North Bound,1,North,58,0,,1,0,
06/08/2001 20:00,120101,1,60,2,South Bound,2,South,108,0,,1,0,
06/08/2001 21:00,120101,1,60,1,North Bound,1,North,61,0,,1,0,
06/08/2001 21:00,120101,1,60,2,South Bound,2,South,66,0,,1,0,
06/08/2001 22:00,120101,1,60,1,North Bound,1,North,32,0,,1,0,
06/08/2001 22:00,120101,1,60,2,South Bound,2,South,51,0,,1,0,
06/08/2001 23:00,120101,1,60,1,North Bound,1,North,21,0,,1,0,
06/08/2001 23:00,120101,1,60,2,South Bound,2,South,17,0,,1,0,
07/08/2001 00:00,120101,1,60,1,North Bound,1,North,6,0,,1,0,
07/08/2001 00:00,120101,1,60,2,South Bound,2,South,13,0,,1,0,
07/08/2001 01:00,120101,1,60,1,North Bound,1,North,4,0,,1,0,
07/08/2001 01:00,120101,1,60,2,South Bound,2,South,7,0,,1,0,
07/08/2001 02:00,120101,1,60,1,North Bound,1,North,4,0,,1,0,
07/08/2001 02:00,120101,1,60,2,South Bound,2,South,3,0,,1,0,
07/08/2001 03:00,120101,1,60,1,North Bound,1,North,8,0,,1,0,
07/08/2001 03:00,120101,1,60,2,South Bound,2,South,5,0,,1,0,
07/08/2001 04:00,120101,1,60,1,North Bound,1,North,6,0,,1,0,
07/08/2001 04:00,120101,1,60,2,South Bound,2,South,6,0,,1,0,
07/08/2001 05:00,120101,1,60,1,North Bound,1,North,34,0,,1,0,
07/08/2001 05:00,120101,1,60,2,South Bound,2,South,23,0,,1,0,
07/08/2001 06:00,120101,1,60,1,North Bound,1,North,56,0,,1,0,
07/08/2001 06:00,120101,1,60,2,South Bound,2,South,47,0,,1,0,
07/08/2001 07:00,120101,1,60,1,North Bound,1,North,205,0,,1,0,
07/08/2001 07:00,120101,1,60,2,South Bound,2,South,153,0,,1,0,
07/08/2001 08:00,120101,1,60,1,North Bound,1,North,212,0,,1,0,
07/08/2001 08:00,120101,1,60,2,South Bound,2,South,152,0,,1,0,
