animal_id,animal_type,breed_group,primary_breed,tag_no,tag_type,tag_subtype,price,tag_date,tag_exp,tag_stat
A613637,CAT,LONGHAIR,MAINE COON,L17-042135,LIC ALTERED,HLP SCAN,10.0,2017-03-24 00:00:00,2018-01-19 00:00:00,CURRENT
A572046,DOG,TERRIER,PARSON RUSS TER,U15-004292,RABIES CERT,HLP IMPORT,,2015-09-24 00:00:00,2018-06-22 00:00:00,CURRENT
A569194,DOG,HOUND,BEAGLE,985112006054091,MICROCHIP ADO,HOME AGAIN,25.0,2015-09-01 00:00:00,2016-09-01 00:00:00,CURRENT
A560439,CAT,SHORTHAIR,DOMESTIC SH,L15-030677,LIC SR,VET,4.5,2015-05-13 00:00:00,2016-04-29 00:00:00,RENEWED
A553182,DOG,HOUND,BEAGLE,L15-032079,LIC ALTERED,VET,9.0,2015-02-12 00:00:00,2016-01-26 00:00:00,CURRENT
A601394,DOG,TERRIER,JACK RUSS TER,L16-031025,LIC ALTERED,VET,10.0,2016-09-29 00:00:00,2017-08-08 00:00:00,MOVED JEFF
A568014,DOG,,UNKNOWN,L16-036796,LIC 3Y,COUNTER,27.0,2016-03-01 00:00:00,2019-03-01 00:00:00,CURRENT
A630362,CAT,SHORTHAIR,DOMESTIC SH,L17-003969,LIC ALTERED,VET,10.0,2017-11-14 00:00:00,2018-07-31 00:00:00,CURRENT
A522855,DOG,TERRIER,JACK RUSS TER,L17-044282,LIC 3YSR,MAIL,13.5,2017-04-05 00:00:00,2020-03-29 00:00:00,CURRENT
A567184,DOG,SHEPHERD,GERM SHEPHERD,15-012254,LIC ALTERED,HLP SCAN,9.0,2015-07-30 00:00:00,2016-06-01 00:00:00,CURRENT
A463906,DOG,SHEPHERD,GERM SHEPHERD,L17-052466,LIC ALTERED,MAIL,10.0,2017-11-06 00:00:00,2018-10-13 00:00:00,CURRENT
A569685,DOG,SPITZ,SIBERIAN HUSKY,L15-062303,LIC UNALTERED,COUNTER,50.0,2015-09-30 00:00:00,2016-09-29 00:00:00,CURRENT
A579209,CAT,LONGHAIR,RAGDOLL,L15-064085,LIC ALTERED,VET,9.0,2015-12-21 00:00:00,2016-11-18 00:00:00,RENEWED
A565644,DOG,COLLIE,BORDER COLLIE,985112004692684,MICROCHIP RTO,HOME AGAIN,25.0,2015-07-14 00:00:00,2016-07-14 00:00:00,CURRENT
A507633,DOG,COLLIE,AUST CATTLE DOG,L15-057329,LIC ALTERED,HLP SCAN,9.0,2015-05-01 00:00:00,2016-03-16 00:00:00,RENEWED
A258313,CAT,SHORTHAIR,DOMESTIC SH,C11-035827,LIC SR,,4.5,2010-03-01 00:00:00,2011-02-18 00:00:00,RENEWED
A609935,CAT,SHORTHAIR,SIAMESE,L16-010033,LIC ALTERED,VET,10.0,2017-02-09 00:00:00,2017-11-11 00:00:00,CURRENT
A631005,DOG,TERRIER,MIN PINSCHER,U17-009700,RABIES CERT,HLP SCAN,,2017-11-28 00:00:00,2020-10-07 00:00:00,CURRENT
A619653,DOG,MASTIFF,PIT BULL,L17-041541,LIC ALTERED,VET,10.0,2017-06-09 00:00:00,2018-01-26 00:00:00,CURRENT
A574840,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-022426,LIC ALTERED,HLP WEB,10.5,2017-10-29 00:00:00,2018-10-19 00:00:00,CURRENT
A600182,DOG,MASTIFF,BOXER,L16-013973,LIC ALTERED,VET,10.0,2016-09-14 00:00:00,2017-08-05 00:00:00,CURRENT
A491816,DOG,TOY,PUG,D14-002124,LIC ALTERED,VET,9.0,2013-05-15 00:00:00,2014-04-03 00:00:00,RENEWED
A597782,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112007516510,MICROCHIP ADO,HOME AGAIN,25.0,2016-08-31 00:00:00,2017-08-31 00:00:00,CURRENT
A557745,DOG,TOY,HAVANESE,L15-018669,LIC ALTERED,MAIL,9.0,2015-04-14 00:00:00,2016-02-05 00:00:00,RENEWED
A596437,DOG,HOUND,BEAGLE,L16-010123,LIC ALTERED,VET,10.0,2016-08-06 00:00:00,2017-02-28 00:00:00,CURRENT
A596552,OTHER,MAMMAL,BAT,,,,,,,
A619079,DOG,MASTIFF,PIT BULL,L17-042468,LIC ALTERED,HLP SCAN,10.0,2017-05-25 00:00:00,2018-01-26 00:00:00,CURRENT
A557405,DOG,HOUND,BEAGLE,L15-011599,LIC UNALTERED,COUNTER,50.0,2015-04-08 00:00:00,2016-04-08 00:00:00,CURRENT
A551397,CAT,,,L15-001914,LIC ALTERED,HLP SCAN,9.5,2015-01-26 00:00:00,2015-10-10 00:00:00,RENEWED
A380950,DOG,HOUND,BEAGLE,D13-039043,LIC ALTERED,VET,9.0,2012-12-21 00:00:00,2013-05-30 00:00:00,RENEWED
A583154,DOG,SHEPHERD,GERM SHEPHERD,R16-1638,RAB VAC CERT.,RESQ,0.0,2016-02-24 00:00:00,2017-02-24 00:00:00,CURRENT
A581158,DOG,TOY,CHIHUAHUA SH,985112006922306,MICROCHIP ADO,HOME AGAIN,25.0,2016-01-23 00:00:00,2017-01-23 00:00:00,CURRENT
A564318,DOG,TOY,PAPILLON,L15-023126,LIC ALTERED,ADOPT,9.0,2015-06-30 00:00:00,2015-06-29 00:00:00,MOVED JEFF
A583507,DOG,SHEPHERD,GERM SHEPHERD,,,,,,,
A595253,CAT,SHORTHAIR,DOMESTIC SH,985112007615098,MICROCHIP ADO,HOME AGAIN,25.0,2016-08-10 00:00:00,2017-08-10 00:00:00,CURRENT
A556931,CAT,SHORTHAIR,DOMESTIC SH,985112005137278,MICROCHIP ADO,HOME AGAIN,25.0,2015-04-09 00:00:00,2016-04-09 00:00:00,CURRENT
A588725,DOG,MASTIFF,ENG BULLDOG,L16-008485,LIC ALTERED,ADOPT,10.0,2016-04-29 00:00:00,2016-11-16 00:00:00,RENEWED
A610761,DOG,TERRIER,JACK RUSS TER,L16-053196,LIC ALTERED,MAIL,10.0,2017-02-20 00:00:00,2017-06-22 00:00:00,RENEWED
A387578,DOG,TERRIER,JACK RUSS TER,L16-022759,LIC ALTERED,HLP SCAN,10.0,2017-02-13 00:00:00,2017-10-22 00:00:00,CURRENT
A581265,CAT,SHORTHAIR,DOMESTIC SH,U16-52883,RAB VAC CERT.,VET,0.0,2017-01-31 00:00:00,2017-12-05 00:00:00,CURRENT
A628119,CAT,SHORTHAIR,DOMESTIC SH,985113001468148,MICROCHIP ADO,HOME AGAIN,25.0,2017-12-16 00:00:00,2018-12-14 00:00:00,CURRENT
A551692,DOG,HOUND,TREEING CUR,L15-035340,LIC ALTERED,HLP SCAN,9.0,2016-03-28 00:00:00,2016-12-06 00:00:00,RENEWED
A623799,DOG,TERRIER,CAIRN TERRIER,L17-043747,LIC ALTERED,HLP SCAN,10.0,2017-08-18 00:00:00,2018-05-16 00:00:00,CURRENT
A544659,DOG,HOUND,BEAGLE,985112004655647,MICROCHIP,HLP IMPORT,0.0,2015-11-11 00:00:00,,CURRENT
A504368,DOG,HOUND,BLACK MOUTH CUR,L15-007322,LIC UNALTERED,HLP WEB,50.5,2015-10-19 00:00:00,2016-09-25 00:00:00,RENEWED
A572825,DOG,TOY,SHIH TZU,L17-001466,LIC SR,MAIL,5.0,2017-07-11 00:00:00,2018-07-11 00:00:00,CURRENT
A588205,DOG,TOY,SHIH TZU,L16-025105,LIC ALTERED,HLP SCAN,10.0,2016-04-22 00:00:00,2017-02-25 00:00:00,RENEWED
A558079,DOG,SPITZ,AKITA,982000364035728,MICROCHIP,HLP WEB,0.0,2015-04-18 00:00:00,,CURRENT
A444961,DOG,SETTER/RETRIEVE,LABRADOR RETR,D14-025470,LIC ALTERED,VET,9.0,2013-11-17 00:00:00,2014-08-29 00:00:00,RENEWED
A572372,DOG,TOY,YORKSHIRE TERR,L17-022086,LIC ALTERED,HLP WEB,10.5,2017-10-15 00:00:00,2018-10-09 00:00:00,CURRENT
A552924,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-015564,LIC UNALTERED,COUNTER,50.0,2015-02-11 00:00:00,2016-02-11 00:00:00,CURRENT
A555187,DOG,MASTIFF,BOXER,U15-001276,RABIES CERT,HLP IMPORT,,2015-03-16 00:00:00,2018-02-24 00:00:00,CURRENT
A575047,CAT,SHORTHAIR,DOMESTIC SH,985 112 006 925 332,MICROCHIP ADO,HOME AGAIN,25.0,2016-01-02 00:00:00,2017-01-02 00:00:00,CURRENT
A586645,DOG,COLLIE,AUST CATTLE DOG,L15-073215,LIC ALTERED,VET,10.0,2016-04-06 00:00:00,2016-11-24 00:00:00,CURRENT
A629458,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-010889,LIC ALTERED,HLP SCAN,10.0,2017-11-01 00:00:00,2018-08-30 00:00:00,CURRENT
A614436,DOG,MASTIFF,PIT BULL,985113000884250,MICROCHIP ADO,HOME AGAIN,25.0,2017-04-15 00:00:00,2018-04-15 00:00:00,CURRENT
A623241,DOG,MASTIFF,BOXER,L17-031983,LIC ALTERED,HLP SCAN,10.0,2017-08-09 00:00:00,2018-05-19 00:00:00,CURRENT
A565887,DOG,MASTIFF,OLD ENG BULLDOG,L16-027662,LIC ALTERED,MAIL,10.0,2016-10-05 00:00:00,2017-09-03 00:00:00,RENEWED
A546179,DOG,MASTIFF,PIT BULL,L14-021915,LIC ALTERED,HLP SCAN,9.0,2014-11-21 00:00:00,2015-06-07 00:00:00,CURRENT
A581050,DOG,MASTIFF,BOXER,032803890,MICROCHIP,HLP SCAN,0.0,2017-03-05 00:00:00,,CURRENT
A590362,DOG,POODLE,POODLE MIN,,,,,,,
A571939,DOG,COLLIE,COLLIE ROUGH,RAB8724687,RABIES CERT,VET,0.0,2016-11-02 00:00:00,2016-08-05 00:00:00,CURRENT
A571714,DOG,TOY,MALTESE,985121008512283,MICROCHIP,HLP SCAN,0.0,2015-09-21 00:00:00,,CURRENT
A559137,CAT,SHORTHAIR,SIAMESE,L17-035923,LIC SR,HLP SCAN,5.0,2017-09-28 00:00:00,2018-04-26 00:00:00,CURRENT
A615096,DOG,HOUND,BEAGLE,RAB0145027,RABIES CERT,VET,0.0,2017-04-12 00:00:00,2017-02-03 00:00:00,CURRENT
A615817,DOG,HOUND,ENG COONHOUND,L17-041710,LIC ALTERED,VET,10.0,2017-04-21 00:00:00,2018-01-26 00:00:00,CURRENT
A595796,DOG,TERRIER,TERRIER,U16-008351,RABIES CERT,HLP SCAN,,2016-08-02 00:00:00,2017-06-17 00:00:00,CURRENT
A599487,CAT,SHORTHAIR,DOMESTIC SH,U16-047859,RABIES CERT,HLP SCAN,0.0,2016-09-05 00:00:00,2017-08-17 00:00:00,CURRENT
A251601,CAT,SHORTHAIR,DOMESTIC SH,C12-046077,LIC ALTERED,ONLINE,9.0,2011-10-14 00:00:00,2012-10-10 00:00:00,RENEWED
A552916,DOG,SHEPHERD,GERM SHEPHERD,L16-048913,LIC ALTERED,MAIL,9.0,2016-01-27 00:00:00,2017-01-14 00:00:00,RENEWED
A570933,CAT,,UNKNOWN,L15-057837,LIC ALTERED,HLP IMPORT,9.5,2015-09-11 00:00:00,2016-04-24 00:00:00,CURRENT
A560871,DOG,MASTIFF,BOXER,L15-003252,LIC ALTERED,HLP WEB,9.5,2015-05-18 00:00:00,2016-05-16 00:00:00,CURRENT
A618197,DOG,SHEPHERD,GERM SHEPHERD,RAB0373833,RABIES CERT,VET,0.0,2017-05-26 00:00:00,2017-04-21 00:00:00,CURRENT
A576886,DOG,SETTER/RETRIEVE,LABRADOR RETR,U15-005374,RABIES CERT,HLP IMPORT,,2015-11-20 00:00:00,2016-10-28 00:00:00,CURRENT
A550616,DOG,MASTIFF,AMER BULLDOG,L15-056372,LIC ALTERED,ADOPT,9.0,2015-02-05 00:00:00,2016-01-29 00:00:00,CURRENT
A607363,DOG,TOY,CHIHUAHUA SH,R17-2602,RAB VAC CERT.,ADOPT,0.0,2017-01-07 00:00:00,2018-01-06 00:00:00,CURRENT
A601358,DOG,TOY,YORKSHIRE TERR,U16-46209,RAB VAC CERT.,VET,0.0,2016-09-28 00:00:00,2019-08-04 00:00:00,CURRENT
A571660,DOG,TERRIER,TERRIER,L15-052297,LIC ALTERED,HLP SCAN,9.5,2016-02-09 00:00:00,2016-12-12 00:00:00,RENEWED
A619642,DOG,HOUND,BEAGLE,,,,,,,
A116646,CAT,SHORTHAIR,DOMESTIC SH,C02-007177,LIC ALTERED,,7.5,2001-07-12 00:00:00,2002-02-26 00:00:00,EXPIRED
A549125,CAT,SHORTHAIR,DOMESTIC SH,L14-063020,LIC ALTERED,HLP WEB,9.5,2014-12-29 00:00:00,2015-12-18 00:00:00,CURRENT
A586917,DOG,TOY,YORKSHIRE TERR,985 112 007 085 568,MICROCHIP ADO,HOME AGAIN,25.0,2016-04-19 00:00:00,2017-04-19 00:00:00,CURRENT
A631073,CAT,SHORTHAIR,SIAMESE,L17-001992,LIC ALTERED,HLP SCAN,10.0,2017-11-27 00:00:00,2018-09-18 00:00:00,CURRENT
A577561,DOG,HOUND,BEAGLE,L15-039206,LIC ALTERED,VET,9.0,2015-12-03 00:00:00,2016-10-13 00:00:00,CURRENT
A585330,DOG,COLLIE,AUST SHEPHERD,L16-037243,LIC ALTERED,HLP WEB,10.5,2016-03-15 00:00:00,2017-07-09 00:00:00,CURRENT
A553772,DOG,MASTIFF,ROTTWEILER,,,,,,,
A552054,DOG,SHEPHERD,GERM SHEPHERD,L15-033336,LIC ALTERED,HLP SCAN,9.0,2015-05-16 00:00:00,2016-03-31 00:00:00,RENEWED
A588727,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A609208,CAT,SHORTHAIR,DOMESTIC SH,L16-013477,LIC ALTERED,VET,10.0,2017-01-31 00:00:00,2017-10-14 00:00:00,CURRENT
A580223,DOG,COLLIE,BORDER COLLIE,L15-039854,LIC ALTERED,VET,9.0,2016-01-05 00:00:00,2016-11-12 00:00:00,CURRENT
A594520,DOG,TOY,CHIHUAHUA SH,L16-058785,LIC ALTERED,HLP SCAN,10.0,2016-07-11 00:00:00,2017-05-04 00:00:00,RENEWED
A585464,DOG,HOUND,BEAGLE,L16-037304,LIC ALTERED,HLP WEB,10.5,2016-03-16 00:00:00,2017-05-12 00:00:00,CURRENT
A622413,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A558821,DOG,SHEPHERD,GERM SHEPHERD,L15-025704,LIC UNALTERED,COUNTER,50.0,2015-06-30 00:00:00,2016-06-24 00:00:00,GAVE AWAY
A591772,DOG,TERRIER,PARSON RUSS TER,L16-028884,LIC ALTERED,HLP SCAN,10.0,2016-06-07 00:00:00,2017-04-30 00:00:00,RENEWED
A623115,DOG,TERRIER,CAIRN TERRIER,L17-003081,LIC ALTERED,MAIL,10.0,2017-08-08 00:00:00,2018-08-01 00:00:00,CURRENT
A625562,DOG,TOY,CHIHUAHUA SH,L17-005825,LIC ALTERED,VET,10.0,2017-09-20 00:00:00,2018-07-11 00:00:00,CURRENT
A587257,DOG,COLLIE,BORDER COLLIE,U16-007261,RABIES CERT,HLP IMPORT,,2016-04-15 00:00:00,2017-03-19 00:00:00,RENEWED
A551824,CAT,SHORTHAIR,DOMESTIC SH,L16-025018,LIC ALTERED,HLP SCAN,9.0,2016-03-07 00:00:00,2017-01-09 00:00:00,RENEWED
A616294,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-017888,LIC ALTERED,HLP WEB,10.5,2017-04-27 00:00:00,2018-02-14 00:00:00,CURRENT
A575586,DOG,TOY,SHIH TZU,L15-007600,LIC ALTERED,HLP WEB,9.5,2015-10-31 00:00:00,2016-09-01 00:00:00,CURRENT
A614216,DOG,TOY,SHIH TZU,L17-04110,LIC ALTERED,VET,10.0,2017-03-30 00:00:00,2018-02-02 00:00:00,CURRENT
A609307,CAT,LONGHAIR,DOMESTIC LH,L17-020692,LIC ALTERED,HLP WEB,10.5,2017-08-13 00:00:00,2018-01-21 00:00:00,CURRENT
A591146,DOG,SETTER/RETRIEVE,LABRADOR RETR,16-039513,LIC ALTERED,HLP WEB,10.5,2016-05-28 00:00:00,2017-04-04 00:00:00,RENEWED
A591918,DOG,SETTER/RETRIEVE,BEAUCERON,L16-026594,LIC ALTERED,HLP IMPORT,10.5,2016-06-08 00:00:00,2017-05-21 00:00:00,RENEWED
A576644,DOG,SHEPHERD,GERM SHEPHERD,L15-008058,LIC ALTERED,MAIL,9.0,2015-11-19 00:00:00,2016-11-14 00:00:00,RENEWED
A579857,CAT,LONGHAIR,DOMESTIC MH,981020009900447,MICROCHIP,PET WATCH,0.0,2015-12-31 00:00:00,2016-12-31 00:00:00,CURRENT
A600381,DOG,TOY,PUG,985112007776560,MICROCHIP ADO,HOME AGAIN,25.0,2016-09-26 00:00:00,2017-09-26 00:00:00,CURRENT
A290570,DOG,COLLIE,COLLIE ROUGH,D10-036347,LIC UNALTERED,,50.0,2009-12-31 00:00:00,2010-08-15 00:00:00,RENEWED
A595512,DOG,TOY,YORKSHIRE TERR,L15-083006,LIC ALTERED,COUNTER,10.0,2016-08-01 00:00:00,2016-11-15 00:00:00,CURRENT
A554247,CAT,SHORTHAIR,DOMESTIC SH,L15-057091,LIC ALTERED,HLP SCAN,9.5,2015-02-23 00:00:00,2016-01-24 00:00:00,CURRENT
A633313,OTHER,FISH,COLD WATER,,,,,,,
A593321,DOG,POODLE,POODLE MIN,L17-040451,LIC ALTERED,VET,10.0,2017-10-13 00:00:00,2018-05-26 00:00:00,CURRENT
A610944,CAT,SHORTHAIR,DOMESTIC SH,L17-036509,LIC ALTERED,HLP SCAN,10.0,2017-02-13 00:00:00,2018-01-04 00:00:00,CURRENT
A608291,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112006613298,MICROCHIP,HOME AGAIN,0.0,2017-01-18 00:00:00,2017-01-18 00:00:00,CURRENT
A571432,CAT,SHORTHAIR,DOMESTIC SH,U15-44784,RAB VAC CERT.,VET,0.0,2015-09-18 00:00:00,2016-08-31 00:00:00,CURRENT
A595447,DOG,TERRIER,JACK RUSS TER,L16-045928,LIC ALTERED,VET,10.0,2016-07-27 00:00:00,2017-04-23 00:00:00,CURRENT
A600472,DOG,TOY,CHIHUAHUA SH,985112007516286,MICROCHIP RTO,HOME AGAIN,25.0,2016-09-17 00:00:00,2017-09-17 00:00:00,CURRENT
A557832,DOG,TOY,PUG,L14-007827,LIC ALTERED,VET,9.0,2015-04-15 00:00:00,2015-12-19 00:00:00,CURRENT
A612726,DOG,TOY,POMERANIAN,,,,,,,
A625839,DOG,TERRIER,RAT TERRIER,L17-014732,LIC ALTERED,VET,10.0,2017-09-25 00:00:00,2018-07-19 00:00:00,CURRENT
A598208,DOG,SETTER/RETRIEVE,LABRADOR RETR,,,,,,,
A604722,CAT,LONGHAIR,DOMESTIC LH,L17-005377,LIC ALTERED,VET,10.0,2017-11-08 00:00:00,2018-09-13 00:00:00,CURRENT
A605967,CAT,SHORTHAIR,DOMESTIC SH,985113000788084,MICROCHIP ADO,HOME AGAIN,25.0,2017-01-28 00:00:00,2018-01-28 00:00:00,CURRENT
A612366,DOG,MASTIFF,PRESA CANARIO,L17-026109,LIC UNALTERED,COUNTER,60.0,2017-03-08 00:00:00,2018-03-06 00:00:00,CURRENT
A562207,CAT,LONGHAIR,DOMESTIC LH,L14-018532,LIC ALTERED,VET,9.0,2015-06-04 00:00:00,2015-08-08 00:00:00,CURRENT
A567799,DOG,TOY,PUG,L15-059746,LIC ALTERED,VET,9.0,2015-08-05 00:00:00,2016-04-29 00:00:00,RENEWED
A555316,DOG,SETTER/RETRIEVE,LABRADOR RETR,U16-008445,RABIES CERT,HLP SCAN,,2016-08-02 00:00:00,2017-06-18 00:00:00,CURRENT
A515614,DOG,SETTER/RETRIEVE,LABRADOR RETR,U14-000045,RABIES CERT,HLP IMPORT,,2014-01-16 00:00:00,2014-11-29 00:00:00,RENEWED
A575152,DOG,MASTIFF,PIT BULL,985112006516319,MICROCHIPSPOT,HOME AGAIN,15.0,2016-10-24 00:00:00,2017-10-24 00:00:00,CURRENT
A454401,DOG,POINTER,DOBERMAN PINSCH,L15-035568,LIC ALTERED,HLP SCAN,9.5,2015-12-20 00:00:00,2016-07-10 00:00:00,RENEWED
A633002,DOG,MASTIFF,PIT BULL,R18-0002,RAB VAC CERT.,ADOPT,0.0,2018-01-04 00:00:00,2019-01-03 00:00:00,CURRENT
A588462,DOG,MASTIFF,PIT BULL,L16-014830,LIC ALTERED,MAIL,10.0,2016-04-26 00:00:00,2017-02-25 00:00:00,RENEWED
A561912,DOG,TOY,SHIH TZU,L16-011081,LIC SR,COUNTER,5.0,2016-05-20 00:00:00,2017-05-19 00:00:00,RENEWED
A557679,DOG,COLLIE,BORDER COLLIE,L15-002259,LIC ALTERED,HLP WEB,9.5,2015-04-12 00:00:00,2016-03-28 00:00:00,RENEWED
A633529,CAT,SHORTHAIR,DOMESTIC SH,L17-033370,LIC ALTERED,HLP SCAN,10.0,2018-01-04 00:00:00,2018-11-30 00:00:00,CURRENT
A585763,DOG,HOUND,BEAGLE,R16-0275,RAB VAC CERT.,RESQ,0.0,2016-03-30 00:00:00,2017-03-30 00:00:00,CURRENT
A591947,DOG,MASTIFF,PIT BULL,,,,,,,
A603196,DOG,MASTIFF,PIT BULL,,,,,,,
A578244,DOG,TOY,DACHSHUND,L15-020545,LIC ALTERED,HLP IMPORT,9.5,2015-12-10 00:00:00,2016-07-25 00:00:00,RENEWED
A356451,DOG,HOUND,BEAGLE,D09-066430,LIC ALTERED,ADOPT,9.0,2008-08-30 00:00:00,2009-08-21 00:00:00,CURRENT
A578387,CAT,,UNKNOWN,L15-020735,LIC ALTERED,HLP IMPORT,9.5,2015-12-10 00:00:00,2016-09-30 00:00:00,CURRENT
A601245,DOG,MASTIFF,PIT BULL,,,,,,,
A569884,DOG,POODLE,POODLE MIN,L17-025381,LIC ALTERED,VET,10.0,2017-05-16 00:00:00,2018-04-27 00:00:00,CURRENT
A595722,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-015015,LIC ALTERED,HLP WEB,10.5,2017-01-06 00:00:00,2018-01-26 00:00:00,CURRENT
A581217,DOG,TOY,DACHSHUND,L16-035492,LIC ALTERED,HLP WEB,9.5,2016-01-18 00:00:00,2016-12-26 00:00:00,CURRENT
A567122,DOG,MASTIFF,ROTTWEILER,L16-033922,LIC UNALTERED,HLP WEB,60.5,2016-08-24 00:00:00,2017-08-02 00:00:00,CURRENT
A556276,DOG,SETTER/RETRIEVE,LABRADOR RETR,L14-007058,LIC ALTERED,HLP SCAN,9.0,2015-03-24 00:00:00,2015-10-24 00:00:00,CURRENT
A598893,DOG,MASTIFF,BOXER,L16-005790,LIC ALTERED,ADOPT,10.0,2016-09-10 00:00:00,2017-09-07 00:00:00,RENEWED
A628179,DOG,SPITZ,ALASK MALAMUTE,L17-022078,LIC ALTERED,HLP WEB,10.5,2017-10-14 00:00:00,2018-01-20 00:00:00,CURRENT
A630928,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A616686,DOG,TERRIER,JACK RUSS TER,L16-010088,LIC ALTERED,VET,10.0,2017-05-05 00:00:00,2017-06-24 00:00:00,CURRENT
A601908,CAT,SHORTHAIR,DOMESTIC SH,L16-050509,LIC ALTERED,ADOPT,10.0,2016-12-13 00:00:00,2017-12-09 00:00:00,CURRENT
A223971,CAT,SHORTHAIR,DOMESTIC SH,C11-019960,LIC ALTERED,,9.0,2010-09-02 00:00:00,2011-08-30 00:00:00,RENEWED
A631028,CAT,SHORTHAIR,SCOTTISH FOLD,L17-027827,LIC ALTERED,HLP SCAN,10.0,2017-11-27 00:00:00,2018-10-30 00:00:00,CURRENT
A436913,DOG,MASTIFF,AM PIT BULL TER,VOID-006921,LIC UNALTERED,COUNTER,50.0,2014-10-25 00:00:00,2015-10-18 00:00:00,CURRENT
A556283,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-056248,LIC 3Y,HLP SCAN,27.0,2016-05-11 00:00:00,2019-02-26 00:00:00,CURRENT
A601814,DOG,SHEPHERD,GERM SHEPHERD,L16-032080,LIC ALTERED,HLP SCAN,10.0,2016-10-06 00:00:00,2017-04-02 00:00:00,RENEWED
A202093,DOG,SETTER/RETRIEVE,LABRADOR RETR,D08-035691,LIC ALTERED,,9.0,2008-01-02 00:00:00,2008-12-27 00:00:00,RENEWED
A600154,DOG,COLLIE,BORDER COLLIE,RAB8724541,RABIES CERT,VET,0.0,2016-09-13 00:00:00,2016-08-19 00:00:00,CURRENT
A575592,DOG,SETTER/RETRIEVE,LABRADOR RETR,A28086256,MICROCHIP,HLP WEB,0.0,2015-11-01 00:00:00,,CURRENT
A568927,DOG,TOY,POMERANIAN,L15-061716,LIC UNALTERED,COUNTER,50.0,2015-10-01 00:00:00,2016-10-01 00:00:00,CURRENT
A560854,DOG,SPITZ,CHOW CHOW,L16-032402,LIC ALTERED,HLP SCAN,10.0,2017-02-16 00:00:00,2017-11-19 00:00:00,CURRENT
A553159,DOG,TOY,POMERANIAN,0A11606573,MICROCHIP,HLP SCAN,0.0,2015-02-11 00:00:00,,CURRENT
A585498,CAT,SHORTHAIR,DOMESTIC SH,L16-057001,LIC ALTERED,HLP SCAN,9.0,2016-03-16 00:00:00,2016-03-16 00:00:00,CURRENT
A569300,CAT,LONGHAIR,DOMESTIC MH,U15-003563,RABIES CERT,HLP SCAN,,2015-08-25 00:00:00,2016-07-08 00:00:00,CURRENT
A251329,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-038571,LIC SR,COUNTER,4.5,2015-07-21 00:00:00,2016-05-26 00:00:00,RENEWED
A598299,CAT,LONGHAIR,DOMESTIC LH,982000407445881,MICROCHIP,HLP SCAN,0.0,2016-08-28 00:00:00,,CURRENT
A589712,CAT,SHORTHAIR,DOMESTIC SH,L16-009470,LIC ALTERED,VET,10.0,2016-05-10 00:00:00,2017-03-14 00:00:00,CURRENT
A587007,CAT,SHORTHAIR,DOMESTIC SH,985112006061378,MICROCHIP,HOME AGAIN,0.0,2016-04-13 00:00:00,2017-04-13 00:00:00,CURRENT
A627533,CAT,SHORTHAIR,AMER SH,,,,,,,
A459711,CAT,SHORTHAIR,DOMESTIC SH,C12-037962,LIC ALTERED,VET,9.0,2012-04-05 00:00:00,2012-07-29 00:00:00,CURRENT
A632154,CAT,LONGHAIR,DOMESTIC LH,,,,,,,
A633175,CAT,SHORTHAIR,DOMESTIC SH,U17-46981,RAB VAC CERT.,VET,0.0,2017-12-29 00:00:00,2018-06-12 00:00:00,CURRENT
A599819,DOG,HOUND,BLUETICK HOUND,L16-034433,LIC ALTERED,COUNTER,10.0,2016-09-09 00:00:00,2017-09-09 00:00:00,CURRENT
A564234,CAT,SHORTHAIR,DOMESTIC SH,L15-011006,LIC ALTERED,HLP SCAN,9.0,2015-06-22 00:00:00,2016-04-29 00:00:00,CURRENT
A581557,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-021120,LIC ALTERED,HLP WEB,10.5,2017-09-01 00:00:00,2018-09-01 00:00:00,CURRENT
A562172,CAT,SHORTHAIR,DOMESTIC SH,985112005275461,MICROCHIP ADO,HOME AGAIN,25.0,2015-07-08 00:00:00,2016-07-08 00:00:00,CURRENT
A572458,DOG,MASTIFF,PIT BULL,L15-050486,LIC ALTERED,COUNTER,9.0,2015-09-26 00:00:00,2016-07-14 00:00:00,CURRENT
A602664,DOG,SETTER/RETRIEVE,LABRADOR RETR,,,,,,,
A631405,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A617429,DOG,TOY,BOSTON TERRIER,RAB0378148,RABIES CERT,VET,0.0,2017-05-17 00:00:00,2017-04-19 00:00:00,CURRENT
A579077,DOG,SHEPHERD,GERM SHEPHERD,L15-070667,LIC ALTERED,VET,9.0,2016-02-04 00:00:00,2016-09-17 00:00:00,RENEWED
