COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE
"Lee Oil Company, Inc.",Cattaraugus,Carrollton,31009200000000,McCaffery 17,UL,OD,-78.60351,42.07092
Knights Creek Oil Co.,Allegany,Scio,31003700000000,McKee 21,UL,OD,-78.03787,42.10111
Unknown,Allegany,Alma,31003700000000,Root F 18,UL,NL,-78.05183000000001,42.06321
Unknown,Erie,Elma,31029000000000,Cotton G G 1,UN,GD,-78.60549,42.86337
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 106,UL,OD,-78.05034,42.079159999999995
Unknown,Allegany,Wirt,31003700000000,Reiman L 73,UN,NL,-78.15035999999999,42.093746
Unknown,Allegany,Genesee,31003700000000,PPP 22,UN,NL,-78.21531,42.082657
Unknown,Cattaraugus,Allegany,31009700000000,KC 577,UN,NL,-78.52625,42.003807
Bradley Producing Corp.,Allegany,Bolivar,31003100000000,Rock Run 194,UN,NL,-78.16422,42.04509
Carey Oil,Cattaraugus,Allegany,31009600000000,Carey 305(G),UL,OD,-78.51621999999999,42.075448
Central Oil Co.,Allegany,Scio,31003700000000,Holton 1002(G),UM,OD,-78.04202,42.09689
Unknown,Allegany,Alma,31003700000000,Root F 151,UM,NL,-78.05885,42.060379
"Cabot, G.L.",Oneida,Camden,31065000000000,Rinkle Leigh 1,UN,DH,-75.76544,43.36517
Unknown,Allegany,Alma,31003600000000,Point Oil U1,UL,OD,-78.04638,42.018
Unknown,Cattaraugus,Allegany,31009700000000,KC 761,UN,NL,-78.53265,42.009040999999996
Unknown,Allegany,Wirt,31003700000000,Reiman L 37,UN,NL,-78.14835,42.093716
Unknown,Allegany,Bolivar,31003700000000,Dunn P 33,UM,NL,-78.15341,42.05891
Unknown,Cattaraugus,Allegany,31009700000000,KC 493,UM,NL,-78.52337,42.001789
Unknown,Allegany,Wirt,31003700000000,Schamberger J 20,UM,NL,-78.1856,42.087391
Unknown,Allegany,Bolivar,31003700000000,PFG 64,UN,NL,-78.13391999999999,42.071949
Phoenix Gas Co.,Seneca,Seneca Falls,31099000000000,Wescott Bros 3,UM,GD,-76.77865,42.94328
Unknown,Allegany,Alma,31003700000000,Root F 128,UM,NL,-78.05808,42.060974
Unknown,Schuyler,Tyrone,31097600000000,Clark Price Rd 1,UL,NL,-77.00310999999999,42.46782
Unknown,Allegany,Alma,31003600000000,Point Oil U7,UL,OD,-78.04731,42.015845
Unknown,Allegany,Independence,31003100000000,Robert Clark 1,UM,GD,-77.76557,42.089095
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Coleman 1,UL,NL,-77.69067,42.09323
Unknown,Cattaraugus,Allegany,31009700000000,KC 380,UN,NL,-78.51902,42.008987
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Fo-11,UL,OD,-78.55237,42.015229999999995
Finance Oil & Gas,Erie,Brant,31029100000000,Peter Pierce R-21,UN,GD,-79.07018000000001,42.580377
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ho-19,UN,OD,-78.57418,42.01538
Unknown,Allegany,Genesee,31003700000000,PPP 1,UN,NL,-78.21355,42.078876
Unknown,Allegany,Alma,31003700000000,Balcerak G 33,UM,NL,-78.06376,42.063297
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 3,UL,OD,-77.70466,42.09021
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Sanderson,UL,NL,-76.16599000000001,43.5846
"BDH Oil, Inc.",Cattaraugus,Allegany,31009600000000,Nichols Run Do-11,UL,OD,-78.56695,42.01449
Empire Portland Cement,Onondaga,Camillus,31067000000000,Sherwood 1,UN,GW,-76.34798,43.0757
Unknown,Allegany,Bolivar,31003700000000,Dunn J 79,UM,NL,-78.1591,42.05772
Unknown,Cattaraugus,Allegany,31009700000000,KC 860,UN,NL,-78.53846,42.010937
Unknown,Allegany,Wirt,31003700000000,Webb E 34,UM,NL,-78.14851,42.097664
Unknown,Allegany,Bolivar,31003700000000,PG 50,UM,NL,-78.07885999999999,42.061119
Unknown,Allegany,Wirt,31003700000000,Schamberger J 26,UL,NL,-78.18589,42.086834
"Haught, Ralph",Allegany,Independence,31003700000000,Haught/Ford 1109,UL,IW,-77.83954,42.095490000000005
Unknown,Cattaraugus,Allegany,31009700000000,KC 96,UN,NL,-78.49136,42.019688
Unknown,Allegany,Alma,31003700000000,Root F 143,UM,NL,-78.05864,42.063683000000005
Unknown,Cattaraugus,Allegany,31009700000000,KC 361,UN,NL,-78.51817,42.01984
Unknown,Allegany,Alma,31003700000000,Root F 20,UM,NL,-78.05184,42.061607
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 123,UN,NL,-78.15464,42.076622
Unknown,Cattaraugus,Allegany,31009700000000,KC 202,UN,NL,-78.50515,42.010059000000005
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 109,UL,OD,-77.97083,42.034055
Home Gas Company,Schuyler,Tyrone,31097000000000,Andrews 1,UL,GD,-77.09996,42.47068
Unknown,Allegany,Wirt,31003700000000,Crockett D 24,UN,NL,-78.17189,42.088631
Unknown,Allegany,Bolivar,31003700000000,Dunn J 109,UM,NL,-78.16059,42.056492
Valley Drilling Corp. of America,Chautauqua,Busti,31013200000000,D Eckstrom 19,UL,OD,-79.29949,42.00354
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Gollner 3,UM,GD,-76.11716,43.56955
Unknown,Allegany,Bolivar,31003700000000,PFG 36,UN,NL,-78.13119,42.074073999999996
Unknown,Allegany,Alma,31003700000000,Root F 92,UM,NL,-78.05648000000001,42.06155
Unknown,Cattaraugus,Allegany,31009700000000,KC 411,UM,NL,-78.52035,42.001411
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Austin 220,UL,NL,-77.70065,42.09223
"Buffalo, City of",Erie,Buffalo,31029000000000,City Hospital Grounds 1,UM,GW,-78.83234,42.92773
Unknown,Allegany,Bolivar,31003700000000,OR 35,UM,NL,-78.09274,42.066643
Unknown,Cattaraugus,Allegany,31009700000000,KC 641,UM,NL,-78.52833000000001,42.011471
Unknown,Allegany,Wirt,31003700000000,Schamberger J 54,UM,NL,-78.18766,42.087669
Unknown,Allegany,Bolivar,31003700000000,DF 39,UL,NL,-78.12338000000001,42.040013
Unknown,Allegany,Wirt,31003700000000,Strawser B 2,UN,NL,-78.14471,42.096176
Unknown,Cattaraugus,Allegany,31009700000000,KC 488,UM,NL,-78.52319,42.009331
Unknown,Allegany,Wirt,31003700000000,PYR 1,UM,NL,-78.17569,42.087975
Haskins Oil Co.,Allegany,Scio,31003600000000,Gowdy 057,UL,OD,-78.02279,42.09253
Unknown,Allegany,Alma,31003700000000,Balcerak G 55,UL,NL,-78.06533,42.059084000000006
Unknown,Cattaraugus,Allegany,31009700000000,KC 894,UN,NL,-78.54066,42.006699
Unknown,Allegany,Wirt,31003700000000,Reiman L 105,UN,NL,-78.15289,42.09333
Unknown,Allegany,Genesee,31003700000000,PPP 24,UN,NL,-78.21537,42.078686
Unknown,Allegany,Alma,31003700000000,Root F 86,UM,NL,-78.05632,42.059353
Belmont Quadrangle Drilling,Steuben,Jasper,31101000000000,Bettinger 1,UM,DW,-77.46436,42.15028
Unknown,Cattaraugus,Allegany,31009700000000,KC 200,UN,NL,-78.50501,42.001152000000005
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Gollner 0,UM,GD,-76.18095,43.579519
Unknown,Allegany,Genesee,31003600000000,Childs U6,UL,NL,-78.22059,42.081520000000005
Remington Standard Typewriter,Herkimer,German Flatts,31043000000000,Ilion 1,UN,DW,-75.03518000000001,43.01533
Unknown,Cattaraugus,Allegany,31009700000000,KC 267,UN,NL,-78.51275,42.007332
Unknown,Cattaraugus,Allegany,31009600000000,McGuire 1,UL,OD,-78.5288,42.042863
Olean Freres Corp.,Cattaraugus,Allegany,31009100000000,Bryer-Kinley 42,UL,OD,-78.47579,42.10911
Unknown,Cattaraugus,Allegany,31009700000000,KC 849,UN,NL,-78.53745,42.005901
Unknown,Steuben,West Union,31101600000000,Fontana U1,UL,OD,-77.72754,42.06994
Case Oil Corp.,Allegany,Bolivar,31003700000000,Case 03o,UL,OD,-78.1032,42.07226
Unknown,Cattaraugus,Allegany,31009700000000,KC 376,UN,NL,-78.51889,42.015415000000004
Mayrock Oil Co.,Allegany,Scio,31003700000000,Holton p29,UL,IW,-78.04562,42.09391
Unknown,Steuben,West Union,31101600000000,Marsh Creek U1,UL,OD,-77.70418000000001,42.091246000000005
Unknown,Cattaraugus,Allegany,31009700000000,KC 105,UN,NL,-78.49242,42.021164
Finance Oil & Gas,Erie,Brant,31029100000000,Newton Pierce R-29,UN,GD,-79.07704,42.582295
Meridian Gas Co.,Onondaga,Van Buren,31067000000000,Kelly 2,UM,GD,-76.32961999999999,43.14478
"Jehl, Ray",Cattaraugus,Perrysburg,31009000000000,Fee 1,UN,GD,-78.99079,42.52082
"Livingston, Mrs Ira",Schenectady,Princetown,31093000000000,Livingston Ira 1,UN,NL,-74.02305,42.75166
P & G Oil Co.,Allegany,Willing,31003600000000,Roeske U1,UL,NL,-77.88452,42.08283
Unknown,Allegany,Alma,31003700000000,Root F 298,UM,NL,-78.06058,42.064445
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 45,UL,OD,-78.18473,42.08202
Seneca Nation of Indians,Erie,Collins,31029100000000,Patterson 1672,UN,GD,-78.95392,42.48012
Unknown,Allegany,Bolivar,31003700000000,PFG 11,UM,NL,-78.12923,42.074745
Unknown,Allegany,Alma,31003700000000,Fisher J 36,UN,NL,-78.06175,42.066837
Unknown,Cattaraugus,Allegany,31009700000000,KC 968,UN,NL,-78.54588000000001,42.000259
"Property Shares, Inc.",Oneida,Westmoreland,31065000000000,Skinner R 1,UN,DW,-75.47936999999999,43.118790000000004
Unknown,Cattaraugus,Allegany,31009700000000,KC 141,UN,NL,-78.49462,42.00922
F.E. Petroleum Corp.,Genesee,Byron,31037100000000,Keif,UM,GW,-78.09581,43.06139
Unknown,Erie,Tonawanda,31029600000000,Chapel 2,UL,GD,-78.86998,42.96719
Unknown,Allegany,Genesee,31003600000000,Oconnor 41,UL,OD,-78.24202,42.051203
Unknown,Cattaraugus,Allegany,31009700000000,KC 136,UN,NL,-78.49436999999999,42.013191
Unknown,Cattaraugus,Allegany,31009700000000,KC 397,UN,NL,-78.51984,42.004749
Allegany Gas,Steuben,Erwin,31101000000000,Landers 1,UM,DW,-77.18224000000001,42.13368
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 55,UN,NL,-78.14993,42.072906
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley P-5,UL,IW,-77.70464,42.09401
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 8,UL,OD,-78.05046,42.07804
Unknown,Allegany,Alma,31003700000000,Balcerak G 68,UN,NL,-78.06195,42.066181
Meridian Gas Co.,Onondaga,Van Buren,31067000000000,Kelly 3,UM,GD,-76.32924,43.14342
Unknown,Steuben,Hornellsville,31101000000000,Hart,UM,GW,,
Unknown,Allegany,Wirt,31003700000000,Jakima S 11,UM,NL,-78.14317,42.094681
Belmont Quadrangle Drilling,Tompkins,Groton,31109000000000,Mount Cora 1,UN,GD,-76.40086,42.55012
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley O-316,UL,OD,-77.70756999999999,42.09722
Unknown,Allegany,Bolivar,31003700000000,Dunn P 50,UN,NL,-78.15427,42.058994
Hickory Oil,Allegany,Genesee,31003600000000,Hickory U4,UL,OD,-78.20868,42.067478
"Decker, et al",Yates,Barrington,31123000000000,Bellis 1,UM,DW,-77.08339000000001,42.50007
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 44,UN,NL,-78.14947,42.073357
Unknown,Allegany,Bolivar,31003700000000,OR 12,UM,NL,-78.09031999999999,42.067879
Unknown,Allegany,Wirt,31003700000000,PYR 55,UM,NL,-78.17781,42.089039
Case Oil Corp.,Allegany,Bolivar,31003100000000,Homestead 035,UL,OD,-78.10358000000001,42.06463
Felmont Oil Corp.,Steuben,Hornby,31101000000000,NYS Lands-Monterey Bros 1,UM,DW,-77.02354,42.27312
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 197,UL,OD,-77.70591999999999,42.08899
Unknown,Cattaraugus,Allegany,31009700000000,KC 762,UN,NL,-78.53265999999999,42.009708
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex 19,UL,NL,-77.69526,42.094390000000004
Unknown,Allegany,Genesee,31003600000000,Oconnor 29,UL,OD,-78.23210999999999,42.054131
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Ho-405,UN,OD,-78.55211,42.01088
Unknown,Allegany,Genesee,31003600000000,Wilson 12,UL,IW,-78.24286,42.054902
Unknown,Steuben,Erwin,31101000000000,Pock 1,UM,DW,-77.08424000000001,42.09235
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Go-5,UL,OD,-78.56392,42.020920000000004
NY Central Gas,Livingston,Caledonia,31051000000000,Mitchell,UM,GD,-77.84585,42.92966
"Vangorder, E & A",Cattaraugus,Farmersville,31009200000000,Van Gorder 1,UL,OD,-78.4157,42.37424
"Lee Oil Company, Inc.",Steuben,West Union,31101100000000,Rex O-401,UL,OD,-77.69836,42.09369
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley O-12,UL,IW,-77.70151,42.09518
Unknown,Steuben,West Union,31101600000000,Losey U1,UL,OD,-77.72599,42.08493
Unknown,Cattaraugus,Allegany,31009700000000,KC 544,UN,NL,-78.52504,42.008671
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Young P-45,UL,IW,-77.71254,42.093759999999996
Unknown,Cattaraugus,Allegany,31009700000000,KC 47,UN,NL,-78.48693,42.022751
P & G Oil Co.,Allegany,Willing,31003700000000,Minges 02017,UM,OD,-77.89596999999999,42.08104
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley O-14,UL,OD,-77.70383000000001,42.095259999999996
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 0115,UL,IW,-78.0561,42.07607
Unknown,Allegany,Wirt,31003700000000,Jakima S 65,UN,NL,-78.14622,42.093002
"Phillips, Shawn P.",Allegany,Bolivar,31003600000000,Millard Estate 1,UL,OD,-78.17925,42.04653
Unknown,Allegany,Alma,31003700000000,Root F 214,UM,NL,-78.06142,42.061352
Unknown,Cattaraugus,Allegany,31009700000000,KC 308,UN,NL,-78.51526,42.019141999999995
Unknown,Allegany,Alma,31003700000000,Root F 61,UM,NL,-78.05521999999999,42.060398
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Hw-208,UN,IW,-78.5782,42.01937
Vincent & Stearns,Steuben,Tuscarora,31101000000000,Vance 1,UM,DW,-77.23441,42.26468
"Miller, William J II",Erie,Eden,31029200000000,Miller 2,UL,GD,-78.86978,42.68515
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Kinney G,UL,GD,-76.03854,43.64445
Unknown,Allegany,Bolivar,31003700000000,DF 54,UN,NL,-78.12611,42.035931
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 54,UN,NL,-78.14992,42.072113
Unknown,Allegany,Genesee,31003700000000,PPP 7,UN,NL,-78.2141,42.083389000000004
Unknown,Allegany,Bolivar,31003700000000,PYR 113,UM,NL,-78.17957,42.089828000000004
Unknown,Cattaraugus,Allegany,31009700000000,KC 952,UN,NL,-78.54435,42.010166
Unknown,Erie,Tonawanda,31029000000000,None Specified,UN,GD,-78.8417,42.98961
"Basic Energy Producers, Inc.",Chautauqua,Portland,31013100000000,Pognant 1,UL,GD,-79.432,42.38364
Unknown,Allegany,Wirt,31003700000000,Reiman L 20,UN,NL,-78.14743,42.096740999999994
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Young 011,UL,OD,-77.71205,42.09328
Unknown,Cattaraugus,Allegany,31009700000000,KC 190,UN,NL,-78.50345,42.009293
Mayrock Oil Co.,Allegany,Scio,31003700000000,Holton p30,UL,IW,-78.04466,42.094390000000004
Unknown,Cattaraugus,Allegany,31009700000000,KC 478,UN,NL,-78.5228,42.006149
Unknown,Cattaraugus,Allegany,31009700000000,KC 350,UN,NL,-78.51776,42.005577
Unknown,Allegany,Wirt,31003700000000,Crockett D 82,UN,NL,-78.17645,42.084461
Unknown,Allegany,Wirt,31003700000000,PYR 28,UM,NL,-78.17713,42.08905
Unknown,Allegany,Bolivar,31003700000000,PYR 94,UL,NL,-78.17886,42.08832
Unknown,Steuben,Greenwood,31101600000000,DOT Rt417 #3,UM,NL,,
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex 7,UL,OD,-77.69901,42.092659999999995
Unknown,Allegany,Alma,31003700000000,Root K 52,UN,NL,-78.07822,42.057102
"Republic Light, Heat & Power",Chautauqua,Arkwright,31013000000000,Vellone D,UN,GD,-79.26794,42.42883
NYS Natural Gas Corp.,Ontario,Phelps,31069000000000,Smith Donald 0,UM,GD,-76.97633,42.92139
Unknown,Allegany,Genesee,31003600000000,Childs U 16,UL,NL,-78.22192,42.07762
Unknown,Allegany,Wirt,31003700000000,Webb E 12,UM,NL,-78.14624,42.098125
Unknown,Allegany,Wirt,31003700000000,Webb E 26,UM,NL,-78.14791,42.097637
Unknown,Cattaraugus,Allegany,31009700000000,KC 436,UM,NL,-78.52155,42.014480999999996
Unknown,Cattaraugus,Allegany,31009700000000,KC 550,UM,NL,-78.52515,42.001465
NYS Natural Gas Co.,Chemung,Erin,31015000000000,Husted,UM,DW,-76.70218,42.221140000000005
Unknown,Allegany,Bolivar,31003700000000,Dunn J 71,UM,NL,-78.15874000000001,42.061665000000005
Pennzoil Products Co.,Allegany,Bolivar,31003700000000,Ballard 118,UL,OD,-78.18571,42.08376
"Lee Oil Company, Inc.",Steuben,West Union,31101100000000,Rex O-408,UL,OD,-77.69524,42.09352
Unknown,Cattaraugus,Allegany,31009700000000,KC 159,UN,NL,-78.49858,42.020809
Moore Producing Co.,Allegany,Bolivar,31003700000000,Curtis Farm 653(G),UL,IW,-78.17832,42.08129
Unknown,Oneida,Rome,31065000000000,Hazleton,UM,GD,-75.45123000000001,43.22092
Unknown,Erie,Wales,31029100000000,Foss (IGC) 1471,UM,GD,-78.52212,42.75625
"Cross, Merton M.",Cattaraugus,Perrysburg,31009000000000,Cross M 1,UN,GD,-78.98855,42.51959
NYS Natural Gas Corp.,Ontario,Phelps,31069000000000,Dennington 0,UM,GD,-76.96681,42.91701
Unknown,Allegany,Bolivar,31003700000000,DF 25,UL,NL,-78.12086,42.04372
"Bentley,Cash,Davis & Soltesz",Steuben,Troupsburg,31101100000000,Hugh 1,UL,DW,-77.48469,42.066340000000004
Unknown,Cattaraugus,Allegany,31009700000000,KC 867,UN,NL,-78.53877,42.005802
Unknown,Allegany,Wirt,31003700000000,Reiman L 93,UN,NL,-78.15187,42.093334000000006
Unknown,Oswego,Richland,31075000000000,Lane 1,UM,GD,-76.11924,43.56612
"BDH Oil, Inc.",Cattaraugus,Allegany,31009600000000,Nichols Run Do-7,UN,OD,-78.56629000000001,42.015440000000005
Finance Oil & Gas,Erie,Brant,31029100000000,J. Sieley R-18,UN,DH,-79.07164,42.576813
Unknown,Cattaraugus,Allegany,31009700000000,KC 830,UN,NL,-78.53627,42.009712
Knights Creek Oil Co.,Allegany,Scio,31003600000000,McKee U3,UL,NL,-78.03827,42.10151
Unknown,Allegany,Wirt,31003700000000,Reiman L 40,UN,NL,-78.14858000000001,42.096786
NY Central Gas,Livingston,Leicester,31051000000000,Hudson,UM,GW,-77.88508,42.77037
Unknown,Steuben,Greenwood,31101600000000,Hollenbeck U1,UL,GD,-77.71996999999999,42.10965
Unknown,Allegany,Wirt,31003700000000,Schamberger J 56,UM,NL,-78.18784000000001,42.089008
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 65,UN,NL,-78.15035999999999,42.066821999999995
Finance Oil & Gas,Erie,Brant,31029100000000,Bemis Pierce R-11 (I-1658),UN,GD,-79.06572,42.571331
Unknown,Allegany,Wirt,31003700000000,Jakima S 67,UN,NL,-78.14641999999999,42.09359
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ho-5,UN,OD,-78.57285,42.01984
"Nouryon Salt, LLC",Livingston,Leicester,31051200000000,Well 9429,UM,MM,-77.86196,42.77556
Colonial Oil & Gas Corp.,Monroe,Hamlin,31055000000000,Hazen 1,UL,GW,-77.96486999999999,43.330940000000005
Meridian Gas Co.,Onondaga,Lysander,31067000000000,van Duesen,UM,DH,-76.30483000000001,43.18786
Unknown,Allegany,Alma,31003700000000,Balcerak G 74,UN,NL,-78.06265,42.065201
Unknown,Cattaraugus,Allegany,31009600000000,Kurty U15,UL,OD,-78.5069,42.02795
Unknown,Cattaraugus,Allegany,31009700000000,KC 983,UN,NL,-78.54825,42.004646
Unknown,Cattaraugus,Allegany,31009700000000,KC 295,UL,NL,-78.51468,42.017140000000005
Unknown,Allegany,Alma,31003700000000,Root F 207,UM,NL,-78.06128000000001,42.061104
Unknown,Cattaraugus,Allegany,31009700000000,KC 940,UN,NL,-78.54369,42.000355
Haskins Oil Co.,Allegany,Scio,31003600000000,Gowdy 02,UL,OD,-78.02329,42.09018
Unknown,Allegany,Wirt,31003700000000,Jakima S 26,UN,NL,-78.14368,42.092857
Unknown,Cattaraugus,Allegany,31009700000000,KC 805,UN,NL,-78.53461,42.007381
Finance Oil & Gas,Erie,Perrysburg,31029100000000,Doxtator R-88,UN,GD,-78.97939000000001,42.487860999999995
Seneca Nation of Indians,Cattaraugus,Perrysburg,31009100000000,Johnson 1675,UN,NL,-79.01592,42.52825
Unknown,Cattaraugus,Perrysburg,31009000000000,Ticknor Francis 1,UM,GD,-79.00273,42.50418
Unknown,Allegany,Bolivar,31003700000000,Dunn P 30,UN,NL,-78.15328000000001,42.056477
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Austin 252,UL,NL,-77.70045999999999,42.09296
Meridian Gas Co.,Onondaga,Lysander,31067000000000,Names 2,UM,GD,-76.30821999999999,43.15165
Pennzoil Products Co.,Allegany,Bolivar,31003700000000,Ballard 100,UL,IW,-78.18576999999999,42.08263
Unknown,Allegany,Bolivar,31003700000000,PG 18,UL,NL,-78.07551,42.06442
Unknown,Allegany,Alma,31003700000000,Root F 183,UM,NL,-78.06024000000001,42.063419
Unknown,Cattaraugus,Allegany,31009700000000,KC 75,UN,NL,-78.48958,42.02277
Unknown,Ontario,Canandaigua City,31069000000000,Kornbau,UM,DW,-77.28817,42.87888
Unknown,Genesee,Pavilion,31037000000000,None,UM,NL,,
Unknown,Yates,Middlesex,31123000000000,Mertz 2,UL,DH,-77.23442,42.75693
Atlas Drilling Co.,Wyoming,Bennington,31121000000000,Durkee Claude A 1,UL,GW,-78.48034,42.85165
Van Gilder,Steuben,Jasper,31101000000000,Sherman 1,UM,DW,-77.59116,42.10185
Unknown,Allegany,Bolivar,31003700000000,PFG 108,UN,NL,-78.1384,42.07468
Unknown,Allegany,Genesee,31003700000000,PPP 18,UN,NL,-78.21455,42.083702
Olean Freres Corp.,Cattaraugus,Allegany,31009100000000,Bryer-Kinley 47,UM,OD,-78.48021999999999,42.10411
Unknown,Allegany,Bolivar,31003700000000,OR 45,UM,NL,-78.09342,42.065395
Unknown,Cattaraugus,Allegany,31009700000000,KC 443,UN,NL,-78.52171,42.020733
Unknown,Cattaraugus,Allegany,31009700000000,KC 553,UN,NL,-78.52521999999999,42.002891999999996
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Gw-13,UL,IW,-78.5708,42.01935
Unknown,Allegany,Wirt,31003700000000,Jakima S 48,UN,NL,-78.14502,42.094673
Unknown,Cattaraugus,Allegany,31009600000000,McGuire 5,UL,OD,-78.52832,42.038661
Unknown,Cattaraugus,Allegany,31009700000000,KC 888,UN,NL,-78.54012,42.005684
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 078,UL,IW,-78.05745999999999,42.07772
Unknown,Allegany,Alma,31003700000000,Root F 227,UM,NL,-78.06178,42.060871
Unknown,Allegany,Bolivar,31003700000000,PFG 98,UN,NL,-78.13705999999999,42.073681
Unknown,Cattaraugus,Allegany,31009700000000,KC 250,UN,NL,-78.5115,42.018356
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Cates Rob Gallagher 0,UL,GD,-76.17511,43.55142
Lenco Drilling Co.,Cattaraugus,Allegany,31009100000000,Potter T 3,UL,OD,-78.48643,42.12938
