ï»¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃ©ro-de-MinistÃ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,7895.87
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,47780.28
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,69701.9
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,6653.32
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,165033.29
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,1964.72
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,373767.18
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,186732.0
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,337.41
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,388.74
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,9021.15
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,2321.17
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,24152.6
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,1506.33
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,12966.8
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,21782.03
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,2117.76
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,27552.65
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,1178.83
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,285350.42
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,352.74
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,31783.7
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,3137732.36
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,488783.66
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,57322.0
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,1231723.7
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,1938.65
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,17286.94
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,15384.45
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,27237.19
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,69685.45
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,2021.65
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,91146.96
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,6094.98
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,599.98
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,93393.99
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,352.02
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,3239002.01
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,59878.64
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,31260.03
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,505249.72
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1227,Computer equip.small-desktop/pers./port.,75374.49
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1227,Computer equip.small-desktop/pers./port.,74754.58
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1227,Computer equip.small-desktop/pers./port.,189752.54
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,35079.05
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,937904.27
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,29792.12
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,44507.57
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,30394.0
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,309.02
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,519.36
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,44.5
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,45249.04
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,72945.04
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,70394.24
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,645.01
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,2570.68
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,386210.4
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,31639.08
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,34442.13
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,427991.22
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,451.72
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,4180035.61
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,8601.78
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,7150.0
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,65272.65
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,64297.75
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,3354.32
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,53.6
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,161420.68
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,39417.28
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,47621.75
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,15011.05
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,1678.78
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,90071.38
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,36377.11
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,11675.77
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,219748.24
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,495.25
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,2095311.55
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,6650.6
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,186695.17
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",106.43
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",18154.06
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",1584.59
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",29355.88
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",25650.19
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",38610.54
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",33869.48
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",1753.26
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",64633.34
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",47174.63
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",38044.2
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",175497.19
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",2674.27
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",577664.79
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",807621.11
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",1482.77
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",5784.53
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",1881.5
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",1489.42
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",36888.64
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",145120.23
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",307.45
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",35791.75
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",134615.89
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",1046.98
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",53889.6
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",12195.08
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",16141.45
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",1771.08
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",28454.63
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",134.83
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",799.64
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",36948.68
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",23850.77
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",3606.97
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",197908.98
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",380313.75
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",44569.56
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,29481.0
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,180690.21
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1434625.68
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1201283.6
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,4182290.66
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,31586.04
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,2285871.06
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,5522910.23
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,146887.15
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,399097.41
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,6273.92
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,52535.53
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,6819.1
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,19045.53
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,74.86
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,2057163.72
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,15.67
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,3817647.4
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,76501.59
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,448428.07
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,6839653.79
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,287260.01
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,208808.8
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,433546.53
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,112150.18
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,34424.0
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,2925.47
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,281.04
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,1636.2
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,9.49
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,3661.24
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,20731.1
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,21672.05
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,66572.23
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,34559.0
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,9828.03
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,126836.23
2009/2010,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,37212.5
