Sdate,Cosit,Study,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,Setup,#Bins,Bins
27/07/2003 06:00,70301,1,60,1,Northbound,1,NorthEast,-1,64,Run of Zeroes,1,0,
27/07/2003 06:00,70301,1,60,2,Southbound,2,SouthWest,-1,64,Run of Zeroes,1,0,
27/07/2003 07:00,70301,1,60,1,Northbound,1,NorthEast,-1,64,Run of Zeroes,1,0,
27/07/2003 07:00,70301,1,60,2,Southbound,2,SouthWest,-1,64,Run of Zeroes,1,0,
27/07/2003 08:00,70301,1,60,1,Northbound,1,NorthEast,-1,64,Run of Zeroes,1,0,
27/07/2003 08:00,70301,1,60,2,Southbound,2,SouthWest,-1,64,Run of Zeroes,1,0,
27/07/2003 09:00,70301,1,60,1,Northbound,1,NorthEast,-1,64,Run of Zeroes,1,0,
27/07/2003 09:00,70301,1,60,2,Southbound,2,SouthWest,-1,64,Run of Zeroes,1,0,
27/07/2003 10:00,70301,1,60,1,Northbound,1,NorthEast,-1,64,Run of Zeroes,1,0,
27/07/2003 10:00,70301,1,60,2,Southbound,2,SouthWest,-1,64,Run of Zeroes,1,0,
27/07/2003 11:00,70301,1,60,1,Northbound,1,NorthEast,-1,64,Run of Zeroes,1,0,
27/07/2003 11:00,70301,1,60,2,Southbound,2,SouthWest,-1,64,Run of Zeroes,1,0,
27/07/2003 12:00,70301,1,60,1,Northbound,1,NorthEast,-1,64,Run of Zeroes,1,0,
27/07/2003 12:00,70301,1,60,2,Southbound,2,SouthWest,-1,64,Run of Zeroes,1,0,
27/07/2003 13:00,70301,1,60,1,Northbound,1,NorthEast,-1,64,Run of Zeroes,1,0,
27/07/2003 13:00,70301,1,60,2,Southbound,2,SouthWest,-1,64,Run of Zeroes,1,0,
27/07/2003 14:00,70301,1,60,1,Northbound,1,NorthEast,-1,64,Run of Zeroes,1,0,
27/07/2003 14:00,70301,1,60,2,Southbound,2,SouthWest,-1,64,Run of Zeroes,1,0,
27/07/2003 15:00,70301,1,60,1,Northbound,1,NorthEast,-1,64,Run of Zeroes,1,0,
27/07/2003 15:00,70301,1,60,2,Southbound,2,SouthWest,-1,64,Run of Zeroes,1,0,
