ticket_id,issue_type,ticket_created_date_time,ticket_closed_date_time,ticket_status,neighborhood_district,city,state,case_title
101000213726,Street Light,12/30/2013 02:45:22 PM,07/15/2014 02:38:50 PM,Closed,GERT TOWN,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000461228,Pothole/Roadway Surface Repair,10/06/2015 10:43:00 AM,,Open,READ BLVD EAST,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District E)
101000729520,Code Enforcement General Request,09/12/2017 10:08:00 AM,09/12/2017 11:13:03 AM,Closed,LEONIDAS,NEW ORLEANS,LA,Code Enforcement General Request
101000140040,Street Light,05/20/2013 10:46:29 AM,04/07/2016 01:20:10 PM,Closed,WEST END,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000419422,Street Flooding/Drainage,06/25/2015 09:24:00 AM,10/27/2015 11:44:55 AM,Closed,GENTILLY WOODS,NEW ORLEANS,LA,Catch Basin - Clogged
101000277272,Street Flooding/Drainage,06/26/2014 04:50:00 PM,07/02/2014 01:47:44 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Catch Basin - Clogged
101000496929,Code Enforcement General Request,01/19/2016 04:23:00 PM,01/19/2016 04:42:01 PM,Closed,TREME - LAFITTE,NEW ORLEANS,LA,Code Enforcement General Request
101000048291,Trash/Garbage Pickup,09/03/2012 08:54:50 AM,10/21/2012 05:43:15 PM,Closed,FILLMORE,NEW ORLEANS,LA,Missed Collection
101000199216,Code Enforcement General Request,10/30/2013 03:03:32 PM,10/30/2013 03:46:06 PM,Closed,FILMORE,NEW ORLEANS,LA,Code Enforcement General Request
101000489958,Residential Recycling Programs,12/29/2015 11:03:19 AM,01/25/2016 03:38:02 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,New Recycling Cart
101000132226,Large Item Trash/Garbage Pickup,04/25/2013 04:14:01 PM,05/20/2013 12:49:41 PM,Closed,HOLLYGROVE,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000033252,Large Item Trash/Garbage Pickup,07/30/2012 01:51:46 PM,07/31/2012 08:40:44 AM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000010191,Pothole/Roadway Surface Repair,04/24/2012 08:54:18 AM,11/30/2012 04:19:28 PM,Closed,BYWATER,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District C)
101000554154,Pothole/Roadway Surface Repair,06/15/2016 02:47:00 PM,,Open,SEVENTH WARD,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District D)
101000470206,Large Item Trash/Garbage Pickup,10/28/2015 10:39:10 AM,11/02/2015 09:32:56 AM,Closed,OLD AURORA,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000880385,Street Light,11/05/2018 04:37:47 PM,11/06/2018 08:16:33 AM,Closed,ST. CLAUDE,NEW ORLEANS,LA,Streetlight - Knocked Onto Ground
101000821315,Residential Recycling Programs,06/20/2018 02:43:59 PM,07/19/2018 02:39:28 PM,Closed,LAKESHORE - LAKE VISTA,NEW ORLEANS,LA,Return Recycling Cart
101000852745,Large Item Trash/Garbage Pickup,08/31/2018 12:20:31 PM,09/08/2018 06:51:37 AM,Closed,AUDUBON,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000392552,Traffic Sign,04/28/2015 01:03:00 PM,05/04/2015 11:18:17 AM,Closed,AUDUBON,NEW ORLEANS,LA,Damaged Sign - Other
101000152799,Trash/Garbage Pickup,06/25/2013 02:35:11 PM,11/02/2013 05:58:21 PM,Closed,READ BLVD EAST,NEW ORLEANS,LA,Damage Caused By Contractor
101000431048,Large Item Trash/Garbage Pickup,07/22/2015 01:22:34 PM,07/31/2015 07:47:41 AM,Closed,MID-CITY,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000326790,Abandoned Vehicle Reporting/Removal,10/29/2014 02:32:00 PM,11/03/2014 03:03:33 PM,Closed,FISCHER DEV,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000291379,Code Enforcement General Request,07/31/2014 12:23:00 PM,08/01/2014 12:53:50 PM,Closed,ST.  ANTHONY,NEW ORLEANS,LA,Code Enforcement General Request
101000510202,Street Light,02/26/2016 09:24:07 AM,03/03/2016 04:23:14 PM,Closed,DILLARD,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000304572,Code Enforcement General Request,09/03/2014 08:08:00 AM,09/03/2014 09:02:36 AM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Code Enforcement General Request
101000111966,Trash/Garbage Pickup,03/01/2013 10:55:22 AM,03/11/2013 01:56:16 PM,Closed,MARIGNY,NEW ORLEANS,LA,Damage Caused By Contractor
101000047137,Traffic Signal,08/31/2012 08:42:52 AM,10/15/2013 12:03:53 PM,Closed,CITY PARK,NEW ORLEANS,LA,Signal Outage
101000803736,Pothole/Roadway Surface Repair,05/07/2018 11:45:00 AM,,Open,WEST END,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District A)
101000498386,Pothole/Roadway Surface Repair,01/22/2016 04:07:00 PM,02/26/2018 11:12:40 AM,Closed,LEONIDAS,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District A)
101000414798,Trash/Garbage Pickup,06/15/2015 02:43:34 PM,06/29/2015 02:13:31 PM,Closed,EAST RIVERSIDE,NEW ORLEANS,LA,Repair Trash Cart
101000244400,Code Enforcement General Request,04/03/2014 02:12:12 PM,04/03/2014 04:03:40 PM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Code Enforcement General Request
101000613472,Code Enforcement General Request,11/01/2016 08:46:31 AM,11/01/2016 11:07:10 AM,Closed,EAST RIVERSIDE,NEW ORLEANS,LA,Code Enforcement General Request
101000744198,Catch Basin Maintenance,10/25/2017 01:02:00 PM,05/23/2018 09:49:48 AM,Closed,TOURO,NEW ORLEANS,LA,Catch Basin - Damaged
101000138511,Residential Recycling Programs,05/14/2013 04:08:13 PM,08/30/2013 12:23:25 PM,Closed,LAKE CATHERINE,NEW ORLEANS,LA,New Recycling Cart
101000267254,Code Enforcement General Request,06/04/2014 10:41:00 AM,06/04/2014 03:31:21 PM,Closed,ST. ROCH,NEW ORLEANS,LA,Code Enforcement General Request
101000740262,Trash/Garbage Pickup,10/12/2017 12:19:21 PM,10/20/2017 01:58:53 PM,Closed,LEONIDAS,NEW ORLEANS,LA,Start Trash Service
101000848507,Residential Recycling Programs,08/22/2018 12:21:32 PM,10/12/2018 02:37:16 PM,Closed,WEST END,NEW ORLEANS,LA,Repair Recycling Cart
101000481447,General Service Request,11/30/2015 02:55:20 PM,12/04/2015 11:41:29 AM,Closed,,,,Finance - Revenue
101000316166,Trash/Garbage Pickup,09/30/2014 04:04:26 PM,10/23/2014 02:23:33 PM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Start Trash Service
101000086584,Traffic Signal,12/10/2012 03:37:57 PM,10/15/2013 04:25:58 PM,Closed,VIAVANT,NEW ORLEANS,LA,Flashing
101000197652,Residential Recycling Programs,10/24/2013 01:37:20 PM,11/18/2013 12:50:34 PM,Closed,AUDUBON,NEW ORLEANS,LA,New Recycling Cart
101000273425,Street Flooding/Drainage,06/18/2014 01:59:00 PM,,Open,IRISH CHANNEL,NEW ORLEANS,LA,Catch Basin - Clogged
101000753645,Trash/Garbage Pickup,11/28/2017 04:24:16 PM,11/30/2017 07:20:54 AM,Closed,UPTOWN,NEW ORLEANS,LA,Missed Collection
101000536551,Residential Recycling Programs,05/02/2016 03:39:48 PM,05/23/2016 03:47:12 PM,Closed,FAIRGROUNDS,NEW ORLEANS,LA,New Recycling Cart
101000501837,Trash/Garbage Pickup,02/02/2016 10:50:16 AM,02/19/2016 09:05:26 AM,Closed,MARIGNY,NEW ORLEANS,LA,Repair Trash Cart
101000789992,General Service Request,03/23/2018 04:51:34 PM,05/15/2018 10:52:24 AM,Closed,,,,Finance - Revenue
101000657982,Code Enforcement General Request,03/16/2017 08:05:00 AM,03/16/2017 12:30:32 PM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Code Enforcement General Request
101000703822,Residential Recycling Programs,07/13/2017 04:04:27 PM,08/01/2017 04:25:07 PM,Closed,UPTOWN,NEW ORLEANS,LA,New Recycling Cart
101000015078,Abandoned Vehicle Reporting/Removal,05/09/2012 09:04:17 AM,05/25/2012 10:44:31 AM,Closed,GARDEN DISTRICT,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000557368,Abandoned Vehicle Reporting/Removal,06/23/2016 10:10:00 AM,10/07/2016 08:04:09 AM,Closed,HOLLYGROVE,NEW ORLEANS,LA,Junked Vehicle
101000148728,Residential Recycling Programs,06/13/2013 01:13:33 PM,12/20/2013 03:18:21 PM,Closed,GENTILLY TERRACE,NEW ORLEANS,LA,Replacement Recycling Cart
101000604608,Street Light,10/11/2016 12:02:41 PM,,Open,MID-CITY,NEW ORLEANS,LA,Streetlight - Faulty Street Light
101000486680,Street Light,12/15/2015 02:31:20 PM,04/07/2016 10:07:53 AM,Closed,ST. CLAUDE,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000826691,Illegal Dumping Reporting,07/02/2018 03:42:17 PM,08/02/2018 09:26:06 AM,Closed,WEST LAKE FOREST,NEW ORLEANS,LA,Illegal Dumping Report
101000493427,Abandoned Vehicle Reporting/Removal,01/08/2016 11:18:00 AM,01/25/2016 10:18:59 AM,Closed,TULANE - GRAVIER,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000160684,Code Enforcement General Request,07/18/2013 12:06:23 PM,07/22/2013 10:41:15 AM,Closed,HOLLYGROVE,NEW ORLEANS,LA,Code Enforcement General Request
101000220266,Road Shoulder Repair,01/23/2014 08:54:58 AM,02/26/2016 10:52:55 AM,Closed,McDONOGH,NEW ORLEANS,LA,Road Shoulder Repair (District C)
101000016703,Abandoned Vehicle Reporting/Removal,05/15/2012 08:46:09 AM,05/16/2012 03:21:52 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000206974,Traffic Signal,12/02/2013 12:09:25 PM,,Open,LEONIDAS,NEW ORLEANS,LA,Traffic Signal Other
101000667041,Illegal Dumping Reporting,04/07/2017 02:26:02 PM,05/30/2017 11:21:04 AM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Illegal Dumping Report
101000753092,Illegal Dumping Reporting,11/27/2017 03:15:58 PM,01/11/2018 09:28:44 AM,Closed,BYWATER,NEW ORLEANS,LA,Illegal Dumping Report
101000432014,Abandoned Vehicle Reporting/Removal,07/24/2015 10:55:00 AM,08/25/2015 07:13:36 AM,Closed,CENTRAL BUSINESS DISTRICT,NEW ORLEANS,LA,Abandoned Vehicle Stickered (3-day sticker)
101000273852,Residential Recycling Programs,06/19/2014 11:58:17 AM,06/25/2014 02:32:54 PM,Closed,MARLYVILLE - FONTAINBLEAU,NEW ORLEANS,LA,New Recycling Cart
101000265782,Traffic Sign,05/30/2014 03:21:00 PM,06/09/2014 10:54:13 AM,Closed,CENTRAL BUSINESS DISTRICT,NEW ORLEANS,LA,Missing Sign - Other
101000376665,Large Item Trash/Garbage Pickup,03/19/2015 11:31:00 AM,03/30/2015 09:25:13 AM,Closed,FRENCH QUARTER,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000790675,Code Enforcement General Request,03/27/2018 08:17:00 AM,03/27/2018 03:44:21 PM,Closed,GENTILLY TERRACE,NEW ORLEANS,LA,Code Enforcement General Request
101000464993,Pothole/Roadway Surface Repair,10/15/2015 08:33:00 AM,11/09/2015 01:07:11 PM,Closed,GENTILLY WOODS,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District D)
101000659905,Catch Basin Maintenance,03/21/2017 11:47:00 AM,03/24/2017 09:46:59 AM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Catch Basin - Clogged
101000594595,Large Item Trash/Garbage Pickup,09/15/2016 01:35:00 PM,09/19/2016 11:46:25 AM,Closed,EAST CARROLLTON,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000833694,Residential Recycling Programs,07/18/2018 04:42:34 PM,10/16/2018 03:36:55 PM,Closed,MARLYVILLE - FONTAINEBLEAU,NEW ORLEANS,LA,New Recycling Cart
101000735256,Code Enforcement General Request,09/28/2017 01:29:00 PM,09/28/2017 03:21:08 PM,Closed,GERT TOWN,NEW ORLEANS,LA,Code Enforcement General Request
101000221018,Street Flooding/Drainage,01/27/2014 08:55:35 AM,10/28/2016 11:10:07 AM,Closed,PLUM ORCHARD,NEW ORLEANS,LA,Catch Basin - Cover Missing
101000550562,Residential Recycling Programs,06/07/2016 01:10:25 PM,06/22/2016 08:50:56 AM,Closed,EAST CARROLLTON,NEW ORLEANS,LA,New Recycling Cart
101000145739,Trash/Garbage Pickup,06/05/2013 12:09:35 PM,10/09/2013 11:14:00 AM,Closed,PLUM ORCHARD,NEW ORLEANS,LA,Start Trash Service
101000457322,Abandoned Vehicle Reporting/Removal,09/24/2015 03:01:01 PM,09/25/2015 03:37:44 PM,Closed,MID-CITY,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000433491,Street Light,07/28/2015 02:31:55 PM,02/19/2016 04:29:24 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000169679,Street Light,08/08/2013 08:39:38 AM,01/12/2015 01:29:33 PM,Closed,WEST LAKE FOREST,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000005246,Code Enforcement General Request,04/09/2012 10:34:50 AM,09/24/2012 02:33:36 PM,Closed,ST. ROCH,NEW ORLEANS,LA,Code Enforcement General Request
101000073861,Abandoned Vehicle Reporting/Removal,10/31/2012 09:12:28 AM,11/16/2012 10:43:19 AM,Closed,McDONOGH,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000778571,Abandoned Vehicle Reporting/Removal,02/22/2018 09:57:51 AM,02/26/2018 03:25:21 PM,Closed,ST. CLAUDE,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000278691,Abandoned Vehicle Reporting/Removal,07/01/2014 10:58:00 AM,08/11/2014 10:07:54 AM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Junked Vehicle
101000829019,General Service Request,07/09/2018 01:40:14 PM,07/10/2018 08:24:18 AM,Closed,,,,Finance - Revenue
101000767498,Abandoned Vehicle Reporting/Removal,01/22/2018 12:32:00 PM,03/29/2018 03:19:43 PM,Closed,PONTCHARTRAIN PARK,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000288137,Illegal Dumping Reporting,07/24/2014 11:39:00 AM,07/24/2014 11:40:47 AM,Closed,HOLLYGROVE,NEW ORLEANS,LA,Illegal Dumping Report
101000869334,Street Flooding/Drainage,10/09/2018 09:49:00 AM,,Open,LOWER GARDEN DISTRICT,NEW ORLEANS,LA,Ditch - Grade
101000777372,NORDC Park Maintenance,02/19/2018 04:27:27 PM,02/20/2018 08:22:17 AM,Closed,Unknown,Unknown,LA,NORDC - Park Maintenance
101000509725,Subsidence,02/25/2016 09:39:00 AM,03/01/2016 01:41:02 PM,Closed,GARDEN DISTRICT,NEW ORLEANS,LA,Subsidence (District B)
101000204101,Abandoned Vehicle Reporting/Removal,11/18/2013 10:34:47 AM,12/09/2013 02:38:46 PM,Closed,LEONIDAS,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000591757,Trash/Garbage Pickup,09/09/2016 12:21:00 PM,09/10/2016 01:36:35 PM,Closed,BAYOU ST. JOHN,NEW ORLEANS,LA,Start Trash Service
101000868003,Illegal Dumping Reporting,10/05/2018 08:20:50 AM,11/08/2018 02:47:41 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,Illegal Dumping Report
101000008558,Street Flooding/Drainage,04/18/2012 11:44:10 AM,12/04/2017 02:14:26 PM,Closed,TOURO,NEW ORLEANS,LA,Street Flooding/Drainage (District B)
101000816238,Code Enforcement General Request,06/08/2018 09:16:00 AM,06/08/2018 10:20:31 AM,Closed,PONTCHARTRAIN PARK,NEW ORLEANS,LA,Code Enforcement General Request
101000344491,Residential Recycling Programs,12/26/2014 03:35:28 PM,01/12/2015 03:15:56 PM,Closed,CENTRAL CITY,NEW ORLEANS,LA,New Recycling Cart
101000371998,Abandoned Vehicle Reporting/Removal,03/09/2015 11:44:00 AM,04/09/2015 02:51:08 PM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000261827,General Service Request,05/20/2014 03:09:01 PM,05/30/2014 03:13:34 PM,Closed,,,,Administrative Hearing Center
101000147108,Pothole/Roadway Surface Repair,06/10/2013 10:34:51 AM,08/18/2015 12:44:31 PM,Closed,GENTILLY TERRACE,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District D)
101000572039,Abandoned Vehicle Reporting/Removal,07/28/2016 01:04:00 PM,11/04/2016 02:16:23 PM,Closed,FAIRGROUNDS,NEW ORLEANS,LA,Junked Vehicle
101000784680,Trash/Garbage Pickup,03/12/2018 08:15:12 AM,03/15/2018 04:53:46 PM,Closed,SEVENTH WARD,NEW ORLEANS,LA,Missed Collection
101000570262,Tree Service,07/25/2016 01:32:00 PM,12/11/2017 10:53:27 AM,Closed,OLD AURORA,NEW ORLEANS,LA,Tree Service
101000562180,Rodent Complaint,07/06/2016 01:41:34 PM,07/14/2016 04:43:54 PM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Rodent Complaint
101000288589,Code Enforcement General Request,07/25/2014 11:06:00 AM,07/25/2014 04:43:35 PM,Closed,NAVARRE,NEW ORLEANS,LA,Code Enforcement General Request
101000230259,Street Flooding/Drainage,02/24/2014 08:51:49 AM,03/05/2014 09:19:57 AM,Closed,WEST RIVERSIDE,NEW ORLEANS,LA,Catch Basin - Clogged
101000599878,Street Light,09/28/2016 02:44:37 PM,10/12/2016 08:30:44 AM,Closed,MILNEBURG,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000760791,Abandoned Vehicle Reporting/Removal,12/21/2017 01:42:00 PM,04/03/2018 08:25:06 AM,Closed,OLD AURORA,NEW ORLEANS,LA,Abandoned Vehicle Stickered (5-day sticker)
101000785014,Abandoned Vehicle Reporting/Removal,03/12/2018 12:00:00 PM,03/19/2018 02:49:12 PM,Closed,FLORIDA AREA,NEW ORLEANS,LA,Vehicle Tires Chalked
101000125825,Large Item Trash/Garbage Pickup,04/09/2013 12:54:05 PM,04/15/2013 11:08:59 AM,Closed,ST. ROCH,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
101000168540,Residential Recycling Programs,08/06/2013 12:10:18 PM,08/29/2013 04:22:39 PM,Closed,MID-CITY,NEW ORLEANS,LA,New Recycling Cart
101000320851,Code Enforcement General Request,10/14/2014 10:14:00 AM,10/14/2014 11:27:52 AM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Code Enforcement General Request
101000851098,Code Enforcement General Request,08/28/2018 03:20:00 PM,08/28/2018 04:53:24 PM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Code Enforcement General Request
101000626381,Trash/Garbage Pickup,12/08/2016 03:04:26 PM,12/13/2016 05:04:20 AM,Closed,UPTOWN,NEW ORLEANS,LA,Missed Collection
101000728770,Street Light,09/08/2017 04:16:50 PM,09/12/2017 11:05:23 AM,Closed,BYWATER,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000742296,Street Light,10/19/2017 11:13:33 AM,10/24/2017 04:08:35 PM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000034912,Trash/Garbage Pickup,08/03/2012 11:07:29 AM,01/24/2013 03:29:18 PM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Start Trash Service
101000532700,Catch Basin Maintenance,04/22/2016 04:14:00 PM,01/31/2018 12:03:06 PM,Closed,FRENCH QUARTER,NEW ORLEANS,LA,Catch Basin - Clogged
101000004278,Street Light,04/03/2012 12:16:57 PM,08/21/2012 02:12:11 PM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Street Light
101000892405,Manhole Cover Maintenance,12/14/2018 03:43:00 PM,,Open,AUDUBON,NEW ORLEANS,LA,Manhole Cover - Damaged
101000169747,Street Light,08/08/2013 09:15:19 AM,02/03/2015 10:48:33 AM,Closed,WEST LAKE FOREST,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000627875,Trash/Garbage Pickup,12/14/2016 09:16:45 AM,01/06/2017 05:02:45 PM,Closed,ST.  ANTHONY,NEW ORLEANS,LA,Start Trash Service
101000281680,Trash/Garbage Pickup,07/09/2014 11:26:28 AM,07/15/2014 10:51:11 AM,Closed,NAVARRE,NEW ORLEANS,LA,Trash/Garbage Pickup
101000414868,Street Flooding/Drainage,06/15/2015 03:33:00 PM,05/19/2016 11:29:33 AM,Closed,AUDUBON,NEW ORLEANS,LA,Catch Basin - Clogged
101000778714,Catch Basin Maintenance,02/22/2018 11:19:00 AM,02/26/2018 10:23:45 AM,Closed,READ BLVD EAST,NEW ORLEANS,LA,Catch Basin - Clogged
101000785852,Trash/Garbage Pickup,03/14/2018 09:25:37 AM,03/19/2018 09:53:30 AM,Closed,LOWER GARDEN DISTRICT,NEW ORLEANS,LA,Stop Trash Service
101000550357,Residential Recycling Programs,06/07/2016 10:30:43 AM,06/22/2016 08:50:05 AM,Closed,CITY PARK,NEW ORLEANS,LA,New Recycling Cart
101000140523,Street Light,05/21/2013 10:09:06 AM,08/26/2014 10:58:07 AM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000319381,Street Light,10/09/2014 10:01:49 AM,09/14/2015 12:49:55 PM,Closed,UPTOWN,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000567029,Trash/Garbage Pickup,07/18/2016 10:13:00 AM,07/20/2016 07:41:23 AM,Closed,FRERET,NEW ORLEANS,LA,Missed Collection
101000404284,Residential Recycling Programs,05/26/2015 09:54:56 AM,07/08/2015 09:56:40 AM,Closed,LAKEVIEW,NEW ORLEANS,LA,New Recycling Cart
101000876626,Code Enforcement General Request,10/26/2018 11:30:00 AM,10/26/2018 11:34:55 AM,Closed,HOLY CROSS,NEW ORLEANS,LA,Code Enforcement General Request
101000098679,Code Enforcement General Request,01/23/2013 02:07:17 PM,01/23/2013 02:53:23 PM,Closed,PINES VILLAGE,NEW ORLEANS,LA,Code Enforcement General Request
101000114351,Illegal Dumping Reporting,03/07/2013 01:11:55 PM,03/07/2013 01:12:31 PM,Closed,LOWER NINTH WARD,NEW ORLEANS,LA,Illegal Dumping Report
101000825761,Dead Animal Pickup,06/29/2018 12:44:27 PM,07/02/2018 10:38:58 AM,Closed,UPTOWN,NEW ORLEANS,LA,Dead Animal Pickup - Rodent
101000204537,Trash/Garbage Pickup,11/19/2013 10:27:31 AM,02/13/2014 10:11:49 AM,Closed,FAIRGROUNDS,NEW ORLEANS,LA,Start Trash Service
101000169699,Street Light,08/08/2013 08:49:26 AM,04/23/2015 08:33:28 AM,Closed,LITTLE WOODS,NEW ORLEANS,LA,Streetlight - Outage Or Cycling
101000391466,Pothole/Roadway Surface Repair,04/24/2015 04:08:00 PM,,Open,BEHRMAN,NEW ORLEANS,LA,Roadway Surface Repair - Pothole
101000352361,Code Enforcement General Request,01/20/2015 12:08:00 PM,01/20/2015 04:20:53 PM,Closed,HOLLYGROVE,NEW ORLEANS,LA,Code Enforcement General Request
101000036025,Traffic Signal,08/07/2012 01:13:46 PM,08/13/2012 09:17:52 AM,Closed,UPTOWN,NEW ORLEANS,LA,Flashing
101000030919,Street Flooding/Drainage,07/19/2012 12:50:17 PM,,Open,AUDUBON,NEW ORLEANS,LA,Street Flooding/Drainage (District A)
101000301621,Abandoned Vehicle Reporting/Removal,08/25/2014 02:51:46 PM,08/26/2014 03:26:41 PM,Closed,FILMORE,NEW ORLEANS,LA,Abandoned Vehicle Reporting/Removal
101000572081,Pothole/Roadway Surface Repair,07/28/2016 01:29:00 PM,08/02/2016 10:12:05 AM,Closed,FAIRGROUNDS,NEW ORLEANS,LA,Pothole/Roadway Surface Repair (District A)
101000793171,Trash/Garbage Pickup,04/04/2018 09:24:56 AM,04/10/2018 10:01:15 AM,Closed,FILMORE,NEW ORLEANS,LA,Missed Collection
101000171447,Code Enforcement General Request,08/12/2013 11:05:00 AM,08/12/2013 03:52:13 PM,Closed,EAST RIVERSIDE,NEW ORLEANS,LA,Code Enforcement General Request
101000346749,Residential Recycling Programs,01/05/2015 11:38:45 AM,01/09/2015 10:23:32 AM,Closed,UPTOWN,NEW ORLEANS,LA,New Recycling Cart
101000448132,Code Enforcement General Request,08/31/2015 01:41:00 PM,09/01/2015 09:53:38 AM,Closed,FAIRGROUNDS,NEW ORLEANS,LA,Code Enforcement General Request
101000165240,Code Enforcement General Request,07/30/2013 03:16:17 PM,07/30/2013 03:42:15 PM,Closed,MILNEBURG,NEW ORLEANS,LA,Code Enforcement General Request
101000702305,Code Enforcement General Request,07/11/2017 12:22:00 PM,07/11/2017 03:13:37 PM,Closed,HOLLYGROVE,NEW ORLEANS,LA,Code Enforcement General Request
101000517222,Large Item Trash/Garbage Pickup,03/15/2016 11:22:23 AM,03/15/2016 03:54:44 PM,Closed,MARIGNY,NEW ORLEANS,LA,Large Item Trash/Garbage Pickup
