Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Procurement Card?,Registration Number,Time Period for Grant,Purpose of Grant
Yorkshire Dales National Park Authority,30/10/2018,PI135491,620.72,NPOWER LTD,S0225,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135498,1047.07,NPOWER LTD,S0225,Office Accomodation,Electricity,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135496,57.36,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135495,145.36,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135492,211.12,NPOWER LTD,S0225,Toilets,Electricity,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135599,3.99,ORTON VILLAGE STORE & POST OFFICE,S4748,Western Dales (Cumbria),Consumables,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135599,5.35,ORTON VILLAGE STORE & POST OFFICE,S4748,Western Dales (Cumbria),Consumables,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135515,69.16,OUTSTANDING MAP DISTRIBUTORS LTD,S4842,Trading Account,Retail Stock Maps Non-VAT,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135510,260.0,REDACTED PERSONAL DATA,S4059,Southern Dales (Craven  Lancs),Contractors (Construction),,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135576,2077.0,REDACTED PERSONAL DATA,S0122,Western Dales (Cumbria),Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135589,78.0,PARKEON LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135589,90.0,PARKEON LIMITED,S4821,Car Parks,Equipment Repairs and Maint,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135553,900.0,PAUL BARKER LTD,S5166,Communications,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135554,442.0,R & B MECHANICAL & ELECTRICAL LTD,S5188,Grassington NPC,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135555,476.0,R & B MECHANICAL & ELECTRICAL LTD,S5188,Malham NPC,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135562,13.2,R & J TOWNSON,S1630,Malham NPC,Catering (Internal),,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135645,275.0,R HANDLEY & SONS LTD,S2238,Farmed Land,Vehicle Hire,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135600,650.0,R MCWHIRTER LTD,S5171,Western Dales (Cumbria),Vehicle & Plant Purchase,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135640,200.0,RAVENSTONEDALE AGRICULTURAL SOCIETY,S5131,Interpretation,Grants Paid,,,18/08/2018,Sponsorship
Yorkshire Dales National Park Authority,30/10/2018,PI135508,211.08,REDACTED PERSONAL DATA,S1738,Volunteers,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135612,303.63,REDACTED PERSONAL DATA,S0481,Volunteers,Mileage Volunteers,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135563,150.0,RICHMOND MOTOR SERVICES LTD,S4965,Contracts - Access Rangers,Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135564,150.0,RICHMOND MOTOR SERVICES LTD,S4965,Contracts - Access Rangers,Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135587,369.69,RICHMONDSHIRE YOUTH THEATRE,S5174,Sustainable Development,Grants Paid,,,2018,Youth Theatre Productions
Yorkshire Dales National Park Authority,30/10/2018,PI135500,18.32,RICOH UK LTD,S2511,Support Services,Photocopying,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135500,57.69,RICOH UK LTD,S2511,Support Services,Photocopying,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135500,94.98,RICOH UK LTD,S2511,Support Services,Photocopying,,,,
Yorkshire Dales National Park Authority,30/10/2018,PCARD-2019/07,25.82,RINKIT LIMITED,,Dales Countryside Museum,Equipment Repairs and Maint,Y,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135502,42.3,ROBERTSHAWS GARDEN MACHINERY LIMITED,S0560,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135502,84.6,ROBERTSHAWS GARDEN MACHINERY LIMITED,S0560,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135502,360.0,ROBERTSHAWS GARDEN MACHINERY LIMITED,S0560,Health & Safety,Health & Safety Equipment,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135561,1.0,ROBERTSHAWS GARDEN MACHINERY LIMITED,S0560,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135561,4.0,ROBERTSHAWS GARDEN MACHINERY LIMITED,S0560,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135502,16.5,ROBERTSHAWS GARDEN MACHINERY LIMITED,S0560,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135561,18.41,ROBERTSHAWS GARDEN MACHINERY LIMITED,S0560,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135502,56.25,ROBERTSHAWS GARDEN MACHINERY LIMITED,S0560,Southern Dales (Craven  Lancs),Materials,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135577,79.12,ROYAL MAIL GROUP LTD,S0264,Support Services,Postage,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135582,15.0,RPC BPI RECYCLED PRODUCTS,S5179,Western Dales (Cumbria),Materials,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135582,115.0,RPC BPI RECYCLED PRODUCTS,S5179,Western Dales (Cumbria),Signage and Displays,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135616,27.0,SAGE PAY DD,S4307,Retail Services O/H,Bank Charges,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135585,111.6,SASS & BELLE BY RJB STONE,S5098,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135586,1125.0,SEDBERGH & DISTRICT ARTS & HERITAGE TRUST,S1754,Sustainable Development,Grants Paid,,1026293.0,2018,Charity Restructure
Yorkshire Dales National Park Authority,30/10/2018,PI135556,12.48,SIMON WINSTANLEY LTD,S0123,Contracts - Planned Maintenance DCM,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135620,34.32,SIMON WINSTANLEY LTD,S0123,Contracts - Planned Maintenance DCM,Contractors (Others),,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135578,75.0,STAGE 1 CYCLES LTD,S4544,Dales Countryside Museum,Catering (Internal),,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135532,24.0,STAINFORTH VILLAGE HALL,S1787,Southern Dales (Craven  Lancs),Venue Hire,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135596,10.0,TENNANTS GARDEN ROOMS,S4493,Development Management,General Expenses,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135646,40.0,THE OLD SWEET SHOP HAWES LTD,S1489,Dales Countryside Museum,Materials,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135575,710.1,THE PUPPET COMPANY LIMITED,S5084,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135594,187.0,TMP (UK) LTD,S5155,Development Management,Advertising,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135635,219.4,TMP (UK) LTD,S5155,Development Management,Advertising,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135568,99.48,TNT UK LTD,S0454,Support Services,Delivery Charges,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135544,42.45,TOTALPOST MAILING LTD,S3814,Support Services,Postage,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135639,432.57,VODAFONE LTD (CORPORATE),S2586,Support Services,Mobile Phones,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135539,973.75,WALLGATE LTD,S0514,Toilets- Planned Maintenance,Contractors (Construction),,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135621,66.57,WATER PLUS LIMITED,S4989,Toilets,Water,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135597,34.5,WENSLEYDALE GARDEN CENTRE,S4990,Outreach,Materials,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135558,210.4,WILD REPUBLIC EUROPE APS,S0105,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135503,100.0,WOOFS OF SEDBERGH,S1113,Outreach,Vehicle Hire,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135505,130.0,WOOFS OF SEDBERGH,S1113,Outreach,Vehicle Hire,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135504,150.0,WOOFS OF SEDBERGH,S1113,Outreach,Vehicle Hire,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135610,10.0,YORKSHIRE & HUMBERSIDE FEDERATION OF MUSUEMS,S2452,Dales Countryside Museum,Membership Subscriptions,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135489,43.36,YORKSHIRE PURCHASING ORGANISATION,S0022,Office Accomodation,Consumables,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135579,86.72,YORKSHIRE PURCHASING ORGANISATION,S0022,Office Accomodation,Consumables,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135579,91.2,YORKSHIRE PURCHASING ORGANISATION,S0022,Office Accomodation,Consumables,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135524,3.0,YORWASTE LTD,S3307,Aysgarth Falls NPC,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135526,3.0,YORWASTE LTD,S3307,Aysgarth Falls NPC,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135548,21.99,YORWASTE LTD,S3307,Aysgarth Falls NPC,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135542,155.48,YORWASTE LTD,S3307,Aysgarth Falls NPC,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135523,3.0,YORWASTE LTD,S3307,Contracts - Access Rangers,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135547,9.0,YORWASTE LTD,S3307,Contracts - Access Rangers,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135541,167.44,YORWASTE LTD,S3307,Contracts - Access Rangers,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135522,6.0,YORWASTE LTD,S3307,Dales Countryside Museum,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135546,30.99,YORWASTE LTD,S3307,Dales Countryside Museum,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135540,219.52,YORWASTE LTD,S3307,Dales Countryside Museum,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135523,3.0,YORWASTE LTD,S3307,Office Accomodation,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135547,21.99,YORWASTE LTD,S3307,Office Accomodation,Waste Collection,,,,
Yorkshire Dales National Park Authority,30/10/2018,PI135541,167.44,YORWASTE LTD,S3307,Office Accomodation,Waste Collection,,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,45.78,LYRECO,S1470,Support Services,Consumables,Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,47.04,LYRECO,S1470,Support Services,Consumables,Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,51.35,LYRECO,S1470,Support Services,Stationery,Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,55.36,LYRECO,S1470,Support Services,Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,62.86,LYRECO,S1470,Support Services,Catering (Internal),Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,254.74,LYRECO,S1470,Support Services,Stationery,Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,260.82,LYRECO,S1470,Support Services,Catering (Internal),Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,72.64,MERRITT & FRYERS LTD,S0051,Contracts - Planned Maintenance Office,Materials,Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,22.46,NATURAL PARTNERS LTD,,Farmed Land,Stationery,Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,70.96,OLDFIELD LIGHTING SUPPLIES LTD,S2785,Contracts - Planned Maintenance Office,Materials,Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,150.8,SAM TURNER & SONS LTD,S0354,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,166.0,T W RELPH & SONS LTD,S4833,Western Dales (Cumbria),Materials,Y,,,
Yorkshire Dales National Park Authority,31/10/2018,PCARD-2019/07,27.5,THE NOLON STACEY GALLERY,,Farmed Land,Stationery,Y,,,
