animal_id,animal_type,color_group,primary_color,breed_group,primary_breed,status_date,location,animal_identity,tag_no,tag_type,tag_subtype
A618294,DOG,OO,UNKNOWN,MASTIFF,PIT BULL,2017-05-30 00:00:00,WEB,533055.0,,,
A412138,DOG,BR,RED,TOY,YORKSHIRE TERR,2010-05-21 00:00:00,SHELTER,325382.0,D13-005408,LIC UNALTERED,VET
A589832,CAT,BR,BRN TIGER,SHORTHAIR,DOMESTIC SH,2016-06-14 00:00:00,SHELTER,504751.0,,,
A598929,DOG,B,BLACK,COLLIE,AUST SHEPHERD,2016-08-31 00:00:00,LOCKBOX,513843.0,L16-018711,LIC 3Y,HLP SCAN
A584979,DOG,B,BLACK,TOY,MALTESE,2016-03-09 00:00:00,LOCKBOX,499935.0,U16-007006,RABIES CERT,HLP IMPORT
A623458,DOG,OO,UNKNOWN,TERRIER,SCOT TERRIER,2017-08-14 00:00:00,WEB,538188.0,,,
A584889,DOG,BR,TAN,SETTER/RETRIEVE,LABRADOR RETR,2016-03-09 00:00:00,LOCKBOX,499845.0,U16-006878,RABIES CERT,HLP IMPORT
A609071,CAT,BR,ORANGE,SHORTHAIR,DOMESTIC SH,2017-01-28 00:00:00,SHELTER,523906.0,L17-0143151VOID,LIC MULTIPLE,COUNTER
A556948,DOG,OO,WHITE,COLLIE,BORDER COLLIE,2015-04-02 00:00:00,SHELTER,471861.0,022302787,MICROCHIP,PET WATCH
A577620,DOG,B,BLACK,MASTIFF,ROTTWEILER,2015-12-04 00:00:00,SHELTER,492572.0,L15-072913,LIC 3Y,COUNTER
A561041,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-05-21 00:00:00,SHELTER,475961.0,L15-012839,LIC ALTERED,MAIL
A631679,DOG,OO,BLACK,HOUND,BEAGLE,2017-12-04 00:00:00,LICENSE,546301.0,L17-027182,LIC ALTERED,VET
A492429,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2013-05-23 00:00:00,SHELTER,407040.0,985112000641618,MICROCHIP,HLP WEB
A584534,DOG,BR,BROWN,MASTIFF,MASTIFF,2016-03-07 00:00:00,LOCKBOX,499493.0,L15-009824,LIC ALTERED,HLP WEB
A582782,DOG,BR,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2016-02-08 00:00:00,SHELTER,497739.0,L17-036019,LIC ALTERED,VET
A617853,DOG,OO,BLACK,COLLIE,BORDER COLLIE,2017-05-24 00:00:00,SHELTER,532612.0,L17-006159,LIC ALTERED,MAIL
A600872,DOG,OO,WHITE,SETTER/RETRIEVE,LABRADOR RETR,2016-09-22 00:00:00,SHELTER,515780.0,L16-003472,LIC ALTERED,VET
A577624,CAT,B,BLK TABBY,SHORTHAIR,DOMESTIC SH,2015-12-04 00:00:00,SHELTER,492576.0,L15-053420,LIC ALTERED,ADOPT
A568741,DOG,W,WHITE,TOY,MALTESE,2015-08-17 00:00:00,SHELTER,483682.0,,,
A590599,CAT,OO,WHITE,LONGHAIR,DOMESTIC MH,2016-05-19 00:00:00,SHELTER,505513.0,L16-011385,LIC 3Y,MAIL
A123959,DOG,OO,WHITE,SPITZ,AMER ESKIMO,2016-06-24 00:00:00,SHELTER,98605.0,D14-005830,LIC SR,VET
A594342,DOG,,,HOUND,BEAGLE,2016-07-11 00:00:00,LOCKBOX,509266.0,982000405506287,MICROCHIP,HLP SCAN
A578752,DOG,BR,TAN,SPANIEL,COCKER SPAN,2015-12-14 00:00:00,SHELTER,493704.0,L17-023237,LIC ALTERED,HLP WEB
A576177,DOG,BR,TAN,SETTER/RETRIEVE,LABRADOR RETR,2015-11-11 00:00:00,SHELTER,491126.0,L15-050075,LIC ALTERED,ADOPT
A612482,DOG,BR,BROWN,POODLE,POODLE MIN,2017-03-08 00:00:00,SHELTER,527246.0,,,
A589976,DOG,B,TRICOLOR,HOUND,BEAGLE,2016-05-11 00:00:00,LOCKBOX,504893.0,L17-037601,LIC ALTERED,HLP SCAN
A229120,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2005-03-13 00:00:00,LOCKBOX,239471.0,D08-025868,LIC ALTERED,
A630759,DOG,BR,BR BRINDLE,SIGHTHOUND,GREYHOUND,2017-11-22 00:00:00,SHELTER,545392.0,,,
A603529,CAT,B,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2016-11-03 00:00:00,SHELTER,518434.0,,,
A563868,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2015-06-22 00:00:00,LOCKBOX,478794.0,L15-024185,LIC ALTERED,HLP SCAN
A619290,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2017-06-05 00:00:00,SHELTER,534015.0,,,
A256492,DOG,BR,BROWN,MASTIFF,PIT BULL,2005-11-30 00:00:00,SHELTER,256330.0,D12-033218,LIC ALTERED,ONLINE
A578079,DOG,OO,UNKNOWN,TOY,YORKSHIRE TERR,2015-12-10 00:00:00,WEB,493031.0,,,
A381300,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2009-04-16 00:00:00,LOCKBOX,293955.0,D13-002247,LIC ALTERED,VET
A602475,CAT,OO,UNKNOWN,LONGHAIR,DOMESTIC LH,2016-10-18 00:00:00,WEB,517376.0,,,
A441284,CAT,OO,GRAY,SHORTHAIR,DOMESTIC SH,2011-07-18 00:00:00,SHELTER,355162.0,C12-028359,LIC ALTERED,ADOPT
A622635,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2017-08-01 00:00:00,SHELTER,537366.0,,,
A609969,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2017-02-10 00:00:00,SHELTER,524804.0,985113000789486,MICROCHIP ADO,HOME AGAIN
A613210,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2017-03-22 00:00:00,SHELTER,527977.0,L17-41202,LIC ALTERED,VET
A560856,DOG,BR,RED,SPANIEL,COCKER SPAN,2015-05-17 00:00:00,LOCKBOX,475776.0,L17-002808,LIC SR,HLP SCAN
A549462,DOG,BR,FAWN,TOY,PUG,2014-12-31 00:00:00,LOCKBOX,464356.0,L14-005400,LIC SR,HLP SCAN
A604619,DOG,BR,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2016-11-14 00:00:00,SHELTER,519468.0,0A126A5757,MICROCHIP ADO,PET WATCH
A625642,CAT,OO,CALICO,SHORTHAIR,DOMESTIC SH,2017-09-21 00:00:00,SHELTER,540377.0,985112006184397,MICROCHIP ADO,HOME AGAIN
A555700,DOG,W,WHITE,HOUND,BEAGLE,2015-03-17 00:00:00,SHELTER,470612.0,,,
A576497,DOG,BR,BROWN,TOY,DACHSHUND,2017-05-01 00:00:00,SHELTER,491446.0,982000362318592,MICROCHIP,HLP WEB
A534488,DOG,OO,WHITE,HOUND,BEAGLE,2014-08-18 00:00:00,SHELTER,449330.0,L14-019140,LIC ALTERED,VET
A561089,DOG,W,WHITE,TOY,MALTESE,2015-05-21 00:00:00,LOCKBOX,476009.0,U15-002739,RABIES CERT,HLP SCAN
A578031,DOG,OO,WHITE,HOUND,BEAGLE,2015-12-09 00:00:00,SHELTER,492983.0,982000402184193,MICROCHIP,HLP WEB
A550762,DOG,W,CREAM,SPANIEL,COCKER SPAN,2015-01-20 00:00:00,LOCKBOX,465657.0,L15-000123,LIC UNALTERED,HLP WEB
A613541,CAT,OO,UNKNOWN,SHORTHAIR,AMER CURL SH,2017-03-24 00:00:00,WEB,528303.0,,,
A591781,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-06-07 00:00:00,LOCKBOX,506698.0,0A132F0F79,MICROCHIP,HLP SCAN
A490738,DOG,B,GRAY,MASTIFF,PIT BULL,2013-05-04 00:00:00,SHELTER,405338.0,985112000881509,MICROCHIP ADO,HOME AGAIN
A474597,DOG,B,BROWN,MASTIFF,ROTTWEILER,2012-08-24 00:00:00,SHELTER,388953.0,985112000039609,MICROCHIP ADO,HOME AGAIN
A523183,DOG,B,BLACK,COLLIE,AUST CATTLE DOG,2014-04-09 00:00:00,LICENSE,437975.0,L15-022681,LIC UNALTERED,COUNTER
A618062,DOG,OO,TAN,MASTIFF,CHINESE SHARPEI,2017-05-26 00:00:00,SHELTER,532821.0,RAB0376426,RABIES CERT,VET
A602996,DOG,OO,RED,SPANIEL,BRITTANY,2016-10-27 00:00:00,SHELTER,517899.0,L16-031040,LIC ALTERED,VET
A554593,CAT,OO,BRN TABBY,SHORTHAIR,DOMESTIC SH,2015-03-06 00:00:00,SHELTER,469510.0,L16-025951,LIC ALTERED,VET
A572570,DOG,BR,TAN,SPITZ,NORW ELKHOUND,2015-09-26 00:00:00,SHELTER,487511.0,985112006646507,MICROCHIP ADO,HOME AGAIN
A585362,CAT,OO,UNKNOWN,SHORTHAIR,SIAMESE,2016-03-17 00:00:00,WEB,500319.0,,,
A606475,DOG,BR,BROWN,HOUND,RHOD RIDGEBACK,2016-12-13 00:00:00,SHELTER,521328.0,L16-0050520,LIC ALTERED,ADOPT
A584448,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2016-03-03 00:00:00,SHELTER,499407.0,L17-016972,LIC ALTERED,HLP WEB
A182314,DOG,BR,TAN,TERRIER,PARSON RUSS TER,2005-03-13 00:00:00,SHELTER,78635.0,D08-009914,LIC ALTERED,
A569120,DOG,OO,TAN,HOUND,BEAGLE,2015-08-21 00:00:00,SHELTER,484062.0,L17-008198,LIC ALTERED,MAIL
A148750,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-03-07 00:00:00,SHELTER,190047.0,D07-003278,LIC SR,
A557180,DOG,BR,CHOCOLATE,SETTER/RETRIEVE,LABRADOR RETR,2015-04-05 00:00:00,SHELTER,472093.0,L15-011777,LIC ALTERED,COUNTER
A572103,DOG,BR,BROWN,TOY,YORKSHIRE TERR,2015-09-23 00:00:00,LOCKBOX,487046.0,U15-004382,RABIES CERT,HLP IMPORT
A577989,DOG,OO,CHOCOLATE,SETTER/RETRIEVE,LABRADOR RETR,2015-12-09 00:00:00,SHELTER,492941.0,L15-065701,LIC ALTERED,VET
A608324,DOG,OO,TAN,MASTIFF,AMERICAN STAFF,2017-01-18 00:00:00,SHELTER,523159.0,985112008462812,MICROCHIPSPOT,HOME AGAIN
A610025,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2017-02-11 00:00:00,SHELTER,524860.0,,,
A580336,DOG,OO,UNKNOWN,POINTER,SPINONE ITAL,2016-01-06 00:00:00,WEB,495288.0,,,
A582158,CAT,,,SHORTHAIR,DOMESTIC SH,2016-01-29 00:00:00,LOCKBOX,497115.0,L16-011832,LIC SR,HLP SCAN
A440709,DOG,BR,TAN,HOUND,BEAGLE,2011-07-09 00:00:00,SHELTER,354583.0,985121009560771,MICROCHIP ADO,HOME AGAIN
A628737,DOG,B,BLACK,SETTER/RETRIEVE,FLAT COAT RETR,2017-10-23 00:00:00,LOCKBOX,543376.0,985112006610445,MICROCHIP,HLP WEB
A552354,DOG,B,BLACK,TOY,YORKSHIRE TERR,2015-02-04 00:00:00,LOCKBOX,467263.0,U15-000632,RABIES CERT,HLP IMPORT
A504526,CAT,W,CALICO,SHORTHAIR,DOMESTIC SH,2013-09-23 00:00:00,SHELTER,419217.0,L14-063331,LIC ALTERED,COUNTER
A605682,DOG,OO,UNKNOWN,TOY,POMERANIAN,2016-11-29 00:00:00,WEB,520530.0,,,
A563145,DOG,BR,BROWN,TOY,CHIHUAHUA SH,2015-06-16 00:00:00,SHELTER,478070.0,985112004691051,MICROCHIP RTO,HOME AGAIN
A604048,DOG,OO,BROWN,TOY,YORKSHIRE TERR,2016-11-09 00:00:00,SHELTER,518932.0,RAB9585003,RABIES CERT,VET
A582891,DOG,BR,RED,POINTER,DOBERMAN PINSCH,2016-02-09 00:00:00,LOCKBOX,497848.0,L15-017748,LIC ALTERED,HLP SCAN
A554149,DOG,W,WHITE,TOY,SHIH TZU,2015-02-26 00:00:00,SHELTER,469063.0,L15-056342,LIC ALTERED,ADOPT
A564445,CAT,B,BLACK,LONGHAIR,DOMESTIC LH,2015-06-25 00:00:00,SHELTER,479372.0,985112006320248,MICROCHIP ADO,HOME AGAIN
A615973,CAT,OO,WHITE,LONGHAIR,DOMESTIC MH,2017-04-25 00:00:00,SHELTER,530725.0,L17-041227,LIC ALTERED,VET
A594615,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-07-12 00:00:00,SHELTER,509506.0,,,
A588774,DOG,B,BLACK,TOY,SHIH TZU,2016-05-01 00:00:00,SHELTER,503694.0,L17-040267,LIC SR,VET
A567116,DOG,B,WHITE,TOY,CHIHUAHUA SH,2015-07-31 00:00:00,SHELTER,482054.0,985112005142450,MICROCHIP RTO,HOME AGAIN
A461662,DOG,OO,FAWN,MASTIFF,BOXER,2012-04-18 00:00:00,SHELTER,375880.0,D13-028001,LIC ALTERED,VET
A371097,DOG,W,BLACK,SPITZ,SIBERIAN HUSKY,2009-01-07 00:00:00,SHELTER,283593.0,L14-035269,LIC ALTERED,HLP WEB
A465309,DOG,OO,BLACK,TOY,HAVANESE,2012-05-11 00:00:00,SHELTER,379572.0,L15-026574,LIC ALTERED,HLP SCAN
A593916,CAT,OO,LILAC PT,LONGHAIR,HIMALAYAN,2016-07-07 00:00:00,SHELTER,508843.0,L16-015185,LIC ALTERED,VET
A537853,DOG,B,BLACK,TERRIER,MIN PINSCHER,2014-09-22 00:00:00,LOCKBOX,452717.0,L15-037665,DUPLICATE TAG,HLP SCAN
A357542,DOG,BR,TRICOLOR,MASTIFF,MASTIFF,2017-09-26 00:00:00,LOCKBOX,269800.0,D13-034287,LIC UNALTERED,VET
A017280,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2005-03-13 00:00:00,SHELTER,54812.0,D10-021809,LIC ALTERED,
A570753,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2015-09-10 00:00:00,SHELTER,485696.0,L15-053013,LIC SR,MAIL
A569438,DOG,W,WHITE,MASTIFF,PIT BULL,2015-08-26 00:00:00,SHELTER,484380.0,R15-5055,RAB VAC CERT.,RESQ
A611744,DOG,OO,BL BRINDLE,SETTER/RETRIEVE,LABRADOR RETR,2017-03-01 00:00:00,SHELTER,526527.0,L16-013442,LIC SR,VET
A569481,DOG,OO,TRICOLOR,HOUND,BEAGLE,2015-08-26 00:00:00,SHELTER,484423.0,L16-006731,LIC SR,VET
A621146,DOG,OO,RED,TOY,POMERANIAN,2017-07-05 00:00:00,LICENSE,535868.0,L17-006761,LIC ALTERED,COUNTER
A413522,DOG,B,BLACK,POODLE,POODLE MIN,2010-06-10 00:00:00,SHELTER,326793.0,D10-062123,LIC ALTERED,
A580399,DOG,BR,TAN,MASTIFF,PIT BULL,2016-03-02 00:00:00,SHELTER,495351.0,,,
A592804,DOG,OO,BLACK,MASTIFF,PIT BULL,2016-06-21 00:00:00,SHELTER,507722.0,L16-015566,LIC UNALTERED,COUNTER
A572312,DOG,B,BLACK,TOY,CHIHUAHUA LH,2015-09-23 00:00:00,LOCKBOX,487255.0,RAB8724658,RABIES CERT,VET
A627665,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2017-10-06 00:00:00,SHELTER,542336.0,,,
A577594,CAT,OO,BROWN,SHORTHAIR,DOMESTIC SH,2015-12-03 00:00:00,SHELTER,492545.0,L15-039302,LIC ALTERED,VET
A620211,DOG,BR,BROWN,TERRIER,MIN PINSCHER,2017-06-19 00:00:00,SHELTER,534940.0,L17-046754,LIC ALTERED,VET
A627760,DOG,OO,WHITE,SETTER/RETRIEVE,GREAT PYRENEES,2017-10-09 00:00:00,LICENSE,542432.0,L17-051106,LIC ALTERED,MAIL
A561976,DOG,BR,BUFF,MASTIFF,ANATOL SHEPHERD,2015-06-02 00:00:00,LOCKBOX,476901.0,L17-052107,LIC UNALTERED,MAIL
A550587,DOG,B,BLACK,TOY,SHIH TZU,2015-01-16 00:00:00,SHELTER,465482.0,L15-019856,LIC UNALTERED,COUNTER
A597959,DOG,OO,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2016-08-24 00:00:00,SHELTER,512877.0,RAB9124201,RABIES CERT,VET
A571091,DOG,OO,UNKNOWN,,UNKNOWN,2015-09-11 00:00:00,LOCKBOX,486034.0,L16-039810,LIC ALTERED,HLP WEB
A561888,DOG,BR,TAN,SIGHTHOUND,BASENJI,2015-06-19 00:00:00,SHELTER,476813.0,,,
A590746,DOG,OO,BLACK,MASTIFF,BOXER,2016-05-23 00:00:00,SHELTER,505663.0,985113000195660,MICROCHIP,HOME AGAIN
A552579,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2015-02-04 00:00:00,SHELTER,467488.0,U15-000954,RABIES CERT,HLP IMPORT
A518414,DOG,B,BLACK,COLLIE,BORDER COLLIE,2014-02-11 00:00:00,SHELTER,433189.0,L14-012210,LIC ALTERED,ADOPT
A546405,DOG,W,BUFF,HOUND,BASSET HOUND,2014-11-26 00:00:00,SHELTER,461280.0,R15-1199,RAB VAC CERT.,RESQ
A612185,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2017-03-07 00:00:00,LOCKBOX,526968.0,L17-037519,LIC ALTERED,HLP SCAN
A584820,DOG,B,BLACK,TOY,YORKSHIRE TERR,2016-03-09 00:00:00,LOCKBOX,499776.0,RAB0140934,RABIES CERT,VET
A555365,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2015-02-28 00:00:00,LOCKBOX,470283.0,L16-034594,LIC SR,HLP SCAN
A571541,DOG,B,BLACK,TOY,CHIHUAHUA SH,2015-09-21 00:00:00,SHELTER,486484.0,L15-060305,LIC UNALTERED,COUNTER
A622969,DOG,B,BLACK,POODLE,POODLE MIN,2017-08-04 00:00:00,LOCKBOX,537699.0,L17-010397,LIC SR,HLP SCAN
A579069,DOG,B,GRAY,MIX,MIX,2015-12-17 00:00:00,LOCKBOX,494020.0,U15-005802,RABIES CERT,HLP SCAN
A618818,DOG,B,BLUE,TOY,YORKSHIRE TERR,2017-06-01 00:00:00,LOCKBOX,533565.0,L17-039835,LIC SR,HLP SCAN
A600595,BIRD,W,TRICOLOR,FOWL,CHICKEN,2016-09-20 00:00:00,SHELTER,515502.0,,,
A594890,DOG,W,WHITE,POODLE,POODLE MIN,2016-07-15 00:00:00,SHELTER,509782.0,985112007307887,MICROCHIP ADO,HOME AGAIN
A582745,DOG,BR,BROWN,MIX,MIX,2016-02-05 00:00:00,LOCKBOX,497701.0,L15-035444,LIC ALTERED,HLP SCAN
A591208,CAT,BR,SLVR TABBY,SHORTHAIR,DOMESTIC SH,2016-06-27 00:00:00,SHELTER,506126.0,985112007088547,MICROCHIP ADO,HOME AGAIN
A311250,CAT,B,BROWN,SHORTHAIR,DOMESTIC SH,2007-05-21 00:00:00,SHELTER,35111.0,C11-024088,LIC ALTERED,
A606310,DOG,BR,BR BRINDLE,HOUND,BEAGLE,2016-12-12 00:00:00,LOCKBOX,521163.0,L16-044362,LIC UNALTERED,HLP WEB
A548128,DOG,B,BLACK,MASTIFF,PIT BULL,2016-07-18 00:00:00,SHELTER,463022.0,985112005990249,MICROCHIP ADO,HOME AGAIN
A593602,CAT,OO,UNKNOWN,SHORTHAIR,AMER SH,2016-07-04 00:00:00,WEB,508527.0,,,
A341353,DOG,BR,TRICOLOR,TOY,CHIHUAHUA SH,2015-04-10 00:00:00,SHELTER,66233.0,D09-010491,LIC ALTERED,
A588494,DOG,BR,BROWN,COLLIE,COLLIE ROUGH,2016-04-26 00:00:00,LOCKBOX,503415.0,L16-045102,LIC ALTERED,HLP SCAN
A590520,DOG,BR,RED,HOUND,RHOD RIDGEBACK,2016-05-18 00:00:00,LOCKBOX,505436.0,L17-032728,LIC ALTERED,HLP SCAN
A607077,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2016-12-26 00:00:00,LOCKBOX,521934.0,L16-017745,LIC ALTERED,HLP SCAN
A505005,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2013-09-26 00:00:00,LOCKBOX,419704.0,L16-058905,LIC ALTERED,HLP SCAN
A588214,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2016-04-22 00:00:00,LOCKBOX,503160.0,985113000072337,MICROCHIP,HLP SCAN
A561268,DOG,BR,BR BRINDLE,MASTIFF,AMERICAN STAFF,2015-05-21 00:00:00,SHELTER,476188.0,L14-027269,LIC ALTERED,HLP SCAN
A580161,DOG,B,BLACK,HOUND,BEAGLE,2016-01-04 00:00:00,LOCKBOX,495113.0,L15-027121,LIC ALTERED,HLP SCAN
A600283,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2016-09-14 00:00:00,SHELTER,515188.0,985112008103610,MICROCHIP ADO,HOME AGAIN
A565021,DOG,B,BROWN,SHEPHERD,GERM SHEPHERD,2015-07-05 00:00:00,SHELTER,479952.0,L15-025796,LIC ALTERED,COUNTER
A579421,CAT,B,BLK TABBY,SHORTHAIR,DOMESTIC SH,2015-12-20 00:00:00,LOCKBOX,494373.0,L15-042844,LIC ALTERED,HLP SCAN
A584795,DOG,BR,TAN,TOY,CHIHUAHUA SH,2016-03-09 00:00:00,LOCKBOX,499751.0,U16-006740,RABIES CERT,HLP IMPORT
A589525,DOG,OO,WHITE,TOY,SHIH TZU,2016-05-10 00:00:00,SHELTER,504444.0,L16-009449,LIC ALTERED,VET
A587481,DOG,BR,TRICOLOR,HOUND,BASSET HOUND,2016-04-17 00:00:00,SHELTER,502438.0,,,
A612862,DOG,OO,BL BRINDLE,MASTIFF,BOXER,2017-03-16 00:00:00,SHELTER,527628.0,L17-025036,LIC ALTERED,VET
A555257,DOG,B,BLACK,,,2015-03-16 00:00:00,LOCKBOX,470175.0,L15-041129,LIC ALTERED,HLP SCAN
A557844,DOG,B,BLACK,HOUND,BEAGLE,2015-04-15 00:00:00,SHELTER,472759.0,A13460E55,MICROCHIP,HLP WEB
A621521,DOG,BR,TAN,SHEPHERD,GERM SHEPHERD,2017-07-10 00:00:00,SHELTER,536244.0,L17-028803,LIC ALTERED,ADOPT
A538512,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2014-09-30 00:00:00,SHELTER,453380.0,985112004692150,MICROCHIP ADO,HOME AGAIN
A590389,DOG,OO,WHITE,MASTIFF,BOXER,2016-05-17 00:00:00,SHELTER,505305.0,,,
A573592,CAT,OO,ORG TABBY,SHORTHAIR,DOMESTIC SH,2015-10-07 00:00:00,SHELTER,488535.0,,,
A603280,DOG,OO,BLACK,COLLIE,AUST CATTLE DOG,2016-11-01 00:00:00,SHELTER,518185.0,L16-004282,LIC ALTERED,VET
A568773,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-08-18 00:00:00,SHELTER,483715.0,L17-007066,LIC ALTERED,HLP SCAN
A566535,DOG,BR,TAN,MASTIFF,BOXER,2015-07-26 00:00:00,SHELTER,481470.0,L16-049494,LIC ALTERED,ADOPT
A549724,DOG,W,WHITE,MASTIFF,ENG BULLDOG,2015-01-06 00:00:00,SHELTER,464618.0,RAB104017,RAB VAC CERT.,VET
A607454,DOG,W,WHITE,MASTIFF,PIT BULL,2017-01-02 00:00:00,SHELTER,522285.0,985113000788326,MICROCHIP ADO,HOME AGAIN
A459030,DOG,OO,BR BRINDLE,MASTIFF,BOXER,2012-04-03 00:00:00,LOCKBOX,373200.0,D11-071640,LIC ALTERED,VET
A559838,DOG,BR,BROWN,MASTIFF,BOXER,2015-05-06 00:00:00,LOCKBOX,474755.0,U15-002469,RABIES CERT,HLP IMPORT
A598381,DOG,B,TRICOLOR,HOUND,BEAGLE,2016-08-29 00:00:00,LOCKBOX,513303.0,L17-027629,LIC ALTERED,HLP SCAN
A630596,DOG,OO,BLACK,TERRIER,AIREDALE TERR,2017-11-17 00:00:00,LICENSE,545229.0,L17-014201,LIC ALTERED,VET
A617136,DOG,OO,TRICOLOR,HOUND,BEAGLE,2017-05-11 00:00:00,SHELTER,531892.0,985113001006268,MICROCHIP ADO,HOME AGAIN
A567241,DOG,B,BLACK,TOY,YORKSHIRE TERR,2015-07-30 00:00:00,LOCKBOX,482179.0,L15-017623,LIC ALTERED,HLP SCAN
A394708,DOG,W,RED,TOY,CHIHUAHUA SH,2009-09-29 00:00:00,SHELTER,307565.0,L16-017238,LIC ALTERED,MAIL
A556335,DOG,BR,BROWN,SETTER/RETRIEVE,GOLDEN RETR,2015-03-24 00:00:00,LOCKBOX,471248.0,L16-042771,LIC ALTERED,HLP WEB
A602463,DOG,W,WHITE,TOY,SHIH TZU,2016-10-18 00:00:00,SHELTER,517364.0,L16-006388,LIC UNALTERED,COUNTER
A630672,CAT,OO,UNKNOWN,SHORTHAIR,DOMESTIC SH,2017-11-20 00:00:00,WEB,545305.0,,,
A623365,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2017-08-11 00:00:00,SHELTER,538095.0,,,
A604114,CAT,OO,TAN,SHORTHAIR,DOMESTIC SH,2016-11-09 00:00:00,SHELTER,518974.0,,,
A602519,DOG,OO,UNKNOWN,TOY,BOSTON TERRIER,2016-10-18 00:00:00,WEB,517421.0,,,
A584501,DOG,BR,BR BRINDLE,TERRIER,MANCHESTER TERR,2016-03-30 00:00:00,SHELTER,499460.0,,,
A574742,DOG,BR,BR BRINDLE,MASTIFF,ENG BULLDOG,2015-10-20 00:00:00,LOCKBOX,489688.0,U15-005021,RABIES CERT,HLP IMPORT
A578823,DOG,B,TRICOLOR,SPITZ,CHOW CHOW,2015-12-14 00:00:00,LOCKBOX,493774.0,L17-054066,LIC ALTERED,HLP SCAN
A569320,DOG,BR,BLACK,TOY,DACHSHUND,2015-08-25 00:00:00,SHELTER,484262.0,,,
A626052,DOG,B,GRAY,POODLE,POODLE MIN,2017-09-26 00:00:00,LOCKBOX,540788.0,L17-007140,LIC ALTERED,HLP SCAN
A570814,DOG,B,BLACK,COLLIE,BORDER COLLIE,2015-09-11 00:00:00,LOCKBOX,485757.0,L16-059419,LIC ALTERED,VET
A459988,DOG,OO,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2012-04-06 00:00:00,SHELTER,374176.0,D14-028191,LIC ALTERED,VET
A334413,DOG,B,TRICOLOR,TOY,YORKSHIRE TERR,2007-11-29 00:00:00,SHELTER,155981.0,L16-010781,LIC ALTERED,MAIL
A626786,DOG,W,WHITE,TERRIER,WEST HIGHLAND,2017-09-28 00:00:00,LOCKBOX,541499.0,L17-043900,LIC ALTERED,HLP SCAN
A617175,DOG,B,BLACK,COLLIE,BORDER COLLIE,2017-05-12 00:00:00,SHELTER,531931.0,L17-008226,LIC ALTERED,COUNTER
A613233,DOG,OO,TAN,HOUND,BASSET HOUND,2017-03-22 00:00:00,SHELTER,528000.0,L17-041306VOID,LIC ALTERED,VET
A633226,DOG,B,BLACK,MASTIFF,PIT BULL,2017-12-30 00:00:00,WEB,547851.0,,,
A574321,DOG,BR,GOLD,HOUND,BEAGLE,2015-10-20 00:00:00,SHELTER,489266.0,R15-1229,RAB VAC CERT.,RESQ
A565216,DOG,OO,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2015-07-07 00:00:00,SHELTER,480147.0,L17-018473,LIC ALTERED,HLP WEB
A561333,DOG,,,HOUND,BLOODHOUND,2015-05-21 00:00:00,LOCKBOX,476253.0,L15-030183,LIC ALTERED,HLP SCAN
A558897,DOG,BR,BROWN,SHEPHERD,GERM SHEPHERD,2015-05-02 00:00:00,LOCKBOX,473816.0,L15-002816,LIC ALTERED,HLP WEB
A600624,DOG,B,BLACK,MASTIFF,BOXER,2016-09-20 00:00:00,SHELTER,515532.0,985112007516411,MICROCHIP ADO,HOME AGAIN
A631832,DOG,OO,BROWN,TERRIER,TIBETAN TERR,2017-12-06 00:00:00,LICENSE,546454.0,L17-027341,LIC ALTERED,VET
