ï»¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃ©ro-de-MinistÃ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1223,Image/Video Communications Equip,1471376.26
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1239,Other office equipment and parts,1439744.94
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1241,"Plumbing equipment & fittings,incl parts",242570.75
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1242,"Elec.lighting,distr.&contr.equip.& parts",710231.74
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1245,Safety & sanitat.equipment and parts,2287562.02
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1246,"Other furn.&fixt., incl. parts",7250226.46
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1249,Other equipment and parts,2568867.79
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1261,Road motor vehicles,1099.72
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1263,Road motor vehicles parts,313370.18
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1267,"Misc. vehic. parts, incl tires & tubes",103356.86
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1282,Computer Equip Prod and Ops envir,969029.8
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1283,Computer Equip DCE desktop/pers/portable,6385790.76
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1284,Client Software DCE,768251.34
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,127264.62
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1286,Server OS and Utility Software,5363.65
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1287,Networking Software,11885.09
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1289,Comm/networking Equipment,672437.88
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1212,"Tools, and implements",188677.95
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1219,Other machinery and parts,550714.79
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1223,Image/Video Communications Equip,596028.38
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1239,Other office equipment and parts,72078.39
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1241,"Plumbing equipment & fittings,incl parts",16391.43
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1242,"Elec.lighting,distr.&contr.equip.& parts",824296.7
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1245,Safety & sanitat.equipment and parts,2629817.75
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1246,"Other furn.&fixt., incl. parts",4773722.93
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1249,Other equipment and parts,2026688.22
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1261,Road motor vehicles,4870659.57
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1267,"Misc. vehic. parts, incl tires & tubes",125.57
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1282,Computer Equip Prod and Ops envir,301834.42
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1283,Computer Equip DCE desktop/pers/portable,1845080.57
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1284,Client Software DCE,16847.31
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,1625132.09
2016/2017,9,Global Affairs,5,"Foreign Affairs, Trade and Development",1289,Comm/networking Equipment,604159.21
2016/2017,9,Global Affairs,24,International Joint Commission,1223,Image/Video Communications Equip,2455.28
2016/2017,9,Global Affairs,24,International Joint Commission,1231,"Off.furn.&furnish.,incl. parts",2909.7
2016/2017,9,Global Affairs,24,International Joint Commission,1239,Other office equipment and parts,11015.77
2016/2017,9,Global Affairs,24,International Joint Commission,1282,Computer Equip Prod and Ops envir,3877.06
2016/2017,9,Global Affairs,24,International Joint Commission,1283,Computer Equip DCE desktop/pers/portable,21858.34
2016/2017,9,Global Affairs,24,International Joint Commission,1284,Client Software DCE,641.82
2016/2017,9,Global Affairs,24,International Joint Commission,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,1976.68
2016/2017,9,Global Affairs,24,International Joint Commission,1287,Networking Software,1701.0
2016/2017,9,Global Affairs,24,International Joint Commission,1289,Comm/networking Equipment,1788.91
2016/2017,10,Governor General,8,Governor General,1231,"Off.furn.&furnish.,incl. parts",15218.82
2016/2017,10,Governor General,8,Governor General,1239,Other office equipment and parts,1600.12
2016/2017,10,Governor General,8,Governor General,1245,Safety & sanitat.equipment and parts,4558.19
2016/2017,10,Governor General,8,Governor General,1249,Other equipment and parts,5348.72
2016/2017,10,Governor General,8,Governor General,1263,Road motor vehicles parts,1247.03
2016/2017,10,Governor General,8,Governor General,1282,Computer Equip Prod and Ops envir,170827.78
2016/2017,10,Governor General,8,Governor General,1283,Computer Equip DCE desktop/pers/portable,128423.58
2016/2017,10,Governor General,8,Governor General,1284,Client Software DCE,3304.32
2016/2017,10,Governor General,8,Governor General,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,11197.82
2016/2017,11,Health,22,Health,1231,"Off.furn.&furnish.,incl. parts",432694.85
2016/2017,11,Health,22,Health,1261,Road motor vehicles,27098.0
2016/2017,11,Health,22,Health,1223,Image/Video Communications Equip,940.0
2016/2017,11,Health,22,Health,1231,"Off.furn.&furnish.,incl. parts",101121.75
2016/2017,11,Health,22,Health,1239,Other office equipment and parts,1160.0
2016/2017,11,Health,22,Health,1245,Safety & sanitat.equipment and parts,27450.0
2016/2017,11,Health,22,Health,1282,Computer Equip Prod and Ops envir,1855.0
2016/2017,11,Health,22,Health,1283,Computer Equip DCE desktop/pers/portable,315686.0
2016/2017,11,Health,22,Health,1284,Client Software DCE,28026.0
2016/2017,11,Health,22,Health,1211,Special industry machinery,3167.76
2016/2017,11,Health,22,Health,1212,"Tools, and implements",33687.02
2016/2017,11,Health,22,Health,1219,Other machinery and parts,18548.46
2016/2017,11,Health,22,Health,1223,Image/Video Communications Equip,93611.24
2016/2017,11,Health,22,Health,1231,"Off.furn.&furnish.,incl. parts",1706326.12
2016/2017,11,Health,22,Health,1239,Other office equipment and parts,439453.96
2016/2017,11,Health,22,Health,1241,"Plumbing equipment & fittings,incl parts",73849.86
2016/2017,11,Health,22,Health,1242,"Elec.lighting,distr.&contr.equip.& parts",55028.25
2016/2017,11,Health,22,Health,1243,Meas.contr.lab.med.&opt.instr.& parts,32061312.62
2016/2017,11,Health,22,Health,1245,Safety & sanitat.equipment and parts,356251.39
2016/2017,11,Health,22,Health,1246,"Other furn.&fixt., incl. parts",303263.78
2016/2017,11,Health,22,Health,1249,Other equipment and parts,276024.49
2016/2017,11,Health,22,Health,1263,Road motor vehicles parts,20642.17
2016/2017,11,Health,22,Health,1264,Other vehicles,16743.93
2016/2017,11,Health,22,Health,1267,"Misc. vehic. parts, incl tires & tubes",43326.21
2016/2017,11,Health,22,Health,1282,Computer Equip Prod and Ops envir,69561.15
2016/2017,11,Health,22,Health,1283,Computer Equip DCE desktop/pers/portable,1803860.64
2016/2017,11,Health,22,Health,1284,Client Software DCE,1288860.1
2016/2017,11,Health,22,Health,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,104823.7
2016/2017,11,Health,22,Health,1286,Server OS and Utility Software,5238.08
2016/2017,11,Health,22,Health,1287,Networking Software,26730.31
2016/2017,11,Health,22,Health,1289,Comm/networking Equipment,46514.64
2016/2017,11,Health,22,Health,1291,Image/Video comm software,257.01
2016/2017,11,Health,22,Health,1219,Other machinery and parts,580468.16
2016/2017,11,Health,22,Health,1223,Image/Video Communications Equip,570685.92
2016/2017,11,Health,22,Health,1239,Other office equipment and parts,18287.7
2016/2017,11,Health,22,Health,1243,Meas.contr.lab.med.&opt.instr.& parts,13099564.59
2016/2017,11,Health,22,Health,1245,Safety & sanitat.equipment and parts,1319219.28
2016/2017,11,Health,22,Health,1246,"Other furn.&fixt., incl. parts",37397.36
2016/2017,11,Health,22,Health,1249,Other equipment and parts,1658757.24
2016/2017,11,Health,22,Health,1261,Road motor vehicles,1727461.5
2016/2017,11,Health,22,Health,1264,Other vehicles,11079.97
2016/2017,11,Health,22,Health,1282,Computer Equip Prod and Ops envir,1027939.24
2016/2017,11,Health,22,Health,1283,Computer Equip DCE desktop/pers/portable,11743.0
2016/2017,11,Health,22,Health,1284,Client Software DCE,15557.0
2016/2017,11,Health,22,Health,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,702202.18
2016/2017,11,Health,22,Health,1289,Comm/networking Equipment,161462.26
2016/2017,11,Health,61,Canadian Institutes of Health Research,1223,Image/Video Communications Equip,43289.76
2016/2017,11,Health,61,Canadian Institutes of Health Research,1231,"Off.furn.&furnish.,incl. parts",159299.26
2016/2017,11,Health,61,Canadian Institutes of Health Research,1239,Other office equipment and parts,867.04
2016/2017,11,Health,61,Canadian Institutes of Health Research,1249,Other equipment and parts,1755.0
2016/2017,11,Health,61,Canadian Institutes of Health Research,1282,Computer Equip Prod and Ops envir,797498.08
2016/2017,11,Health,61,Canadian Institutes of Health Research,1283,Computer Equip DCE desktop/pers/portable,382479.49
2016/2017,11,Health,61,Canadian Institutes of Health Research,1284,Client Software DCE,55576.92
2016/2017,11,Health,61,Canadian Institutes of Health Research,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,284868.91
2016/2017,11,Health,61,Canadian Institutes of Health Research,1286,Server OS and Utility Software,13348.28
2016/2017,11,Health,61,Canadian Institutes of Health Research,1287,Networking Software,38267.05
2016/2017,11,Health,61,Canadian Institutes of Health Research,1289,Comm/networking Equipment,5509.75
2016/2017,11,Health,109,Patented Medicine Prices Review Board,1231,"Off.furn.&furnish.,incl. parts",63.99
2016/2017,11,Health,109,Patented Medicine Prices Review Board,1239,Other office equipment and parts,12866.2
2016/2017,11,Health,109,Patented Medicine Prices Review Board,1246,"Other furn.&fixt., incl. parts",41.56
2016/2017,11,Health,109,Patented Medicine Prices Review Board,1283,Computer Equip DCE desktop/pers/portable,14149.46
2016/2017,11,Health,109,Patented Medicine Prices Review Board,1284,Client Software DCE,1349.96
2016/2017,11,Health,109,Patented Medicine Prices Review Board,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,6260.0
2016/2017,11,Health,109,Patented Medicine Prices Review Board,1289,Comm/networking Equipment,1403.09
2016/2017,11,Health,136,Canadian Food Inspection Agency,1212,"Tools, and implements",12879.98
2016/2017,11,Health,136,Canadian Food Inspection Agency,1219,Other machinery and parts,25141.71
2016/2017,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",105546.72
2016/2017,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,16011.15
2016/2017,11,Health,136,Canadian Food Inspection Agency,1241,"Plumbing equipment & fittings,incl parts",75587.83
2016/2017,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",86716.68
2016/2017,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,-1384449.88
2016/2017,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,237101.25
2016/2017,11,Health,136,Canadian Food Inspection Agency,1263,Road motor vehicles parts,1519.78
2016/2017,11,Health,136,Canadian Food Inspection Agency,1264,Other vehicles,163769.24
2016/2017,11,Health,136,Canadian Food Inspection Agency,1267,"Misc. vehic. parts, incl tires & tubes",4562.29
2016/2017,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,1240559.36
2016/2017,11,Health,136,Canadian Food Inspection Agency,1284,Client Software DCE,90179.0
2016/2017,11,Health,136,Canadian Food Inspection Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,1063739.13
2016/2017,11,Health,136,Canadian Food Inspection Agency,1286,Server OS and Utility Software,120972.44
2016/2017,11,Health,136,Canadian Food Inspection Agency,1289,Comm/networking Equipment,4116.74
2016/2017,11,Health,136,Canadian Food Inspection Agency,1261,Road motor vehicles,282974.14
2016/2017,11,Health,136,Canadian Food Inspection Agency,1212,"Tools, and implements",41191.84
2016/2017,11,Health,136,Canadian Food Inspection Agency,1219,Other machinery and parts,12730.46
2016/2017,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",354409.8
2016/2017,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,291358.63
2016/2017,11,Health,136,Canadian Food Inspection Agency,1241,"Plumbing equipment & fittings,incl parts",2334.04
2016/2017,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",26530.87
2016/2017,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,4518855.77
2016/2017,11,Health,136,Canadian Food Inspection Agency,1249,Other equipment and parts,235176.24
2016/2017,11,Health,136,Canadian Food Inspection Agency,1263,Road motor vehicles parts,11623.55
2016/2017,11,Health,136,Canadian Food Inspection Agency,1267,"Misc. vehic. parts, incl tires & tubes",280165.69
2016/2017,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,263001.16
2016/2017,11,Health,136,Canadian Food Inspection Agency,1284,Client Software DCE,102036.37
2016/2017,11,Health,136,Canadian Food Inspection Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,170093.44
2016/2017,11,Health,136,Canadian Food Inspection Agency,1286,Server OS and Utility Software,680.0
2016/2017,11,Health,136,Canadian Food Inspection Agency,1289,Comm/networking Equipment,6755.92
2016/2017,11,Health,136,Canadian Food Inspection Agency,1291,Image/Video comm software,4332.59
2016/2017,11,Health,136,Canadian Food Inspection Agency,1219,Other machinery and parts,43692.02
2016/2017,11,Health,136,Canadian Food Inspection Agency,1231,"Off.furn.&furnish.,incl. parts",27745.56
2016/2017,11,Health,136,Canadian Food Inspection Agency,1239,Other office equipment and parts,3960.31
2016/2017,11,Health,136,Canadian Food Inspection Agency,1241,"Plumbing equipment & fittings,incl parts",69702.06
2016/2017,11,Health,136,Canadian Food Inspection Agency,1242,"Elec.lighting,distr.&contr.equip.& parts",43473.43
2016/2017,11,Health,136,Canadian Food Inspection Agency,1243,Meas.contr.lab.med.&opt.instr.& parts,5037137.24
2016/2017,11,Health,136,Canadian Food Inspection Agency,1261,Road motor vehicles,1571219.61
2016/2017,11,Health,136,Canadian Food Inspection Agency,1283,Computer Equip DCE desktop/pers/portable,1239224.35
2016/2017,11,Health,136,Canadian Food Inspection Agency,1284,Client Software DCE,4963.0
2016/2017,11,Health,136,Canadian Food Inspection Agency,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,944063.19
2016/2017,11,Health,136,Canadian Food Inspection Agency,1289,Comm/networking Equipment,4773.0
2016/2017,11,Health,148,Public Health Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",5481.05
2016/2017,11,Health,148,Public Health Agency of Canada,1239,Other office equipment and parts,3286.72
2016/2017,11,Health,148,Public Health Agency of Canada,1245,Safety & sanitat.equipment and parts,311.54
2016/2017,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,18191.33
2016/2017,11,Health,148,Public Health Agency of Canada,1211,Special industry machinery,59136.52
2016/2017,11,Health,148,Public Health Agency of Canada,1212,"Tools, and implements",36305.19
2016/2017,11,Health,148,Public Health Agency of Canada,1219,Other machinery and parts,37295.71
2016/2017,11,Health,148,Public Health Agency of Canada,1223,Image/Video Communications Equip,93380.7
2016/2017,11,Health,148,Public Health Agency of Canada,1231,"Off.furn.&furnish.,incl. parts",398027.75
2016/2017,11,Health,148,Public Health Agency of Canada,1239,Other office equipment and parts,75438.13
2016/2017,11,Health,148,Public Health Agency of Canada,1241,"Plumbing equipment & fittings,incl parts",158185.57
2016/2017,11,Health,148,Public Health Agency of Canada,1242,"Elec.lighting,distr.&contr.equip.& parts",198998.33
2016/2017,11,Health,148,Public Health Agency of Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,195607.25
2016/2017,11,Health,148,Public Health Agency of Canada,1245,Safety & sanitat.equipment and parts,80053.06
2016/2017,11,Health,148,Public Health Agency of Canada,1246,"Other furn.&fixt., incl. parts",11455.7
2016/2017,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,414980.94
2016/2017,11,Health,148,Public Health Agency of Canada,1263,Road motor vehicles parts,1762.35
2016/2017,11,Health,148,Public Health Agency of Canada,1282,Computer Equip Prod and Ops envir,455578.78
2016/2017,11,Health,148,Public Health Agency of Canada,1283,Computer Equip DCE desktop/pers/portable,636880.74
2016/2017,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,1086773.26
2016/2017,11,Health,148,Public Health Agency of Canada,1286,Server OS and Utility Software,3483.92
2016/2017,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,74037.49
2016/2017,11,Health,148,Public Health Agency of Canada,1291,Image/Video comm software,7800.0
2016/2017,11,Health,148,Public Health Agency of Canada,1211,Special industry machinery,20200.0
2016/2017,11,Health,148,Public Health Agency of Canada,1223,Image/Video Communications Equip,126376.79
2016/2017,11,Health,148,Public Health Agency of Canada,1241,"Plumbing equipment & fittings,incl parts",39311.31
2016/2017,11,Health,148,Public Health Agency of Canada,1243,Meas.contr.lab.med.&opt.instr.& parts,2320803.64
2016/2017,11,Health,148,Public Health Agency of Canada,1245,Safety & sanitat.equipment and parts,38500.0
2016/2017,11,Health,148,Public Health Agency of Canada,1249,Other equipment and parts,220321.66
2016/2017,11,Health,148,Public Health Agency of Canada,1261,Road motor vehicles,136056.65
2016/2017,11,Health,148,Public Health Agency of Canada,1264,Other vehicles,28175.37
2016/2017,11,Health,148,Public Health Agency of Canada,1282,Computer Equip Prod and Ops envir,1610461.8
2016/2017,11,Health,148,Public Health Agency of Canada,1284,Client Software DCE,101038.68
2016/2017,11,Health,148,Public Health Agency of Canada,1289,Comm/networking Equipment,2265.04
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",17741.06
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,20791.0
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1245,Safety & sanitat.equipment and parts,331.68
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1249,Other equipment and parts,1717.07
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1261,Road motor vehicles,108028.28
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1219,Other machinery and parts,14540.0
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1223,Image/Video Communications Equip,205633.43
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1231,"Off.furn.&furnish.,incl. parts",8725643.88
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1239,Other office equipment and parts,777425.72
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1242,"Elec.lighting,distr.&contr.equip.& parts",962.29
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1243,Meas.contr.lab.med.&opt.instr.& parts,44063.72
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1245,Safety & sanitat.equipment and parts,902059.58
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1249,Other equipment and parts,115091.06
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1261,Road motor vehicles,234527.0
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1263,Road motor vehicles parts,875.0
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1267,"Misc. vehic. parts, incl tires & tubes",18395.72
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1282,Computer Equip Prod and Ops envir,3636103.28
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1283,Computer Equip DCE desktop/pers/portable,9309647.08
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1284,Client Software DCE,1266939.51
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,737568.61
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1286,Server OS and Utility Software,3102080.7
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1287,Networking Software,7500.0
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1289,Comm/networking Equipment,1978433.91
2016/2017,12,"Families,Children and Social Development",14,Department of Employment and Social Development,1291,Image/Video comm software,21136.36
2016/2017,12,"Families,Children and Social Development",100,Cdn Centre Occupational Health & Safety,1231,"Off.furn.&furnish.,incl. parts",16711.52
2016/2017,12,"Families,Children and Social Development",100,Cdn Centre Occupational Health & Safety,1283,Computer Equip DCE desktop/pers/portable,5541.56
2016/2017,12,"Families,Children and Social Development",100,Cdn Centre Occupational Health & Safety,1284,Client Software DCE,22125.0
2016/2017,12,"Families,Children and Social Development",100,Cdn Centre Occupational Health & Safety,1239,Other office equipment and parts,9929.99
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1231,"Off.furn.&furnish.,incl. parts",16481.04
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1245,Safety & sanitat.equipment and parts,8646.38
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1261,Road motor vehicles,44738.0
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1212,"Tools, and implements",21625.87
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1219,Other machinery and parts,3473.11
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1223,Image/Video Communications Equip,59132.98
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1231,"Off.furn.&furnish.,incl. parts",540715.17
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1239,Other office equipment and parts,136282.43
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1241,"Plumbing equipment & fittings,incl parts",100.0
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1242,"Elec.lighting,distr.&contr.equip.& parts",1767.45
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1243,Meas.contr.lab.med.&opt.instr.& parts,38347.0
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1245,Safety & sanitat.equipment and parts,54602.88
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1246,"Other furn.&fixt., incl. parts",518285.76
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1249,Other equipment and parts,48722.76
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1263,Road motor vehicles parts,10538.38
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1267,"Misc. vehic. parts, incl tires & tubes",14283.44
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1282,Computer Equip Prod and Ops envir,188311.07
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1283,Computer Equip DCE desktop/pers/portable,1778543.43
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1284,Client Software DCE,198172.46
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,284427.29
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1289,Comm/networking Equipment,16491.73
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1291,Image/Video comm software,1485.05
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1211,Special industry machinery,134446.9
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1223,Image/Video Communications Equip,221614.9
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1239,Other office equipment and parts,320.82
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1243,Meas.contr.lab.med.&opt.instr.& parts,64326.04
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1245,Safety & sanitat.equipment and parts,25564.05
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1249,Other equipment and parts,189898.5
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1261,Road motor vehicles,362747.22
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1282,Computer Equip Prod and Ops envir,15283.0
2016/2017,13,Indigenous and Northern Affairs,42,Indian Affairs and Northern Development,1289,Comm/networking Equipment,30.27
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1231,"Off.furn.&furnish.,incl. parts",954.83
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1239,Other office equipment and parts,3807.52
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1242,"Elec.lighting,distr.&contr.equip.& parts",121.24
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1243,Meas.contr.lab.med.&opt.instr.& parts,6545.96
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1245,Safety & sanitat.equipment and parts,3407.7
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1249,Other equipment and parts,2339.91
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1267,"Misc. vehic. parts, incl tires & tubes",1486.23
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1282,Computer Equip Prod and Ops envir,3500.0
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1283,Computer Equip DCE desktop/pers/portable,11347.69
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1285,Aplicatn SW&Devlpmnt&Delivery Applicatn,9712.7
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1286,Server OS and Utility Software,25331.2
2016/2017,13,Indigenous and Northern Affairs,171,Canadian High Arctic Research Station,1289,Comm/networking Equipment,160.23
2016/2017,14,"Innovation,Science and Economic Developm",12,Econ. Dev. Agency of Can for Qc Regions,1283,Computer Equip DCE desktop/pers/portable,27590.33
2016/2017,14,"Innovation,Science and Economic Developm",12,Econ. Dev. Agency of Can for Qc Regions,1223,Image/Video Communications Equip,6842.7
2016/2017,14,"Innovation,Science and Economic Developm",12,Econ. Dev. Agency of Can for Qc Regions,1231,"Off.furn.&furnish.,incl. parts",30396.82
2016/2017,14,"Innovation,Science and Economic Developm",12,Econ. Dev. Agency of Can for Qc Regions,1249,Other equipment and parts,11360.61
2016/2017,14,"Innovation,Science and Economic Developm",12,Econ. Dev. Agency of Can for Qc Regions,1261,Road motor vehicles,25613.95
2016/2017,14,"Innovation,Science and Economic Developm",12,Econ. Dev. Agency of Can for Qc Regions,1263,Road motor vehicles parts,793.95
2016/2017,14,"Innovation,Science and Economic Developm",12,Econ. Dev. Agency of Can for Qc Regions,1267,"Misc. vehic. parts, incl tires & tubes",1368.43
2016/2017,14,"Innovation,Science and Economic Developm",12,Econ. Dev. Agency of Can for Qc Regions,1283,Computer Equip DCE desktop/pers/portable,755400.46
