ï»¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃ©ro-de-MinistÃ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",86.44
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",106.43
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",115765.89
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",113261.6
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",6257.64
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",96073.22
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",1395.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",161.23
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1212,"Tools, and implements",515.51
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,14585.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,35137.5
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,529812.31
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,571502.64
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,111826.02
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1219,Other machinery and parts,164007.03
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1221,Voice communications equipment,15254.74
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1221,Voice communications equipment,1680.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",33505.07
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",1077.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",149.99
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",1829.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",54585.62
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",61016.31
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",2809.5
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",19725.6
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",959.9
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",99.4
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1222,"Data(message/text, & computer)comm.equip",1500.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,899461.4
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,12950.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,972.99
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,212.16
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,37401.27
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,1274085.16
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,119714.37
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,19120.09
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,77487.44
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,5957.93
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,2180.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1223,Image/video equipment,6838.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,89.98
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,75.25
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,2016.13
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,6635.92
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,197200.48
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,59247.21
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,793.51
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,26229.91
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,22661.35
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,2452.36
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,3961.86
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1225,Telecommunication equipment parts,192.41
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,43116.18
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,2651429.94
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,86168.5
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,471330.09
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,14.01
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,43945.44
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,5881501.29
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,18067.62
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,8058.73
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,79292.11
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,4436.32
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,67045.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,449.93
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,546232.73
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,173131.03
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1226,Computer equip.-large/med.mainframe-mini,2960.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1227,Computer equip.small-desktop/pers./port.,167516.62
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1227,Computer equip.small-desktop/pers./port.,13546.42
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1227,Computer equip.small-desktop/pers./port.,10543.36
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,19225.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,39500.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,565916.57
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,29052.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,233.4
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,855.83
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,3621.88
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,3287.85
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,34445.68
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,1064398.34
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,187577.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,55818.08
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,413971.82
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,8168.99
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,1405.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,2765.71
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,12111.04
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1228,Computer software,62207.02
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,369.41
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,2992.21
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,39841.04
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,134151.22
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,1657770.64
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,81999.73
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,30397.28
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,228695.77
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,12090.79
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,5601.88
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,1576.73
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,3828.58
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1229,Computer equipment parts,13168.11
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",1935.63
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",1315.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",613.2
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",1406.07
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",280876.86
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",602503.59
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",91991.24
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",7346.51
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",110830.36
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",22747.91
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",23559.94
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",1668.63
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",148414.22
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1231,"Off.furn.&furnish.,incl. parts",6864.81
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",115.86
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",164.25
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",8071.27
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",113.64
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",99394.21
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",179704.72
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",1920.87
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",31330.88
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1241,"Plumbing equipment & fittings,incl parts",29386.59
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",17.98
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",28.72
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",3534.56
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",122.49
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",8503.38
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",318970.99
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",101378.7
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",25192.49
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",218826.1
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",31.99
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",48.8
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1242,"Elec.lighting,distr.&contr.equip.& parts",27156.83
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,18560.1
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,12460.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,404400.86
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,45123.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,457229.13
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,271434.87
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1855124.4
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,654156.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,6663921.55
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,33.4
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,-18425.6
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,244.96
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,70931.09
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,10797.99
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,12567.6
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,236394.43
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1857568.37
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1263225.35
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,5830828.52
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1769.31
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,180883.35
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,828456.48
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,22830.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,10657.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,124.8
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,639.77
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,41786.81
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,25978.91
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,7520.69
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,3043.96
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,18449.18
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,23800.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,21535.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,95821.62
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,20659.0
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,48049.38
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,16972.48
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,16494.34
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,1473.5
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,125324.38
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,2797.78
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,3987.76
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,903507.5
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,823741.14
2008/2009,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,84330.56
